"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"12"	0	17	77	21	0	0	0	22	2	0	0	3	34	29	0	0	0	0	1	0	1	0	1	15	42	0	0	0	20	6	10	9	2	0	0	25	28	0	1	0	15	17	6	9	46	29	5	0	0	0	4	0	13	14	0	3	41	0	0	0	0	18	39	45	0	76	79	0	60	0	1	1	95	0	8	0	0	0	0	71	87	0	0	36	13	0	13	0	4	127	0	0	0	6	0	6	2	0	35	2	20	11	0	23	52	78	39	6	1	0	26	35	0	0	9	22	0	12	104	13
"13"	8	10	35	118	0	0	0	31	102	0	0	36	51	271	0	0	0	1	2	0	0	0	0	0	30	0	0	2	0	25	1	1	0	6	0	0	0	15	0	0	3	0	14	2	1	1	39	0	0	0	0	2	0	20	0	0	4	0	0	1	0	6	3	0	0	13	0	0	0	19	5	0	15	0	0	0	0	0	0	13	8	0	13	10	0	0	2	0	0	2	0	0	0	0	0	0	33	0	19	0	8	1	0	20	14	13	13	4	1	0	13	12	0	0	7	0	0	0	10	9
"14"	0	10	9	8	4	0	0	10	1	0	47	1	29	0	5	0	15	0	0	0	62	0	13	17	68	8	0	4	61	25	0	0	2	7	14	6	4	0	5	0	24	0	0	0	4	0	7	4	0	0	5	0	6	77	0	0	7	0	0	1	0	4	4	2	0	64	5	19	42	13	10	1	86	0	38	0	0	0	0	38	22	5	1	41	6	0	69	0	26	75	0	8	7	38	0	16	47	0	64	0	6	4	2	92	23	65	18	38	14	14	54	62	0	0	20	57	0	8	53	21
"15"	0	5	236	3	1	1	747	0	0	0	0	34	61	0	1	0	6	0	0	7	0	0	0	0	4	0	28	0	74	51	0	0	0	9	0	0	21	0	0	0	27	0	1	0	11	13	18	47	0	0	6	0	5	23	0	0	13	0	0	0	0	0	10	5	0	28	0	6	0	10	16	2	49	0	5	0	0	1	0	2	53	2	11	1	10	0	18	0	7	27	0	9	0	0	0	1	0	3	13	0	0	7	0	25	16	42	4	1	1	0	11	16	0	0	13	4	0	2	51	2
"16"	0	13	24	10	0	0	0	4	18	0	0	0	56	1	13	0	4	0	0	1	0	6	8	9	48	0	0	3	9	30	9	1	0	0	1	0	33	0	0	0	0	0	83	2	19	17	36	0	0	5	0	1	16	57	0	0	14	0	0	0	0	0	21	2	1	134	19	28	19	22	6	30	30	3	22	0	0	0	0	38	60	22	0	11	14	0	15	0	30	13	0	0	11	12	0	13	19	0	42	0	4	11	9	4	48	28	9	26	2	0	47	41	0	0	11	7	0	1	17	9
"17"	0	0	275	0	0	0	0	0	39	0	37	0	11	0	0	3	15	2	0	0	3	0	45	15	13	0	0	10	40	9	2	0	0	1	0	33	32	0	0	0	25	0	1	13	3	20	3	1	0	0	10	0	18	54	0	4	9	0	0	0	2	7	0	1	1	46	3	0	2	0	45	0	42	8	5	0	0	0	0	18	13	0	0	8	24	3	20	3	21	48	0	0	0	0	2	0	3	0	50	0	0	7	0	38	17	36	51	0	0	1	31	28	0	0	3	1	0	2	20	65
"18"	0	1	44	0	0	0	10	79	0	0	0	6	37	8	0	0	4	0	0	0	17	0	2	1	80	0	0	0	22	21	6	0	0	0	0	0	9	0	3	0	0	0	0	0	20	26	8	0	0	0	2	0	16	18	0	1	20	0	0	0	0	19	4	2	0	33	1	12	7	4	12	0	41	0	6	0	0	0	0	9	18	4	17	7	67	0	14	0	9	61	1	0	0	0	0	36	10	0	77	1	2	4	0	13	19	30	17	3	0	0	20	9	0	0	4	0	6	20	65	26
"19"	4	0	142	43	0	0	0	9	21	0	0	82	16	10	6	0	0	0	9	0	0	0	1	3	68	6	0	0	14	14	0	0	0	0	0	14	12	0	0	0	33	0	8	5	0	44	2	60	0	0	3	1	22	29	0	0	37	0	0	0	0	0	15	5	0	74	6	0	9	0	4	0	41	5	9	0	0	7	3	42	21	11	5	86	15	2	87	0	38	51	0	3	0	2	0	4	18	0	16	4	10	3	0	22	15	129	8	55	1	1	82	44	45	0	25	0	0	7	113	135
"20"	62	32	60	0	7	1	0	0	46	1	0	30	1	4	0	0	0	0	0	0	5	0	2	39	15	0	2	4	64	25	7	1	1	1	0	17	43	9	3	0	7	0	0	6	10	19	15	0	0	7	0	2	30	35	0	0	0	0	1	0	0	0	0	22	0	85	25	7	54	5	24	0	86	18	27	0	0	0	1	17	81	3	1	5	30	0	16	0	59	40	1	1	0	1	0	0	7	0	69	14	0	38	0	12	19	57	45	30	3	0	104	45	0	0	99	2	1	10	121	71
"21"	0	0	169	21	0	28	157	73	17	0	0	19	78	11	0	0	27	0	0	0	8	5	2	3	8	0	34	1	8	25	3	0	1	11	0	5	16	0	3	0	35	0	0	17	3	15	0	0	0	0	1	0	1	73	0	1	1	18	0	14	0	1	0	1	0	68	19	16	16	3	35	0	32	0	9	0	0	0	0	64	47	2	3	22	15	0	19	0	47	34	0	0	0	1	1	27	14	0	82	5	8	61	0	24	3	8	44	3	0	7	31	8	0	0	22	22	0	24	16	29
"22"	13	0	45	13	1	10	0	1	56	0	0	42	88	93	0	0	4	0	0	0	5	0	2	31	29	0	0	1	2	51	0	0	1	6	0	0	22	0	0	0	0	0	0	0	29	0	4	1	0	0	3	0	19	53	0	0	42	0	0	0	0	0	0	0	0	23	39	6	1	5	3	0	111	0	4	0	0	0	0	41	82	2	9	2	4	0	12	0	6	40	0	0	0	0	0	2	3	0	43	26	2	19	0	64	5	13	19	22	15	0	19	5	0	0	21	0	0	7	102	14
"23"	55	40	32	0	0	0	10	0	1	32	0	59	60	28	0	0	21	0	0	7	38	0	17	2	47	0	0	96	12	52	0	1	0	0	0	0	5	0	4	0	0	0	0	10	1	17	18	0	2	0	0	2	0	37	0	0	31	1	0	0	0	0	0	7	0	28	30	0	3	14	0	15	9	5	5	0	0	0	9	78	44	30	3	3	12	0	38	2	20	23	0	0	5	0	0	41	25	0	32	7	7	6	0	50	1	49	13	12	5	0	23	5	0	0	32	8	1	0	55	16
"24"	0	2	73	0	0	0	1	110	0	0	76	0	17	0	0	16	13	0	0	0	17	2	6	1	77	0	0	1	1	135	14	0	0	0	0	0	8	0	0	0	5	0	0	5	11	12	47	1	0	0	8	3	15	15	2	8	7	0	0	1	1	13	36	9	0	57	15	0	11	0	2	0	7	7	31	0	0	0	0	35	23	2	2	24	2	0	25	0	1	31	0	0	0	0	14	3	6	0	50	4	30	1	6	60	31	44	6	4	0	1	49	9	5	7	4	2	12	4	34	74
"25"	0	15	22	0	5	2	0	33	5	0	0	7	9	3	1	0	12	0	0	0	0	0	35	0	68	0	1	20	5	15	0	0	0	0	0	9	1	0	4	0	12	0	0	4	9	57	5	0	21	0	0	3	16	22	0	2	25	0	0	0	0	0	0	12	0	27	2	7	3	0	18	1	27	4	1	0	1	0	0	18	34	2	1	7	9	0	26	3	34	11	1	0	0	0	0	1	12	0	68	0	0	3	0	15	37	26	35	0	0	21	50	12	0	0	18	10	0	9	47	29
"26"	58	4	32	18	0	0	0	0	82	2	0	31	7	2	0	0	1	1	3	0	3	0	16	0	32	0	4	0	24	7	13	0	0	5	1	1	9	0	6	0	8	0	2	15	44	2	11	19	0	0	0	0	0	6	2	0	2	0	0	0	0	0	1	2	6	44	4	0	29	1	10	0	37	7	6	2	0	0	0	22	39	5	19	0	2	0	7	0	36	21	0	0	0	0	26	11	26	0	68	20	0	14	0	98	18	68	12	0	5	3	26	51	2	0	12	0	0	45	32	53
"27"	4	0	187	0	7	38	300	1	258	0	0	2	59	0	0	0	6	0	0	0	17	0	7	3	15	0	0	3	22	8	0	0	0	0	0	0	20	0	0	0	8	0	1	0	5	0	6	0	0	0	2	0	0	20	0	1	33	0	0	0	0	0	1	6	0	33	0	2	18	11	2	3	17	0	12	0	0	0	0	45	4	0	16	0	6	0	24	0	32	5	1	0	0	0	0	53	0	39	72	53	0	0	0	42	19	12	2	0	12	0	42	27	0	0	57	0	5	8	37	45
"28"	0	0	143	18	1	0	0	1	0	15	11	1	0	24	5	0	12	1	0	0	18	0	31	25	108	0	0	0	28	54	6	1	4	2	0	0	0	2	4	0	9	0	0	26	74	33	18	0	0	0	3	0	2	10	0	0	20	0	0	4	0	5	3	27	0	65	6	5	2	0	3	0	41	0	2	0	0	0	0	87	21	9	8	26	8	0	29	21	26	33	13	0	0	0	0	7	14	0	59	0	2	24	0	13	54	49	17	3	21	18	22	14	0	0	8	0	0	1	88	104
"29"	0	0	391	23	0	0	0	14	4	0	0	47	0	171	0	0	0	0	0	0	0	0	14	0	4	0	0	6	13	11	0	0	0	0	0	0	7	0	6	0	0	0	0	0	10	9	3	0	0	0	0	0	29	36	0	0	8	0	0	0	0	0	0	2	0	22	0	13	14	0	0	0	6	8	12	0	0	0	0	37	10	8	0	4	0	0	14	0	60	19	0	0	0	0	0	10	0	0	8	36	0	7	0	3	9	24	2	19	0	0	50	2	0	0	30	3	0	0	27	94
"30"	4	10	96	0	0	1	20	1	34	0	6	0	73	9	0	0	18	0	0	0	0	0	6	0	25	0	1	0	0	68	6	0	0	6	0	24	0	0	0	0	13	0	0	20	24	18	0	0	6	0	0	3	0	0	0	0	4	0	0	0	0	0	0	1	0	28	0	20	52	0	3	0	26	12	0	0	0	0	1	14	46	8	4	2	10	0	26	0	9	17	0	1	1	1	0	12	25	1	40	0	4	2	0	3	11	19	40	0	0	3	4	28	0	0	54	19	19	18	33	35
"31"	0	8	494	0	5	0	0	0	28	0	7	0	0	47	18	0	0	0	0	3	16	2	4	0	5	1	3	7	9	31	1	0	0	0	0	25	11	0	0	0	19	0	0	1	2	0	10	4	0	0	0	0	22	31	0	0	43	4	0	0	0	3	8	19	0	37	2	1	9	10	22	0	17	0	4	0	0	0	0	3	14	2	15	25	3	0	34	0	9	29	5	0	0	0	0	0	4	0	41	0	0	6	0	43	42	53	6	3	20	0	31	0	0	0	6	0	0	0	28	43
"32"	7	0	166	0	2	0	34	45	87	0	0	0	24	30	7	0	0	0	1	0	8	0	7	0	8	0	0	9	0	39	6	2	5	0	0	8	30	5	1	0	31	0	8	0	80	9	7	10	0	0	0	0	7	31	1	0	68	0	0	0	0	2	0	28	0	90	8	0	5	0	41	0	53	17	2	6	1	0	0	28	33	6	8	9	9	0	84	0	27	19	1	0	1	0	24	0	35	0	133	6	0	16	2	51	41	43	0	0	3	0	54	9	0	1	42	5	16	38	73	14
"33"	1	3	78	0	0	0	28	299	3	0	11	0	159	0	0	0	0	1	0	0	16	4	10	3	7	0	5	0	59	25	0	6	11	0	0	0	0	0	0	0	0	0	21	12	53	4	17	0	0	0	0	0	0	10	0	0	14	0	0	1	0	0	2	4	0	6	15	0	2	10	1	0	72	3	0	0	0	0	0	10	21	0	24	8	41	0	28	0	93	61	0	0	0	3	1	41	11	0	10	0	14	37	0	98	18	21	41	0	0	1	23	20	0	0	42	13	0	0	53	13
"34"	0	2	89	0	2	0	0	46	27	0	1	1	1	1	0	0	9	0	0	0	1	0	23	2	29	3	0	0	14	14	1	2	0	20	0	0	24	0	6	0	23	0	0	19	1	32	9	0	0	0	1	0	18	41	0	0	11	1	0	0	0	15	16	8	0	16	4	11	14	8	15	9	51	0	7	2	0	37	0	51	21	7	0	1	26	0	29	0	8	9	5	0	1	1	1	6	33	0	55	6	0	9	0	6	23	33	5	5	2	0	43	9	0	0	1	0	4	27	15	57
"35"	8	5	35	44	0	0	1	2	77	0	0	45	3	37	0	0	1	1	1	0	17	0	16	0	25	0	0	7	17	17	0	0	0	0	0	0	5	0	0	0	6	0	0	0	26	4	9	1	0	0	3	0	36	5	0	0	5	0	0	0	0	0	0	1	0	41	11	22	0	0	1	19	22	3	7	0	0	0	0	37	31	0	0	10	11	0	25	0	5	40	0	4	0	0	0	7	41	0	14	3	0	5	0	12	23	22	5	1	0	0	39	11	0	0	4	0	0	0	23	82
"36"	0	2	7	0	0	0	0	90	0	2	7	0	108	0	0	0	25	0	0	0	1	0	8	27	45	0	0	8	31	22	4	2	1	1	0	0	28	0	0	0	2	0	0	3	13	25	13	0	2	0	2	0	5	5	0	5	25	0	0	0	8	17	1	7	0	60	28	0	0	0	1	0	67	10	0	0	0	0	0	7	29	4	10	6	9	0	26	0	23	56	0	0	0	0	0	2	26	0	42	0	0	0	1	18	58	57	6	5	0	0	31	15	0	0	39	0	0	2	29	70
"37"	0	14	4	0	0	0	12	19	2	0	0	1	0	0	1	7	1	2	0	0	4	0	0	0	51	0	0	3	0	33	1	13	10	0	0	0	5	4	0	0	12	0	0	8	19	18	31	0	0	0	5	1	5	19	0	0	29	0	0	0	4	4	3	16	0	99	9	0	36	2	8	4	80	0	6	0	1	0	4	33	31	4	3	21	27	0	36	2	15	46	0	0	0	3	0	7	14	0	130	1	0	4	1	12	9	24	15	43	0	0	55	21	2	0	17	10	0	8	27	41
"38"	0	0	2	0	0	638	1	0	1	78	0	3	156	0	0	0	8	0	0	0	0	0	2	0	11	0	0	0	4	29	0	0	0	4	1	1	19	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	12	0	2	2	0	0	1	0	1	0	0	0	35	7	5	37	0	1	0	13	0	2	0	0	0	0	31	7	4	0	0	0	0	3	0	28	18	0	0	0	0	0	1	42	0	17	0	0	0	2	14	18	18	0	0	0	0	6	1	2	7	0	0	0	2	3	13
"39"	0	1	714	0	1	0	0	5	0	2	21	0	3	0	24	0	2	1	0	0	27	0	13	1	8	0	0	13	31	26	2	3	0	0	0	0	1	0	0	2	29	0	0	1	30	5	18	1	0	0	1	0	2	13	0	0	6	0	0	0	0	0	33	1	0	42	20	1	0	3	0	0	18	0	4	0	0	0	2	78	11	4	5	32	43	0	15	0	19	44	0	3	0	0	0	8	10	0	10	0	10	2	0	7	62	13	13	7	3	0	4	11	10	0	17	0	0	10	38	16
"40"	22	4	28	34	0	9	11	5	24	0	0	220	135	64	0	0	62	0	0	2	22	0	5	17	17	5	1	12	3	43	23	0	0	0	0	15	11	0	0	0	32	0	5	12	6	0	7	0	0	0	1	0	0	10	0	0	11	1	0	1	0	2	12	3	0	15	17	0	8	0	24	0	14	0	2	0	0	0	0	8	35	19	0	10	6	0	30	10	1	29	9	0	0	0	0	55	36	0	30	1	1	12	2	19	7	13	44	0	0	0	13	54	0	12	14	3	0	0	63	106
"41"	0	20	95	18	0	0	36	14	50	0	5	0	59	14	0	0	16	0	0	10	8	0	1	1	6	0	0	14	8	23	0	7	0	2	0	1	16	0	0	4	1	0	12	2	12	14	30	0	0	0	0	0	0	10	10	2	29	12	0	0	0	0	9	21	0	76	0	0	5	0	0	0	12	0	10	0	3	0	0	21	11	7	8	25	4	12	47	0	1	44	0	0	0	0	4	4	11	0	7	0	0	11	0	20	19	66	2	66	0	0	39	12	0	0	16	4	0	2	7	48
"42"	5	9	81	0	0	0	0	0	0	0	68	22	87	46	0	0	3	0	0	0	16	0	10	17	59	8	0	0	61	21	0	0	0	0	1	0	8	0	0	0	0	0	0	1	20	10	13	1	0	3	0	0	1	25	0	2	6	2	0	0	0	17	12	0	0	17	2	0	0	0	2	4	22	0	0	13	0	0	0	31	52	9	6	23	9	0	13	0	32	23	2	0	0	0	0	4	5	0	22	29	0	7	0	70	27	7	24	13	4	12	83	18	0	3	112	16	0	11	71	82
"43"	1	37	106	6	7	0	0	0	24	0	0	81	0	95	6	0	0	0	0	0	48	0	21	0	29	0	0	32	10	21	15	0	0	8	0	0	51	0	5	0	1	0	0	57	17	19	55	0	0	0	10	0	9	15	0	0	40	41	0	0	0	3	32	1	1	65	10	1	1	0	35	1	31	12	8	0	2	0	0	16	41	20	7	0	53	0	47	0	10	41	0	0	0	5	0	0	23	0	22	1	0	17	2	52	21	72	49	5	1	1	63	31	0	2	3	1	1	39	56	48
"44"	1	14	25	0	0	0	0	49	173	0	1	16	6	0	2	5	1	0	0	1	11	0	3	4	15	0	0	82	34	29	1	0	0	2	0	0	32	1	0	0	11	0	25	0	27	4	42	0	16	0	25	0	3	25	0	0	35	1	0	0	0	2	5	0	14	59	16	0	4	1	19	0	68	5	2	2	0	1	0	45	31	16	0	10	18	6	34	0	5	33	0	0	0	0	0	2	20	0	47	0	0	6	0	52	38	18	97	0	0	0	48	1	0	0	23	1	2	0	46	39
"45"	6	0	21	0	0	0	6	1	3	0	1	95	472	10	0	0	5	4	0	0	0	0	1	10	23	0	0	10	2	15	33	17	14	32	0	0	98	0	12	0	4	15	0	2	3	40	10	0	0	19	6	0	6	49	34	0	44	10	0	3	0	5	8	11	0	55	5	0	1	11	27	0	10	0	0	0	0	0	12	28	24	1	9	7	9	0	24	3	61	15	0	4	0	0	0	6	26	0	10	0	0	47	0	34	39	18	54	22	23	0	31	2	0	0	19	1	0	2	76	65
"46"	1	0	32	57	0	0	0	59	21	0	0	109	0	193	0	0	14	0	0	0	3	0	5	1	43	0	0	0	4	55	3	0	0	0	0	0	21	4	0	0	1	0	0	1	2	9	1	0	0	0	1	0	12	2	0	4	12	0	0	0	0	0	0	0	1	19	11	0	0	2	0	0	35	0	6	0	0	0	0	21	16	12	2	4	41	0	14	0	9	34	0	0	0	0	0	2	24	0	15	5	18	2	0	5	0	23	9	0	0	0	14	31	0	0	6	0	0	15	2	23
"47"	1	10	25	33	0	13	0	68	0	4	5	160	95	187	0	2	6	0	0	0	3	0	5	0	46	0	0	0	25	53	0	22	0	4	0	0	2	0	0	0	5	0	0	41	1	55	16	0	0	0	0	0	7	20	0	0	4	0	0	0	0	1	3	15	0	70	0	0	12	0	10	8	22	12	0	0	0	0	0	52	57	4	0	8	55	0	22	0	22	16	0	0	11	0	0	3	21	0	39	15	15	9	0	38	16	9	35	14	0	0	18	27	0	0	10	8	0	2	61	69
"48"	0	3	222	45	0	0	0	1	26	5	101	0	24	3	5	0	0	0	0	0	0	0	0	0	20	0	0	0	7	40	1	0	0	0	0	0	15	0	0	2	11	0	0	17	17	11	9	0	6	0	0	0	10	11	0	0	4	0	0	0	1	1	2	0	0	118	8	18	3	0	1	0	32	1	18	0	0	0	0	45	7	0	32	11	20	0	63	0	19	6	0	4	0	2	0	0	6	0	40	6	1	7	0	6	26	15	0	1	0	0	30	6	0	0	8	0	0	25	13	40
"49"	0	29	28	0	13	11	14	28	0	16	28	6	96	8	0	0	2	0	0	0	2	0	20	23	52	0	8	0	11	48	9	0	9	0	0	3	2	0	0	0	14	0	0	14	9	2	11	11	0	1	11	17	8	54	3	0	22	0	0	0	0	10	4	0	0	36	14	3	14	17	6	0	63	16	0	0	0	0	0	66	63	26	0	25	10	0	36	0	12	53	0	0	0	1	4	6	16	0	35	3	24	1	0	15	10	36	12	29	36	0	41	63	21	0	38	0	0	9	44	38
"50"	4	3	0	0	0	47	172	122	0	0	0	332	34	23	0	4	7	0	0	0	3	1	4	3	17	0	0	0	6	23	24	2	0	3	0	0	13	0	5	0	7	0	10	0	25	1	5	8	0	0	0	14	14	52	0	8	26	0	0	0	0	49	2	1	0	56	31	6	0	0	15	0	47	0	26	0	0	18	1	24	49	2	1	0	28	0	16	0	14	18	0	0	0	0	0	2	3	0	40	6	1	10	0	36	23	18	5	4	19	0	19	42	5	0	1	3	0	3	47	52
