"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"17"	39	8	0	69	241	1	5	2	82	85	0	18	81	29	0	0	17	18	2	0	37	17	0	0	96	13	18	79	96	11	2	92	75	2	12	4	31	44	26	5
"18"	227	23	0	58	180	0	70	11	111	83	10	38	85	52	5	1	30	15	17	0	96	1	6	2	70	18	0	27	229	0	0	98	151	6	55	14	60	18	2	0
"19"	198	3	0	5	447	1	0	0	97	70	4	9	31	34	0	0	24	1	0	0	101	18	2	1	52	39	1	32	100	3	0	50	14	0	63	0	42	3	2	10
"20"	63	37	2	80	4	9	0	71	31	99	0	41	32	71	0	0	34	33	70	0	89	8	1	11	33	28	2	70	122	0	0	97	96	2	46	1	106	18	81	33
"21"	209	0	29	9	63	15	8	3	50	30	3	70	16	47	0	0	9	0	0	0	43	9	0	0	26	46	2	11	97	0	7	129	86	11	59	0	10	12	2	6
"22"	263	1	1	6	182	4	8	0	104	76	20	55	13	79	0	1	17	1	1	2	61	4	0	0	35	31	21	19	129	3	10	44	40	0	4	20	48	9	5	9
"23"	65	39	0	74	134	2	10	6	33	97	12	41	46	116	1	0	7	27	2	9	128	9	8	1	32	39	4	36	86	0	0	100	58	2	43	1	25	20	122	11
"24"	80	65	43	429	1	0	35	4	17	37	0	14	25	23	2	0	3	1	1	0	32	11	6	80	53	68	5	47	48	0	0	129	44	16	34	1	55	32	28	39
"25"	189	0	0	0	635	74	0	6	41	32	0	5	28	25	14	5	32	23	0	0	80	2	0	0	44	9	23	50	75	0	1	75	50	1	26	1	14	3	3	0
"26"	58	69	4	20	3	23	5	9	29	43	1	18	47	28	2	27	10	1	2	14	113	2	1	3	46	6	9	30	171	21	4	118	74	1	24	5	15	9	6	23
"27"	1	9	33	735	0	0	152	0	14	10	11	3	9	1	0	0	2	0	0	0	12	36	0	0	32	7	0	4	23	0	0	41	18	0	27	11	38	17	1	0
"28"	22	97	1	175	20	0	53	20	1	51	1	3	38	48	0	0	4	0	0	0	84	16	0	0	35	27	17	19	83	0	0	139	57	5	45	1	23	6	11	17
"29"	76	29	13	307	59	0	86	0	28	25	0	2	18	38	0	0	3	15	0	0	111	0	0	0	54	58	7	23	77	42	6	94	68	1	1	5	63	14	15	0
"30"	73	41	6	176	3	4	10	2	25	95	43	13	33	29	0	2	16	8	12	0	127	28	1	0	96	19	0	44	46	0	0	142	84	0	16	0	31	15	2	3
"31"	18	22	12	503	1	9	3	3	19	42	0	35	36	17	17	0	6	0	0	3	60	1	0	0	24	23	6	49	29	0	0	78	31	3	6	0	56	1	19	7
"32"	52	67	9	43	181	0	45	1	23	70	5	31	39	17	0	0	0	1	2	3	47	0	0	0	84	67	7	40	104	40	22	77	60	1	27	1	20	3	52	1
"33"	89	38	54	155	26	0	158	0	50	108	2	22	19	42	0	31	7	6	33	0	29	32	0	0	36	6	0	44	184	0	3	183	110	0	60	6	8	85	43	1
"34"	131	9	17	2	183	0	5	0	54	59	2	17	48	127	0	0	17	0	0	0	82	4	1	0	56	62	20	24	117	0	0	169	89	4	43	21	75	34	3	4
"35"	69	65	2	35	105	0	0	1	16	47	0	89	50	36	4	9	42	34	26	25	108	2	4	0	86	90	25	38	165	29	0	162	156	4	35	8	59	12	42	3
"36"	248	0	8	27	114	3	59	0	102	224	6	87	52	34	4	7	6	0	0	0	182	26	4	4	74	49	1	69	106	9	0	99	73	19	43	28	61	87	16	6
"37"	119	32	29	19	145	2	5	56	7	90	2	49	53	38	23	0	22	0	0	3	126	9	0	6	92	51	3	26	53	0	7	134	92	8	9	17	42	53	58	20
"38"	139	31	0	0	100	17	6	7	1	26	41	0	15	91	0	0	0	6	19	0	103	8	10	2	141	8	0	56	52	18	0	185	50	1	34	4	53	19	23	9
"39"	161	0	0	48	35	0	5	22	53	46	3	18	67	33	0	0	37	1	0	0	108	24	17	16	80	62	3	37	122	5	5	106	83	2	28	5	78	11	17	6
"40"	52	12	269	724	0	4	7	0	9	52	0	15	25	7	0	0	0	0	0	0	35	0	0	0	53	17	17	5	79	0	3	118	18	2	30	12	9	13	10	1
"41"	67	60	0	10	374	2	13	0	98	69	0	27	56	17	0	0	4	1	0	0	89	8	0	8	42	24	1	32	85	0	0	142	54	7	8	43	11	16	16	35
"42"	91	6	42	119	15	0	109	0	25	21	7	18	20	47	0	0	4	0	0	0	27	12	0	0	65	76	0	38	81	0	0	57	65	0	27	0	2	13	19	0
"43"	76	59	2	17	144	11	7	0	64	81	0	41	17	5	0	0	0	0	2	0	71	5	0	0	72	45	2	24	86	0	3	74	57	0	6	11	25	43	62	14
"44"	85	47	1	77	70	0	44	7	53	92	20	71	12	26	0	0	65	0	5	0	73	1	1	6	54	127	18	138	201	0	0	203	100	31	61	17	88	27	30	1
"45"	96	26	4	46	149	0	8	0	21	111	8	48	39	51	0	0	9	3	47	1	187	29	4	0	141	57	26	27	89	8	0	190	122	61	83	0	119	15	73	92
"46"	110	5	0	0	445	9	0	1	31	29	10	16	18	20	0	0	12	0	0	0	96	22	0	7	37	46	0	49	47	0	0	89	123	0	8	1	48	9	8	0
"47"	132	55	0	10	129	0	10	0	39	52	2	70	81	54	0	0	2	0	4	20	139	7	1	11	54	23	15	41	52	1	11	202	50	4	63	14	11	56	2	24
"48"	47	15	3	45	81	3	6	3	8	57	3	17	46	79	0	1	43	4	52	0	51	0	1	0	61	33	4	42	86	0	0	214	59	11	15	1	65	13	38	13
"49"	255	14	11	6	262	2	25	62	59	39	18	29	59	19	0	1	11	0	12	9	86	10	17	0	108	118	9	32	136	0	0	96	106	0	50	55	22	36	12	10
"50"	179	0	0	9	792	5	0	2	24	9	27	81	47	19	0	5	7	2	5	0	103	7	1	3	52	83	1	22	103	0	0	108	65	1	0	7	63	10	8	2
"51"	86	6	0	112	418	0	93	9	171	84	1	0	52	13	0	0	0	6	1	0	78	20	0	4	32	36	0	81	138	0	0	112	49	0	6	2	28	2	19	5
"52"	43	0	39	408	28	1	51	0	48	42	53	85	8	24	0	0	0	1	2	0	68	13	4	1	47	55	16	7	149	1	0	53	112	0	22	19	17	14	3	0
"53"	22	14	26	353	3	24	1	0	51	86	3	44	84	16	29	0	18	0	9	1	30	9	2	12	20	43	12	45	107	0	0	346	132	0	21	0	60	23	50	10
"54"	108	64	1	51	21	8	0	1	14	54	30	18	60	132	0	0	24	4	1	13	124	11	7	0	114	75	12	47	131	0	19	147	88	17	52	0	24	124	14	14
"55"	295	0	0	24	329	0	84	2	40	53	0	13	85	36	0	0	2	6	0	0	125	17	1	0	36	16	10	174	61	0	0	136	150	5	8	0	35	0	52	34
"56"	55	43	58	62	36	11	8	12	56	59	25	14	41	94	16	2	30	6	3	16	131	10	4	0	78	65	38	93	114	0	0	67	111	0	18	21	25	56	23	8
"57"	81	34	31	236	2	7	18	0	55	40	8	43	30	106	0	0	7	2	1	0	52	8	2	0	49	80	0	30	83	0	16	127	28	0	54	4	12	0	4	9
"58"	204	20	0	42	82	0	51	10	24	54	17	49	132	82	0	0	14	1	0	5	97	11	0	0	68	86	11	33	189	0	8	164	111	22	18	21	51	36	15	14
"59"	67	22	26	28	27	25	0	2	73	42	54	24	35	18	1	0	16	38	23	1	115	6	1	11	265	72	4	79	157	18	1	105	129	0	40	24	23	45	20	3
"60"	93	0	19	29	30	2	0	0	17	67	5	60	27	20	0	0	8	0	0	0	99	9	0	0	87	70	2	5	107	3	0	77	52	44	6	2	23	4	50	10
"61"	95	0	1	0	185	2	36	0	34	31	4	22	65	6	0	0	4	0	4	0	72	1	0	0	45	51	1	44	158	3	0	86	57	0	5	6	59	1	2	4
"62"	483	1	3	62	74	3	59	0	40	80	19	28	0	22	12	1	7	0	70	0	137	13	0	0	127	98	39	43	154	0	0	85	123	3	66	0	52	18	20	15
"63"	103	1	8	92	38	7	100	1	105	104	20	14	75	96	0	5	12	0	2	13	61	12	1	0	100	77	8	43	172	3	1	151	39	0	45	0	33	27	27	8
"64"	84	0	0	0	1085	0	5	0	19	29	14	1	19	25	37	0	5	0	21	0	22	0	0	1	52	6	0	24	32	0	0	13	15	26	9	0	6	14	0	0
"65"	46	27	4	23	268	0	33	0	98	31	4	16	68	11	0	0	5	2	4	0	76	41	0	0	33	11	6	80	68	2	0	62	75	2	25	0	58	48	5	5
"66"	300	8	0	2	254	11	15	0	43	84	15	21	40	71	0	0	12	0	12	0	172	20	1	0	138	111	3	42	64	1	0	111	160	31	6	1	15	21	120	6
"67"	137	0	0	84	124	3	22	0	31	50	30	34	68	29	0	9	17	0	0	1	141	13	3	6	97	41	0	31	109	8	0	95	75	5	2	0	21	33	10	34
"68"	124	5	17	121	24	0	270	6	35	90	25	18	49	60	0	0	22	0	3	0	75	4	0	0	44	50	15	107	95	0	0	96	97	2	35	20	50	19	52	3
"69"	83	9	0	6	76	40	0	16	6	46	14	51	100	52	0	0	6	6	5	10	81	10	12	0	56	44	13	36	83	25	0	52	104	1	23	0	12	2	8	1
"70"	16	32	4	297	1	2	10	5	31	58	4	32	71	25	32	1	5	1	8	0	84	0	11	0	86	160	9	30	79	7	0	157	58	0	41	0	29	19	2	13
"71"	196	0	9	26	14	7	4	13	6	101	1	0	13	38	0	7	16	0	0	0	65	9	0	0	75	32	3	16	141	1	9	119	94	0	2	0	4	12	27	30
"72"	111	20	2	2	395	0	27	16	40	75	8	13	28	33	0	0	3	1	2	5	44	0	0	0	66	13	18	50	49	3	0	101	69	0	0	1	56	6	4	9
"73"	183	0	5	35	8	12	5	5	87	97	12	28	87	51	8	0	8	0	1	0	97	1	1	22	44	60	2	98	113	0	1	154	60	8	18	4	69	41	35	8
"74"	202	26	1	101	317	0	13	0	161	33	3	34	39	50	0	0	5	5	0	1	47	16	1	0	183	42	3	36	57	21	0	72	75	1	35	0	26	17	63	1
"75"	150	1	3	62	343	0	187	0	88	97	2	9	53	50	0	10	6	2	13	0	35	9	4	0	49	52	8	35	49	0	3	73	36	4	2	6	29	9	11	20
"76"	109	40	0	47	41	0	53	0	9	33	0	3	44	92	0	0	14	4	7	0	79	27	0	0	90	58	1	84	117	6	0	92	93	2	34	28	14	9	35	15
"77"	61	23	79	269	25	0	331	0	73	93	19	5	102	51	1	0	0	0	0	0	123	0	0	0	47	44	11	2	98	0	0	153	55	7	22	0	23	34	17	1
"78"	71	3	21	275	2	0	128	11	82	19	9	20	13	16	0	0	5	1	1	0	73	2	0	0	34	95	2	23	83	0	0	139	100	3	9	4	14	9	26	4
"79"	155	28	14	230	165	12	16	1	23	152	0	19	144	60	0	0	36	18	0	36	134	13	0	0	114	21	20	50	103	0	0	111	72	0	51	3	50	12	2	71
"80"	140	0	0	0	1662	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	1	0	0	0	7	10	0	0	33	0	0	34	10	5	0	0	4	13	0	0
"81"	54	102	20	182	0	2	20	40	29	35	12	48	116	27	0	0	10	50	2	0	82	17	19	0	155	66	22	92	94	2	0	241	249	0	27	4	35	38	3	0
"82"	99	27	81	238	0	1	65	0	1	72	2	76	83	14	0	12	25	0	2	17	45	14	0	0	131	122	54	56	75	11	0	126	45	0	45	2	22	0	49	12
"83"	202	7	0	0	528	14	2	24	34	33	8	13	66	14	32	0	21	25	9	0	124	13	1	0	52	29	3	5	33	1	13	69	67	0	9	5	23	29	20	2
"84"	311	5	0	17	190	10	5	2	9	76	1	31	69	27	0	0	9	0	8	0	109	50	4	0	115	49	11	13	91	1	6	145	207	0	37	28	133	25	25	19
"85"	70	154	3	77	29	6	0	22	25	80	36	28	93	127	0	0	21	0	1	3	77	3	11	1	170	60	4	50	178	2	13	158	77	1	45	4	28	40	38	80
"86"	86	14	3	7	177	0	146	0	53	88	7	38	34	35	0	0	7	1	1	4	20	4	17	0	111	49	14	64	61	0	2	86	53	0	11	0	61	11	59	14
"87"	94	44	3	109	336	2	34	1	65	62	1	16	39	25	7	3	6	3	1	18	177	2	2	0	51	67	19	8	72	0	0	108	45	16	35	3	32	16	47	1
"88"	194	5	9	0	113	40	8	11	31	143	0	13	105	27	0	0	6	14	17	0	119	13	9	0	121	20	36	68	220	3	1	198	113	0	91	1	41	39	54	9
"89"	13	19	2	84	21	36	13	0	33	44	1	43	104	104	12	0	9	13	6	11	138	0	21	0	83	78	1	57	218	6	1	112	131	1	37	1	80	63	31	8
"90"	119	54	0	103	138	6	64	53	43	118	0	23	61	34	1	3	0	0	7	21	49	52	0	0	63	44	7	47	172	0	0	125	79	0	70	3	99	13	5	5
"91"	55	169	5	200	38	7	64	0	46	52	16	34	41	32	0	0	5	18	15	3	141	5	0	2	165	14	11	18	146	0	0	146	151	5	39	2	64	21	51	15
"92"	75	35	3	83	35	0	30	7	32	49	14	22	47	31	0	1	4	12	0	0	88	59	5	6	53	24	8	24	79	8	0	99	71	30	70	1	1	6	2	3
"93"	159	12	27	66	15	0	25	5	20	37	0	33	65	37	18	0	10	0	1	1	100	33	2	1	81	23	1	66	134	1	0	192	121	4	22	11	61	22	24	1
"94"	52	12	5	83	164	10	4	18	45	55	75	9	30	49	2	0	32	9	0	1	54	8	7	5	148	72	32	27	209	7	1	109	158	2	26	17	65	34	49	9
"95"	102	14	24	238	2	31	7	2	114	67	92	44	82	38	0	1	23	1	10	0	169	10	0	0	97	67	0	52	203	0	0	114	167	0	95	0	19	1	24	11
"96"	157	0	26	149	282	0	15	1	74	100	6	21	29	70	0	7	0	9	1	0	73	6	28	0	160	24	17	22	112	8	22	55	101	2	53	0	24	104	12	79
"97"	316	0	16	1	120	6	2	0	44	68	6	38	30	19	0	10	28	26	9	3	82	4	0	0	37	20	4	29	37	2	0	73	66	1	17	55	47	6	13	3
"98"	47	37	6	53	35	0	9	0	22	39	10	23	47	17	0	0	21	0	10	0	101	28	1	0	61	62	15	31	58	3	0	85	48	2	28	15	13	42	38	1
"99"	36	14	77	193	1	0	105	0	21	28	8	38	31	23	0	0	8	0	0	13	120	44	0	0	34	54	5	17	63	0	1	77	29	19	14	11	43	2	11	4
"100"	164	12	0	6	77	78	0	8	1	95	0	56	20	36	16	2	67	5	0	0	186	48	23	42	171	67	18	31	235	2	0	134	170	0	56	1	44	34	35	1
"101"	68	6	27	79	129	0	16	0	27	103	43	15	45	64	0	4	2	0	3	2	109	5	18	0	50	71	13	47	71	0	0	73	83	0	48	0	11	34	28	12
"102"	64	11	0	127	18	38	1	0	44	134	1	7	30	94	3	1	9	0	12	29	85	19	36	1	91	108	14	75	164	0	0	185	154	35	33	2	36	53	7	16
"103"	35	88	0	31	114	4	0	8	16	60	0	26	48	25	7	0	4	1	0	2	161	1	0	0	59	53	0	20	76	43	0	81	123	0	58	14	37	1	10	8
"104"	184	0	22	53	40	0	11	0	63	126	28	47	28	44	0	0	2	0	6	44	88	0	0	8	36	16	10	68	161	1	1	152	146	8	74	9	31	21	20	17
"105"	70	58	0	124	18	5	22	1	22	93	6	23	35	28	1	0	14	0	0	10	114	12	0	4	72	12	0	119	101	0	0	177	78	13	77	0	38	26	31	9
"106"	120	0	19	260	3	28	40	2	11	61	3	42	26	18	0	0	7	0	11	2	114	45	1	2	67	36	5	13	223	0	0	86	21	0	17	14	32	22	17	2
"107"	190	28	5	18	91	0	39	3	11	76	0	50	32	59	0	0	8	0	25	0	157	15	1	0	182	62	7	15	99	0	1	173	70	0	48	9	58	12	58	2
"108"	64	0	49	229	23	0	45	0	26	31	3	15	22	40	0	11	5	24	17	0	51	28	0	7	111	15	46	11	68	0	0	58	80	2	5	0	27	28	9	16
"109"	89	73	0	21	215	2	5	0	42	72	24	18	67	70	0	0	2	31	1	0	107	24	5	0	60	8	1	25	62	0	0	106	116	7	10	0	82	27	6	25
"110"	50	6	0	149	198	0	21	0	45	23	2	6	42	29	0	0	22	1	5	12	54	14	0	0	64	13	0	10	132	0	0	94	38	1	12	10	38	18	21	41
"111"	177	3	32	49	71	2	2	0	79	32	21	44	50	40	0	3	10	29	1	0	97	7	10	0	88	43	11	57	66	18	31	111	101	20	28	1	29	26	7	1
"112"	98	24	52	101	8	17	26	47	53	151	4	13	93	67	0	0	0	0	0	4	228	19	1	0	77	162	16	85	287	1	7	135	80	2	21	4	56	28	14	13
"113"	251	0	83	58	86	0	45	3	90	73	6	26	6	64	4	0	3	0	25	0	132	11	9	2	65	20	19	26	97	0	0	43	100	0	42	31	74	20	4	7
"114"	0	288	3	129	22	0	1	1	3	18	11	11	40	29	1	0	9	4	2	0	43	0	3	0	17	41	8	34	70	0	0	94	43	5	9	5	53	4	3	1
"115"	164	9	0	0	537	0	5	0	26	18	0	30	6	42	0	0	4	0	1	0	35	6	1	0	16	27	0	35	45	9	0	116	27	0	30	1	6	20	2	26
"116"	25	22	93	335	42	0	47	1	82	113	23	65	101	37	0	0	1	0	0	0	91	3	4	14	61	79	8	31	98	25	0	136	33	3	24	3	26	28	4	55
"117"	109	8	0	56	180	12	8	10	22	56	33	17	43	50	0	0	2	1	0	0	82	9	0	8	50	53	1	69	152	19	3	148	91	25	44	0	68	6	55	3
"118"	306	28	18	0	53	0	54	17	30	159	7	11	30	96	0	0	2	2	0	4	106	15	0	0	85	49	74	56	152	8	0	216	128	0	70	14	96	11	16	4
"119"	177	10	2	39	187	22	8	1	31	57	10	23	58	49	0	1	38	47	1	0	58	42	5	0	60	19	4	43	123	0	2	213	84	22	68	0	35	41	13	2
"120"	77	96	0	36	58	0	0	8	54	90	1	50	67	66	0	0	26	6	15	4	86	23	3	1	71	27	2	27	117	0	13	103	78	2	47	0	70	10	29	18
"121"	255	0	51	257	19	57	1	8	26	78	32	59	52	48	0	0	1	2	1	0	125	2	15	9	183	44	8	67	110	0	0	226	77	2	30	9	51	14	7	3
"122"	107	11	2	74	128	0	31	1	25	55	0	19	61	51	1	1	18	0	18	1	73	23	8	0	244	49	7	20	160	4	9	171	118	5	32	2	36	38	36	7
"123"	264	2	15	44	0	10	12	44	15	63	0	23	111	13	0	5	16	1	23	1	69	26	2	0	211	66	6	26	149	0	0	194	58	2	46	0	33	49	3	8
"124"	160	8	0	7	178	42	25	17	2	91	16	15	25	13	0	0	2	0	8	0	96	5	5	0	44	72	25	28	106	6	0	53	70	0	64	1	28	14	32	55
"125"	107	125	0	86	10	0	66	2	36	32	2	32	79	79	0	0	15	8	0	0	116	2	3	0	44	79	7	49	114	0	0	82	151	6	23	3	33	17	86	8
"126"	144	18	7	28	35	16	0	0	32	69	21	7	89	36	0	0	2	0	8	0	93	5	0	3	33	94	11	95	109	0	0	199	73	11	96	12	36	12	7	0
"127"	26	0	40	397	79	0	162	0	51	56	7	6	11	109	0	0	4	0	0	2	79	10	0	0	65	21	2	115	154	0	0	66	212	7	37	69	15	25	111	18
"128"	9	98	3	807	0	0	13	0	3	14	0	41	63	30	0	0	6	0	0	0	50	0	1	0	109	17	2	50	23	1	0	120	53	3	17	1	91	0	10	2
"129"	11	2	112	497	1	0	132	0	23	42	1	35	32	39	2	6	0	4	1	1	79	10	0	0	126	32	0	29	43	0	0	139	42	0	24	22	15	5	62	3
"130"	119	1	98	268	0	0	322	0	14	68	22	19	48	41	2	9	4	0	9	16	91	13	0	2	109	120	1	7	204	0	0	129	50	0	40	0	36	9	9	2
"131"	1	78	33	1376	0	0	3	2	25	7	4	15	8	5	0	2	6	0	0	0	49	0	9	4	53	23	15	2	33	0	0	28	28	0	18	0	3	2	0	0
"132"	102	0	11	1	187	0	20	0	97	74	31	17	19	64	0	2	9	0	41	0	79	21	1	7	79	61	11	71	133	0	0	252	69	0	30	0	32	58	27	46
"133"	103	6	0	2	259	0	6	0	50	96	7	11	41	26	2	20	9	0	3	0	115	73	5	1	52	47	9	33	116	3	0	67	136	0	20	8	104	30	6	13
"134"	58	4	67	332	27	0	39	0	8	40	13	77	56	37	1	0	5	8	2	0	108	0	5	0	44	35	22	44	102	0	0	175	72	6	35	0	20	27	34	12
"135"	54	8	23	260	27	4	13	0	44	23	7	50	48	31	0	1	1	3	4	0	90	4	0	29	61	67	9	32	60	1	0	73	69	0	31	2	8	35	30	1
"136"	48	33	0	1	209	1	5	0	54	77	9	16	14	67	0	1	33	10	0	0	92	15	5	0	115	92	1	68	76	0	0	67	93	0	51	20	14	6	19	0
"137"	40	46	26	505	7	0	102	3	31	23	8	39	31	26	0	0	12	8	4	0	90	9	21	0	114	14	0	22	33	0	3	119	39	2	34	1	60	23	9	9
"138"	58	3	83	691	0	5	0	0	2	55	7	32	14	56	0	3	16	0	6	18	71	3	1	0	148	14	4	91	104	0	1	157	149	0	46	4	13	32	5	11
"139"	68	67	0	17	80	267	0	6	0	42	5	26	24	30	0	0	4	0	0	0	48	12	0	0	49	51	8	1	78	18	0	150	89	0	9	12	30	9	16	8
"140"	17	177	0	47	108	22	0	5	31	78	1	21	29	20	0	2	63	18	9	0	59	17	3	11	43	99	4	29	133	0	0	70	71	9	32	6	12	8	10	17
