"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"17"	24	5	0	0	0	215	15	7	4	0	0	283	22	1	0	0	3	0	0	25	3	0	19	8	0	13	0	44	62	0	0	0	0	5	10	0	43	0	0	0	77	7	1	1	0	31	0	2	0	54	2	8	2	3	7	7	0	0	0	7	0	13	0	0	1	0	5	3	1	0	5	35	0	1	0	0	2	0	21	16	8	4	32	0	0	0	0	17	14	0	3	0	0	0	0	0	19	5	0	2	14	40	19	1	0	43	22	0	21	0	0	1	0	0	0	0	6	0	2	0
"18"	0	0	5	15	6	2	129	0	0	0	9	1	12	0	25	0	0	4	0	16	0	0	26	1	0	3	0	38	6	0	0	0	0	16	0	0	13	2	18	7	15	0	0	1	0	0	0	0	0	0	2	64	1	9	2	31	15	0	1	32	1	2	0	0	0	0	0	0	0	1	1	2	4	0	0	4	28	4	7	4	47	29	5	0	0	0	0	0	64	1	1	0	41	0	0	0	6	0	0	28	13	0	11	19	0	14	45	0	43	0	1	10	11	0	1	0	13	0	45	0
"19"	4	0	6	57	40	0	0	234	11	0	0	0	0	14	47	2	0	51	3	12	0	0	16	5	0	29	0	17	23	5	0	0	0	9	3	6	0	0	1	0	17	11	0	3	0	0	0	0	0	22	0	15	8	5	0	0	0	0	0	6	0	0	0	0	44	0	0	0	0	0	10	2	0	1	0	0	12	0	35	34	13	57	6	0	0	4	0	9	40	2	0	0	5	0	0	0	12	18	0	10	23	3	8	2	1	14	16	2	12	0	0	7	3	0	0	0	10	0	10	0
"20"	4	0	6	47	1	78	6	111	0	84	5	57	22	0	22	13	0	14	0	23	2	0	9	147	0	10	0	43	17	0	0	3	0	15	6	0	0	1	3	4	115	9	0	0	0	0	2	0	0	19	3	32	25	42	12	8	0	0	0	12	0	28	0	0	4	0	0	7	0	10	0	10	0	1	0	0	16	0	54	9	15	110	29	16	0	0	0	12	30	0	0	0	65	1	24	0	9	8	2	6	0	0	23	1	0	73	103	8	23	28	0	0	47	0	1	1	33	0	65	3
"21"	3	8	7	152	202	0	9	14	0	12	0	0	0	0	2	1	1	3	0	51	0	0	5	3	0	11	0	46	27	20	0	0	0	8	1	4	0	0	4	0	24	21	0	0	0	0	0	0	1	9	0	11	18	12	0	17	0	0	0	55	12	7	0	0	0	0	0	0	0	2	1	20	0	5	0	5	36	0	51	33	5	34	6	0	8	0	0	1	67	3	0	0	47	0	0	0	0	0	16	33	0	4	8	4	0	68	45	0	86	1	0	0	23	0	0	0	13	1	1	0
"22"	1	0	6	202	100	3	247	0	0	125	3	13	29	2	18	16	1	39	0	30	0	0	26	6	0	38	0	68	25	0	0	20	0	2	0	23	0	0	0	15	80	5	0	5	0	0	0	0	0	66	22	3	14	10	0	8	0	0	0	16	1	1	0	0	20	0	0	0	0	28	0	3	0	9	8	6	3	0	27	32	22	32	6	0	91	1	0	17	80	0	0	0	10	3	0	0	1	11	3	51	16	0	1	21	0	11	11	0	21	0	1	0	82	0	1	0	3	0	7	1
"23"	0	4	0	87	184	1	2	65	0	6	5	48	127	0	0	14	0	22	0	25	0	0	18	31	0	0	0	55	36	0	0	36	0	8	11	31	0	0	7	5	59	4	8	4	0	1	0	1	0	6	12	8	0	4	0	3	0	0	2	21	0	0	0	0	0	0	0	0	1	3	6	0	0	1	0	3	44	22	39	11	3	58	0	0	0	1	0	2	63	0	0	0	62	0	1	0	11	2	7	50	12	0	6	1	3	38	50	3	21	0	0	0	6	0	0	0	11	0	3	6
"24"	4	0	0	140	22	0	1	435	11	4	0	58	0	0	0	5	0	3	0	17	0	0	27	6	0	12	5	48	3	0	1	0	0	1	48	17	1	0	12	0	55	0	0	0	0	1	1	0	0	39	28	12	23	15	0	26	0	0	0	21	0	2	1	1	0	0	0	0	0	3	0	0	0	1	0	0	33	0	16	19	29	30	4	0	4	1	0	13	8	0	2	0	2	1	0	0	0	0	0	6	10	0	44	18	0	20	67	1	10	3	1	0	17	0	0	8	19	0	43	6
"25"	9	0	5	24	15	12	3	94	1	77	14	2	0	1	0	9	1	60	0	25	0	0	19	0	0	4	0	33	123	0	0	1	0	6	8	17	0	0	2	6	54	1	0	0	0	4	0	11	0	27	0	10	17	5	4	15	0	0	0	3	0	15	0	0	0	0	0	0	0	2	0	21	0	0	0	0	8	1	16	19	15	17	2	0	2	0	0	12	35	0	1	0	3	1	0	0	2	0	0	15	6	8	68	1	0	3	19	1	63	0	1	0	3	0	7	7	8	0	13	0
"26"	20	0	0	0	5	0	2	140	0	60	3	37	10	0	0	7	2	1	0	21	0	0	18	11	0	0	0	22	28	8	0	1	0	0	1	1	0	0	0	0	34	16	0	0	0	5	0	0	0	0	0	35	2	16	0	2	2	0	0	9	0	2	1	3	9	0	0	0	0	17	0	14	0	0	0	0	30	0	72	27	24	41	2	1	2	2	0	9	31	0	23	0	7	9	0	2	1	1	0	14	5	9	16	19	6	23	19	2	22	0	7	1	10	0	0	0	43	12	16	0
"27"	28	3	0	1	10	0	15	306	0	0	10	0	111	0	1	1	0	31	0	8	1	0	24	45	0	30	0	1	52	0	0	15	0	0	1	3	8	0	0	0	69	9	0	0	0	0	4	2	0	20	5	5	7	0	0	20	0	0	0	4	0	13	0	0	0	0	0	0	15	6	1	0	0	8	0	0	8	0	28	19	11	66	2	0	1	0	0	0	47	0	0	0	2	1	0	0	0	11	5	11	3	0	4	5	0	15	13	0	20	4	8	2	27	0	3	0	19	0	26	0
"28"	0	0	17	365	395	0	43	1	0	0	0	0	47	0	6	67	0	5	0	5	0	2	14	15	0	17	0	1	15	0	0	9	0	23	8	0	5	0	0	0	7	1	0	0	0	0	0	0	0	15	29	6	0	10	0	10	0	1	0	1	6	0	0	0	0	0	1	0	0	0	1	4	0	3	0	2	39	2	4	3	1	32	0	0	0	17	0	19	77	0	0	0	11	0	0	0	1	2	71	13	2	0	8	15	0	12	32	0	59	0	14	0	9	4	0	1	12	0	10	1
"29"	1	0	0	18	0	32	7	794	96	1	0	0	75	0	0	2	0	8	55	2	0	0	52	0	0	29	0	17	12	1	0	0	2	0	0	0	0	3	0	0	49	1	0	0	0	0	0	1	0	2	0	1	3	18	9	4	0	0	0	6	0	2	0	0	0	0	0	11	1	0	0	15	0	0	12	0	40	3	3	9	0	5	11	0	15	0	0	0	9	0	0	0	21	0	0	0	3	8	4	84	16	23	44	9	0	64	4	0	28	0	0	1	57	0	0	3	46	3	30	3
"30"	11	17	5	5	0	14	13	31	0	1	121	4	1	3	0	3	0	32	0	9	0	0	31	0	0	35	1	28	35	0	0	2	0	6	0	1	0	0	0	0	38	0	0	0	0	5	0	11	0	22	1	16	10	16	1	9	0	0	0	21	0	13	0	0	7	0	0	11	7	2	0	6	0	0	0	22	22	8	44	38	6	63	3	0	17	0	0	7	29	33	5	0	9	0	0	2	2	0	0	23	6	11	12	3	0	25	11	1	80	0	4	2	0	0	0	0	54	0	8	0
"31"	0	0	50	20	19	0	1	61	0	150	28	46	10	0	18	1	0	26	0	60	0	0	4	12	0	6	0	45	9	0	0	0	0	2	0	3	0	0	16	0	23	7	3	2	1	0	0	6	13	23	3	27	1	28	1	51	0	0	0	6	0	25	1	0	0	0	0	0	2	1	3	1	0	1	0	0	31	0	65	13	2	10	12	5	0	23	0	14	25	0	0	0	20	0	0	0	0	4	0	40	0	0	1	8	3	14	10	0	24	11	0	0	33	0	0	0	8	0	33	0
"32"	0	0	9	273	339	0	0	15	0	1	18	7	11	0	2	0	0	7	0	0	0	0	10	2	0	3	0	18	29	0	0	1	0	35	0	12	0	0	1	4	20	0	0	3	0	1	0	0	0	11	0	4	2	0	0	2	0	0	0	23	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	1	15	1	19	37	0	1	2	0	0	1	21	0	0	0	5	0	0	0	31	0	3	4	16	0	4	0	0	4	9	0	6	0	0	0	26	0	0	0	27	0	36	0
"33"	0	0	8	18	15	9	38	26	0	1	78	4	214	0	10	0	0	6	0	46	0	0	26	15	0	8	2	26	15	0	2	18	0	2	5	3	0	0	0	0	62	12	0	0	0	1	0	0	0	11	0	7	11	6	0	15	0	0	0	9	0	5	0	6	3	5	9	0	0	11	1	0	2	0	17	7	12	0	73	20	2	35	2	0	0	0	0	6	31	0	0	0	6	0	3	0	0	0	6	12	4	0	4	0	0	28	51	4	34	3	0	0	1	0	0	0	50	0	5	0
"34"	0	0	12	21	20	35	55	19	0	0	23	52	204	0	0	0	0	11	0	64	0	2	0	22	5	1	0	20	45	0	0	0	1	26	2	7	0	0	10	10	10	0	1	0	0	3	0	37	0	46	26	49	1	5	0	21	0	0	0	6	0	15	0	0	12	0	0	0	3	12	0	6	0	0	17	0	22	0	14	9	19	35	9	0	9	0	0	0	88	0	0	0	14	0	0	1	16	0	5	14	33	2	3	10	0	29	46	0	62	0	1	0	37	0	0	0	14	0	18	0
"35"	0	0	10	18	125	4	399	0	0	24	0	0	15	0	83	1	0	4	0	23	0	5	34	17	0	1	0	3	43	23	0	1	0	1	0	4	0	0	0	5	31	19	4	17	0	0	0	1	0	3	3	0	8	7	0	43	0	0	20	0	0	0	1	0	0	0	0	9	5	0	1	0	0	0	0	0	16	0	37	16	10	37	48	0	3	0	0	3	35	0	0	0	60	25	3	0	0	1	0	91	0	0	27	1	1	6	17	0	49	0	8	0	3	0	6	0	5	0	0	0
"36"	25	0	3	30	17	27	123	8	0	5	0	0	24	0	0	139	0	55	0	40	1	31	15	18	0	26	0	20	56	13	0	2	2	13	13	18	27	0	0	6	28	13	0	0	0	1	0	0	0	1	0	58	24	11	0	32	0	0	0	43	0	2	0	1	1	0	0	0	0	1	0	5	48	12	0	12	35	0	19	7	16	119	1	0	0	0	0	39	65	0	16	0	31	0	1	11	0	7	0	9	21	0	20	1	4	7	1	0	24	1	0	0	46	0	0	0	114	0	19	0
"37"	20	0	14	0	9	16	428	0	0	0	0	0	67	0	30	47	0	5	0	69	0	0	24	4	0	19	0	36	14	0	0	5	0	7	10	1	0	0	21	4	21	9	0	3	0	2	0	1	0	16	0	25	16	0	3	5	0	1	1	0	0	6	0	0	7	7	0	0	23	13	0	0	0	0	0	0	5	0	50	43	119	15	18	0	0	5	3	0	37	0	0	0	37	1	0	0	1	0	11	14	16	0	12	0	0	46	9	0	65	0	2	0	1	0	0	0	1	0	20	3
"38"	1	0	40	7	0	2	22	160	0	17	39	6	207	0	53	0	0	44	0	42	0	0	43	1	0	12	0	44	87	0	0	67	0	22	16	30	55	2	1	1	56	23	0	14	0	0	0	0	17	32	0	2	16	26	0	14	7	0	0	5	0	22	3	4	2	65	0	1	0	0	2	0	5	0	0	2	32	27	68	13	14	51	5	0	29	2	0	25	50	3	0	1	21	0	5	1	1	13	1	20	2	0	28	0	4	23	7	9	77	0	1	1	64	0	1	0	10	0	19	0
"39"	0	0	4	303	722	0	16	0	0	37	0	0	0	0	5	6	0	1	0	2	0	0	11	3	0	0	0	35	16	0	0	0	0	4	4	8	0	0	0	0	10	0	0	10	0	0	0	0	0	13	0	18	0	7	0	31	0	0	0	2	0	0	0	0	4	0	0	0	2	11	6	1	0	1	0	0	23	0	11	3	1	21	0	1	0	0	0	55	2	0	48	0	4	0	0	0	0	0	0	0	15	0	1	0	0	13	8	0	35	0	0	26	4	0	0	0	16	0	11	21
"40"	16	2	10	14	5	22	14	103	9	0	0	0	41	0	0	141	0	27	1	62	0	0	56	4	0	54	0	31	18	10	0	15	0	31	15	0	3	0	2	0	50	44	2	9	0	3	0	1	5	31	8	19	4	17	0	0	0	0	0	11	0	8	0	0	7	0	0	0	44	2	6	1	32	3	0	11	9	2	40	6	14	32	41	0	22	1	3	11	38	0	10	1	52	0	0	0	1	10	30	25	10	5	41	24	0	46	51	0	41	0	16	3	16	0	0	0	16	0	12	4
"41"	1	0	19	34	16	116	46	87	6	4	0	57	61	0	0	35	1	28	0	16	0	0	10	19	0	15	0	18	31	24	0	11	0	10	5	6	0	0	12	18	109	32	0	7	0	12	0	3	0	12	1	39	2	12	0	106	0	0	0	20	0	12	0	0	17	0	0	0	0	10	11	6	1	2	0	6	66	8	90	6	16	116	6	0	0	0	2	2	48	0	15	0	5	0	3	0	25	0	0	92	17	0	24	9	0	26	48	12	26	0	0	0	13	0	1	0	17	0	45	0
"42"	1	0	0	48	127	0	111	0	0	7	0	196	560	0	2	2	0	8	0	25	0	0	15	0	0	4	0	14	63	0	0	1	1	8	0	18	0	0	0	0	58	2	5	4	0	0	0	0	1	19	0	8	19	4	0	4	0	0	0	0	0	2	3	0	1	0	0	5	0	22	0	20	0	1	0	28	2	0	11	19	16	10	26	0	0	0	2	9	10	0	2	0	11	0	0	0	0	0	0	9	5	14	0	3	0	30	0	0	2	0	0	0	21	0	1	2	58	0	8	0
"43"	0	0	8	125	96	3	183	18	3	2	0	109	48	0	0	9	0	1	0	39	0	0	15	27	0	15	0	5	41	0	0	1	0	43	1	4	0	0	3	6	38	28	1	5	0	0	0	0	0	6	0	1	44	5	9	7	0	0	0	0	0	15	0	0	1	0	0	0	2	0	0	0	0	7	0	0	1	1	6	15	2	19	3	1	0	0	0	0	16	0	4	1	26	0	0	1	5	0	7	10	2	12	15	1	0	37	15	3	8	0	0	0	0	0	0	0	14	1	0	4
"44"	49	6	1	0	0	57	48	64	23	1	8	1	130	0	1	4	1	0	8	46	0	0	20	2	0	32	0	15	44	1	0	1	0	4	22	7	0	7	5	22	82	32	0	32	0	0	9	1	0	9	4	15	9	6	0	4	0	0	0	20	0	12	0	0	8	6	0	0	0	8	42	2	0	0	0	0	18	0	27	50	23	100	0	0	0	0	0	31	33	0	54	0	3	0	18	0	0	0	0	26	33	0	15	8	0	38	0	0	50	6	0	7	44	0	0	0	17	9	27	0
"45"	11	0	1	100	163	0	0	554	0	0	0	20	0	0	0	0	0	4	0	23	0	0	3	0	0	4	0	13	10	7	0	0	0	0	8	0	0	0	0	3	29	4	0	2	0	0	0	0	0	16	0	19	0	0	0	12	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	1	25	0	24	2	1	15	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	9	16	0	1	21	0	1	20	8	1	1	3	0	20	0	0	0	0	1	0	0	0
"46"	1	0	6	46	50	0	893	0	0	0	0	1	5	1	38	0	0	0	0	0	0	0	14	4	0	3	0	25	60	0	0	2	0	17	2	25	0	0	0	1	3	0	0	3	0	0	0	0	0	1	0	1	3	40	0	14	0	0	0	3	0	3	0	0	0	0	0	0	0	0	8	1	4	5	0	2	18	0	12	1	4	11	0	0	0	0	3	1	59	0	7	0	2	0	0	0	3	0	0	15	4	0	5	0	0	11	22	0	41	0	0	0	7	0	0	0	25	0	27	0
"47"	15	0	0	0	23	12	921	0	0	1	0	179	0	1	0	0	0	11	0	22	0	0	41	53	0	0	0	2	6	0	0	3	0	12	0	0	0	0	0	4	34	20	7	0	0	1	0	0	0	0	8	1	0	4	0	1	0	0	0	2	0	8	0	9	0	2	0	0	0	7	0	2	0	1	0	0	27	0	0	0	5	28	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	60	2	1	6	2	0	8	2	0	17	0	0	0	0	0	0	0	32	0	8	1
"48"	10	1	1	11	21	87	38	16	0	50	160	0	6	0	43	21	0	6	0	47	0	0	23	11	0	33	0	22	11	4	0	3	0	10	6	43	0	0	2	22	41	7	10	22	0	13	0	0	0	22	0	37	2	11	0	4	0	4	0	46	0	22	0	2	8	0	0	0	0	0	9	37	3	0	0	8	14	0	22	26	9	27	3	0	5	0	1	12	48	0	0	0	11	1	0	0	29	0	0	49	21	0	22	0	3	19	25	1	24	1	3	0	9	0	12	0	18	0	0	0
"49"	19	0	25	0	0	171	671	0	0	0	3	0	0	6	9	8	19	2	0	33	0	2	50	15	0	7	0	5	26	0	0	24	1	5	0	0	4	0	0	3	19	0	0	0	0	1	0	3	0	8	0	7	0	11	0	1	0	0	0	0	3	1	0	0	3	1	0	6	0	0	0	22	0	15	0	1	16	6	7	7	1	15	20	0	1	0	0	8	53	0	28	0	5	0	0	0	43	10	2	21	3	1	0	16	0	5	31	0	36	0	0	0	6	0	0	0	18	0	1	5
"50"	0	1	1	38	26	9	0	122	0	0	92	0	0	0	11	4	0	8	0	8	0	0	6	4	0	21	0	37	31	0	0	0	6	2	3	16	3	4	1	1	21	5	0	0	0	0	0	0	8	10	11	24	14	22	0	2	0	0	0	2	0	9	0	0	1	0	0	0	4	9	0	1	0	2	0	0	39	0	10	38	1	11	7	0	0	0	0	2	25	0	9	1	9	0	0	2	0	26	15	36	3	10	36	1	0	17	68	2	59	3	0	0	3	0	0	0	15	0	4	5
