"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"11"	32	36	6	15	70	17	81	186	0	9	1	117	0	31	0	5	39	62	16	2	23	2	0	8	2	90	114	41	4	10	0	0	8	80	5	1	14	1	8	16
"12"	59	22	1	167	1	8	121	37	2	1	0	186	0	173	8	3	157	182	2	2	66	0	2	4	10	56	256	62	16	70	0	0	22	100	13	0	68	1	14	34
"13"	9	29	1	296	19	0	11	28	0	8	0	105	0	97	23	0	47	60	0	2	59	0	0	25	1	72	95	44	2	10	1	0	6	102	8	16	2	3	11	74
"14"	59	156	1	206	165	0	52	179	0	11	0	45	15	176	37	1	33	89	2	29	61	0	0	2	18	83	99	123	1	44	0	0	16	107	13	0	18	1	2	75
"15"	37	67	10	10	0	14	193	57	0	10	0	20	0	66	15	15	90	164	1	1	105	0	0	17	1	47	159	109	71	3	0	2	15	25	13	4	22	4	44	92
"16"	23	285	0	30	99	1	73	17	0	0	0	12	0	79	1	9	113	79	0	0	48	0	0	0	0	14	56	72	0	2	0	0	61	54	26	1	32	4	0	34
"17"	86	4	18	10	0	4	236	22	10	1	2	90	0	77	0	0	34	42	0	15	94	1	11	2	4	46	133	43	0	56	0	2	0	49	6	4	37	2	5	28
"18"	91	67	20	283	141	3	27	81	0	5	8	70	0	70	5	1	74	95	0	5	77	0	0	44	16	109	171	45	0	35	11	1	13	85	7	1	17	10	13	137
"19"	237	5	0	175	1	23	54	87	18	12	13	153	0	127	54	49	30	107	0	4	66	0	2	8	69	144	136	55	23	10	0	1	0	78	77	1	54	4	1	25
"20"	19	201	4	26	163	9	48	218	0	18	1	34	0	75	5	3	56	115	1	46	69	0	23	6	6	64	112	60	0	0	1	3	1	157	21	0	32	0	0	95
"21"	21	467	0	40	366	4	9	57	0	5	1	10	0	30	3	0	31	25	0	0	95	0	0	0	1	46	32	14	1	9	0	1	6	36	9	0	21	1	21	68
"22"	58	11	0	74	5	0	44	35	0	0	2	96	0	65	5	9	93	35	2	3	70	0	0	1	0	56	119	90	0	15	0	1	2	29	28	8	16	1	1	78
"23"	53	73	25	25	16	43	87	94	1	8	9	68	0	90	15	0	46	104	1	17	52	2	1	11	0	47	148	222	6	17	0	25	4	171	7	2	35	0	11	87
"24"	129	17	0	111	0	1	221	68	2	0	1	123	0	48	30	1	37	72	0	9	139	0	0	41	27	109	90	134	0	35	0	2	2	149	18	1	35	0	70	142
"25"	27	6	3	38	18	5	70	81	0	2	1	27	0	139	12	2	26	83	1	4	49	0	0	7	5	52	117	78	0	14	7	0	23	63	28	2	8	8	0	58
"26"	55	117	0	76	129	2	15	109	0	0	1	17	1	95	3	3	110	68	0	0	80	0	0	5	0	21	90	51	3	12	0	0	10	25	10	3	20	11	1	34
"27"	11	97	1	34	19	2	40	40	3	6	0	63	4	40	13	4	73	50	0	12	55	0	0	16	11	91	78	84	5	14	0	5	7	59	19	0	27	1	45	16
"28"	7	147	31	155	139	1	46	75	0	0	5	30	0	99	30	6	49	142	0	1	93	9	0	29	1	66	38	55	4	17	0	0	17	61	61	11	18	3	16	99
"29"	0	244	8	4	17	2	242	3	21	1	1	58	8	59	7	12	56	149	1	7	72	9	0	18	0	42	49	93	8	13	0	0	3	51	5	1	61	1	9	46
"30"	60	99	2	71	133	22	2	218	0	0	12	55	0	109	46	0	54	43	6	1	39	0	0	10	3	77	217	33	2	0	0	12	0	153	3	10	63	4	0	34
"31"	38	39	31	10	0	4	97	41	23	0	20	56	10	108	2	6	76	142	4	0	80	0	0	24	4	57	170	145	2	62	0	17	60	131	29	5	107	19	37	101
"32"	80	145	0	85	152	0	110	71	0	25	0	127	0	78	7	0	143	97	2	1	98	18	0	34	0	89	167	28	0	5	0	1	31	97	1	0	21	16	0	20
"33"	194	0	15	345	1	0	35	18	4	0	12	54	0	175	22	0	22	39	0	4	31	1	0	27	0	61	117	75	26	34	0	0	2	70	13	2	34	4	0	82
"34"	83	198	0	356	29	15	22	57	0	0	0	106	0	122	10	2	103	39	0	22	46	0	2	23	0	84	134	5	11	38	53	9	49	61	12	0	98	12	0	33
"35"	44	190	1	208	32	0	114	9	2	9	1	95	1	69	26	9	105	184	23	1	161	1	1	8	32	115	82	69	1	5	0	4	2	102	21	0	38	1	2	84
"36"	9	143	0	312	177	0	5	7	5	0	7	35	0	15	1	0	26	20	0	0	19	2	2	17	0	27	102	25	18	23	0	0	6	20	5	9	31	5	5	42
"37"	113	4	3	86	1	0	182	7	11	13	4	100	0	140	8	0	84	139	0	0	82	3	0	28	1	161	148	100	6	12	11	13	30	52	39	1	65	28	23	66
"38"	33	32	7	46	7	0	49	29	0	0	0	94	0	59	0	3	62	131	23	0	47	0	0	12	1	121	45	73	5	8	0	0	8	68	4	4	51	3	3	41
"39"	47	74	0	153	93	7	5	56	0	0	8	44	0	25	4	3	12	60	0	8	33	0	0	3	0	53	126	39	0	6	0	0	1	65	0	17	13	13	9	60
"40"	65	36	0	146	54	0	33	67	0	0	1	47	0	76	0	0	44	95	12	9	33	0	0	6	0	169	128	70	5	1	0	0	12	161	10	10	77	3	2	19
"41"	123	40	1	317	73	0	37	109	7	6	1	52	0	91	1	8	58	110	0	0	44	0	3	12	0	121	73	46	0	0	1	0	2	98	2	0	5	5	16	44
"42"	112	44	2	290	117	5	37	116	0	0	0	49	0	78	2	4	88	66	0	40	57	0	16	3	12	51	105	66	15	0	0	9	0	45	10	5	56	13	11	33
"43"	89	60	0	132	66	2	29	116	4	0	0	39	0	102	51	9	35	101	0	16	76	0	0	23	5	110	126	67	0	12	0	0	5	68	24	4	27	16	0	51
"44"	37	344	5	7	42	70	42	148	0	0	20	66	2	106	5	5	56	30	0	3	70	0	0	1	6	82	123	37	0	37	0	0	0	104	5	0	29	26	3	23
"45"	34	120	0	23	3	0	256	2	17	1	0	29	5	161	3	0	44	36	0	7	88	0	0	7	0	23	75	59	13	0	0	1	9	106	17	2	19	5	1	68
"46"	29	18	0	155	13	0	12	39	15	1	0	45	0	113	5	1	103	102	0	3	54	0	1	7	0	36	72	76	0	25	1	0	5	92	14	7	39	17	2	68
"47"	30	165	3	45	158	15	18	58	0	0	8	25	0	66	5	5	84	81	1	1	87	0	0	11	0	68	96	79	12	27	0	0	16	67	0	6	30	2	12	110
"48"	170	60	3	108	14	0	111	42	1	0	0	66	0	114	76	0	12	160	18	2	89	0	21	87	0	59	93	58	0	4	16	2	0	124	36	42	67	1	10	45
"49"	83	149	0	285	405	5	19	201	0	0	0	15	0	84	0	2	22	118	0	12	74	0	0	10	0	97	101	18	1	5	0	0	14	89	41	12	16	0	0	54
"50"	17	412	0	9	81	0	53	13	1	13	3	93	0	26	5	0	20	50	0	0	32	0	0	30	1	38	58	21	6	17	0	0	0	27	0	0	32	3	15	24
"51"	34	264	2	66	85	5	63	40	0	0	0	93	0	90	8	0	77	91	0	0	80	0	0	11	16	90	51	49	5	11	0	0	18	114	59	39	33	46	11	112
"52"	5	206	34	3	31	35	205	61	0	0	4	35	0	66	28	0	20	22	0	23	21	0	0	2	6	74	37	62	7	11	0	0	0	22	9	0	12	3	1	38
"53"	46	16	0	38	2	8	83	29	0	2	0	74	0	46	12	0	22	67	3	8	117	0	3	0	0	91	81	19	0	19	2	0	10	93	19	6	35	32	1	46
"54"	4	325	2	26	68	10	72	25	0	1	0	30	6	97	10	0	32	19	0	23	70	3	0	10	2	27	100	68	0	1	0	14	5	90	26	8	21	6	0	57
"55"	14	113	19	62	33	0	90	7	11	2	0	99	0	74	11	0	44	57	0	1	64	0	4	10	2	106	76	85	0	26	0	1	18	66	9	9	65	31	3	20
"56"	48	57	0	257	117	15	2	47	0	0	0	24	0	106	2	0	38	80	7	2	80	0	0	10	4	75	62	49	0	18	2	0	2	151	13	0	26	0	12	94
"57"	8	382	3	35	375	83	17	259	0	0	0	57	6	63	3	0	29	64	0	1	101	0	1	9	0	82	56	38	0	36	0	0	13	44	2	0	29	1	0	115
"58"	106	29	0	157	54	0	53	80	0	6	0	46	0	57	9	17	22	37	1	9	32	0	0	10	12	34	85	82	2	1	0	16	25	59	9	2	13	4	11	25
"59"	122	179	0	100	57	0	114	70	0	23	0	76	0	163	8	20	57	59	0	11	72	0	0	85	4	119	128	47	0	86	0	10	5	114	45	0	32	41	0	110
"60"	1	216	0	163	118	0	13	1	0	0	0	19	0	95	2	2	16	38	5	0	43	0	0	4	7	39	51	52	0	7	0	0	2	62	0	4	13	31	5	36
"61"	109	74	49	34	18	6	181	6	12	2	0	103	4	103	16	0	44	73	0	0	8	5	1	14	13	51	161	74	0	17	1	2	12	121	14	13	40	15	5	25
"62"	0	181	47	1	20	0	1211	0	3	0	0	9	0	46	9	0	14	90	1	0	45	0	0	7	0	20	51	68	0	2	0	0	8	19	4	2	13	39	13	34
"63"	50	24	0	84	2	11	76	30	0	0	5	68	0	106	7	2	38	99	0	5	90	0	0	14	0	31	48	58	0	5	0	5	3	74	18	2	37	0	18	41
"64"	6	240	35	0	33	4	89	4	0	1	2	33	6	49	11	0	79	69	1	0	69	0	0	2	1	35	102	25	0	3	0	0	0	66	8	0	6	0	0	45
"65"	27	499	24	6	57	2	166	115	0	2	2	34	0	81	0	0	79	114	0	0	89	0	0	3	0	54	118	41	25	1	0	1	6	34	18	0	23	24	14	97
"66"	49	13	11	53	4	20	79	71	0	0	0	61	29	51	41	4	107	75	5	0	55	0	1	3	6	178	164	142	9	6	0	1	25	136	22	0	29	0	0	113
"67"	135	4	0	138	2	0	92	2	4	0	35	50	0	60	15	3	52	109	0	9	37	0	0	14	1	95	118	54	6	30	0	19	81	124	7	0	4	1	38	61
"68"	292	0	7	137	0	0	131	13	8	4	18	52	0	82	38	27	83	176	39	6	115	3	9	3	0	144	145	51	18	38	6	0	3	124	4	2	91	3	12	28
"69"	21	98	0	181	142	2	29	56	0	7	1	47	0	44	0	0	16	33	11	27	42	0	0	14	1	52	38	26	0	4	0	0	14	30	21	1	22	3	10	34
"70"	185	55	0	696	288	0	13	50	0	11	0	35	31	85	27	0	144	51	0	1	46	1	10	9	1	32	72	36	0	13	0	0	2	43	3	0	31	0	13	3
"71"	0	104	0	30	331	16	4	109	0	0	11	44	0	21	2	1	26	52	0	4	13	0	0	2	0	93	83	30	7	4	0	1	14	21	8	1	13	0	0	36
"72"	0	180	85	64	55	3	22	106	0	0	0	97	5	58	15	0	18	72	1	9	20	0	14	7	13	58	192	73	2	10	0	0	11	43	21	1	27	2	18	41
"73"	297	0	0	518	8	1	16	72	0	0	17	37	0	188	6	13	57	48	10	0	99	6	0	13	0	43	97	34	5	3	0	4	9	135	16	9	15	8	0	48
"74"	19	47	4	12	4	14	61	165	0	32	0	158	0	178	26	6	109	170	3	0	110	0	0	9	2	125	197	69	0	36	0	5	33	59	38	3	20	22	20	94
"75"	13	336	0	237	903	3	18	41	0	0	0	23	0	28	4	0	10	30	0	0	26	0	0	14	0	32	30	10	0	5	0	0	1	6	6	0	16	0	0	9
"76"	94	28	1	16	1	28	106	117	0	3	0	85	0	39	1	0	87	117	1	1	43	0	0	24	1	79	63	34	0	5	8	0	4	61	16	8	25	1	0	32
"77"	77	41	0	236	50	1	25	28	0	0	0	70	0	89	7	65	76	81	12	0	113	0	0	0	0	30	145	69	4	0	0	9	6	62	26	9	65	40	2	53
"78"	0	635	0	1	198	0	37	52	0	0	0	18	0	22	0	0	29	17	0	0	6	0	0	0	0	49	21	6	11	1	0	0	0	36	8	0	13	0	0	45
"79"	13	223	0	65	144	13	33	80	0	9	0	37	0	119	23	0	66	125	14	5	42	2	27	39	0	37	56	47	2	18	6	0	0	99	17	4	8	7	2	42
"80"	6	553	0	59	548	0	3	69	0	0	0	40	28	25	9	0	30	22	0	16	43	0	0	1	13	57	70	9	1	9	0	0	0	25	26	0	41	0	0	38
"81"	71	76	0	453	261	9	9	27	0	0	0	23	0	39	0	0	22	37	1	0	20	0	0	48	0	41	105	25	0	4	0	0	0	25	2	13	0	1	15	5
"82"	4	469	3	43	163	1	1	117	0	5	12	31	1	89	1	0	69	28	0	21	51	0	5	13	4	82	94	117	7	1	27	0	0	49	28	0	74	16	0	34
"83"	11	76	13	36	18	56	70	18	0	0	6	66	0	48	3	0	52	122	0	10	101	2	5	10	23	101	142	73	0	3	0	0	16	98	0	24	64	0	23	64
"84"	5	310	1	1	35	0	171	16	16	2	8	56	0	73	2	0	85	116	0	0	112	0	0	21	1	87	46	69	0	23	0	0	7	107	2	11	6	31	2	63
"85"	126	121	0	189	158	0	10	103	0	42	0	82	0	134	0	0	64	104	0	3	54	4	0	64	1	78	118	135	0	37	0	1	2	80	21	1	44	11	7	24
"86"	92	7	0	406	29	0	0	81	1	1	0	5	17	294	37	0	54	111	0	0	24	0	0	4	0	49	124	91	0	15	2	0	8	53	4	2	55	1	14	24
"87"	115	1	0	80	0	8	244	5	0	0	2	43	0	96	0	0	157	47	12	6	99	0	14	20	0	61	69	26	16	24	0	3	3	101	22	12	50	9	41	55
"88"	0	273	0	71	226	0	72	29	0	8	8	16	0	69	0	0	16	117	0	0	72	0	0	11	0	31	36	49	0	35	0	0	5	33	7	0	52	18	21	30
"89"	62	81	0	298	78	0	21	55	0	1	0	61	9	58	17	0	87	145	0	44	23	0	0	8	0	124	54	39	10	5	0	0	0	107	5	11	61	1	4	34
"90"	62	80	5	42	86	9	66	87	0	7	0	128	2	128	38	14	86	75	0	3	50	0	0	60	9	75	163	34	3	19	0	1	0	163	39	4	12	2	20	106
"91"	185	14	0	371	171	9	5	134	0	0	1	90	1	99	9	4	38	83	21	4	94	0	0	2	12	58	101	19	0	10	0	0	62	92	30	0	71	0	2	43
"92"	10	145	20	30	32	16	49	68	12	12	0	93	0	131	0	51	36	179	1	13	48	0	0	11	1	131	131	36	0	34	6	3	4	121	18	8	56	4	4	17
"93"	46	66	70	2	7	5	230	4	2	0	0	34	6	79	7	10	68	45	0	14	71	0	0	0	9	63	49	51	1	20	0	0	32	38	6	0	19	3	5	18
"94"	0	506	2	2	141	2	10	14	2	0	0	49	0	60	0	0	4	10	1	0	25	0	0	11	8	36	25	38	6	0	1	1	0	20	2	0	2	0	5	30
"95"	58	129	0	165	122	12	8	29	0	4	27	53	0	99	6	0	82	110	9	0	32	3	0	5	0	180	170	27	0	40	0	0	31	157	20	0	74	69	4	39
"96"	10	330	0	132	275	6	28	28	0	0	0	4	0	84	5	1	11	92	2	0	18	0	0	14	33	30	182	74	0	22	0	5	2	134	20	3	23	25	3	36
"97"	54	60	5	149	94	0	23	113	0	22	32	158	0	167	3	1	38	148	48	0	76	0	0	48	2	89	144	48	17	3	0	1	1	114	6	16	29	18	3	31
"98"	275	3	0	131	18	24	56	140	0	1	0	95	14	49	15	0	15	78	10	6	37	8	0	31	1	37	119	79	0	0	3	0	0	100	5	24	71	3	8	46
"99"	44	28	3	49	18	18	145	68	22	0	0	96	2	69	0	4	51	103	6	13	43	22	2	8	1	74	123	33	4	40	7	37	33	95	8	18	46	14	3	72
"100"	20	155	28	24	15	10	363	126	0	1	0	20	0	177	6	4	46	59	5	1	56	0	0	20	49	100	84	23	0	25	0	0	1	85	59	3	12	1	0	40
