"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"20"	45	43	179	3	0	0	56	42	22	65	14	120	0	0	23	54	8	63	165	4	3	0	39	4	80	4	96	0	133	3	0	23	30	21	8	55	84	1	1	151
"21"	47	27	395	8	1	0	28	2	12	43	19	151	0	12	18	13	0	42	53	1	0	1	64	1	41	5	57	0	73	22	0	0	15	4	14	25	124	1	19	92
"22"	28	83	33	0	0	48	59	0	0	78	9	82	0	0	38	29	0	72	95	0	2	2	68	35	51	9	137	0	101	63	10	0	26	0	103	44	60	1	8	219
"23"	88	108	214	12	1	0	27	25	43	17	12	213	3	31	43	47	13	44	98	0	4	4	86	1	39	12	90	0	34	43	5	7	26	9	60	56	120	2	3	70
"24"	126	0	432	50	0	0	16	25	49	23	19	114	0	0	4	2	7	63	207	0	6	7	65	0	30	0	134	0	55	0	0	12	30	0	49	33	56	0	2	139
"25"	9	269	2	0	8	13	111	8	18	49	8	133	3	0	62	47	15	40	83	87	6	0	54	0	129	4	165	0	119	16	0	17	0	1	43	76	83	0	1	181
"26"	65	7	134	9	0	21	129	27	51	40	6	65	0	0	58	21	1	77	51	0	0	0	53	3	48	1	133	0	95	15	0	54	95	0	50	100	143	2	0	100
"27"	29	156	53	2	16	26	144	6	3	39	13	134	71	17	16	27	9	33	71	11	6	3	105	3	77	0	197	1	94	92	3	29	2	3	21	54	70	0	24	105
"28"	20	9	758	6	0	0	21	12	11	8	16	24	0	3	8	23	0	10	47	0	1	0	16	0	46	0	43	0	18	4	0	3	4	0	22	32	103	19	0	82
"29"	52	63	69	0	46	182	16	3	13	21	15	159	0	4	86	26	21	30	107	5	6	5	75	1	70	0	168	0	81	10	0	3	15	3	17	48	177	2	0	222
"30"	48	101	23	8	23	4	23	1	10	41	4	56	2	0	48	18	5	30	51	1	3	0	113	30	29	2	122	0	40	8	6	5	38	3	12	62	35	6	0	88
"31"	10	15	16	0	1	221	256	56	0	21	54	146	0	0	35	27	6	111	166	0	5	0	72	0	84	0	134	0	52	15	0	11	11	2	37	30	117	17	5	98
"32"	55	76	10	1	0	0	93	25	4	21	24	74	0	4	12	39	15	20	41	2	48	2	73	1	49	20	91	0	40	30	17	4	1	2	1	44	65	5	1	90
"33"	35	99	69	2	0	0	9	36	12	17	36	71	0	4	34	15	7	62	40	0	0	0	29	0	68	0	88	0	37	10	2	15	0	1	30	25	43	0	0	112
"34"	10	149	16	0	3	38	123	10	20	41	33	96	6	0	33	51	5	44	54	3	6	3	44	6	49	6	191	4	46	11	0	13	39	0	7	107	94	18	8	211
"35"	57	42	372	30	2	7	4	27	7	27	3	85	9	0	26	77	26	72	113	4	0	27	5	10	62	4	127	2	58	5	0	8	32	2	20	21	135	7	0	71
"36"	48	155	40	18	0	1	137	66	24	10	60	92	0	11	4	29	1	21	154	3	3	1	19	3	51	7	195	0	57	20	0	22	0	16	22	77	61	7	11	38
"37"	39	60	37	12	0	4	147	148	20	99	33	75	0	9	44	21	25	33	27	0	3	1	61	3	219	1	135	0	155	10	1	7	15	34	33	41	63	0	0	168
"38"	77	35	43	1	0	9	145	130	11	60	0	61	2	0	32	20	6	44	87	7	4	18	175	7	87	0	58	0	14	31	4	0	57	1	20	109	224	8	31	172
"39"	111	0	33	6	0	121	99	0	8	12	7	79	0	0	1	53	0	54	53	15	1	0	32	0	25	4	49	0	99	9	0	8	30	0	142	72	75	0	0	115
"40"	62	3	191	2	0	0	12	0	50	26	14	45	0	0	37	57	4	43	106	1	0	1	30	0	68	0	113	0	79	2	0	14	4	2	66	90	94	1	0	73
"41"	64	49	242	0	0	14	30	4	2	92	26	82	0	2	42	41	37	21	199	5	7	29	42	4	54	27	178	0	70	6	0	0	15	16	50	129	140	0	52	170
"42"	36	45	165	8	1	0	16	35	14	19	11	122	3	1	28	6	8	44	69	7	0	0	40	29	39	1	106	1	103	1	0	6	22	1	15	21	51	0	1	109
"43"	93	77	11	0	6	8	360	38	32	77	44	103	0	8	38	90	11	15	90	0	4	12	47	3	160	0	179	0	64	41	1	0	2	6	37	49	151	8	8	110
"44"	33	159	39	0	0	27	6	12	5	114	72	121	5	4	91	7	13	70	233	0	0	21	33	0	71	7	156	0	105	21	0	3	8	3	69	79	92	2	20	144
"45"	40	89	50	0	5	6	10	18	1	52	38	152	1	0	43	43	6	55	66	1	1	23	37	0	36	0	112	0	37	15	0	9	15	26	26	96	87	0	1	85
"46"	28	10	222	0	0	33	6	0	3	25	37	155	0	0	6	0	16	15	40	0	25	1	62	2	40	7	82	1	43	0	10	2	7	3	26	43	67	1	1	77
"47"	31	137	35	3	36	0	20	15	10	27	9	54	0	4	27	14	0	30	85	4	1	12	44	9	47	0	85	0	38	11	1	17	7	4	11	43	162	3	1	203
"48"	109	69	10	0	0	15	236	3	22	14	3	66	0	4	15	24	10	39	91	10	4	5	37	2	68	2	80	0	36	19	22	38	3	0	18	29	95	12	0	36
"49"	36	61	119	0	1	66	25	15	4	22	10	101	4	10	43	21	19	47	67	8	4	8	92	0	64	11	87	0	57	22	0	12	1	25	43	5	121	1	12	104
"50"	14	279	0	0	0	0	295	49	53	14	0	28	0	0	19	0	19	15	90	0	1	4	37	6	42	24	55	0	41	0	40	0	0	2	35	13	111	1	0	115
"51"	47	48	46	0	0	9	207	27	1	28	23	112	0	5	32	23	28	93	154	0	31	3	48	0	79	5	125	0	42	48	0	8	26	35	27	50	162	0	24	285
"52"	101	66	1	4	0	82	206	0	23	81	4	119	0	144	3	6	18	35	161	0	2	1	67	3	57	9	109	5	164	6	0	10	43	0	17	90	192	0	33	122
"53"	26	82	58	0	10	13	48	33	5	18	8	124	0	1	72	11	2	85	118	0	1	12	104	0	142	0	147	0	47	21	18	16	1	9	71	84	70	0	0	160
"54"	69	1	475	0	0	65	74	10	33	14	0	135	0	1	25	31	9	3	80	3	11	0	35	1	18	23	56	0	54	29	1	9	11	20	13	24	65	3	2	74
"55"	15	61	1	0	0	10	136	5	2	25	2	82	3	0	34	39	1	12	55	3	3	0	42	0	48	0	136	2	43	6	0	11	1	26	18	18	83	1	19	101
"56"	37	94	18	0	0	5	518	113	70	25	1	142	0	0	35	16	4	53	145	0	3	3	66	4	65	7	62	0	103	29	0	8	30	82	2	8	58	2	5	67
"57"	3	187	0	0	11	1	16	16	0	51	8	56	0	0	49	17	16	21	116	3	0	0	70	26	25	10	50	3	71	9	0	2	5	12	40	29	61	0	8	42
"58"	58	2	185	0	0	63	210	5	3	30	121	72	0	22	66	56	5	17	168	0	2	0	41	12	49	33	55	0	102	27	44	0	67	19	104	64	158	5	0	84
"59"	29	237	23	9	24	0	44	63	9	27	52	153	0	0	28	7	9	90	146	0	48	2	56	3	42	22	85	0	42	30	0	6	5	8	7	79	136	0	1	107
"60"	15	8	949	15	0	0	1	16	3	5	0	94	0	0	16	70	6	18	61	0	35	0	36	1	49	1	127	0	46	3	4	0	0	1	9	12	14	20	1	90
"61"	29	169	1	1	3	43	42	2	26	30	39	181	0	0	36	78	16	13	44	0	1	42	74	2	92	2	222	0	121	26	0	10	2	15	36	90	34	0	25	98
"62"	40	267	54	6	10	2	6	18	14	41	4	58	7	0	7	23	0	16	131	0	1	20	61	2	68	0	126	0	99	44	5	5	24	3	4	99	253	11	3	37
"63"	67	37	114	3	0	45	45	9	30	40	37	149	7	3	23	49	2	37	114	0	0	0	32	1	71	2	93	1	44	20	1	15	23	0	25	28	82	7	52	105
"64"	24	137	13	8	0	5	113	78	5	46	11	54	0	2	22	44	10	22	38	2	1	0	67	1	35	1	51	2	40	28	0	5	19	4	0	28	82	8	0	75
"65"	55	18	24	0	0	5	317	72	37	50	18	97	1	0	11	28	29	10	79	1	6	4	14	21	65	19	110	0	25	1	4	7	6	24	43	36	102	1	2	102
"66"	73	83	148	1	0	6	15	23	7	20	16	57	0	6	31	20	18	17	40	6	7	4	63	0	57	1	101	0	37	99	0	11	3	0	6	30	128	2	0	75
"67"	32	175	4	0	0	0	62	0	1	42	18	49	3	0	33	22	0	29	70	0	15	0	58	0	20	9	40	0	66	5	0	3	5	2	15	26	81	7	9	108
"68"	53	34	13	0	0	1	274	27	5	10	32	81	0	14	34	19	1	16	41	0	0	1	44	0	37	0	140	0	78	3	0	15	27	0	57	30	128	6	2	92
"69"	138	17	54	6	0	4	69	40	30	14	5	93	1	3	35	29	8	39	59	13	2	1	66	6	98	0	100	0	79	16	6	8	0	7	9	48	173	0	4	134
"70"	29	57	7	0	0	23	58	12	8	77	31	53	0	1	27	10	18	56	50	0	3	12	106	0	17	41	106	0	61	29	1	32	8	19	26	39	82	23	0	109
"71"	31	64	25	6	0	0	182	184	20	25	3	112	0	0	27	51	12	13	86	0	0	33	64	20	76	10	172	5	92	44	0	29	8	8	36	37	114	5	11	159
"72"	16	124	17	0	27	9	18	0	9	16	44	83	0	0	31	25	5	100	114	1	9	4	35	3	57	5	46	0	90	10	0	1	20	3	8	37	50	15	0	113
"73"	66	87	5	0	0	30	108	18	6	32	32	54	0	0	8	8	7	66	116	1	14	2	13	0	80	9	82	1	98	12	3	21	7	22	27	33	72	0	0	175
"74"	58	130	19	0	0	45	70	9	75	61	7	163	0	10	18	12	66	54	126	1	16	2	104	48	44	25	55	1	144	21	14	15	30	1	96	57	67	64	0	232
"75"	33	24	145	0	0	3	60	48	30	71	2	34	0	0	25	22	16	24	141	6	1	1	25	0	36	2	95	0	55	30	0	2	10	21	48	27	99	2	0	203
"76"	17	124	1	8	0	23	426	57	9	24	17	59	0	0	0	37	3	10	38	1	18	4	24	0	35	3	110	0	42	0	0	3	0	1	0	38	80	0	14	84
"77"	55	53	134	12	0	0	89	48	44	4	5	56	0	1	9	28	1	59	48	0	27	0	77	0	52	0	87	0	54	17	0	9	6	2	18	45	81	0	18	77
"78"	126	86	68	0	0	18	259	35	47	22	4	69	0	0	9	36	14	22	104	7	2	1	29	0	72	5	125	0	43	13	0	15	3	1	13	67	130	5	8	135
"79"	13	44	0	0	0	66	203	23	21	43	58	169	2	0	35	73	0	42	207	41	15	7	102	6	14	1	165	0	148	19	3	9	9	0	25	77	126	1	7	108
"80"	136	24	197	15	0	0	13	31	0	77	14	57	0	0	17	2	0	9	26	3	0	1	35	0	13	0	45	3	48	24	0	6	40	0	28	21	43	0	0	81
"81"	35	5	42	0	2	476	15	0	0	22	30	96	2	0	15	5	8	55	77	0	59	11	54	11	98	18	212	0	66	11	0	16	58	11	24	75	158	0	8	169
"82"	38	87	1	0	0	61	176	12	7	46	28	123	0	0	69	86	8	60	136	20	2	0	50	1	70	1	150	0	94	32	0	37	1	4	11	43	68	0	0	159
"83"	16	337	13	0	54	2	10	28	1	21	8	65	0	0	7	33	13	18	63	2	6	0	58	0	113	1	90	0	85	22	1	15	1	0	17	88	61	0	0	56
"84"	39	9	46	0	1	50	219	3	12	20	43	102	3	0	18	41	15	41	52	8	57	0	43	0	79	59	126	0	71	49	10	4	25	6	41	106	98	20	6	197
"85"	18	1	1	0	0	26	369	6	1	24	4	29	5	2	7	18	3	55	22	0	2	0	14	3	36	2	105	0	65	9	0	0	23	2	17	28	44	0	0	102
"86"	5	85	11	0	0	278	81	0	0	96	9	32	0	0	91	11	1	23	48	3	7	7	10	40	85	0	120	0	69	2	0	14	29	2	44	43	64	0	1	78
"87"	149	11	46	27	0	0	34	27	0	33	39	41	0	6	30	27	3	10	52	0	22	5	27	1	71	5	153	1	64	6	0	0	3	5	43	25	64	0	2	109
"88"	20	4	9	0	0	0	700	65	11	6	1	43	0	0	1	19	1	12	22	1	5	10	0	0	4	1	21	0	10	2	1	0	4	0	12	1	9	0	18	39
"89"	121	183	38	3	29	6	70	26	3	42	5	83	0	14	53	132	18	43	119	1	24	1	47	12	81	6	161	0	97	44	0	2	28	3	29	20	88	1	27	138
"90"	8	468	1	0	14	37	101	3	0	27	26	140	0	0	46	39	42	27	94	0	4	10	147	18	53	2	154	0	62	66	0	40	31	2	29	87	44	0	12	164
"91"	33	90	124	0	4	0	66	47	6	18	7	71	0	7	88	4	29	6	46	16	7	5	35	1	52	2	116	0	22	0	1	30	41	0	45	46	124	9	19	164
"92"	19	378	32	5	26	0	62	67	20	48	8	89	0	0	16	28	2	38	149	1	0	0	44	3	190	2	92	1	88	32	8	35	8	17	61	67	104	0	25	148
"93"	222	14	333	13	0	20	20	62	5	75	85	142	0	0	38	21	3	50	137	0	1	0	66	1	75	25	67	0	52	14	0	3	8	1	14	36	140	1	2	73
"94"	38	70	47	0	0	1	38	21	8	13	35	37	0	4	7	10	4	60	48	14	0	1	49	1	55	28	106	2	72	38	0	6	5	0	19	19	97	0	0	80
"95"	57	138	56	5	9	15	34	16	28	17	5	137	1	0	28	6	32	29	76	0	0	1	63	6	156	8	77	0	100	23	0	4	7	6	19	44	64	0	10	106
"96"	35	118	16	0	0	2	73	14	28	30	27	56	0	7	5	3	49	41	66	12	8	2	22	1	43	0	49	0	34	19	3	2	7	24	34	33	138	0	7	120
"97"	72	180	4	1	6	31	132	14	29	11	21	63	0	7	12	17	1	29	70	19	55	3	35	0	132	26	185	0	90	31	0	0	7	4	41	16	86	9	0	78
"98"	9	95	1	2	0	0	204	101	53	3	5	24	35	1	41	20	33	3	20	0	4	0	17	22	61	1	52	0	113	13	2	4	1	8	24	11	67	0	2	77
"99"	94	83	130	1	2	0	97	33	22	39	36	115	0	1	102	28	22	47	92	0	6	1	42	36	81	5	129	0	90	27	0	3	23	6	76	127	77	54	1	153
"100"	34	478	0	3	59	0	31	9	9	77	25	124	0	0	4	6	17	29	43	6	4	0	53	0	48	4	174	0	20	12	0	0	8	8	6	32	35	3	0	161
"101"	30	400	55	0	3	0	50	26	46	53	21	22	0	2	8	12	8	66	177	0	0	90	71	9	49	30	128	0	39	13	45	10	3	24	27	98	117	0	0	162
"102"	31	193	26	4	0	0	28	0	29	30	22	74	0	7	0	9	2	15	64	1	0	2	21	1	85	2	119	10	54	25	0	19	5	2	87	38	181	28	1	189
"103"	33	16	10	1	0	0	448	163	25	69	3	60	0	2	19	54	0	52	87	0	6	0	53	0	50	1	75	0	30	3	0	10	9	35	3	63	47	3	4	92
"104"	17	48	68	0	0	15	83	81	37	40	11	19	0	46	45	25	15	31	130	0	0	8	42	0	26	2	152	0	100	25	1	7	30	2	37	64	118	1	7	71
"105"	97	60	27	3	10	23	177	32	7	34	25	49	0	12	82	8	8	12	129	16	1	5	20	11	104	0	120	17	116	37	0	9	28	3	27	87	94	0	2	134
"106"	23	82	247	18	0	14	25	35	17	22	6	149	11	3	20	21	6	46	65	44	15	2	60	0	25	0	154	0	83	12	0	2	15	1	59	63	74	0	7	134
"107"	35	53	275	0	0	0	2	33	13	36	27	177	0	5	31	37	14	55	43	0	1	16	71	1	28	0	61	0	30	4	0	17	1	0	30	81	92	0	13	53
"108"	27	28	5	0	0	10	378	62	15	10	1	47	9	5	33	6	2	21	38	0	0	0	7	0	24	0	43	1	116	20	2	0	1	0	5	2	44	0	17	25
"109"	7	176	2	0	1	156	65	2	9	25	6	56	0	1	30	22	8	92	150	0	3	31	102	0	124	0	161	0	36	68	1	13	21	8	50	141	104	54	0	112
"110"	98	14	434	0	0	103	115	0	0	14	21	63	0	0	11	46	4	28	64	14	0	1	41	9	24	0	65	0	94	17	1	23	20	57	17	85	44	1	1	107
"111"	55	45	175	0	2	8	7	9	6	73	40	109	0	0	33	20	4	61	114	1	1	0	35	0	88	4	115	2	196	39	0	43	12	1	30	51	216	6	18	89
"112"	115	135	11	0	0	23	121	37	0	33	12	76	13	0	32	21	28	44	97	18	11	26	29	0	76	1	110	0	78	39	0	12	5	4	8	53	113	0	73	161
"113"	22	37	10	0	0	0	328	70	17	19	7	71	0	4	8	7	2	19	22	0	1	11	55	0	22	0	87	0	7	4	0	26	13	4	22	16	52	0	0	81
"114"	36	45	11	0	0	73	42	6	5	27	43	51	1	0	171	3	33	35	71	3	23	0	76	10	71	1	196	2	77	63	0	25	55	4	35	53	141	0	0	273
"115"	58	100	6	1	0	7	98	72	55	7	27	63	4	0	22	9	4	36	90	0	0	1	68	32	34	0	200	2	61	20	12	24	19	7	76	68	50	5	8	78
"116"	43	188	54	0	2	1	50	23	13	41	27	51	0	2	22	28	7	43	52	3	17	0	37	0	50	4	110	0	91	6	0	16	4	27	39	51	61	6	2	78
"117"	130	27	0	2	10	5	109	39	13	16	0	38	1	0	27	13	3	31	48	1	3	0	59	19	64	6	104	0	39	59	0	4	13	20	45	73	135	2	1	146
"118"	20	178	41	0	64	74	0	1	0	26	9	99	2	0	15	20	48	11	36	4	0	11	46	2	23	6	88	0	88	4	0	0	10	0	8	102	131	7	0	129
"119"	81	112	17	5	23	1	2	0	15	9	0	70	0	2	10	27	19	60	36	0	0	0	59	24	71	11	119	0	54	0	0	5	31	8	13	27	105	8	2	138
"120"	45	32	17	4	1	17	47	0	0	36	15	61	0	0	45	82	59	35	52	0	17	13	71	1	65	0	198	0	119	0	2	9	0	23	72	85	98	0	6	163
"121"	31	27	2	2	0	18	146	13	11	40	19	84	4	3	18	45	14	57	33	0	0	0	59	4	23	1	44	0	35	8	12	9	33	3	9	36	88	22	11	68
"122"	72	46	50	1	2	6	204	17	28	15	8	115	0	1	22	7	4	33	91	0	10	11	113	3	71	0	212	0	85	99	0	7	6	0	18	27	129	6	0	118
"123"	22	183	2	0	0	0	158	80	21	27	20	25	0	0	47	109	1	78	42	1	0	15	89	0	48	4	41	0	31	3	0	0	11	22	12	11	74	3	1	83
"124"	16	98	0	0	0	52	251	6	5	34	10	89	1	0	7	9	17	77	122	23	2	2	101	0	53	47	183	0	74	20	0	4	4	17	45	88	157	0	0	136
"125"	147	16	38	9	0	8	650	89	2	66	29	96	0	0	74	12	8	54	81	0	0	0	44	3	65	0	92	0	89	21	0	5	12	35	9	29	99	0	0	74
"126"	109	0	249	0	0	21	76	45	17	52	20	63	0	0	54	25	5	46	66	1	0	1	5	4	69	2	97	0	59	7	0	7	7	18	2	44	121	0	5	47
"127"	42	78	148	0	9	20	32	0	8	12	68	102	3	3	100	60	9	79	99	25	31	12	133	0	51	14	122	0	36	30	0	9	16	1	66	109	198	0	2	139
"128"	147	35	227	0	0	0	2	5	24	56	16	58	1	1	34	21	14	24	106	4	1	3	50	0	15	5	58	0	48	12	0	9	13	14	20	31	94	1	55	172
"129"	45	107	10	3	0	2	153	40	15	27	21	131	0	2	1	43	1	23	65	0	16	7	13	1	131	1	109	0	23	33	0	0	45	4	44	44	81	15	0	93
"130"	26	14	262	0	0	29	15	20	13	43	31	29	0	0	129	11	41	41	132	0	10	2	58	0	29	0	126	1	84	30	0	1	4	10	3	159	193	2	0	170
"131"	74	80	76	0	0	7	34	11	2	35	21	77	6	6	77	26	23	42	172	5	37	0	154	1	103	7	135	0	42	20	0	35	25	3	44	146	117	20	0	96
"132"	36	76	81	0	2	0	152	88	38	43	3	85	0	0	34	8	21	20	38	4	120	0	78	6	69	3	64	0	51	10	0	1	0	5	31	67	47	0	6	120
"133"	33	536	53	4	49	0	23	332	20	42	46	38	0	0	29	62	0	20	75	1	4	0	21	0	53	1	73	3	76	24	1	32	8	2	19	34	96	0	3	67
"134"	112	18	162	9	0	3	73	112	2	5	12	55	0	0	93	12	0	81	100	0	20	0	82	0	157	4	94	0	87	12	0	12	11	0	65	80	127	4	12	111
"135"	51	115	36	0	3	0	42	29	35	34	8	99	0	1	32	16	6	3	40	1	0	11	44	0	34	11	89	12	47	1	2	16	9	7	51	48	92	0	13	54
"136"	11	21	16	0	0	6	93	40	20	13	9	94	0	0	22	17	10	40	58	0	0	13	83	9	38	13	73	1	61	14	0	1	4	0	35	26	63	0	21	117
"137"	42	7	346	10	2	0	2	21	2	36	12	33	0	0	12	19	0	17	66	1	0	15	17	0	62	0	57	0	94	15	0	4	5	8	36	94	33	3	9	82
"138"	81	90	13	0	3	9	199	15	0	34	32	140	3	0	34	35	7	10	99	35	0	11	24	0	83	1	141	0	109	27	0	17	27	1	29	22	172	30	10	72
"139"	50	13	72	0	0	35	158	23	18	36	24	47	0	0	29	32	2	15	195	0	20	14	44	0	80	6	125	0	78	32	3	17	23	55	31	73	155	0	0	130
"140"	43	106	7	4	0	3	197	38	37	61	71	86	0	0	21	40	4	47	134	14	36	1	50	0	78	0	68	0	33	14	0	10	8	2	35	7	110	2	14	81
"141"	40	18	33	0	0	137	86	3	0	61	3	102	4	11	52	48	4	35	62	4	10	2	21	0	92	1	42	1	45	11	2	12	48	0	34	65	81	3	4	67
"142"	33	21	26	0	0	6	520	93	20	37	39	99	7	4	51	49	51	28	86	2	0	15	18	0	92	0	88	0	30	21	0	53	7	0	18	42	104	1	4	231
"143"	21	25	1	0	0	108	160	8	0	33	5	88	5	2	1	9	6	9	71	6	6	1	8	0	60	13	65	0	76	2	0	5	0	0	14	61	38	2	4	134
"144"	72	11	30	14	1	57	38	5	2	129	14	69	0	0	48	41	7	28	140	6	11	2	80	2	121	3	133	3	153	89	21	8	6	2	43	133	112	0	0	192
"145"	0	17	61	0	0	606	0	0	0	4	18	25	0	0	18	27	0	25	10	0	1	3	109	0	21	0	38	0	40	0	15	13	49	2	9	15	53	0	26	45
"146"	204	15	97	13	0	1	353	13	16	70	78	22	0	0	77	14	25	41	34	11	14	5	56	0	26	2	51	0	81	7	0	2	4	1	86	32	82	4	8	220
"147"	151	1	319	0	0	119	104	8	2	97	8	55	0	16	26	26	0	53	56	17	22	0	49	0	55	0	126	0	27	3	0	49	4	11	17	47	132	9	0	59
"148"	14	229	1	2	10	5	6	8	7	10	4	104	0	12	21	20	1	18	31	0	0	10	27	0	44	0	104	0	56	2	0	10	13	1	11	37	81	1	2	135
"149"	54	45	30	1	0	0	202	41	7	28	15	125	6	6	47	20	9	63	74	1	4	0	31	5	55	13	111	0	106	0	2	18	16	6	34	58	59	6	4	95
"150"	116	2	94	0	0	15	659	69	31	21	14	72	9	0	41	21	46	33	92	14	5	0	69	42	12	0	74	0	14	22	0	15	8	8	46	57	117	3	12	109
"151"	64	1	424	0	0	9	14	3	20	7	1	59	0	12	91	18	37	5	21	2	2	11	83	10	52	1	94	0	81	2	0	14	23	0	12	24	55	0	0	86
"152"	54	11	9	5	0	24	79	3	25	29	17	85	0	0	43	11	25	35	51	0	4	0	43	9	22	0	66	0	46	12	1	35	49	0	34	73	47	0	4	95
"153"	58	20	268	0	0	54	80	19	7	50	34	135	0	4	45	24	4	16	121	7	29	3	109	0	80	0	96	0	96	6	1	14	0	2	30	95	70	3	0	247
"154"	84	10	46	14	1	0	250	63	2	33	13	82	0	0	10	8	1	6	36	0	14	0	33	0	36	0	48	0	54	10	0	21	6	0	11	9	49	1	3	79
"155"	65	54	38	21	0	17	130	70	14	14	37	99	8	0	34	29	12	44	160	0	6	0	150	2	41	1	138	0	127	3	0	0	28	1	33	106	104	8	3	150
"156"	23	334	17	0	0	22	124	12	35	59	45	207	2	5	32	23	20	54	78	0	3	17	91	4	51	47	260	0	114	15	0	3	23	25	42	22	37	0	3	122
"157"	91	18	354	0	0	7	80	26	24	38	16	123	0	0	46	14	0	50	38	3	1	0	23	1	32	4	91	6	21	6	4	12	1	9	15	45	72	10	0	92
"158"	116	96	9	0	0	40	93	2	0	3	36	117	0	0	23	20	14	57	179	0	21	1	58	0	78	1	92	0	122	8	2	1	20	3	64	77	61	2	2	135
"159"	37	62	40	17	0	3	231	25	12	10	18	68	0	0	92	18	22	30	104	0	17	0	52	4	37	99	131	0	82	1	0	16	68	12	47	187	138	0	10	134
"160"	26	75	0	0	0	16	931	54	57	20	22	31	18	0	0	27	5	66	42	0	6	8	66	0	46	7	106	0	74	68	0	3	1	0	12	48	45	0	6	60
