"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"14"	114	491	6	1	154	0	85	31	19	24	32	24	30	14	31	6	0	270	66	1	64	46	7	107	35	2	48	0	51	5	3	3	40	0	41	12	1	6	3	31
"15"	69	276	260	0	2	42	7	18	82	58	100	11	23	12	9	41	30	198	0	3	41	56	1	163	93	0	27	11	23	0	50	2	22	2	101	19	0	11	10	11
"16"	43	1	75	2	118	0	1	0	421	37	69	48	0	64	5	12	11	317	17	162	45	73	8	125	116	7	1	7	50	0	0	4	25	7	56	1	5	8	7	37
"17"	7	88	0	28	363	14	6	31	1	24	6	5	2	5	33	21	13	79	0	7	13	47	6	45	31	13	2	0	9	0	0	4	2	6	57	19	11	49	1	22
"18"	0	2	1	9	762	1	1	5	49	23	1	0	0	5	8	7	1	66	3	5	10	63	12	26	26	2	0	0	71	0	1	5	13	0	69	0	6	2	4	18
"19"	40	7	4	47	559	0	3	52	13	21	48	19	0	2	32	17	16	228	0	14	51	107	15	128	53	0	0	0	44	1	37	3	29	7	105	8	5	11	3	0
"20"	0	44	9	9	454	8	5	6	73	13	26	26	0	29	23	29	7	75	0	16	8	111	15	154	60	9	3	0	58	3	2	6	56	25	67	33	0	12	5	58
"21"	27	57	119	1	12	19	62	39	22	43	106	20	6	28	22	41	1	278	2	1	6	116	50	243	28	5	16	3	39	0	3	1	76	4	31	31	5	27	1	7
"22"	34	92	35	52	288	3	1	6	44	22	74	47	0	10	16	68	0	241	3	35	36	68	0	175	179	1	38	0	53	18	0	0	37	0	43	11	0	36	5	12
"23"	31	105	14	11	146	0	14	71	1	95	53	43	0	29	16	10	3	119	0	22	12	74	16	80	29	9	2	1	67	1	1	11	34	1	73	18	12	26	8	35
"24"	4	5	3	21	636	0	0	3	106	36	31	59	32	22	8	59	0	130	42	8	45	126	27	138	19	1	15	20	25	3	3	12	51	1	124	6	0	21	13	36
"25"	31	0	54	17	68	1	1	32	101	46	100	22	0	6	22	31	0	219	0	6	20	137	12	156	86	1	13	14	53	2	10	20	81	6	142	13	1	17	4	32
"26"	41	61	5	91	537	0	0	13	89	57	37	2	4	38	125	0	2	152	6	3	51	101	13	73	50	0	68	0	50	0	1	0	14	18	101	5	1	38	33	16
"27"	18	316	234	5	13	62	3	77	9	34	76	5	1	16	26	16	0	102	3	33	18	105	24	98	59	4	10	26	59	0	1	5	3	1	86	40	0	1	0	20
"28"	17	64	118	0	166	34	10	8	67	17	37	10	4	22	33	30	2	202	3	9	31	160	53	131	51	1	2	16	41	4	44	0	7	0	158	1	1	11	13	37
"29"	12	87	150	8	80	2	0	8	120	69	14	53	16	8	34	26	13	126	2	43	21	101	18	77	35	5	4	22	23	1	14	1	16	0	54	9	3	23	4	32
"30"	35	53	78	0	44	14	31	72	42	175	36	56	1	10	27	67	0	272	5	14	65	81	46	168	56	4	30	8	115	0	1	1	42	23	158	11	0	5	4	22
"31"	46	126	34	11	78	0	0	1	65	41	23	15	1	5	14	21	0	152	0	6	37	48	7	106	28	15	4	6	28	1	13	0	16	2	46	3	1	5	0	19
"32"	40	32	4	60	814	0	0	10	46	18	30	50	6	21	53	29	1	135	0	12	48	132	4	76	24	0	16	1	15	0	22	1	59	2	74	47	0	17	7	30
"33"	3	0	35	5	275	3	6	26	26	109	32	14	21	4	62	56	0	292	0	1	84	148	34	140	58	7	12	2	37	0	7	19	28	1	90	35	0	54	20	36
"34"	8	3	1	27	312	22	0	7	73	54	14	49	0	42	33	40	0	156	1	15	15	108	0	78	39	0	0	0	40	0	1	0	38	14	110	35	0	10	12	23
"35"	13	0	164	1	55	6	8	1	242	60	5	23	1	16	8	6	1	216	0	3	1	63	14	170	44	3	4	0	16	0	51	0	20	13	60	22	2	59	3	58
"36"	12	0	114	46	79	74	13	78	28	44	31	44	1	2	58	4	0	234	3	3	23	102	25	230	83	6	5	0	108	0	8	0	42	4	222	50	0	1	16	44
"37"	9	57	18	51	174	3	15	47	16	46	14	11	1	9	42	23	0	162	11	3	16	63	1	93	24	10	2	3	22	0	6	0	17	10	43	37	0	1	2	27
"38"	43	42	19	41	167	16	12	41	29	71	80	133	3	31	43	38	0	117	16	33	36	71	59	114	116	8	1	23	159	0	11	0	16	6	38	40	0	9	9	18
"39"	0	0	0	19	866	6	0	0	127	5	7	27	1	0	31	14	11	52	0	5	5	15	5	61	38	0	2	1	80	0	5	0	17	0	6	5	0	8	8	4
"40"	5	88	44	63	264	0	0	27	41	31	58	7	1	20	22	4	0	239	6	7	2	37	5	57	54	6	10	0	26	0	0	1	24	6	22	29	0	1	6	30
"41"	22	50	13	28	357	0	0	4	35	51	32	14	1	31	10	17	11	97	5	6	4	77	1	45	22	0	0	8	45	0	1	0	17	7	35	13	0	0	1	12
"42"	27	18	0	59	772	0	0	21	14	0	26	8	1	7	28	9	0	75	0	0	10	36	1	79	7	2	2	1	32	0	6	0	30	5	18	7	0	1	3	66
"43"	60	108	4	9	172	15	1	17	26	28	20	86	7	97	17	6	0	274	1	10	14	131	35	158	33	6	23	0	34	0	0	0	46	9	108	8	1	11	19	60
"44"	2	57	0	58	496	3	1	48	24	21	11	41	0	54	10	3	0	50	0	5	33	32	0	70	13	0	1	1	46	0	2	1	38	6	60	1	0	17	12	21
"45"	26	1	49	76	130	6	0	121	76	106	80	57	3	15	39	52	0	184	1	6	120	57	1	106	63	40	22	14	45	24	1	0	53	10	106	47	0	28	10	45
"46"	6	63	12	121	484	0	0	0	11	35	12	63	0	4	27	8	0	152	10	13	32	59	16	105	28	1	26	14	38	0	0	0	27	14	67	14	12	49	0	26
"47"	31	14	15	1	132	4	0	3	100	26	28	35	0	29	6	13	0	186	0	3	15	33	11	155	45	0	0	10	64	11	5	9	27	8	101	22	7	43	0	60
"48"	8	0	19	8	287	0	0	0	357	30	12	1	0	2	12	5	0	29	0	0	4	49	21	36	19	0	3	0	13	0	0	2	10	0	39	29	0	19	10	0
"49"	67	96	125	0	64	0	3	9	27	24	28	34	0	15	33	27	3	105	5	2	32	65	3	73	24	1	40	1	14	0	0	0	16	0	67	25	0	1	0	30
"50"	10	42	153	0	34	1	2	38	14	57	24	48	3	28	10	19	21	164	0	33	14	101	24	118	64	1	8	54	77	13	1	0	16	20	231	68	1	24	3	50
"51"	0	0	35	5	188	12	0	0	119	58	18	66	0	5	56	54	0	274	3	7	31	64	28	69	41	14	1	1	88	10	1	1	51	9	85	4	1	71	2	22
"52"	1	54	81	3	98	1	8	35	138	133	59	10	7	42	61	29	0	242	0	13	52	81	27	195	79	27	14	1	26	0	2	0	198	0	137	13	6	11	19	68
"53"	31	364	8	28	60	0	2	267	7	69	41	7	0	51	16	7	0	267	3	17	22	102	19	118	66	3	0	0	111	4	11	0	38	4	81	27	0	21	3	57
"54"	19	0	14	7	803	1	0	2	116	61	20	10	1	0	37	6	27	195	0	11	8	57	78	55	32	1	3	2	32	0	6	0	2	14	146	43	7	33	2	15
"55"	21	265	37	1	88	3	7	105	2	40	6	32	0	4	4	15	10	190	1	1	29	80	1	119	45	45	30	3	55	0	44	1	51	0	63	38	0	28	40	19
"56"	1	1	10	47	333	0	0	2	32	50	43	25	2	7	13	18	0	107	0	18	19	62	24	79	56	6	4	18	59	0	2	1	33	0	49	18	0	24	6	45
"57"	31	37	16	1	86	8	10	17	36	42	41	19	1	7	20	80	16	165	3	19	14	108	32	73	42	2	2	1	38	2	5	1	13	3	72	33	0	8	5	39
"58"	2	53	0	174	1038	0	3	50	0	26	0	0	0	21	2	24	0	106	0	4	1	80	5	24	7	6	44	0	34	0	0	1	35	0	62	7	0	6	0	3
"59"	38	21	189	1	37	9	8	14	39	70	20	45	18	32	25	23	0	108	6	6	18	114	6	154	66	32	25	4	42	0	3	0	57	4	98	32	0	4	20	6
"60"	13	4	64	50	252	37	0	64	23	59	36	2	14	30	17	8	0	254	21	6	7	80	5	63	55	2	10	1	43	7	1	0	50	2	159	46	0	48	14	23
