"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"13"	54	37	0	3	65	0	119	10	18	2	66	21	93	51	15	9	0	14	87	15	48	55	10	37	26	22	1	69	2	0	0	2	16	0	7	0	0	67	84	66
"14"	66	60	0	0	713	1	18	0	33	13	73	28	47	37	7	7	0	0	53	24	16	44	2	53	12	0	6	2	0	2	0	3	2	0	25	0	4	21	78	57
"15"	2	107	0	1	668	0	20	16	1	2	47	10	58	35	22	0	0	0	28	2	0	17	5	79	7	2	11	17	0	0	0	1	0	0	7	14	7	37	27	137
"16"	0	186	0	39	103	0	221	0	0	0	30	10	66	60	12	6	0	1	18	15	2	48	0	72	45	19	0	27	0	4	15	11	1	0	1	0	0	16	23	47
"17"	153	41	18	2	157	1	15	77	3	5	195	38	59	117	42	10	0	1	159	142	11	85	8	132	21	11	0	36	0	0	0	23	7	0	18	0	27	42	86	145
"18"	0	7	0	2	1150	0	0	0	18	0	51	0	80	45	7	0	0	0	53	4	1	2	0	93	25	1	0	7	32	0	0	20	0	0	11	0	0	32	18	33
"19"	16	136	5	3	28	0	116	18	55	10	57	46	36	49	41	10	0	3	29	36	23	68	27	35	50	14	11	18	0	0	0	0	1	3	47	0	0	123	21	80
"20"	0	610	0	0	599	17	168	0	18	5	41	0	29	67	1	0	0	2	18	72	0	14	9	77	4	1	0	0	0	0	0	11	0	0	5	5	15	12	73	82
"21"	73	125	7	0	77	19	233	49	6	72	68	27	62	84	2	32	0	0	67	69	0	73	7	119	24	14	11	69	3	0	19	0	1	0	28	4	1	61	36	109
"22"	59	74	0	3	42	0	192	77	0	1	47	31	102	54	2	3	0	0	17	26	3	21	10	26	9	6	1	73	8	1	1	2	0	0	15	2	0	80	27	55
"23"	3	178	0	113	11	0	453	79	1	0	82	29	36	13	52	8	1	0	86	22	0	20	35	88	4	10	52	26	0	0	0	8	4	10	0	1	3	66	12	31
"24"	37	61	5	0	418	0	0	4	12	0	46	1	18	40	20	1	0	37	47	19	2	21	0	61	5	0	0	1	0	0	0	1	11	5	0	0	5	94	25	57
"25"	31	65	0	159	279	37	65	0	1	24	63	33	138	86	51	6	1	5	53	70	25	117	2	139	16	1	0	54	0	0	0	11	25	0	59	0	40	199	50	72
"26"	109	6	4	10	13	0	31	12	6	4	78	15	187	130	5	7	0	10	50	27	11	120	3	126	7	6	3	25	0	2	2	15	13	1	7	3	0	199	39	117
"27"	25	45	2	168	88	0	135	29	11	20	101	10	84	160	6	20	1	2	84	33	20	41	0	57	37	0	40	23	1	5	0	5	1	0	25	3	27	72	59	64
"28"	27	54	0	97	7	0	220	2	4	1	11	38	67	73	7	4	2	0	33	20	8	64	1	93	51	9	1	13	0	0	0	0	0	0	15	0	16	75	23	62
"29"	20	71	0	40	154	6	121	5	5	0	78	7	55	40	22	2	0	0	34	13	6	33	3	81	28	2	3	19	0	0	0	41	0	2	5	0	5	65	43	44
"30"	4	150	0	1	307	0	27	28	14	9	107	9	157	45	15	0	0	5	126	50	2	91	19	111	31	17	10	16	0	0	1	16	30	0	42	0	0	99	52	54
"31"	33	39	0	129	10	0	94	2	0	1	78	16	99	108	28	4	0	0	28	28	6	81	6	106	23	0	0	14	0	8	1	9	18	0	3	2	1	87	52	21
"32"	99	5	4	0	97	0	38	7	1	1	100	54	114	97	51	23	4	0	99	44	28	32	40	160	29	48	0	22	0	0	0	8	2	0	2	0	0	29	31	107
"33"	8	71	0	53	599	20	48	17	7	0	8	2	24	35	7	10	5	0	34	28	8	57	1	35	2	7	0	12	0	0	0	0	6	0	36	0	1	33	50	26
"34"	17	103	0	33	380	9	131	0	8	0	78	17	72	114	2	2	2	17	71	74	16	45	11	44	11	13	15	46	0	0	0	0	7	26	28	8	4	78	92	50
"35"	44	133	0	1	174	14	94	16	6	3	82	9	90	91	3	5	0	1	47	14	12	33	24	59	36	22	23	10	0	0	0	10	3	0	10	1	1	36	32	122
"36"	80	94	0	24	64	0	56	114	30	10	68	87	160	127	61	13	16	5	57	25	6	81	25	94	48	3	8	64	0	3	4	12	0	0	37	6	3	160	158	167
"37"	39	74	0	1	68	5	521	4	2	0	144	31	66	71	27	32	8	2	95	57	1	196	15	119	29	5	22	3	0	3	1	2	0	0	66	0	0	83	112	61
"38"	92	30	2	0	58	0	75	20	4	17	100	55	33	93	4	5	3	2	182	24	17	61	54	99	63	0	6	61	0	0	13	10	7	3	52	0	0	88	76	105
"39"	51	22	0	40	197	0	24	0	39	8	57	17	31	86	63	3	0	0	36	11	10	115	9	98	53	0	1	31	0	1	0	4	18	0	13	0	0	172	40	33
"40"	32	166	0	11	402	0	71	12	1	17	33	60	135	168	11	0	5	5	116	40	44	74	3	69	17	57	0	16	0	3	0	2	0	0	12	0	4	82	56	127
"41"	163	13	43	14	10	56	157	27	3	0	69	18	58	163	20	7	0	2	78	10	51	79	20	164	23	16	2	16	0	3	0	2	4	0	13	0	0	117	33	110
"42"	6	86	0	21	148	2	273	1	0	0	20	13	32	42	9	5	2	2	19	6	1	69	2	81	10	6	21	9	0	4	0	3	0	0	19	0	0	57	40	17
"43"	135	57	4	24	8	0	136	2	0	0	104	47	81	69	19	1	12	4	86	8	3	72	9	161	46	61	9	30	0	8	14	5	0	0	32	0	1	75	40	123
"44"	96	33	0	31	409	5	21	0	34	6	45	39	153	106	3	2	0	0	30	10	45	40	0	44	23	27	0	23	16	15	0	10	0	7	0	1	0	101	44	58
"45"	3	91	0	174	292	0	39	26	13	4	72	14	64	101	50	0	0	1	67	8	9	104	24	56	6	6	0	14	0	0	0	13	3	11	12	0	3	59	37	121
"46"	30	47	0	122	37	0	146	0	24	1	80	15	129	65	17	34	11	1	87	97	32	64	80	209	9	1	0	89	0	0	0	5	3	2	33	0	0	91	66	111
"47"	0	38	0	0	1564	0	0	1	0	8	4	5	11	23	2	0	0	0	3	3	0	48	0	6	0	1	0	4	0	0	0	0	2	0	1	0	0	22	8	9
"48"	117	61	0	417	0	25	380	0	25	0	119	14	143	106	7	2	22	1	21	15	3	104	30	112	18	0	4	33	3	0	1	1	0	1	33	0	0	52	81	27
"49"	154	17	2	7	105	0	86	2	15	16	155	104	206	93	9	1	0	29	94	18	77	103	21	96	13	2	3	35	0	0	31	14	144	2	24	0	0	64	64	71
"50"	9	98	6	1	895	0	3	46	14	0	54	8	51	56	15	6	0	1	35	23	2	18	0	150	14	3	2	23	0	21	0	7	2	3	1	0	1	57	46	51
"51"	80	55	1	0	0	0	74	57	0	0	43	46	114	122	9	9	1	0	37	2	26	31	1	67	10	40	16	13	0	0	0	12	19	4	5	3	4	95	12	65
"52"	10	67	1	59	417	4	46	4	26	4	33	16	109	64	12	10	0	0	55	40	0	144	6	113	14	3	13	4	4	0	0	0	20	0	17	0	13	39	68	63
"53"	28	31	0	1	801	0	3	82	0	0	33	73	77	57	23	0	18	5	61	38	16	55	1	33	20	8	10	16	0	4	0	14	0	0	0	0	3	62	45	99
"54"	0	49	0	0	1621	0	6	16	0	0	5	10	28	88	0	0	0	4	8	15	2	29	12	22	5	0	0	15	0	0	0	1	0	0	1	0	1	17	3	42
"55"	8	90	6	121	0	0	513	151	0	3	48	13	130	135	36	22	8	2	59	9	33	115	12	98	21	2	0	12	0	2	2	11	8	9	37	0	0	87	73	77
"56"	13	178	0	48	116	5	63	27	21	0	40	46	91	70	11	9	4	15	40	11	3	70	17	54	33	21	0	70	0	0	8	0	0	0	29	0	0	87	34	50
"57"	107	8	0	0	252	0	0	24	0	14	9	28	80	106	10	6	1	6	18	17	3	60	16	51	8	7	0	17	0	0	2	0	9	10	58	1	10	66	28	61
"58"	61	18	0	37	32	15	103	13	1	5	110	9	42	64	31	18	0	0	102	28	7	42	1	72	8	0	4	17	0	2	0	1	9	0	9	0	7	71	37	38
"59"	0	11	0	0	1731	0	0	0	4	0	0	0	34	6	0	0	0	0	1	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	0
"60"	9	72	2	27	34	0	172	40	3	1	136	68	72	72	68	3	1	0	78	46	1	46	1	106	64	6	0	2	0	4	7	0	6	0	2	2	3	56	26	144
