"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"57"	0	86	28	170	0	48	101	18	107	128	73	61	9	0	122	18	21	20	0	151	121	52	35	14	73	0	3	36	0	0	139	70	54	0	14	6	8	47	29	6
"58"	1	220	6	232	0	0	70	24	197	57	14	58	12	4	58	10	6	0	0	78	156	5	13	0	66	20	1	7	7	2	155	44	50	0	0	12	0	78	1	18
"59"	0	440	0	164	11	0	7	6	39	27	1	60	5	21	50	3	0	0	0	19	105	0	7	0	73	4	0	5	5	8	66	30	12	0	0	0	0	6	0	2
"60"	1	28	17	1	0	63	0	9	193	42	101	80	0	1	117	54	4	0	4	130	151	13	49	0	272	15	3	28	37	7	181	66	148	0	4	2	15	107	0	0
"61"	0	323	0	170	19	14	0	0	34	47	62	57	6	0	165	4	9	18	0	81	140	2	14	0	59	0	0	48	6	13	51	112	85	0	0	0	2	9	0	4
"62"	0	419	0	132	32	0	10	4	13	41	38	21	9	0	110	4	1	0	0	124	84	0	2	9	111	1	1	37	1	69	66	42	20	0	0	3	0	81	0	3
"63"	0	154	3	50	15	3	3	16	29	65	36	29	24	0	125	0	8	1	6	38	84	3	33	3	24	0	3	22	2	3	100	52	43	0	18	7	0	9	3	0
"64"	0	395	0	232	0	0	32	0	44	52	52	36	0	2	86	0	7	0	0	102	96	1	16	0	60	1	6	14	0	0	45	9	35	2	18	0	4	11	0	0
"65"	18	1	1	180	0	0	259	5	103	32	40	58	0	0	88	66	19	0	2	116	71	4	11	1	108	0	0	10	0	0	76	28	42	0	0	0	11	10	0	18
"66"	5	157	0	65	0	0	14	31	246	85	78	85	42	1	94	3	2	2	0	67	105	0	4	0	45	5	7	1	0	6	72	55	26	0	0	2	0	3	17	4
"67"	4	29	4	12	0	1	41	27	139	47	35	43	1	0	137	8	3	1	4	171	75	0	26	0	66	2	0	29	5	0	189	73	30	5	2	5	1	23	1	6
"68"	0	222	1	78	0	0	14	98	169	66	15	45	2	0	122	14	5	0	0	52	100	4	18	0	87	2	12	11	1	2	69	66	70	3	0	17	1	52	0	7
"69"	0	198	0	256	0	0	39	0	70	15	25	53	11	0	52	2	15	0	0	61	70	0	1	0	14	0	0	31	0	0	47	26	15	0	5	0	3	7	0	0
"70"	3	42	7	81	0	40	20	0	79	141	84	54	8	0	142	0	15	0	1	115	167	6	24	0	56	13	10	28	13	0	197	39	28	0	0	5	9	105	4	16
"71"	5	184	0	26	0	1	32	32	182	90	74	70	12	0	171	0	29	2	0	216	220	2	36	0	116	1	8	7	0	1	101	108	84	13	20	0	29	64	0	12
"72"	0	176	0	74	0	0	69	38	218	30	43	29	9	0	151	1	2	0	0	110	120	16	10	0	83	0	20	87	0	0	129	69	101	3	2	7	14	22	0	7
"73"	23	27	41	14	1	0	43	27	180	35	61	3	17	6	148	14	14	12	0	148	110	5	36	53	178	7	1	18	1	0	46	48	28	0	0	4	13	45	15	6
"74"	0	474	2	328	18	0	61	10	110	24	36	2	21	0	59	4	7	0	0	37	73	5	21	0	27	0	2	18	0	0	65	48	4	0	0	1	10	2	0	0
"75"	0	109	39	64	0	0	25	44	248	15	5	27	22	0	54	0	29	1	0	71	101	22	36	0	66	0	8	13	0	0	75	44	4	0	1	3	5	21	0	8
"76"	0	421	1	145	1	0	9	12	223	45	42	55	6	0	71	19	4	17	0	148	132	15	26	2	62	1	10	35	1	13	158	95	54	0	2	46	0	13	0	3
"77"	0	311	6	34	32	0	20	56	170	74	34	28	17	0	92	0	10	0	0	59	68	1	19	0	38	1	1	17	6	0	98	19	58	0	1	16	0	20	4	9
"78"	0	21	14	42	1	83	10	0	52	39	26	53	10	3	82	11	1	7	5	88	99	12	10	37	41	6	9	20	1	0	117	19	36	0	3	0	5	23	4	12
"79"	24	69	6	170	0	0	108	4	82	83	5	55	4	1	69	7	1	0	0	84	163	0	1	0	62	4	1	17	4	0	95	20	7	6	1	16	8	24	2	4
"80"	4	3	14	25	0	20	27	3	183	39	85	34	40	14	147	0	14	13	0	285	137	7	20	0	74	4	11	18	1	23	236	215	84	4	59	1	18	37	0	14
"81"	6	74	20	138	0	0	80	20	315	74	43	50	1	4	200	0	7	0	0	86	173	12	30	0	48	0	10	12	56	24	93	28	126	2	0	1	14	60	1	1
"82"	0	20	0	8	4	200	0	0	3	54	187	29	8	21	254	26	9	0	0	183	207	6	61	0	36	0	21	7	2	0	153	70	17	0	3	8	42	56	0	6
"83"	0	84	72	15	0	33	11	3	9	75	48	106	51	0	182	3	7	0	0	207	120	1	56	0	192	8	21	28	54	0	206	54	60	1	0	0	42	54	0	17
"84"	37	87	3	112	4	5	59	64	110	64	56	87	13	0	149	2	14	22	25	100	207	7	51	0	65	0	12	35	0	7	141	15	76	0	0	0	0	8	0	17
"85"	1	27	51	9	0	132	2	9	112	82	20	125	49	1	124	0	8	3	0	90	202	0	44	0	158	11	0	4	31	41	108	132	81	0	10	12	0	18	0	4
"86"	0	434	0	106	0	0	4	127	376	17	19	50	1	0	54	0	0	0	1	40	71	0	1	1	59	0	0	31	0	4	67	148	45	0	0	0	11	58	0	1
"87"	62	2	28	24	0	0	65	7	157	146	97	72	14	0	125	5	5	0	0	65	95	0	71	1	67	0	11	10	17	1	117	102	85	9	0	4	2	78	0	4
"88"	0	389	0	48	4	10	29	13	108	9	15	25	2	21	93	3	4	11	0	29	132	4	15	0	31	4	0	8	3	0	75	84	42	0	0	0	0	0	0	5
"89"	0	36	21	23	0	0	13	56	609	131	46	38	2	0	104	1	15	0	0	37	124	2	7	22	24	0	0	40	1	0	64	39	97	10	0	6	2	6	0	23
"90"	21	140	3	29	0	0	20	79	419	47	18	42	3	0	85	36	0	0	0	49	102	0	30	1	71	0	2	25	4	0	173	24	59	0	0	0	5	35	27	15
"91"	0	756	27	191	21	0	22	0	22	61	60	17	17	2	102	4	59	0	14	49	143	2	92	0	23	10	0	3	2	8	67	54	58	7	0	0	5	4	0	10
"92"	0	676	32	187	46	0	1	2	35	49	42	50	29	0	97	12	0	0	0	111	203	2	7	2	117	5	2	5	10	0	97	37	41	0	0	13	1	56	0	4
"93"	0	30	4	183	0	0	192	55	72	12	15	39	17	3	91	16	1	1	0	79	103	1	15	0	138	1	8	48	11	2	88	34	15	0	2	1	12	15	0	46
"94"	0	120	0	238	0	0	94	6	80	15	82	31	67	1	66	1	0	0	7	27	67	0	10	0	89	23	8	3	16	7	40	29	22	0	0	12	0	3	0	1
"95"	2	15	3	41	3	0	17	4	168	30	78	26	10	0	129	0	20	0	0	62	136	4	25	1	48	0	6	0	0	6	102	59	28	0	0	0	60	33	0	0
"96"	0	1087	0	129	0	0	12	49	221	8	12	5	0	0	64	0	3	0	12	26	195	0	3	0	25	0	0	5	8	0	28	40	7	4	0	0	0	6	0	0
"97"	0	102	12	145	0	0	161	11	259	36	23	49	29	4	90	1	1	0	3	123	168	2	26	0	53	0	32	23	4	8	75	32	48	0	7	72	4	59	0	0
"98"	0	88	1	232	0	0	79	0	90	50	29	49	14	0	59	33	2	0	0	96	108	1	27	0	84	4	7	58	0	0	102	61	101	0	4	0	4	2	0	11
"99"	7	22	11	20	0	0	8	23	377	87	29	21	17	0	75	2	0	0	9	58	126	10	30	0	96	16	7	15	3	0	86	24	66	0	0	1	18	47	0	11
"100"	9	86	0	28	0	20	21	17	447	88	21	12	11	0	87	6	26	0	0	121	128	0	18	0	62	4	0	16	7	0	109	95	49	20	0	0	2	83	0	1
"101"	3	60	17	23	0	0	14	1	89	100	51	44	9	0	103	2	1	0	0	158	150	0	16	5	40	0	5	22	3	1	82	61	76	0	7	1	9	58	0	8
"102"	7	85	0	46	7	5	31	0	26	70	30	72	9	0	91	1	2	0	16	90	115	43	16	0	130	0	20	12	0	2	88	58	41	5	10	3	2	9	0	2
"103"	0	14	57	40	0	8	40	12	106	53	51	69	1	6	102	27	0	12	0	162	144	26	7	1	56	2	1	27	23	1	140	38	85	0	1	1	20	11	0	61
"104"	0	39	39	0	0	104	0	19	181	46	70	24	5	0	47	6	1	0	0	131	68	3	9	0	137	1	9	40	7	1	65	47	75	0	3	0	1	13	9	0
"105"	0	165	20	0	98	74	2	8	52	25	32	13	14	0	85	3	3	0	0	95	139	2	41	0	41	1	0	3	3	2	125	40	36	0	8	6	12	35	6	15
"106"	0	176	8	22	0	0	34	43	212	43	44	49	11	0	36	36	4	18	0	90	157	3	2	0	100	0	7	18	19	2	143	87	90	0	4	0	16	17	0	31
"107"	0	212	5	272	3	0	40	6	79	52	20	23	1	0	80	0	0	0	6	67	112	53	2	0	38	6	3	1	3	1	63	17	27	1	1	0	0	37	0	5
"108"	0	78	3	39	0	0	24	19	207	50	26	32	3	0	74	0	7	0	1	99	134	0	12	4	52	0	27	3	0	2	95	11	56	1	1	0	2	1	2	1
"109"	0	3	64	2	0	0	133	130	338	35	5	28	1	0	104	6	10	0	0	90	118	1	25	1	164	17	0	43	29	1	69	96	63	0	0	8	18	22	0	16
"110"	0	21	40	5	0	0	81	89	700	82	38	55	0	0	100	0	0	0	0	35	107	73	61	9	42	2	0	17	1	0	118	41	5	0	0	0	11	25	0	11
"111"	0	60	6	91	0	1	24	0	223	57	111	150	5	5	155	12	0	22	1	135	156	3	54	0	140	5	3	43	2	0	159	62	49	0	7	5	13	33	0	7
"112"	6	58	1	106	8	0	11	2	131	63	41	11	0	0	177	7	9	16	9	56	126	9	7	0	83	1	5	1	0	0	113	57	68	0	0	2	2	56	0	28
"113"	0	22	8	8	0	7	40	31	223	28	33	44	8	0	59	0	11	0	6	55	129	0	13	0	108	0	4	12	31	1	60	56	24	0	8	0	19	27	0	7
"114"	0	713	0	218	2	0	81	10	91	50	34	51	3	3	140	0	9	0	0	100	103	0	21	0	53	2	10	10	10	6	51	38	9	3	0	6	24	51	0	30
"115"	0	466	0	3	47	0	8	27	119	49	25	9	21	0	86	5	0	0	2	42	108	0	9	0	63	0	0	7	2	0	143	38	91	0	1	0	1	2	1	2
"116"	11	77	7	10	0	0	13	7	363	16	49	69	9	0	59	1	14	10	0	62	79	0	13	0	20	7	25	6	10	33	42	50	39	5	0	0	11	7	0	6
"117"	1	551	0	103	0	4	2	8	161	20	7	40	0	0	98	6	8	0	0	169	109	0	71	0	41	0	3	12	17	0	26	41	54	0	21	0	9	81	0	16
"118"	6	16	55	71	0	43	83	15	170	53	68	117	54	0	155	0	16	1	0	206	112	2	68	0	41	0	8	10	3	6	193	60	91	0	1	7	5	13	2	43
"119"	1	146	4	113	0	2	23	0	209	57	90	79	37	0	101	11	6	1	0	263	185	12	20	0	129	0	0	6	37	0	192	89	94	0	1	1	1	32	0	22
"120"	0	55	3	31	0	305	0	0	132	129	80	64	3	0	146	87	0	0	0	190	152	3	27	0	37	16	17	19	37	9	47	80	111	0	0	0	1	18	0	31
"121"	14	69	46	14	0	0	57	67	515	31	87	21	0	44	109	10	6	4	0	90	86	0	8	0	116	9	2	52	0	0	34	137	82	0	0	0	0	10	0	12
"122"	0	246	0	209	0	0	81	12	162	5	39	3	10	0	68	0	0	0	0	7	10	0	0	0	3	2	0	1	0	0	30	21	28	0	0	0	0	3	0	61
"123"	0	265	13	18	9	9	94	32	333	48	59	74	5	0	69	6	4	0	0	87	46	6	9	2	124	2	1	5	1	0	123	4	12	0	0	9	16	8	0	7
"124"	0	183	0	109	2	0	110	88	230	31	42	52	12	0	36	1	5	0	2	22	36	16	8	0	38	0	12	2	2	0	83	12	96	0	0	15	2	4	0	41
"125"	1	60	4	178	0	0	67	122	388	56	147	12	9	1	134	4	22	1	0	108	264	1	21	0	73	0	0	11	23	7	70	6	93	0	27	2	2	4	0	11
"126"	1	257	0	118	1	1	32	1	76	69	63	31	0	0	56	14	19	0	0	115	81	4	77	0	142	4	29	5	5	0	81	30	100	0	11	11	0	42	0	16
"127"	0	123	36	8	0	0	56	3	321	27	44	32	45	0	127	1	0	0	0	102	91	7	6	0	42	0	5	3	1	6	150	36	21	0	0	15	0	55	0	28
"128"	0	63	0	311	0	0	162	49	160	36	54	28	0	8	56	6	5	0	0	57	103	0	20	0	24	7	2	13	0	0	28	13	91	0	0	1	0	41	0	1
"129"	0	315	0	170	0	0	56	13	329	15	57	7	2	0	55	2	0	37	0	86	65	0	14	0	56	0	2	43	0	0	113	50	104	0	0	5	0	36	0	0
"130"	0	39	1	271	0	0	207	19	176	83	59	20	11	0	57	48	0	0	0	175	115	9	38	10	161	2	3	21	13	2	138	75	58	1	0	28	25	49	0	3
"131"	0	204	0	456	0	0	151	23	66	15	4	43	5	6	96	0	4	0	0	55	75	0	15	0	32	0	0	0	4	0	65	21	33	0	2	8	4	2	0	7
"132"	0	144	0	200	0	0	280	101	314	52	17	46	5	0	87	1	7	0	4	70	94	20	8	0	89	0	9	26	0	0	112	46	32	0	1	3	0	22	0	20
"133"	0	443	0	146	0	0	25	6	165	32	43	7	29	0	154	1	3	4	0	75	99	0	15	0	31	0	4	4	0	0	91	32	41	0	0	15	1	10	0	24
"134"	0	660	0	109	7	0	2	18	46	14	72	13	6	0	38	0	0	0	0	28	26	0	13	0	21	0	0	51	0	0	66	4	28	0	0	0	0	2	0	0
"135"	0	299	7	135	3	0	34	93	452	20	13	65	2	6	207	30	0	6	0	106	82	0	1	6	73	2	3	39	17	0	143	22	64	17	0	0	15	15	0	2
"136"	1	63	9	20	0	4	67	40	211	48	66	106	22	0	185	17	1	0	0	107	114	3	38	0	111	0	13	17	33	2	156	69	96	1	17	4	1	19	0	9
"137"	0	215	0	537	0	0	77	2	24	42	2	5	0	0	80	20	3	0	3	46	15	7	3	0	17	0	0	4	2	0	10	46	47	0	0	0	0	4	0	9
"138"	1	654	0	350	0	0	14	0	54	32	16	114	26	16	87	0	3	5	0	124	44	0	13	0	46	11	18	13	43	0	42	48	29	0	12	32	4	40	0	13
"139"	0	341	5	222	1	0	44	0	103	39	12	52	3	0	98	1	2	27	0	117	174	24	3	4	12	0	7	48	11	0	114	40	27	0	0	0	4	79	0	3
"140"	0	223	0	63	1	0	24	13	161	35	13	19	2	0	32	0	9	7	0	74	132	0	15	3	34	10	6	11	8	0	105	9	14	0	0	9	0	26	0	3
"141"	3	235	23	33	2	17	42	14	69	98	11	78	3	0	181	0	24	4	0	199	320	2	1	0	91	6	1	4	2	0	110	49	33	0	0	3	16	28	0	38
"142"	4	35	4	18	0	1	0	13	238	3	24	48	13	0	61	26	1	0	0	82	94	6	38	36	68	2	8	82	3	0	74	61	32	0	0	0	0	11	0	11
"143"	0	2	136	54	0	4	67	1	121	54	114	103	1	0	205	11	1	0	0	263	109	0	61	0	89	8	3	62	3	28	109	65	74	0	7	0	7	21	0	63
"144"	0	4	5	35	0	0	95	76	301	63	17	34	7	0	33	2	0	0	0	63	84	1	17	0	27	0	1	11	0	0	122	38	71	0	0	1	31	4	1	0
"145"	0	254	2	116	0	13	7	2	33	55	85	34	9	0	162	5	5	3	0	69	76	0	1	0	69	8	17	116	0	1	74	45	21	0	0	0	2	6	0	2
"146"	0	259	18	36	17	28	13	4	71	55	43	58	19	0	112	21	25	0	8	82	115	1	3	0	63	0	8	4	11	0	159	35	16	0	28	0	16	25	0	8
"147"	0	124	9	128	0	0	342	94	570	5	5	16	1	0	29	2	5	0	0	11	40	13	107	0	27	0	9	13	8	57	38	19	5	0	0	14	0	12	0	0
"148"	14	40	4	219	0	0	394	96	165	14	43	13	16	0	112	10	18	0	0	149	123	5	30	0	102	6	3	74	0	3	96	33	128	0	3	1	0	28	0	54
"149"	17	94	4	52	5	10	0	3	51	109	33	89	0	0	170	9	63	1	0	225	195	7	38	1	106	1	2	22	5	0	288	55	27	0	3	12	13	56	0	24
"150"	0	49	8	1	0	1	15	57	171	72	66	19	0	0	114	0	8	0	0	39	116	3	28	1	22	1	5	14	3	1	79	27	61	0	17	2	0	19	0	11
"151"	15	66	7	161	0	4	29	47	97	98	41	19	5	0	152	1	3	1	0	71	191	2	26	0	54	2	26	14	13	1	134	20	40	0	1	0	4	62	0	27
"152"	2	33	1	61	0	0	44	6	105	46	26	54	21	0	49	1	4	0	1	148	133	10	18	6	69	50	21	57	4	7	63	42	57	1	0	2	18	33	0	8
"153"	4	4	70	20	0	1	54	51	205	43	54	102	4	0	155	0	12	0	0	124	114	6	11	3	53	6	1	26	12	1	101	66	27	0	10	6	26	30	0	13
"154"	5	443	1	140	30	0	5	27	117	69	39	44	4	0	44	4	11	6	0	127	123	2	12	0	80	7	4	19	0	2	95	54	39	0	0	9	13	23	0	8
"155"	0	413	0	41	201	19	2	0	0	29	30	41	11	0	124	6	17	1	0	165	109	7	10	3	53	16	37	6	2	0	94	75	100	0	0	2	23	31	0	20
"156"	0	55	25	29	1	255	0	0	74	73	52	40	0	1	182	7	6	2	0	134	139	0	25	4	109	3	4	23	0	0	108	155	40	1	0	5	0	47	0	28
"157"	0	88	0	473	0	0	156	10	29	36	7	7	1	0	22	0	6	0	0	7	11	2	42	0	31	0	0	0	0	0	34	26	21	0	0	0	0	1	1	0
"158"	1	85	6	49	0	0	34	2	60	92	43	40	25	0	92	11	3	0	0	98	90	0	15	0	41	2	32	76	39	0	109	60	27	1	2	1	0	25	0	15
"159"	0	165	1	672	0	0	153	22	214	90	2	16	5	0	138	30	10	0	0	39	172	0	5	0	12	0	0	5	2	6	46	23	49	0	0	65	10	29	0	3
