"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"46"	0	2	169	0	0	4	85	5	0	54	59	0	0	1	18	3	0	45	43	30	38	57	0	55	59	25	58	2	6	0	47	46	8	10	2	20	9	78	0	66
"47"	0	2	50	0	83	14	49	0	0	41	127	0	0	0	32	0	0	4	38	85	134	69	0	195	108	67	83	3	9	0	60	39	0	14	0	9	11	113	0	73
"48"	6	17	86	10	19	0	48	16	1	31	65	0	8	10	2	3	0	27	28	40	130	28	0	65	47	26	25	62	30	0	82	74	1	26	0	5	4	106	6	111
"49"	20	0	28	1	106	79	57	6	6	47	74	0	3	11	48	9	1	34	6	47	149	99	0	49	120	53	41	0	20	2	56	133	7	4	0	6	0	35	1	217
"50"	11	0	17	9	34	58	64	1	0	81	175	0	0	10	6	35	0	17	59	26	46	114	0	101	110	97	144	6	2	0	148	63	9	2	0	5	24	133	15	90
"51"	11	0	72	15	97	12	440	2	0	21	86	0	7	0	5	9	0	9	2	13	53	46	0	29	65	19	77	0	47	1	56	48	0	4	0	5	3	52	0	70
"52"	17	8	125	0	12	69	29	0	6	92	125	7	3	3	39	17	0	17	58	22	103	85	0	24	68	22	97	7	17	1	49	106	8	11	0	16	3	117	0	197
"53"	2	0	62	100	21	14	99	0	4	127	85	0	0	1	30	0	0	46	45	25	81	154	11	96	96	12	45	14	24	0	45	82	0	3	0	6	0	187	19	199
"54"	7	1	29	7	106	0	94	1	0	95	69	0	5	2	9	1	0	20	56	54	81	104	0	128	70	25	73	0	21	2	29	40	3	0	0	4	5	36	0	85
"55"	0	4	109	0	1	11	9	13	2	87	108	0	27	11	3	0	22	5	24	34	59	143	3	54	109	21	89	40	11	4	120	49	3	3	3	11	34	27	0	126
"56"	0	4	39	0	0	42	0	10	1	97	86	3	0	4	0	19	0	23	9	39	89	68	0	62	12	57	108	18	3	0	56	31	8	18	0	56	11	89	3	66
"57"	1	2	158	0	99	10	94	0	3	113	159	2	3	55	36	28	0	43	32	18	70	124	0	73	91	47	88	6	67	0	24	46	0	1	1	28	13	61	1	167
"58"	0	5	722	0	0	0	3	0	13	87	37	0	0	6	2	2	0	22	24	140	143	51	0	103	124	35	97	0	17	0	52	42	0	2	0	7	22	63	0	136
"59"	3	5	547	0	0	5	56	0	3	42	24	0	0	0	2	10	0	18	43	92	75	50	0	59	50	103	56	10	4	0	20	84	0	0	0	26	13	94	0	74
"60"	1	0	152	22	6	0	47	0	2	55	56	0	11	3	12	1	0	12	9	27	67	38	5	38	44	17	44	8	11	0	58	62	9	26	0	38	21	40	0	100
"61"	0	37	91	0	0	9	2	1	19	98	28	0	0	8	11	0	0	51	56	100	191	74	0	154	34	14	75	7	8	0	56	122	9	17	0	44	1	49	19	157
"62"	0	27	38	2	54	54	5	0	39	90	107	1	0	3	30	18	37	113	18	73	102	182	2	46	203	76	122	35	5	3	63	77	0	1	0	33	60	41	17	53
"63"	3	0	0	0	964	2	43	5	0	13	17	0	15	0	1	0	1	5	12	19	18	35	0	5	45	1	6	1	2	1	18	44	7	0	0	0	0	27	0	21
"64"	0	1	85	33	14	1	82	2	1	86	41	0	15	8	12	7	0	12	10	28	57	65	2	58	49	20	60	27	14	0	53	76	1	39	0	6	23	81	1	34
"65"	1	3	283	0	15	10	1	0	27	83	72	0	0	9	22	0	1	18	26	24	49	124	0	94	22	12	74	0	9	0	35	116	2	4	0	13	4	100	1	118
"66"	0	1	15	21	38	6	33	1	0	34	94	0	1	1	8	0	3	26	23	24	91	61	5	36	61	29	81	20	8	13	46	85	0	0	0	7	1	63	9	156
"67"	0	0	501	0	0	14	43	0	32	46	45	0	0	10	32	30	0	1	50	63	66	77	0	89	114	40	108	17	2	0	84	26	0	8	0	55	30	107	6	71
"68"	38	0	170	0	12	1	14	0	0	86	41	0	0	1	18	0	0	16	38	45	11	84	15	55	18	36	93	7	9	0	84	63	5	20	0	57	2	56	32	132
"69"	18	9	266	0	0	6	4	0	2	28	73	0	0	5	1	2	0	24	10	81	55	81	2	63	11	105	60	2	9	0	76	70	5	9	0	13	0	98	1	138
"70"	0	0	163	12	1	27	5	0	12	107	95	25	5	12	40	14	0	12	14	53	163	108	0	105	95	64	37	3	1	0	38	129	1	23	0	41	19	86	12	89
"71"	0	1	0	2	66	34	12	20	17	64	75	0	0	8	7	0	2	13	55	155	108	55	0	85	103	111	79	42	11	3	155	56	0	18	22	20	4	140	19	106
"72"	6	27	34	0	66	8	0	0	4	45	49	0	0	17	38	9	0	24	16	42	69	34	2	77	28	34	62	6	8	1	60	89	1	8	0	30	1	66	0	43
"73"	6	2	22	6	234	26	18	15	0	105	27	0	1	3	5	3	0	25	17	46	72	76	2	58	44	57	86	11	16	0	27	50	7	74	0	13	0	157	2	132
"74"	0	18	119	3	89	50	42	3	30	112	94	6	0	13	9	2	0	19	78	84	50	132	1	76	85	42	47	28	7	0	82	99	3	3	0	5	21	82	7	149
"75"	0	0	0	233	242	0	246	6	0	63	46	0	0	14	12	3	0	7	19	92	69	134	1	82	101	53	36	2	14	0	65	24	1	4	0	3	9	62	9	55
"76"	0	4	13	1	109	6	44	13	1	30	54	2	0	5	28	3	0	39	37	41	76	51	7	105	26	64	48	6	2	1	57	49	3	3	0	6	2	34	6	154
"77"	5	0	0	0	203	239	0	4	1	34	63	0	0	0	1	1	0	4	17	34	41	41	1	47	54	29	11	0	1	0	61	47	0	12	0	13	11	83	0	55
"78"	2	1	20	39	189	0	204	0	0	45	69	0	5	1	9	1	0	8	14	15	25	88	0	79	33	21	19	2	50	0	11	31	0	0	0	2	2	38	17	96
"79"	0	5	56	6	28	0	127	0	0	163	80	57	3	2	20	0	7	74	41	68	110	155	0	93	58	118	45	23	9	0	70	46	0	0	2	11	10	75	1	217
"80"	5	0	185	50	3	1	35	0	0	97	82	0	0	13	9	4	0	15	10	39	70	31	4	133	58	53	32	8	27	1	76	114	1	0	0	19	0	111	74	237
"81"	7	16	140	2	3	91	0	1	69	169	156	0	0	11	0	6	0	10	14	87	162	77	0	87	88	29	104	32	30	0	120	36	27	6	0	19	10	131	1	203
"82"	0	0	43	0	20	11	11	12	5	55	84	0	0	76	23	11	5	9	11	31	52	76	0	34	86	34	51	7	9	28	78	20	3	4	6	21	20	72	15	61
"83"	4	2	9	0	26	34	36	0	0	91	97	0	0	11	15	9	0	53	14	124	72	92	5	100	66	43	39	4	18	0	125	92	4	16	0	41	12	58	7	73
"84"	0	8	0	4	113	32	9	0	5	107	116	5	0	27	10	8	0	4	28	85	48	79	0	76	64	25	94	28	0	0	42	40	7	0	2	8	16	143	20	94
"85"	14	0	1	29	177	17	23	1	0	96	165	0	0	15	18	0	0	6	46	57	113	81	0	40	106	45	83	1	25	0	48	98	0	14	0	14	6	44	0	107
"86"	2	3	0	98	215	13	2	0	34	80	36	0	0	1	25	0	0	7	22	83	29	94	0	41	80	89	43	15	6	0	48	55	3	35	0	48	0	47	1	109
"87"	8	33	132	1	6	0	12	0	24	61	173	0	7	5	12	5	0	27	9	57	96	105	0	54	61	44	45	46	11	0	106	83	6	19	0	24	16	105	0	220
"88"	0	38	50	1	14	37	13	0	1	25	120	1	0	8	4	33	0	26	8	30	154	118	0	89	82	88	91	43	18	0	69	70	4	1	0	22	9	104	2	137
"89"	9	0	78	312	74	1	46	0	5	52	85	0	0	0	17	2	0	65	28	103	128	64	0	29	69	20	73	6	0	0	104	61	0	26	9	37	0	198	5	68
"90"	15	0	103	68	12	1	88	1	0	78	108	0	16	8	29	1	3	10	73	35	83	159	0	59	29	52	270	48	14	0	29	102	9	4	0	9	7	89	0	129
"91"	21	0	17	0	290	21	8	1	12	139	70	0	0	33	6	0	19	13	101	29	142	98	4	89	103	84	124	1	41	0	141	88	0	0	0	9	13	72	0	169
"92"	22	0	72	0	65	13	27	1	1	119	90	3	0	59	3	14	0	57	53	102	48	57	0	134	81	52	60	11	8	2	209	63	10	7	4	67	6	89	9	119
"93"	2	14	226	0	1	4	19	1	6	110	44	0	0	6	12	6	0	6	10	48	34	191	0	59	31	89	93	20	43	8	70	39	1	18	0	6	26	120	6	159
"94"	16	0	342	0	8	0	28	2	0	40	55	10	9	0	0	1	0	4	18	49	86	42	12	65	63	59	61	21	6	0	93	97	3	8	0	31	1	60	0	87
"95"	1	6	1	14	179	0	52	2	0	65	32	0	0	48	3	14	1	49	55	54	73	74	1	47	78	34	62	34	50	0	83	109	0	0	0	21	0	110	14	81
"96"	1	0	65	0	2	220	0	0	55	41	59	0	0	6	17	1	0	15	9	79	112	92	0	47	54	27	131	47	44	0	105	122	2	0	3	74	21	78	0	108
"97"	0	33	104	33	6	1	86	0	13	65	102	2	2	5	7	1	1	21	41	69	94	76	0	132	132	76	97	20	6	4	51	51	10	7	0	31	1	113	7	107
"98"	15	0	270	0	4	7	48	0	0	22	23	4	0	3	4	7	0	5	14	38	66	47	2	138	67	8	41	2	13	0	49	94	0	10	0	0	2	76	0	56
"99"	3	11	70	26	0	0	29	0	1	97	46	0	0	6	2	16	0	10	52	125	46	114	0	57	71	12	31	4	4	0	46	71	6	4	0	2	9	48	4	79
"100"	6	0	59	36	8	3	11	3	19	93	67	0	0	5	0	0	0	7	23	60	51	43	0	55	23	46	57	2	34	0	91	68	22	6	0	28	5	99	16	90
