"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"19"	0	0	28	21	171	5	0	12	0	0	3	35	24	3	6	9	0	7	5	0	1	0	79	15	0	12	4	11	7	13	0	32	0	3	3	11	46	8	32	0	84	0	16	2	36	2	12	1	46	43	20	1	0	0	0	11	0	7	17	4	2	4	16	0	0	3	13	15	1	14	0	12	1	4	4	0	0	17	27	0
"20"	5	0	0	0	311	0	0	0	0	0	0	6	62	1	5	0	2	32	0	7	56	0	10	0	0	12	0	1	2	4	0	59	0	4	0	43	29	53	0	0	36	0	0	4	0	16	9	0	40	20	1	15	20	0	20	8	0	3	31	1	14	0	6	0	9	6	11	22	0	0	0	12	5	16	0	1	4	59	28	0
"21"	3	0	197	54	71	0	0	24	0	0	15	38	17	0	7	1	0	64	2	0	63	0	47	0	0	13	1	0	37	71	0	90	0	0	10	23	25	58	6	0	46	1	1	6	23	0	64	42	75	75	1	0	0	0	0	0	0	11	65	2	49	0	69	5	0	2	35	19	0	1	1	18	13	18	4	66	2	12	80	1
"22"	2	14	0	3	100	0	0	0	0	0	0	13	15	1	12	2	0	38	23	0	65	1	11	0	0	29	0	1	13	13	6	55	1	0	1	4	49	32	5	0	22	36	2	9	3	1	68	0	12	18	26	2	16	0	0	11	0	9	32	4	10	6	24	0	0	4	56	46	0	15	0	26	21	33	3	20	1	22	58	2
"23"	14	0	1	64	33	1	0	23	0	11	1	12	61	5	20	0	0	33	4	2	13	0	34	0	6	40	0	0	16	49	6	141	0	0	2	41	50	27	23	0	33	2	3	5	12	3	89	0	43	69	5	5	0	0	0	13	1	26	18	30	1	3	16	2	0	4	43	39	9	9	0	50	10	32	0	16	1	27	7	2
"24"	14	1	22	26	78	59	8	26	0	0	1	68	52	20	31	17	0	30	4	14	4	0	65	3	6	12	14	20	13	22	5	55	0	0	0	4	44	29	45	19	22	54	0	5	1	0	55	0	107	148	36	1	0	0	0	38	0	16	82	9	28	36	13	1	24	15	65	43	0	4	0	34	13	19	0	19	14	4	62	0
"25"	14	0	126	123	51	16	1	9	0	0	30	66	111	2	0	0	0	16	22	42	22	1	15	6	0	38	18	0	37	47	1	47	2	8	0	26	180	95	3	0	50	8	3	5	3	0	59	0	27	62	3	15	3	0	0	2	2	12	98	11	4	0	24	0	2	19	61	27	0	42	0	34	0	29	7	15	29	23	50	2
"26"	2	0	49	44	32	0	2	6	0	0	2	38	36	15	36	6	0	26	5	0	2	0	8	0	0	30	0	0	39	18	0	33	7	2	2	5	10	25	0	1	57	1	42	0	8	0	74	0	70	46	7	0	0	0	0	10	0	22	65	0	33	1	13	0	34	11	18	26	1	32	0	48	0	7	0	24	0	11	10	0
"27"	0	6	125	115	35	0	0	92	2	0	0	60	60	9	2	1	0	36	22	2	6	25	11	3	0	16	0	0	18	64	0	153	5	1	18	32	33	57	4	1	80	30	13	10	3	0	46	0	114	78	19	7	4	0	0	14	6	25	40	3	0	7	31	0	0	83	21	30	0	3	0	69	1	9	0	2	1	80	32	0
"28"	5	8	1	108	24	23	6	8	4	0	7	29	27	3	1	0	0	95	4	1	26	0	21	1	0	30	1	5	24	15	7	37	1	2	5	13	27	47	0	2	29	17	1	23	22	0	36	5	34	63	25	26	0	0	0	51	0	0	38	25	3	2	60	4	0	37	59	49	0	16	0	1	0	12	0	20	6	41	5	0
"29"	36	0	32	38	21	11	0	0	0	0	2	85	61	1	0	21	0	13	13	1	9	0	30	2	0	31	3	0	12	19	3	60	4	8	1	53	29	36	5	0	55	20	18	12	17	0	60	2	59	39	13	3	8	26	0	4	0	3	49	2	44	10	18	2	0	46	52	3	0	10	0	54	1	12	0	11	0	14	10	0
"30"	49	0	0	0	178	51	4	56	0	0	0	36	121	1	8	0	2	61	17	1	16	0	75	0	0	26	17	3	11	21	0	95	0	3	45	49	65	74	21	0	28	7	1	19	9	1	59	0	21	92	13	0	0	0	0	6	0	116	38	8	17	0	37	14	0	7	58	62	0	15	0	28	2	14	3	9	1	22	56	0
"31"	9	1	18	18	49	1	0	3	0	0	0	67	23	0	40	7	0	13	10	0	43	0	31	1	0	77	11	12	4	39	0	22	2	6	0	2	4	31	0	0	115	3	6	18	5	0	38	0	46	47	21	3	0	0	0	23	0	39	11	8	1	1	13	0	3	23	18	24	0	4	0	2	19	17	1	4	1	56	52	0
"32"	20	0	0	0	92	0	0	10	0	0	2	41	19	15	11	1	0	23	1	0	2	0	25	0	1	33	2	1	26	8	0	28	0	2	4	29	51	19	3	0	22	15	2	4	15	0	41	4	114	27	3	0	0	0	0	12	0	11	45	9	5	4	42	1	6	12	5	8	0	9	0	48	4	26	0	11	0	16	13	3
"33"	2	0	0	6	55	12	26	21	4	0	1	107	24	1	2	0	0	21	17	0	59	5	24	0	0	22	0	0	8	27	0	112	0	27	1	22	6	35	5	1	77	0	2	26	9	2	64	0	46	39	7	0	0	0	4	6	0	11	36	2	8	3	7	0	1	29	38	78	0	12	7	42	11	29	4	9	0	25	6	0
"34"	2	0	35	115	83	26	0	0	0	0	13	46	57	0	19	0	0	65	1	2	21	0	26	0	0	57	0	2	9	14	1	156	1	12	0	71	76	24	13	0	233	2	2	37	2	1	69	0	32	84	9	0	0	0	0	3	0	6	64	12	0	0	32	0	1	30	35	29	1	29	0	40	22	12	0	54	1	13	29	0
"35"	0	2	119	46	38	0	10	24	0	1	8	59	50	0	1	2	0	87	3	13	41	3	79	1	0	22	5	2	5	11	0	94	2	0	0	29	44	35	3	0	6	2	1	19	0	0	39	0	11	124	5	8	0	0	0	20	0	28	69	2	2	1	11	5	28	37	42	50	0	5	0	66	2	3	1	10	0	9	26	0
"36"	7	0	54	48	34	9	4	8	0	0	1	7	70	0	11	0	0	20	11	4	1	0	66	4	0	22	4	2	11	43	0	31	0	2	7	45	19	66	12	0	32	0	8	21	12	5	18	0	61	83	22	0	0	0	0	23	0	18	27	5	13	1	44	1	0	23	17	6	3	2	12	5	25	7	1	8	0	14	29	0
"37"	27	1	0	16	36	30	15	56	8	0	3	11	79	11	55	3	5	77	5	0	10	6	53	9	0	11	16	0	7	31	1	29	0	0	0	71	12	112	43	0	55	27	18	26	6	1	156	1	74	33	6	1	0	0	0	4	1	50	33	3	23	29	0	2	7	16	67	139	0	25	2	25	1	12	0	2	10	47	39	11
"38"	0	0	0	14	243	4	11	11	9	3	0	27	57	0	6	0	6	22	2	0	34	0	61	0	2	60	14	11	37	10	0	36	10	1	0	21	34	39	2	0	44	3	8	0	17	0	42	0	106	66	53	39	5	0	0	14	3	4	20	6	28	9	43	0	0	10	171	7	0	8	0	2	0	22	6	18	0	46	40	0
"39"	1	0	41	80	19	37	22	44	0	2	6	17	84	1	17	17	0	13	0	0	32	3	47	0	0	11	0	1	2	15	0	69	1	7	5	63	29	50	1	1	58	7	0	2	1	0	52	0	54	24	2	2	0	0	0	8	21	2	48	0	22	6	31	2	0	2	27	49	0	6	0	14	2	9	4	11	0	0	16	0
"40"	20	0	332	165	3	3	33	0	12	0	56	10	32	15	19	8	0	52	84	11	32	0	54	0	0	64	3	0	18	1	0	26	10	1	19	41	13	11	12	0	49	25	9	1	1	0	27	0	40	5	1	0	2	0	0	16	0	11	31	0	2	2	10	0	0	1	5	19	0	11	2	11	55	13	0	19	3	8	62	0
"41"	20	0	528	33	13	2	5	20	0	1	0	45	94	0	13	2	0	76	0	4	5	0	7	6	0	17	4	0	2	18	1	95	6	1	5	43	10	3	3	0	32	1	47	37	4	0	43	0	147	45	8	0	0	0	0	2	0	0	72	15	11	0	20	0	10	5	42	5	0	16	0	9	12	21	1	1	0	50	38	0
"42"	58	0	6	117	48	26	2	28	1	0	2	20	50	1	9	0	0	83	6	5	23	8	40	0	0	11	2	0	4	16	1	93	4	38	7	9	76	18	9	0	34	6	9	8	5	2	22	0	50	89	11	1	3	4	0	3	0	40	27	0	16	5	43	17	28	22	65	18	1	19	0	49	0	77	38	13	0	2	40	2
"43"	10	1	0	18	256	2	5	4	0	1	3	21	86	0	2	0	1	41	0	0	18	7	24	1	0	22	12	1	100	126	4	72	0	0	2	43	59	36	1	3	37	8	42	38	18	0	51	51	75	52	36	0	0	0	0	7	0	16	53	0	29	0	44	13	1	2	67	22	0	7	1	43	0	9	0	4	4	8	58	0
"44"	16	0	114	180	4	0	15	13	0	0	1	60	69	12	11	0	3	7	4	0	8	0	91	4	3	23	0	0	2	6	0	95	0	0	3	49	87	80	0	25	148	12	3	1	19	0	66	0	14	80	21	1	1	63	0	0	0	46	104	13	36	2	1	0	0	6	49	23	0	13	1	27	9	14	0	25	16	17	73	1
"45"	8	0	310	23	121	0	1	18	0	0	1	49	30	0	5	2	0	35	0	0	2	15	22	0	0	13	4	0	6	13	1	11	3	0	1	17	8	11	0	1	49	0	7	2	2	0	6	0	40	18	0	5	0	0	0	0	0	4	5	0	4	14	22	7	9	1	53	47	0	0	0	22	0	0	0	6	0	18	30	0
"46"	0	0	22	22	152	1	2	5	2	0	0	69	28	2	8	0	3	17	4	2	4	0	24	0	0	60	0	1	47	7	12	70	0	0	0	50	24	49	32	0	41	1	12	11	1	0	26	0	31	113	25	5	18	0	0	5	8	3	38	3	32	1	5	0	0	13	46	17	0	50	0	29	0	41	0	1	1	15	36	0
"47"	13	29	0	6	95	17	0	49	0	12	14	56	57	34	17	2	0	13	4	0	11	7	36	0	0	10	28	0	12	49	23	117	0	3	40	10	28	96	3	0	25	18	4	0	0	0	48	4	72	51	10	7	0	0	0	11	0	2	39	8	12	0	4	0	1	18	35	43	2	0	0	35	1	5	0	14	22	6	46	0
"48"	0	17	129	134	3	12	16	14	8	0	0	100	62	2	13	2	0	14	44	6	31	0	17	0	6	5	21	0	16	17	1	57	2	24	3	43	17	45	31	0	69	6	4	33	24	0	96	0	33	91	0	8	0	0	0	37	3	8	82	7	20	4	25	0	6	17	44	10	26	28	0	50	43	10	0	23	25	123	55	2
"49"	1	0	39	62	16	24	2	1	5	0	1	43	13	1	4	0	0	51	5	1	16	0	15	35	0	18	1	1	13	13	0	76	1	46	6	2	41	58	18	4	37	1	5	4	4	0	53	0	110	17	5	28	0	0	0	0	0	13	16	29	35	0	17	0	5	9	20	36	0	20	3	44	2	14	0	15	36	44	5	0
"50"	28	1	2	89	27	0	0	51	0	3	31	51	76	11	20	13	1	19	30	0	18	0	38	0	0	23	5	0	18	24	1	48	0	11	0	31	63	20	11	4	57	18	17	13	17	0	48	0	23	66	20	13	0	0	0	23	3	95	30	15	17	10	28	2	0	2	20	53	0	3	0	14	0	46	3	13	1	71	116	0
