"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"36"	7	108	38	0	0	113	0	6	19	161	10	36	0	115	15	15	105	32	5	65	105	0	134	23	147	6	0	2	0	107	36	52	0	8	5	2	11	0	117	0
"37"	4	189	0	0	0	19	2	99	14	41	18	60	7	24	15	22	48	24	47	99	127	63	95	109	133	0	6	3	0	176	4	28	21	31	76	0	1	0	158	7
"38"	0	109	4	0	16	15	0	37	9	56	1	86	76	118	58	20	70	44	0	26	27	16	114	74	97	5	7	0	1	24	3	25	34	83	14	1	0	6	74	0
"39"	0	51	0	0	0	10	0	55	0	115	0	71	1	123	10	23	99	43	9	48	66	8	138	27	44	41	0	0	0	46	10	44	7	94	20	7	2	0	94	0
"40"	0	19	6	0	0	23	0	49	7	59	1	67	12	71	41	55	75	26	4	44	102	5	150	20	97	7	0	0	4	76	8	47	0	35	28	1	34	5	145	0
"41"	0	0	2	0	0	241	0	23	15	143	0	39	7	77	7	22	71	3	0	47	66	4	115	58	139	35	0	0	1	50	40	13	4	36	65	0	8	0	157	1
"42"	0	275	23	4	0	1	0	50	48	143	1	23	2	104	49	3	104	115	10	74	86	22	103	114	116	13	15	0	4	42	35	28	29	2	60	0	9	0	137	11
"43"	0	15	0	0	0	310	0	13	4	46	4	48	4	60	7	14	46	1	10	83	67	8	58	16	106	14	0	0	1	48	10	32	13	4	1	0	0	0	52	0
"44"	0	92	0	0	17	1	0	80	11	96	37	35	3	21	25	64	52	7	5	79	205	2	88	67	91	14	0	5	0	53	3	39	6	40	35	1	0	0	84	0
"45"	0	219	3	0	6	56	0	37	0	23	0	31	1	57	26	18	77	0	28	51	17	1	53	34	86	19	1	0	1	146	14	5	29	2	57	1	0	0	74	0
"46"	3	17	2	0	0	0	1	229	0	49	12	35	6	120	14	11	18	7	0	65	24	1	111	38	42	31	0	4	0	28	7	40	20	51	19	0	0	0	78	0
"47"	0	224	6	0	0	5	28	201	0	37	0	18	17	89	9	89	114	2	5	57	58	4	52	9	56	18	15	0	0	22	0	48	6	26	8	0	12	12	131	0
"48"	2	76	60	14	0	5	0	41	6	103	15	67	33	149	31	17	113	53	24	145	82	25	208	45	197	22	1	0	0	41	35	59	7	29	22	28	2	2	222	0
"49"	0	84	36	0	0	1	11	216	0	96	40	40	9	128	7	18	29	29	43	48	188	8	119	101	139	18	0	0	1	57	21	45	22	56	18	7	3	12	162	0
"50"	0	5	0	0	134	39	0	53	16	100	0	82	0	55	29	1	29	11	0	61	34	2	65	27	40	16	0	0	0	44	2	30	15	4	24	2	0	0	98	5
"51"	1	21	45	0	0	29	2	103	21	87	0	72	8	241	14	38	113	62	7	73	143	1	65	87	93	56	0	0	0	84	15	34	16	26	16	3	3	7	203	0
"52"	1	84	7	0	0	4	66	220	0	145	0	63	12	137	16	12	107	41	5	48	46	8	112	87	132	24	0	0	0	66	65	22	11	70	9	6	0	2	86	4
"53"	11	14	3	0	12	302	15	43	52	51	25	109	5	81	18	7	74	24	7	112	75	9	114	106	148	46	13	0	6	83	8	53	13	57	88	9	34	0	134	0
"54"	10	38	0	0	42	35	1	357	3	195	4	31	29	39	2	5	168	42	2	81	38	10	170	86	93	3	0	0	0	152	23	32	5	23	43	19	31	0	103	0
"55"	0	13	1	0	36	41	8	125	2	168	1	93	15	69	14	12	75	15	2	17	67	9	92	41	113	40	0	0	0	11	40	26	2	25	17	2	4	0	82	0
"56"	0	4	0	0	3	66	1	98	3	86	0	34	0	40	27	19	60	28	11	21	60	7	74	71	56	12	0	0	7	19	23	19	15	48	18	13	0	30	44	1
"57"	5	49	44	0	0	9	43	245	13	117	0	152	30	88	43	60	153	46	4	71	52	7	172	73	72	10	0	0	0	72	2	20	39	64	33	24	24	0	125	0
"58"	1	70	10	3	0	24	0	96	9	118	0	66	24	42	28	20	105	4	0	120	158	9	98	46	208	30	3	0	0	24	32	64	15	85	66	0	0	0	155	0
"59"	0	156	10	0	1	8	0	78	23	91	0	162	2	77	60	36	92	14	4	154	82	8	148	41	42	13	2	0	1	17	2	14	6	21	18	0	10	0	239	0
"60"	2	50	25	0	0	98	0	18	8	67	5	54	17	46	35	6	58	2	11	28	131	13	79	94	51	31	0	0	15	39	19	47	4	9	61	2	7	0	118	0
"61"	0	67	10	1	0	5	0	26	35	48	1	103	5	67	0	14	68	9	8	71	74	41	157	114	203	20	0	29	1	50	18	5	9	7	87	17	0	1	51	1
"62"	0	124	11	6	0	90	0	18	38	64	0	60	43	124	146	43	62	27	12	52	162	0	208	51	56	36	3	10	0	152	22	37	46	24	31	4	0	24	107	0
"63"	0	41	81	1	0	0	28	364	12	46	3	43	11	105	32	35	69	10	10	28	54	11	114	48	40	24	3	0	0	53	38	29	4	18	15	0	1	0	140	0
"64"	1	97	18	5	0	18	1	3	41	45	5	42	21	61	1	44	84	27	10	23	64	1	20	52	81	37	0	0	6	11	3	19	1	2	61	0	20	0	101	0
"65"	3	175	1	1	1	213	0	34	12	74	1	42	54	117	36	17	95	15	5	71	61	4	210	70	59	4	1	0	0	54	2	96	34	12	31	29	7	1	67	0
"66"	0	25	5	0	0	40	5	205	19	103	0	73	1	91	10	34	65	20	22	70	71	0	138	60	48	19	2	0	0	92	18	21	24	24	53	0	0	0	86	0
"67"	16	327	121	0	0	4	0	29	7	54	0	84	28	39	14	40	97	51	14	94	116	18	149	73	106	34	0	0	0	102	14	4	69	48	11	16	1	0	159	5
"68"	0	189	2	0	271	23	0	51	17	47	3	58	1	96	82	29	136	43	29	76	99	8	79	74	59	28	0	0	18	61	4	80	26	34	75	6	27	19	85	0
"69"	0	6	0	2	0	303	0	63	20	116	0	43	0	126	59	16	35	11	44	34	62	58	57	60	91	35	0	0	2	81	0	28	23	13	120	0	2	5	176	4
"70"	0	89	10	0	0	35	0	21	21	36	0	43	16	37	11	30	79	19	1	21	23	0	43	72	95	5	0	0	0	73	3	24	20	64	43	0	2	2	92	0
"71"	0	104	56	0	0	143	0	31	24	61	0	58	13	50	9	12	64	13	0	70	31	19	90	46	139	3	9	0	0	45	13	13	6	2	15	6	0	1	64	1
"72"	0	37	0	0	27	0	21	558	0	18	4	44	2	34	5	0	64	0	6	5	24	3	22	40	58	28	1	0	0	35	3	13	2	13	26	9	0	0	86	0
"73"	0	50	9	0	0	0	21	192	0	55	0	119	4	96	32	18	65	35	6	19	23	0	86	84	35	7	28	0	0	33	84	27	5	66	48	3	0	0	79	0
"74"	4	6	21	0	0	13	0	41	8	82	4	72	16	86	2	43	60	28	3	31	60	0	69	10	84	39	2	0	1	35	23	54	13	60	27	12	2	2	130	5
"75"	22	65	18	1	0	7	4	79	37	57	11	85	17	37	2	26	93	18	3	44	92	18	121	86	152	58	0	0	0	82	5	21	8	14	61	0	36	0	168	2
"76"	2	62	0	0	147	31	1	112	31	127	1	108	7	46	38	19	57	11	3	109	56	2	168	44	110	11	1	0	0	66	8	46	18	32	117	0	32	0	129	2
"77"	4	25	7	0	0	5	0	235	11	91	16	26	2	104	19	45	195	49	44	17	104	5	96	46	96	14	1	2	0	28	26	29	17	42	83	3	1	0	48	2
"78"	0	45	9	0	0	0	58	583	0	75	0	46	0	37	23	0	54	21	16	37	127	32	41	54	85	14	0	0	0	41	19	12	27	29	37	4	0	0	88	0
"79"	3	8	13	0	0	9	1	143	1	42	23	76	1	85	8	68	71	31	10	84	92	9	94	97	41	14	0	0	0	31	7	11	8	11	47	2	0	0	138	5
"80"	0	13	18	0	13	51	4	208	0	47	1	219	6	107	23	46	38	26	11	11	165	4	74	35	95	22	1	1	0	42	39	32	7	32	21	0	0	0	114	0
"81"	4	8	16	1	8	78	1	33	26	62	0	22	27	67	6	3	122	41	15	53	66	1	132	117	82	8	0	0	19	84	17	41	6	46	5	0	1	10	159	0
"82"	0	32	0	0	0	2	1	201	0	11	2	29	1	36	28	9	94	24	2	34	64	0	41	64	62	33	0	0	7	30	12	53	13	4	34	5	1	0	72	0
"83"	0	18	101	5	0	2	28	148	6	65	0	98	13	92	21	44	64	12	15	39	119	7	116	41	87	7	0	4	1	86	11	71	94	74	63	10	0	0	180	1
"84"	0	359	23	0	0	1	37	302	4	103	0	103	0	54	36	1	100	7	7	37	91	2	187	104	55	16	0	0	9	70	6	10	6	74	45	2	6	0	121	0
"85"	0	222	19	0	0	1	11	89	1	149	3	152	5	93	25	44	93	30	1	50	80	1	115	57	70	4	0	0	0	127	40	45	38	63	63	2	0	0	205	2
"86"	0	204	18	0	2	0	89	799	0	16	0	18	2	9	45	23	73	4	10	1	20	3	58	34	32	12	0	0	0	13	0	6	20	5	26	0	0	5	10	0
"87"	0	179	8	0	0	3	5	116	6	24	0	18	13	34	17	5	63	10	4	56	8	1	163	54	25	5	0	0	0	66	12	15	13	34	22	3	5	0	79	1
"88"	0	72	1	0	0	82	0	17	7	49	2	82	0	81	8	11	102	23	3	54	77	12	88	21	30	16	1	0	0	34	13	7	15	2	54	2	0	0	112	0
"89"	0	78	0	0	4	38	0	134	68	111	0	81	33	145	28	12	85	81	51	14	249	0	84	24	82	15	4	0	22	53	25	28	122	8	107	0	0	0	48	0
"90"	0	192	17	8	0	69	0	13	0	96	0	42	0	54	48	28	106	20	7	36	144	7	174	48	118	4	4	2	0	7	11	23	4	7	39	0	2	0	132	1
"91"	0	111	130	13	0	2	5	57	0	53	0	30	2	61	7	17	1	9	24	61	103	0	81	40	64	3	0	12	0	41	23	25	0	58	36	5	0	0	42	0
"92"	0	103	84	13	0	0	4	422	1	119	0	138	11	40	4	12	38	15	7	38	73	16	81	54	71	28	0	0	0	42	7	28	6	46	6	21	0	0	138	0
"93"	0	1	98	0	2	48	9	114	14	74	0	102	2	127	25	11	71	22	4	46	114	9	108	30	75	50	0	0	0	65	9	15	12	23	38	4	34	0	135	4
"94"	5	66	97	21	0	0	11	25	0	109	44	76	2	110	35	17	48	1	7	32	79	1	81	26	56	21	0	0	0	65	20	15	29	36	12	19	8	1	81	0
"95"	0	49	6	0	0	0	4	146	4	90	10	33	4	84	22	73	46	7	2	71	79	1	91	102	151	38	0	9	0	80	18	8	44	72	36	0	0	0	116	0
"96"	2	64	28	0	1	90	7	75	4	66	5	85	12	89	31	48	46	50	18	20	42	36	141	26	82	33	0	0	10	71	13	10	56	27	10	16	19	18	178	0
"97"	0	336	12	0	0	2	7	94	7	57	0	53	0	45	15	29	15	4	11	15	59	4	51	19	22	9	0	0	0	53	2	24	7	14	12	0	3	2	88	0
"98"	27	28	44	2	0	35	0	79	0	56	1	164	16	113	19	19	49	30	61	44	119	31	108	75	126	18	5	0	0	68	29	47	53	12	12	22	2	0	130	13
"99"	0	100	2	0	67	31	0	39	0	42	0	117	1	115	7	14	86	25	15	30	78	3	116	52	65	30	0	0	0	63	1	50	14	17	28	0	4	0	44	0
"100"	0	40	10	0	18	42	2	110	1	47	0	174	14	174	25	61	175	11	14	75	93	5	151	65	79	26	0	0	7	97	1	43	58	17	49	3	13	7	127	1
"101"	1	51	8	0	0	0	3	106	12	38	0	53	16	59	2	8	76	3	13	54	91	0	42	59	51	9	0	0	0	38	19	59	36	14	23	12	1	0	55	0
"102"	0	1060	13	0	0	0	1	214	4	15	2	7	0	80	4	19	30	2	3	10	56	6	49	11	38	0	0	0	0	45	0	19	8	12	57	14	0	0	110	5
"103"	37	0	139	0	0	11	18	58	9	114	1	136	8	34	2	12	91	6	7	104	89	7	94	69	49	14	0	0	1	63	54	5	19	46	40	0	0	0	78	13
"104"	0	100	21	2	1	37	13	114	29	70	6	17	2	25	10	18	67	15	7	57	78	9	159	18	76	40	0	0	0	53	8	40	13	14	12	0	10	0	54	0
"105"	0	123	11	0	0	27	0	25	4	122	0	69	8	105	79	20	53	27	5	44	36	10	150	103	69	25	0	0	0	32	32	16	35	48	44	9	1	0	177	0
"106"	0	7	71	14	0	2	14	98	10	66	2	73	46	106	7	4	74	73	6	71	106	10	226	43	47	57	0	0	0	88	9	25	27	41	29	35	27	1	112	1
"107"	0	342	25	2	0	1	0	121	1	109	1	95	36	104	26	70	175	5	0	51	60	4	138	36	17	9	0	0	1	164	0	26	6	2	17	0	10	0	57	0
"108"	0	199	1	0	0	5	11	123	2	46	3	102	0	43	57	38	88	13	10	37	70	2	88	58	60	33	0	0	0	103	18	22	23	2	63	43	0	0	90	0
"109"	0	88	0	0	0	21	1	196	21	51	7	37	23	94	5	52	76	6	2	49	125	15	87	58	34	19	0	4	0	54	18	43	9	6	12	0	2	0	183	8
"110"	0	114	152	10	0	78	1	8	61	37	1	65	20	128	21	29	32	19	0	22	83	11	46	59	165	34	2	6	0	85	29	21	20	14	43	0	0	0	261	0
"111"	0	67	11	0	0	0	0	116	17	62	0	96	9	45	23	37	59	31	20	31	42	4	84	33	35	33	0	0	0	72	17	13	30	34	16	14	14	0	104	0
"112"	0	0	7	0	0	341	0	9	16	150	2	122	3	79	31	57	97	34	1	36	62	3	143	35	53	34	0	0	0	25	44	10	4	36	25	1	2	0	108	0
"113"	0	284	0	0	1	0	0	161	23	22	0	6	1	30	35	10	23	0	0	25	75	15	75	83	17	18	0	0	0	62	6	21	1	10	32	2	1	0	42	1
"114"	0	11	20	0	0	30	10	55	4	79	1	97	5	86	30	22	97	19	1	43	115	5	94	48	40	9	0	0	0	124	25	55	0	14	40	0	0	4	75	0
"115"	0	17	0	0	18	487	0	34	1	61	37	31	5	103	18	22	102	7	5	50	46	2	51	91	125	2	0	0	1	38	6	62	36	25	40	7	1	1	193	0
"116"	8	37	23	10	0	35	0	1	26	38	0	45	17	60	30	49	87	1	2	39	82	1	28	35	50	14	0	0	0	30	13	4	33	25	26	25	27	1	93	14
"117"	7	6	0	0	1	7	14	405	0	133	0	108	6	86	35	31	32	28	2	43	156	6	56	77	80	7	3	0	16	57	30	29	30	30	31	6	1	0	96	0
"118"	0	306	0	0	5	116	0	27	45	86	3	67	1	107	102	25	39	21	27	71	71	54	89	67	161	19	0	0	1	53	0	22	19	18	68	1	9	0	96	0
"119"	1	23	285	54	0	0	27	15	4	53	24	93	25	83	7	6	107	30	3	15	50	10	45	68	144	5	0	0	0	39	7	59	13	5	5	16	7	0	113	0
"120"	0	47	50	0	0	0	24	96	28	37	0	36	19	61	47	104	89	13	0	50	47	25	67	16	34	10	0	0	0	15	25	45	3	46	26	3	0	1	68	0
"121"	0	79	0	0	0	277	0	7	2	136	1	75	4	70	2	54	111	56	0	52	151	14	103	102	140	74	0	3	1	76	0	48	59	7	43	4	0	28	52	0
"122"	0	98	0	0	66	124	0	50	3	65	0	90	23	126	19	21	33	12	6	36	114	16	329	74	62	60	0	0	0	102	4	7	11	21	42	22	7	3	80	0
"123"	7	63	133	10	0	0	7	140	1	75	0	61	4	119	13	59	115	22	2	97	134	3	142	45	93	24	8	1	0	37	0	11	21	2	33	19	10	2	61	0
"124"	0	265	191	10	0	0	15	131	5	95	0	174	0	99	23	34	82	17	29	62	162	10	188	18	97	3	0	0	0	43	0	14	5	17	33	6	2	1	130	39
"125"	0	27	64	0	0	6	4	92	2	128	0	60	8	62	31	19	30	27	5	38	64	9	77	44	19	27	0	1	2	21	8	29	4	10	35	0	5	2	125	0
"126"	0	10	0	0	2	135	1	19	5	41	9	61	2	62	22	30	48	32	1	31	52	5	100	78	44	16	0	0	0	25	12	9	17	40	24	0	8	0	142	5
"127"	0	311	0	0	0	61	4	131	1	141	2	60	26	30	14	53	65	44	18	60	54	2	132	43	63	12	0	1	0	30	13	6	38	14	69	0	4	1	141	0
"128"	0	29	0	0	3	0	23	258	12	90	6	33	1	43	18	39	64	30	8	38	47	0	71	37	66	16	0	1	0	46	6	5	15	32	44	0	0	0	74	0
"129"	0	84	10	0	0	10	0	26	34	32	1	135	9	81	30	62	145	24	0	60	68	0	84	74	93	55	0	0	0	80	20	4	4	18	38	18	20	0	45	0
"130"	2	504	0	0	67	41	0	44	2	64	0	119	72	23	52	30	51	30	7	27	71	0	99	36	66	19	8	0	0	81	2	0	41	18	13	4	0	0	105	15
"131"	0	16	0	0	41	48	0	88	38	101	24	181	0	67	50	45	68	10	0	56	64	9	162	90	104	13	6	0	0	73	1	31	11	16	96	9	2	0	140	4
"132"	0	27	43	0	0	0	51	573	0	48	8	66	1	22	7	30	27	21	42	55	34	0	128	103	129	15	0	0	0	28	20	20	2	4	43	1	3	2	129	0
"133"	0	213	12	0	3	11	0	144	4	57	4	48	8	108	9	3	98	13	2	38	55	4	145	34	38	15	0	0	0	18	17	7	45	9	28	2	7	1	69	5
"134"	27	131	22	2	0	19	2	6	0	141	0	11	32	91	45	42	84	12	37	141	51	2	138	48	63	3	0	0	0	79	83	18	7	159	32	0	6	0	148	0
"135"	0	437	15	0	0	2	1	104	0	43	0	50	0	78	21	114	86	28	45	37	119	3	122	37	12	26	0	5	0	49	14	11	4	37	73	4	1	0	117	0
"136"	8	31	12	26	17	86	0	0	35	32	0	27	11	42	49	7	32	25	4	49	65	45	94	58	45	15	0	3	0	39	11	55	15	13	24	1	0	0	59	0
"137"	16	13	86	0	0	0	0	95	1	103	1	72	1	40	25	35	39	13	32	49	83	4	95	59	80	16	0	0	0	79	1	18	6	22	14	0	4	0	106	17
"138"	0	696	0	0	0	0	1	39	12	10	0	33	2	35	5	15	30	19	6	18	107	0	31	42	13	1	0	0	0	53	2	17	4	26	4	0	0	0	35	0
"139"	0	3	2	16	0	133	0	23	7	162	0	32	10	48	24	6	97	2	3	75	101	0	105	48	34	5	0	13	0	18	6	2	16	18	43	9	0	0	75	0
"140"	1	39	45	0	0	1	2	97	3	53	6	37	6	158	37	6	35	3	14	38	72	35	100	64	32	18	0	0	0	106	6	69	7	60	30	4	8	7	54	0
