"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"64"	4	0	87	95	43	0	0	0	30	33	62	1	2	13	91	35	18	177	30	3	0	3	0	0	116	106	0	0	0	21	62	51	6	0	1	12	15	23	8	243
"65"	4	0	170	499	10	0	0	0	183	8	36	3	0	22	30	17	64	72	17	0	0	3	0	0	53	181	3	0	0	17	80	4	16	0	0	15	13	5	1	210
"66"	7	3	90	103	1	0	21	0	130	31	101	15	0	4	7	41	30	321	78	0	8	6	0	0	53	176	10	11	0	9	98	0	1	0	0	15	20	22	4	123
"67"	18	0	362	126	4	0	0	1	37	5	83	4	0	0	2	12	56	92	19	4	23	1	5	0	35	85	0	0	0	1	38	22	7	0	0	14	6	37	14	107
"68"	5	0	176	416	31	0	6	1	31	59	27	0	19	1	15	5	7	75	31	0	0	0	0	0	2	47	4	0	1	14	27	4	0	4	24	8	0	0	13	54
"69"	58	25	35	13	0	79	0	1	265	2	58	6	0	10	3	41	14	216	57	25	0	15	0	0	24	109	0	1	0	33	100	2	0	12	1	2	47	1	28	134
"70"	61	9	62	267	3	8	6	0	242	45	68	10	0	0	15	16	56	174	47	0	0	3	0	7	44	179	2	0	7	32	45	0	3	1	0	7	6	4	7	140
"71"	8	3	49	479	3	0	1	0	46	12	46	1	0	0	2	9	10	91	30	2	3	0	0	0	32	97	1	0	0	1	88	9	0	8	0	4	1	15	7	78
"72"	46	5	299	31	1096	0	4	0	22	5	51	0	0	0	5	3	0	51	24	0	1	1	5	0	4	111	0	0	0	12	76	0	5	0	15	0	2	4	19	64
"73"	46	15	168	249	84	0	2	0	72	20	86	4	0	5	36	29	73	258	112	0	0	4	6	0	51	186	0	0	3	7	88	0	15	0	1	12	17	2	32	135
"74"	125	2	229	2	478	11	15	0	46	39	24	0	0	2	20	21	15	120	20	0	0	0	0	2	4	49	0	0	0	27	28	0	17	18	21	33	47	8	8	112
"75"	110	1	87	53	22	3	15	0	120	20	175	2	0	43	46	34	24	434	48	0	0	31	0	3	48	96	0	0	7	52	68	0	10	0	0	72	46	15	19	149
"76"	61	0	104	134	50	61	18	0	198	33	71	19	0	0	15	72	25	151	34	7	0	7	0	0	32	164	3	0	9	9	158	3	6	0	30	23	79	16	50	100
"77"	29	0	444	5	101	12	1	0	119	7	40	1	1	0	1	10	8	64	111	0	0	2	5	0	23	87	5	2	0	22	31	0	0	0	0	0	10	4	9	87
"78"	17	1	122	786	8	0	1	18	90	11	57	7	23	32	47	39	1	75	36	40	0	0	0	0	17	109	0	0	0	6	33	0	11	0	0	12	2	1	10	73
"79"	5	13	1	786	1	4	0	0	68	12	65	0	0	1	8	13	3	139	41	0	0	0	0	0	27	73	0	0	1	5	31	1	16	39	1	33	4	7	7	106
"80"	6	0	22	533	8	5	0	0	148	14	13	0	0	31	8	49	34	67	14	0	2	13	0	5	11	9	0	0	0	22	18	0	3	0	5	2	25	2	2	61
"81"	2	0	195	498	11	0	0	0	100	0	11	0	0	0	12	35	4	91	19	0	0	0	0	0	39	19	14	0	0	1	65	5	10	0	1	3	1	4	6	42
"82"	31	0	424	54	38	1	0	5	134	10	65	0	0	0	30	39	38	213	53	0	1	24	10	0	90	95	2	0	1	8	115	0	41	2	0	49	13	41	32	248
"83"	10	0	722	98	29	0	0	1	36	3	4	1	0	0	0	21	0	84	5	0	0	0	0	0	3	13	0	1	0	6	17	0	1	0	0	0	28	1	1	19
"84"	35	0	77	3	3	173	0	0	166	5	53	0	0	0	15	71	18	133	41	32	1	2	4	2	23	74	2	0	2	62	77	0	1	0	0	21	1	0	27	65
"85"	17	0	56	17	15	125	0	24	379	16	49	6	0	21	12	36	29	227	80	0	0	0	0	0	11	155	0	0	0	4	63	0	24	1	4	5	39	5	3	90
"86"	0	3	6	1712	0	1	0	0	127	0	9	0	0	0	0	2	0	27	0	0	0	0	0	0	8	45	0	0	0	0	9	0	0	33	0	0	11	0	0	6
"87"	172	9	257	28	89	1	0	3	196	0	65	0	2	0	22	22	53	116	15	0	3	26	0	0	37	141	6	0	13	39	35	6	0	0	0	39	17	6	2	258
"88"	18	2	2	460	2	0	0	0	44	17	69	0	0	0	1	40	10	98	29	0	0	0	2	1	22	122	0	0	11	3	31	0	1	0	0	7	37	3	1	151
"89"	1	0	135	95	0	17	0	29	152	31	63	0	0	8	11	11	8	176	20	7	1	7	0	2	26	77	0	0	2	12	95	0	14	1	0	12	16	10	21	107
"90"	101	1	105	27	142	43	24	0	135	17	78	17	0	5	12	76	99	181	57	0	20	6	4	1	43	141	25	3	0	27	91	0	7	4	0	16	49	2	9	177
"91"	0	0	170	1155	5	0	0	0	59	6	20	0	0	0	1	1	13	32	5	0	0	0	0	9	22	9	0	0	0	19	13	0	12	0	0	0	35	3	13	29
"92"	149	7	15	143	3	0	1	0	22	36	81	1	0	0	19	7	60	193	61	0	0	0	0	0	38	68	2	0	5	19	23	0	7	1	9	2	12	16	12	160
"93"	3	0	768	10	87	0	5	0	53	19	29	0	4	16	5	55	28	165	61	0	0	5	0	0	0	17	0	0	0	3	74	0	0	0	0	0	11	16	4	61
"94"	63	14	15	141	0	40	0	8	331	41	71	1	1	1	44	17	6	72	33	0	0	12	0	2	27	86	0	0	2	29	16	11	3	0	0	8	30	7	3	71
"95"	18	22	28	243	28	5	0	7	228	48	99	0	0	36	6	24	14	149	29	0	12	3	0	0	64	54	0	0	8	20	82	2	0	0	19	2	8	3	20	76
"96"	11	35	2	1274	0	0	0	5	208	9	15	0	7	3	1	12	19	40	3	0	0	1	0	0	26	32	0	0	4	19	57	0	0	0	6	0	5	9	0	75
"97"	236	10	33	36	3	22	0	21	194	49	88	30	0	1	5	58	51	179	62	1	30	28	1	0	64	171	0	0	0	4	88	0	8	4	3	5	8	24	32	147
"98"	33	0	551	72	0	14	0	4	135	32	30	0	1	10	44	32	24	210	66	0	0	1	0	0	62	120	5	0	36	11	104	11	0	0	0	28	60	21	21	147
"99"	46	23	0	137	0	162	1	11	222	12	28	39	0	4	21	42	49	99	50	0	0	0	0	0	47	162	3	0	0	16	175	1	17	0	2	0	21	23	17	260
"100"	56	0	28	330	7	21	2	0	298	17	75	2	1	0	36	71	39	228	49	0	7	10	0	2	26	84	12	0	0	1	80	5	8	2	0	5	13	2	35	138
"101"	211	57	33	97	21	2	13	14	256	10	59	1	1	0	36	29	26	148	49	0	0	16	0	0	27	169	0	7	10	100	63	0	36	0	0	16	27	0	6	198
"102"	33	0	27	432	4	1	0	0	116	16	44	0	0	6	8	18	8	165	35	2	13	21	0	0	32	92	10	0	3	14	27	0	31	3	0	7	45	11	0	81
"103"	296	1	37	151	721	0	0	0	68	7	23	6	0	0	23	20	21	71	14	1	0	4	20	0	29	47	0	0	0	0	52	0	1	0	0	0	21	0	0	66
"104"	1	0	148	336	33	15	0	0	111	12	10	2	0	4	4	18	0	127	34	1	0	6	2	0	20	95	0	0	2	0	103	0	4	0	0	2	16	10	4	82
"105"	1	0	120	150	0	40	0	0	260	24	43	0	0	0	26	40	29	252	11	2	0	11	0	0	74	158	7	3	1	15	70	3	14	0	0	39	27	0	8	88
"106"	77	0	162	4	0	62	0	4	76	34	73	0	0	5	57	111	45	225	95	0	5	0	0	0	132	94	0	3	4	65	87	0	3	21	6	22	21	84	16	321
"107"	91	18	7	511	0	8	0	27	152	5	45	7	61	8	6	60	19	162	26	1	0	11	1	3	66	99	0	0	8	29	212	0	3	1	0	5	14	0	17	184
"108"	72	64	23	86	0	0	0	2	67	33	57	9	0	18	48	11	29	177	65	0	4	0	0	0	63	121	2	2	11	16	148	0	2	8	10	5	28	28	10	128
"109"	13	0	1	868	2	3	0	0	98	28	76	9	1	0	13	6	20	67	11	0	0	0	0	0	33	45	0	0	3	1	56	0	7	0	0	4	15	3	3	11
"110"	90	0	104	0	650	0	0	1	47	0	2	34	0	5	12	11	4	176	36	0	0	2	4	0	44	35	5	0	2	3	42	1	11	0	0	2	25	12	45	188
"111"	126	2	173	28	18	6	0	14	139	11	85	19	0	0	24	35	5	173	38	1	0	17	0	6	15	84	0	0	2	10	48	0	0	0	0	77	9	36	38	109
"112"	13	0	312	81	275	0	0	0	25	19	25	0	15	0	14	13	3	135	81	0	0	13	1	10	9	111	12	0	4	17	19	22	8	0	0	19	24	9	0	128
"113"	76	139	35	216	0	27	0	15	163	4	66	9	6	0	18	30	29	235	138	9	0	0	16	1	41	83	3	1	2	45	147	0	10	0	10	3	34	12	19	170
"114"	105	0	63	15	1	54	0	26	138	14	33	3	0	26	2	85	70	444	55	2	0	3	0	21	54	129	0	0	0	10	134	0	2	1	0	3	38	4	28	183
"115"	254	1	9	5	10	11	0	25	191	18	66	0	8	2	12	37	22	140	16	0	0	0	0	0	22	138	0	0	3	11	101	0	1	10	0	16	26	4	12	69
"116"	35	0	19	136	13	15	2	13	173	19	33	13	2	4	8	32	24	162	36	0	3	1	1	4	28	175	0	0	0	11	55	0	2	4	5	2	29	9	19	112
"117"	73	2	142	155	532	1	0	0	65	23	25	1	2	3	0	14	16	66	19	21	1	4	0	0	28	46	0	2	0	0	61	0	0	0	5	4	25	1	27	80
"118"	65	17	145	268	13	2	0	29	217	6	53	8	0	58	53	82	20	231	39	0	1	19	0	3	32	99	0	0	0	12	121	0	0	0	16	11	9	13	24	176
"119"	53	4	0	46	0	21	20	0	51	13	61	18	0	15	25	42	40	183	37	5	1	2	0	0	60	82	0	0	7	3	112	0	9	17	2	9	70	46	6	238
"120"	1	0	122	828	2	2	0	0	100	4	20	6	1	0	4	74	23	159	5	0	2	0	0	0	43	76	1	0	0	11	21	16	6	1	9	1	28	4	7	58
"121"	39	8	139	69	0	11	0	102	210	16	21	0	0	0	0	69	1	126	33	2	0	1	0	1	30	114	0	2	0	16	82	0	39	0	0	1	12	7	1	98
"122"	53	1	8	31	1	120	0	32	190	30	40	1	28	6	9	14	21	116	43	0	8	0	0	12	13	86	0	0	1	6	128	0	0	0	8	0	19	7	3	70
"123"	57	0	16	24	22	22	0	1	191	12	109	0	0	35	13	20	98	184	56	0	0	20	0	1	108	78	3	1	0	8	69	1	7	0	0	24	37	29	52	140
"124"	14	0	59	182	1	2	0	0	90	33	97	11	4	0	6	89	39	249	96	0	0	9	1	1	37	110	12	0	0	46	112	0	7	0	23	16	73	58	13	144
"125"	60	1	60	182	261	0	0	0	132	11	90	1	45	0	5	75	25	122	13	0	3	0	1	0	23	59	2	2	0	6	73	0	7	10	0	35	27	8	10	52
"126"	58	0	99	327	40	1	55	0	34	14	61	16	4	0	23	19	41	254	99	0	0	0	0	1	47	245	0	0	13	10	128	8	18	2	2	53	18	17	62	140
"127"	76	13	2	32	0	16	21	17	81	77	58	12	0	1	4	14	54	210	58	1	36	5	0	0	72	132	1	0	1	1	89	0	0	0	0	44	32	4	13	209
"128"	1	0	152	508	0	3	0	90	136	22	34	2	1	26	3	73	4	161	9	0	0	3	0	16	88	46	0	2	0	58	12	0	3	0	0	3	37	19	11	182
"129"	120	8	251	241	60	0	0	0	56	25	46	0	0	1	44	15	11	185	113	1	0	42	14	0	34	214	0	5	41	52	113	1	0	0	8	4	46	9	65	122
"130"	9	0	509	134	16	0	0	0	169	9	97	0	0	0	10	41	25	101	135	22	0	0	0	0	33	147	0	0	3	26	67	0	0	5	0	24	18	7	1	103
"131"	228	59	11	24	43	0	0	0	100	4	32	8	5	0	2	67	65	231	98	0	22	0	1	16	36	77	4	24	1	26	42	9	11	0	0	22	43	7	26	113
"132"	25	0	48	296	50	33	2	0	199	45	137	7	14	10	5	42	41	162	37	0	0	4	0	0	70	133	7	1	0	13	118	0	65	28	0	20	28	2	24	129
"133"	30	0	164	54	505	0	0	0	21	6	33	18	1	0	6	71	12	79	51	4	1	0	0	0	7	32	0	5	0	12	49	2	1	34	0	0	18	2	7	60
"134"	77	3	19	261	0	17	0	1	102	3	49	35	0	8	16	21	37	110	13	0	27	8	0	25	17	124	0	0	0	29	84	0	15	0	0	1	23	8	1	82
"135"	2	3	72	374	0	19	3	0	95	1	58	35	6	6	27	17	18	81	22	0	0	0	0	0	14	47	0	0	0	9	42	0	1	9	0	4	32	0	21	187
"136"	28	5	33	175	15	4	28	0	115	1	76	14	0	4	5	35	32	216	63	3	12	30	0	4	71	151	0	0	1	38	134	0	33	0	0	11	45	31	2	234
"137"	24	4	4	369	0	0	0	2	129	5	76	36	0	0	13	5	3	111	40	1	0	12	0	0	1	57	2	0	21	2	38	0	12	0	6	5	45	14	12	54
"138"	58	7	20	41	9	6	2	0	168	8	52	4	17	1	4	59	19	169	32	0	3	10	20	0	12	121	0	1	6	2	75	2	10	0	0	0	27	4	0	151
"139"	172	0	248	6	3	3	6	5	61	22	67	12	0	12	25	20	56	234	61	4	0	3	0	1	52	103	0	2	31	3	77	27	0	9	41	18	20	6	4	155
"140"	10	16	127	324	145	0	0	0	117	11	96	0	0	0	8	10	13	85	26	12	0	0	0	0	16	99	0	0	3	40	18	1	3	0	0	16	53	30	5	64
"141"	23	2	219	405	36	0	14	0	119	1	64	21	0	2	5	94	12	147	14	42	0	13	0	1	49	146	2	0	3	56	20	0	9	0	45	1	134	13	0	284
"142"	86	27	27	233	0	1	0	1	286	62	18	0	8	0	18	30	2	83	20	0	30	15	0	1	35	58	2	0	26	44	127	0	9	0	0	0	16	7	5	81
"143"	696	17	24	2	223	0	0	0	8	60	87	5	0	0	3	6	0	102	32	0	1	2	0	0	40	136	0	39	0	5	57	4	8	0	0	11	12	0	9	30
"144"	43	12	297	48	0	7	1	5	314	13	120	11	0	0	19	73	69	153	18	10	1	37	0	3	94	82	0	39	0	21	85	23	9	8	0	7	26	3	12	157
"145"	8	0	76	336	0	0	0	0	53	4	48	9	0	4	20	36	4	87	29	0	0	0	0	4	14	36	2	0	5	23	69	1	0	0	16	12	33	8	0	147
"146"	56	3	104	559	0	0	0	2	99	13	18	1	0	0	4	61	6	54	44	0	0	1	0	0	26	93	0	2	0	6	132	0	0	0	0	2	11	9	53	134
"147"	162	7	279	5	322	71	0	0	122	4	57	12	42	0	11	4	5	168	32	0	34	23	0	0	8	70	9	0	0	5	43	0	31	0	1	5	0	4	20	78
"148"	16	0	164	27	40	17	2	2	122	8	50	18	0	5	22	24	14	136	29	8	11	9	0	4	70	61	3	2	3	16	28	0	0	0	0	15	16	1	4	101
"149"	15	2	723	71	333	0	0	0	76	25	12	7	2	0	1	14	7	63	42	0	0	1	0	0	47	65	0	0	0	12	71	0	0	0	0	6	11	6	0	51
"150"	305	21	5	36	114	0	6	0	132	34	53	9	0	67	33	41	32	238	80	0	0	2	0	1	71	113	0	0	1	45	58	0	19	0	0	7	36	9	34	119
"151"	58	1	22	37	38	88	1	1	382	11	49	4	2	0	8	88	3	349	33	0	1	61	0	0	176	87	0	0	0	12	213	36	5	1	2	2	22	0	4	181
"152"	7	0	464	485	12	0	1	0	38	38	26	0	0	0	0	36	1	65	23	0	0	0	2	0	27	72	0	0	2	1	91	0	0	0	1	0	9	0	6	60
"153"	0	14	35	457	2	20	0	0	226	14	88	0	0	3	6	41	0	100	11	0	0	5	0	0	26	73	0	0	0	3	35	1	0	0	0	2	34	0	1	42
"154"	57	0	57	208	112	4	2	0	80	5	43	5	1	18	30	12	42	127	20	1	0	16	0	0	37	116	1	0	2	6	72	0	8	0	1	2	17	18	0	84
"155"	153	6	52	71	61	14	0	3	281	0	63	0	0	9	1	39	2	112	8	0	5	1	0	0	20	65	0	0	8	7	72	2	12	0	0	10	13	35	3	35
"156"	17	18	59	240	17	0	0	0	51	6	41	0	5	2	29	8	6	190	30	0	9	0	0	0	4	64	0	0	9	2	55	2	3	0	0	2	14	15	7	98
"157"	0	1	29	737	0	0	3	0	54	11	19	0	0	2	8	17	26	201	109	0	0	2	0	1	21	220	0	0	3	12	50	1	12	0	0	0	24	0	15	108
"158"	7	0	65	187	0	69	0	0	81	28	69	4	0	0	21	47	26	88	25	0	0	2	7	6	53	72	0	0	1	12	59	0	0	7	0	9	21	12	11	122
"159"	25	0	36	675	80	0	0	0	73	9	74	0	0	0	1	48	17	131	13	0	1	3	0	0	11	112	0	0	7	3	42	0	4	1	1	1	6	9	21	166
