"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"16"	0	1	16	2	5	1	94	0	18	0	7	79	1	0	0	1	0	22	24	8	10	79	77	12	13	97	1	73	0	1	12	2	0	3	10	2	28	0	0	20	4	19	12	27	10	6	2	12	0	10	44	12	24	7	1	6	11	0	0	0	1	0	2	7	18	28	23	7	0	12	26	13	54	0	32	5	1	6	76	20
"17"	16	9	75	0	6	33	61	3	34	0	1	101	0	5	0	0	0	24	44	0	26	29	150	3	9	222	0	160	0	0	57	35	0	0	1	1	38	0	0	0	3	4	16	16	75	11	1	11	0	22	20	22	23	21	1	38	2	0	0	0	2	2	7	24	19	36	25	0	0	61	12	37	75	11	69	9	0	9	26	5
"18"	9	6	14	0	21	12	74	3	1	0	4	70	1	3	0	5	0	33	1	4	23	26	58	3	16	71	0	17	1	0	12	11	0	0	18	0	95	0	0	1	10	0	9	54	28	0	0	7	1	30	12	22	35	8	11	19	0	0	23	0	32	0	10	24	8	0	13	0	0	22	10	13	39	0	46	0	3	40	14	15
"19"	0	4	14	0	267	22	41	1	25	0	0	13	0	2	0	1	0	3	42	2	13	66	53	9	49	19	0	111	13	4	18	33	7	0	12	50	31	0	0	0	14	41	8	36	42	0	0	3	0	41	29	1	12	14	0	8	1	0	0	0	6	1	0	3	26	1	13	8	0	44	13	29	70	0	149	12	0	6	58	14
"20"	1	17	10	3	12	0	158	5	11	2	2	91	0	0	0	18	0	2	12	2	7	41	39	11	3	168	3	54	20	8	10	52	0	0	6	4	10	0	0	0	1	38	11	59	4	14	0	4	27	20	1	24	99	78	1	6	5	0	0	1	2	6	6	2	33	3	11	10	0	46	5	43	77	0	9	44	0	9	50	8
"21"	1	0	62	0	347	3	72	0	15	0	1	30	0	0	11	58	0	9	25	0	4	68	56	26	2	59	0	28	0	0	1	29	10	4	0	2	12	2	0	0	3	17	8	28	25	0	0	18	0	12	18	8	14	18	4	15	2	40	1	0	0	0	5	0	37	3	14	15	0	48	0	8	51	0	43	17	1	2	33	3
"22"	9	0	243	0	2	93	86	2	69	0	0	87	0	0	0	2	0	21	15	0	0	33	36	9	46	160	0	105	6	3	1	50	1	32	32	4	5	0	1	0	3	0	8	100	62	5	6	35	18	32	46	20	36	16	0	1	9	0	0	0	21	17	4	10	44	42	4	0	8	39	41	4	39	0	47	13	0	10	52	0
"23"	1	0	68	0	2	1	47	2	1	8	0	47	12	0	0	1	0	42	5	0	29	12	41	1	17	52	0	117	0	1	11	12	0	3	0	0	18	0	0	0	6	5	19	66	11	2	0	6	0	43	10	109	5	13	0	0	2	0	0	0	10	0	7	6	29	2	14	6	0	171	2	29	72	0	9	4	0	43	12	26
"24"	2	4	93	1	24	22	104	34	1	14	0	49	0	0	0	1	0	34	42	4	6	69	85	3	28	26	2	91	1	1	8	190	1	0	6	17	24	1	1	0	17	17	0	124	44	1	0	7	0	29	14	39	75	56	4	53	4	4	0	0	16	5	22	2	8	5	38	0	0	47	10	20	162	2	27	5	0	1	99	1
"25"	7	0	95	1	104	32	84	4	34	0	0	80	0	0	8	0	0	0	24	3	10	56	94	3	33	108	7	84	16	11	13	5	0	0	0	0	35	0	0	0	6	71	16	80	93	5	0	70	0	88	22	15	19	13	1	8	0	0	0	0	24	0	10	0	12	7	8	3	2	79	31	14	44	1	9	0	34	1	45	12
"26"	0	3	17	0	61	49	63	1	5	0	1	86	0	0	0	0	0	12	2	39	22	30	57	26	29	52	0	120	7	3	12	35	0	0	0	3	37	0	0	0	14	13	17	66	59	0	0	7	0	44	43	51	9	13	0	3	7	0	0	0	10	0	7	6	15	1	2	8	0	85	0	4	44	0	8	20	0	21	42	2
"27"	0	3	295	0	21	7	187	0	35	1	1	24	0	0	9	0	2	20	15	0	12	38	66	7	11	27	0	104	25	2	4	6	0	0	10	14	53	0	0	0	37	1	72	109	26	8	14	0	0	95	2	6	17	13	0	31	0	0	0	0	30	4	2	1	50	25	2	4	19	62	16	12	55	0	29	4	2	18	37	11
"28"	0	11	32	0	0	5	223	1	2	0	0	74	0	0	1	23	0	5	10	10	14	98	55	1	7	90	0	219	0	5	11	46	0	0	5	0	21	29	0	0	7	1	22	129	83	0	8	5	0	67	5	35	28	17	0	9	0	0	21	8	10	0	12	2	70	5	6	20	7	35	3	17	72	0	56	10	2	8	40	69
"29"	6	20	132	0	361	28	67	0	6	0	0	97	0	3	0	17	0	0	3	0	0	13	50	2	1	23	7	6	2	3	0	60	0	0	6	0	2	0	0	0	1	3	14	33	11	1	0	1	0	1	11	8	18	5	2	7	1	0	2	0	11	0	15	0	14	5	11	2	0	20	1	4	14	0	22	7	1	0	55	18
"30"	8	30	41	0	40	19	107	0	32	0	0	34	1	0	12	2	0	8	18	4	3	21	39	1	7	52	0	61	3	1	5	13	0	0	9	3	2	0	0	0	27	0	9	52	59	0	0	5	0	66	21	87	24	21	0	21	1	0	0	0	2	0	7	1	19	22	40	2	0	83	6	7	61	2	7	0	6	2	40	4
"31"	0	0	393	0	14	14	64	0	47	0	0	39	0	1	0	0	9	20	45	6	43	56	76	5	7	38	0	13	2	8	13	32	0	0	0	0	50	0	0	0	0	32	55	55	55	0	2	3	0	4	26	30	6	36	0	7	10	0	0	0	18	2	1	0	25	7	58	7	0	74	6	14	102	0	3	5	6	3	55	14
"32"	0	2	120	11	0	14	78	0	60	0	0	43	0	0	0	1	0	14	37	20	8	126	44	13	41	69	1	120	0	25	10	16	0	0	2	13	55	0	0	2	25	0	4	30	39	7	1	1	0	133	25	32	27	7	0	34	0	0	0	2	58	0	0	14	63	24	13	0	0	42	4	37	114	0	32	0	3	2	19	8
"33"	0	2	90	0	30	1	55	9	10	0	0	17	0	0	0	0	0	58	0	19	21	107	63	1	2	18	7	104	5	0	0	17	0	0	0	0	38	0	13	1	25	3	3	77	19	2	16	5	0	17	20	86	21	1	21	1	0	0	0	0	3	0	20	13	14	28	0	12	0	65	18	4	59	2	46	1	22	6	29	7
"34"	0	0	229	0	16	13	70	4	7	0	0	27	0	0	0	3	0	24	4	3	8	48	13	8	20	222	0	56	0	3	19	40	0	6	0	1	58	0	0	0	34	14	4	57	51	5	42	0	2	68	23	37	33	19	0	11	0	0	5	0	7	1	0	13	41	54	4	10	0	38	3	6	53	0	36	0	14	21	20	27
"35"	2	1	8	1	22	4	46	9	27	0	0	22	2	0	2	1	0	19	10	5	13	71	23	2	0	56	0	60	0	4	0	7	0	0	3	0	45	0	0	2	13	1	17	76	35	3	5	2	0	45	33	11	1	29	0	4	0	0	7	2	5	1	3	3	24	25	35	9	8	30	6	19	23	0	7	31	17	8	20	3
"36"	0	0	348	1	22	18	81	14	31	0	0	56	3	0	1	103	4	24	40	40	0	60	34	6	32	132	0	118	0	2	0	25	0	8	1	1	30	0	0	0	36	0	24	35	4	0	6	3	0	41	1	8	0	50	0	30	3	11	0	0	9	0	2	4	3	3	9	7	0	76	16	11	61	0	19	0	13	3	32	10
"37"	0	0	318	0	34	6	107	0	12	0	1	79	0	0	2	0	0	2	44	7	32	32	82	6	12	67	0	93	0	17	19	40	0	0	4	17	8	0	0	0	0	24	12	37	25	0	0	3	0	30	36	11	12	11	1	38	1	0	0	0	0	0	1	4	11	20	0	1	3	38	0	5	97	0	87	0	0	14	29	28
"38"	0	0	50	12	11	1	45	17	87	0	0	51	30	0	1	13	4	81	12	20	19	34	29	6	25	103	3	50	0	5	13	8	0	27	0	0	29	3	23	0	30	2	27	45	8	4	0	2	0	21	1	11	0	3	0	23	1	1	0	1	11	0	4	4	20	18	11	0	0	22	6	2	45	0	18	17	10	9	32	4
"39"	7	5	66	0	20	1	133	2	21	1	1	54	10	0	2	2	13	65	40	0	28	43	71	33	71	73	0	202	2	3	33	9	0	0	0	8	121	0	0	6	13	1	3	58	35	21	0	1	0	62	33	1	22	3	1	11	0	0	0	10	12	0	4	0	23	65	52	10	0	83	25	27	93	0	38	0	8	15	69	30
"40"	0	21	26	0	3	5	55	0	22	0	0	24	0	0	0	3	0	8	16	0	34	20	15	20	7	27	1	67	2	0	10	9	0	0	1	0	22	3	0	0	6	10	4	55	25	7	6	19	1	46	29	10	11	7	0	20	8	0	0	2	6	1	1	2	9	10	26	6	0	41	7	32	71	0	26	0	1	4	56	21
"41"	1	1	110	18	41	25	82	14	11	19	0	92	12	0	8	0	21	41	38	20	15	46	60	8	9	56	0	50	4	0	10	44	0	0	26	2	52	0	0	0	0	1	26	70	27	5	4	1	0	18	11	31	14	4	1	54	0	0	6	6	1	1	10	7	37	14	11	1	3	71	27	5	83	0	19	4	2	10	49	28
"42"	0	0	563	0	328	0	6	17	7	0	0	10	0	0	1	0	0	16	8	7	0	3	7	0	14	59	6	43	0	0	2	24	0	0	7	21	3	0	0	0	29	0	7	3	2	0	0	1	0	30	12	6	0	0	0	2	0	19	0	3	1	0	0	0	0	0	0	0	0	5	3	20	22	0	0	0	0	7	6	0
"43"	0	0	243	0	20	0	83	1	49	0	0	154	0	16	0	0	0	29	27	0	31	59	113	21	7	128	0	115	0	0	1	8	0	0	28	6	53	0	9	0	15	42	1	33	43	4	0	1	0	25	5	12	22	10	8	29	0	1	0	13	13	0	3	8	31	15	2	2	0	13	1	56	81	0	38	22	2	31	97	22
"44"	1	3	51	16	0	0	72	1	2	2	8	30	0	0	0	0	0	1	19	0	16	144	41	18	2	131	7	51	0	0	2	32	0	0	0	12	23	0	0	0	0	6	6	54	17	10	11	4	0	21	4	59	39	12	1	2	0	22	0	0	2	0	4	2	28	3	8	2	7	62	7	22	37	0	34	0	6	2	55	0
"45"	0	0	285	0	338	25	99	0	53	0	5	24	0	0	0	1	2	2	12	0	0	16	17	18	5	62	1	83	0	0	1	18	0	0	31	3	23	0	0	0	17	0	0	30	14	0	4	8	3	10	63	22	7	21	0	39	1	1	0	0	6	0	3	3	5	11	0	7	0	43	0	2	33	0	5	2	15	1	112	13
"46"	0	0	96	0	8	7	79	0	10	0	0	39	5	0	0	0	2	35	25	12	30	45	67	0	42	125	1	98	1	0	37	31	0	0	12	8	28	0	0	0	15	3	38	81	17	0	54	5	2	8	65	26	71	9	0	25	0	0	0	0	29	0	10	9	3	3	8	5	0	22	1	8	54	0	20	43	0	12	50	16
"47"	19	4	38	0	12	0	71	0	11	0	0	25	0	1	0	13	0	14	18	0	31	8	55	5	45	43	10	160	0	0	1	18	5	0	3	0	30	0	0	0	1	0	18	35	16	0	12	0	0	23	7	11	42	68	0	30	0	0	0	0	2	7	10	5	13	13	8	0	0	87	11	6	95	0	25	5	6	3	82	2
"48"	0	2	17	0	19	2	133	3	46	0	0	83	0	0	0	0	0	1	24	1	26	5	68	11	36	146	7	89	8	13	11	51	0	0	4	1	105	0	0	1	0	18	20	124	4	1	15	0	0	20	31	63	21	45	0	34	0	0	0	0	32	0	4	3	18	8	2	10	5	90	0	26	95	0	132	1	3	26	51	2
"49"	18	2	189	0	93	13	58	0	23	0	0	133	0	0	1	13	0	24	60	2	38	73	37	17	28	71	0	106	0	3	6	27	0	0	3	4	21	2	0	1	8	10	16	43	23	0	5	6	0	38	8	20	4	24	0	9	0	8	0	0	14	0	0	7	13	31	19	6	52	107	11	57	99	0	14	0	0	52	24	38
"50"	4	0	216	0	149	14	43	0	11	0	0	30	0	0	0	0	0	24	29	0	3	49	6	7	19	40	0	45	0	0	0	8	0	0	5	6	3	0	4	0	12	2	3	34	18	0	0	3	0	6	3	46	30	3	0	0	0	0	2	0	2	0	7	2	4	2	3	1	0	19	0	26	46	0	21	8	12	7	27	38
"51"	2	10	45	0	109	27	82	0	26	2	26	81	21	0	0	0	0	13	33	16	23	71	24	11	22	126	0	157	1	4	6	14	0	6	1	0	43	0	0	0	1	11	7	43	33	1	6	63	0	70	93	61	15	32	1	6	5	0	8	34	2	1	30	16	3	36	4	0	0	51	1	12	60	1	24	7	3	3	88	24
"52"	2	0	14	13	15	3	59	8	13	0	0	57	0	0	0	0	1	3	43	7	6	52	68	8	16	48	5	34	0	1	8	12	0	0	13	5	34	0	0	0	5	0	26	50	11	1	8	1	0	6	34	6	14	2	0	3	2	0	0	0	21	4	0	2	5	16	10	1	0	24	30	13	123	0	24	0	8	3	58	26
"53"	0	2	157	21	2	8	100	7	81	0	0	56	0	0	1	1	6	30	39	6	15	66	89	12	38	73	6	48	2	18	13	6	5	0	3	7	39	0	0	0	0	13	4	46	39	3	10	32	3	108	71	43	23	4	0	26	13	0	0	0	13	16	76	10	26	3	12	15	0	42	3	17	101	0	16	10	24	0	25	33
"54"	16	0	123	0	9	4	84	38	6	0	0	58	3	0	1	4	8	25	14	11	0	105	85	12	14	41	25	92	2	0	15	12	0	0	26	0	58	0	0	6	2	31	5	84	44	0	6	0	0	27	54	80	29	12	0	15	16	0	0	0	0	0	0	4	24	16	23	0	0	29	15	23	122	0	14	1	12	13	90	3
"55"	0	0	69	0	8	30	101	8	10	0	0	29	0	14	1	0	0	7	10	0	13	59	95	4	24	41	0	86	0	5	8	10	0	0	24	3	16	0	0	1	2	0	7	21	64	6	1	8	0	34	7	24	13	15	0	16	5	0	0	0	11	0	3	5	0	29	0	8	1	7	6	9	72	0	52	1	0	5	19	6
"56"	0	5	117	0	166	61	63	75	2	0	0	25	2	0	0	56	0	56	81	0	15	94	16	10	22	79	0	127	9	1	0	15	0	0	1	2	69	0	2	0	0	0	18	21	76	0	0	0	0	50	39	40	33	27	0	38	0	33	0	7	8	0	13	25	14	4	0	12	9	42	22	44	113	0	29	14	4	3	78	6
"57"	0	0	468	0	39	13	49	2	17	0	0	60	0	5	0	12	0	8	18	1	1	58	20	1	10	26	1	154	33	1	7	4	4	0	0	12	15	2	0	0	0	20	8	13	14	5	23	1	0	6	18	8	9	3	7	0	0	0	0	0	3	0	0	0	30	18	29	0	0	24	34	0	55	0	9	2	0	7	34	5
"58"	6	96	17	6	9	0	65	18	102	0	0	60	0	0	0	8	0	19	18	1	19	107	49	4	27	111	12	108	0	1	5	20	1	0	3	0	30	0	0	0	4	14	9	51	2	0	4	1	0	9	5	3	10	7	0	48	2	28	0	15	4	1	4	12	11	36	0	7	0	60	15	1	95	5	8	0	3	29	49	0
"59"	0	0	240	0	6	9	74	3	1	0	0	29	0	0	0	12	0	0	1	6	13	51	40	1	17	70	0	64	7	9	13	2	0	0	19	29	43	4	0	0	8	1	26	44	19	0	5	0	0	10	19	46	96	2	0	15	12	7	0	0	0	0	4	2	12	38	2	35	0	54	1	19	29	0	7	3	0	7	49	19
"60"	0	0	206	1	4	10	127	0	14	0	2	12	1	0	0	4	7	5	43	7	34	61	101	14	2	30	0	49	1	1	9	7	0	6	9	9	19	21	0	0	1	3	5	58	10	5	32	63	0	58	12	25	24	45	0	14	15	0	0	17	1	0	8	6	2	26	5	17	0	64	8	22	58	0	7	2	16	1	61	17
"61"	0	0	705	0	27	0	10	0	10	0	0	52	3	0	0	1	0	1	41	6	30	5	38	29	0	82	0	25	0	0	4	10	0	19	7	2	10	0	0	0	10	2	0	22	2	0	0	15	2	22	18	15	13	21	1	21	0	0	1	0	25	2	2	2	22	6	0	4	10	14	0	10	62	18	50	13	1	0	20	21
"62"	0	13	123	0	29	8	128	3	59	0	0	102	1	3	3	1	31	14	46	4	13	87	81	35	55	27	2	217	0	2	1	14	0	3	2	0	63	0	0	37	0	10	3	92	7	12	10	2	0	23	1	40	22	1	1	89	0	3	0	0	34	0	0	15	9	31	49	13	0	26	4	16	83	5	32	0	5	25	52	21
"63"	0	7	20	10	6	6	66	3	1	1	0	30	0	0	0	0	2	25	10	1	4	51	23	13	27	80	0	78	0	4	8	11	1	0	9	6	65	0	1	0	21	7	9	47	11	1	5	0	0	18	16	51	0	10	0	12	16	0	0	40	3	0	0	11	15	33	3	2	0	39	0	11	90	1	22	3	2	1	12	0
"64"	30	1	47	0	91	7	192	0	74	0	0	49	0	0	1	0	2	7	8	47	9	23	33	7	29	47	0	58	11	1	24	22	0	0	0	10	59	0	2	0	8	6	30	79	7	6	12	0	2	21	1	49	43	30	0	15	10	0	12	10	0	7	16	3	13	13	11	6	0	58	5	42	63	4	17	5	3	14	47	5
"65"	0	52	3	0	49	54	83	5	7	6	1	55	0	0	0	0	0	8	10	3	14	68	66	22	1	17	0	64	0	2	13	44	0	0	9	3	18	0	0	0	6	10	29	102	12	3	2	17	0	57	49	26	7	18	1	17	0	0	0	0	28	0	2	12	16	1	32	18	0	21	0	10	137	0	1	39	5	3	20	15
"66"	0	0	45	0	85	11	65	0	16	0	1	19	0	0	0	10	0	15	74	1	9	49	54	0	24	71	0	108	0	0	6	0	4	0	0	17	30	2	0	0	5	9	14	68	12	5	0	20	0	42	14	12	15	37	28	33	13	0	0	0	15	2	0	0	31	14	5	1	0	45	12	10	96	0	25	0	0	10	49	20
"67"	0	0	7	4	0	0	60	6	8	0	1	55	0	1	0	10	21	15	23	12	58	56	52	16	16	32	0	47	6	1	25	8	0	21	66	0	4	3	0	0	18	17	13	56	32	0	0	13	0	17	19	4	52	66	0	15	24	0	0	0	8	5	2	17	28	4	0	28	0	61	32	44	23	0	56	32	29	1	45	0
"68"	1	7	1	0	126	2	76	15	24	0	0	82	3	0	0	2	0	13	33	0	41	55	22	1	2	91	0	83	9	0	37	5	5	1	5	0	52	1	0	0	36	51	1	35	42	20	0	1	0	18	3	49	35	2	0	11	12	0	0	0	8	2	3	14	6	8	20	15	0	16	6	5	93	0	22	5	3	3	117	1
"69"	6	0	78	0	11	12	184	0	37	0	0	116	0	0	0	15	0	4	10	17	3	54	39	26	40	65	0	63	0	6	22	46	0	0	0	0	13	20	1	0	7	0	7	102	11	0	0	0	3	33	13	20	25	1	1	15	0	0	0	0	48	0	4	6	36	15	3	10	3	36	2	14	73	5	38	3	7	0	110	0
"70"	2	1	17	0	0	33	57	3	7	0	0	79	1	0	0	34	0	16	10	33	2	73	109	8	2	109	22	58	76	0	29	23	10	0	0	2	81	0	0	0	19	24	21	38	13	0	0	0	0	47	4	78	8	3	0	32	1	5	0	0	32	0	16	0	14	69	16	0	0	100	19	25	191	0	25	1	27	7	41	41
"71"	0	0	131	5	0	0	161	0	4	1	0	24	0	0	5	0	5	55	21	1	10	33	54	7	22	63	3	27	0	6	16	86	0	1	13	0	56	1	4	0	24	1	8	82	27	9	9	5	2	2	2	19	14	36	0	16	59	0	0	0	5	3	0	12	3	24	7	42	0	31	7	27	80	1	88	34	16	3	23	3
"72"	0	0	499	0	0	8	81	0	6	3	6	147	0	0	1	0	1	38	34	3	8	74	111	22	15	38	0	53	1	4	1	42	0	0	1	1	64	0	0	0	11	12	5	37	30	13	2	14	0	1	4	18	9	0	4	13	0	0	0	0	32	0	0	47	5	45	3	58	0	87	50	20	95	0	12	11	9	10	11	6
"73"	9	28	47	1	7	4	83	1	6	0	0	48	0	13	2	0	1	9	12	9	68	95	85	4	36	188	0	90	0	1	7	14	0	0	35	0	26	0	0	0	14	6	12	139	61	1	0	13	0	19	4	58	12	25	1	1	0	5	3	0	6	24	0	0	12	38	32	15	0	57	6	27	147	1	20	28	1	31	73	20
"74"	0	0	894	0	143	10	83	0	40	0	1	12	0	0	0	5	1	2	0	0	1	18	77	2	40	18	0	59	0	0	27	2	0	0	0	0	33	0	0	0	0	6	12	1	0	5	2	0	0	2	23	16	16	2	0	13	0	0	0	0	24	0	0	23	3	4	1	0	0	47	0	52	31	0	9	2	0	0	55	4
"75"	0	0	204	5	0	0	129	0	14	0	0	47	0	32	0	5	33	16	33	5	6	76	74	12	32	79	0	143	4	0	17	19	0	0	9	2	6	0	0	0	1	5	22	159	24	0	30	0	0	20	33	36	22	25	2	13	2	0	0	0	43	0	28	8	55	16	18	1	1	76	1	18	42	0	11	4	0	29	103	8
"76"	5	14	59	2	12	0	78	7	43	0	0	39	0	0	0	0	0	9	22	6	30	78	103	20	12	30	0	80	0	12	16	32	1	0	2	19	53	0	15	0	1	30	89	32	49	0	0	2	0	17	41	11	43	4	1	115	6	0	0	6	95	0	21	4	73	46	18	4	0	52	12	131	101	0	17	18	0	1	55	11
"77"	12	0	16	0	19	12	22	2	45	0	0	27	0	0	8	0	14	21	11	26	10	38	79	2	30	48	14	72	0	0	8	12	0	0	2	0	9	0	0	4	4	8	5	69	5	4	9	16	0	43	17	21	24	4	6	40	2	0	0	0	11	3	7	3	24	34	33	1	8	39	28	11	44	0	70	19	21	15	63	17
"78"	0	26	7	3	0	3	98	1	64	0	2	56	12	0	0	0	4	15	7	0	15	10	43	3	1	52	0	72	23	2	6	10	5	0	10	7	40	0	0	0	0	8	1	39	44	18	1	2	0	52	22	14	66	8	4	3	6	0	0	2	3	9	0	6	31	8	41	56	0	37	2	7	39	0	8	7	0	8	17	14
