"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"11"	15	3	78	73	45	46	0	13	4	6	20	33	0	20	22	20	11	0	7	1	48	0	18	12	3	3	36	38	0	13	5	0	0	13	14	0	72	6	0	0	9	6	54	0	21	22	4	8	9	17	0	2	34	13	1	2	36	1	21	0	0	10	4	13	0	25	2	13	0	0	0	6	4	0	78	0	5	24	32	129
"12"	1	2	1	0	25	18	0	509	31	7	0	5	0	0	5	9	5	0	0	0	51	0	12	0	0	2	20	33	0	10	0	0	0	7	0	0	20	0	0	3	0	11	12	0	6	9	0	0	0	0	0	6	0	19	3	0	0	3	11	0	0	18	1	28	0	0	0	2	0	1	10	16	5	0	28	4	7	0	10	27
"13"	18	66	1	5	0	0	35	28	1	87	4	149	0	12	33	80	8	19	5	7	36	0	27	0	5	1	40	233	0	72	5	0	0	7	2	1	36	0	0	10	0	26	52	1	15	42	0	4	0	8	0	27	19	40	21	0	24	23	42	0	0	9	16	39	0	7	14	11	0	0	0	5	70	0	169	0	9	1	42	83
"14"	60	39	10	0	0	4	7	15	0	481	12	35	1	19	48	50	28	0	0	0	3	0	51	0	0	1	13	32	0	1	0	0	0	1	1	0	65	0	0	1	0	5	52	0	9	0	0	0	0	23	1	0	1	66	4	1	0	55	15	0	0	4	0	49	1	11	7	9	0	0	25	18	19	0	142	2	1	0	18	42
"15"	1	29	13	0	6	19	0	684	27	0	1	30	0	0	89	20	47	0	1	0	21	0	15	0	0	33	56	74	0	69	0	0	0	27	0	0	62	0	0	4	0	4	44	0	2	30	1	0	0	16	11	1	0	39	18	1	10	1	13	10	7	4	1	45	0	1	0	28	7	1	0	23	30	0	61	0	9	0	1	43
"16"	6	64	9	38	0	54	0	0	1	67	87	55	0	2	59	55	25	0	1	18	10	1	41	4	22	1	27	43	0	41	4	0	1	21	4	0	105	1	4	1	0	3	25	0	7	0	0	0	0	0	21	0	0	47	39	0	0	2	15	0	0	13	3	69	0	15	9	26	0	32	0	24	44	0	65	5	12	0	25	47
"17"	4	0	387	0	0	123	31	0	1	23	12	160	0	8	15	53	41	0	0	3	15	0	6	0	1	0	32	26	0	5	0	0	0	8	0	0	37	0	0	0	0	1	7	0	3	10	0	0	1	11	0	0	0	8	6	0	1	7	51	0	0	1	1	31	5	21	1	0	0	0	1	15	15	0	149	4	0	0	41	89
"18"	18	112	93	38	0	33	21	101	52	0	0	15	0	34	32	6	18	10	0	1	41	0	19	0	3	15	20	49	0	31	42	0	63	18	5	0	98	0	0	0	7	18	24	0	2	4	0	6	0	0	3	6	0	27	5	8	4	30	34	8	10	16	3	75	2	0	5	7	3	9	17	93	19	0	69	2	0	0	17	168
"19"	58	59	4	0	0	34	5	142	36	5	37	84	1	3	39	57	20	10	0	25	29	1	73	0	1	0	13	99	0	32	0	0	0	5	0	0	65	0	0	4	6	67	20	2	8	11	1	0	0	0	15	0	0	33	57	17	4	8	24	0	0	3	7	40	7	46	0	29	0	0	0	74	27	0	130	2	0	0	30	90
"20"	10	125	5	1	0	16	1	533	190	0	0	50	3	7	38	2	27	0	1	5	6	1	50	0	4	5	81	166	0	20	2	0	0	3	0	5	90	1	0	14	0	6	32	0	8	0	0	11	1	33	5	1	3	58	3	0	2	28	8	0	0	0	0	63	0	2	2	4	0	0	6	1	3	0	56	0	0	0	19	131
"21"	1	16	251	0	0	500	33	3	12	3	22	305	0	21	66	42	2	0	0	0	13	4	37	1	1	4	11	22	0	29	0	0	0	2	0	0	30	0	6	0	0	3	27	0	6	10	3	0	0	0	0	0	4	11	32	0	0	1	0	0	0	1	2	27	0	1	0	35	0	1	0	3	2	0	18	0	13	0	26	71
"22"	13	11	50	0	0	466	0	785	33	0	0	17	0	0	13	25	3	0	3	0	26	6	4	4	2	10	12	66	0	13	0	0	0	21	0	0	8	0	7	0	0	0	26	3	4	0	0	0	0	0	0	0	0	8	0	10	0	3	1	7	17	6	5	31	1	0	3	0	0	1	12	8	1	0	56	0	0	0	0	34
"23"	9	19	242	5	0	124	8	24	70	8	0	50	2	7	19	38	2	0	0	1	8	0	44	5	1	1	48	33	0	10	41	4	0	14	1	0	40	0	0	22	0	2	10	0	0	0	0	1	2	0	0	0	0	19	2	0	1	15	12	0	0	0	27	19	4	3	2	4	8	1	1	17	12	0	58	8	24	0	5	80
"24"	10	156	13	1	21	0	0	55	12	108	0	16	3	6	14	28	11	0	9	0	21	1	8	10	0	1	6	27	0	10	2	0	1	29	2	0	86	0	0	5	0	0	20	0	2	8	0	1	0	1	0	0	0	11	3	0	3	6	3	0	1	1	3	43	1	7	17	13	0	0	1	23	7	0	105	0	4	2	1	87
"25"	56	64	40	0	0	6	765	1	0	61	44	150	0	1	26	26	22	0	0	7	7	1	6	0	4	0	34	47	0	36	0	43	3	9	0	0	31	0	0	2	0	1	41	0	0	7	0	0	0	0	0	0	0	5	0	0	3	10	22	0	0	85	0	56	0	7	0	4	0	6	0	37	46	8	44	0	0	0	35	20
"26"	9	56	6	0	0	0	0	212	0	7	13	144	0	4	8	29	37	19	0	0	2	0	79	0	14	0	39	38	29	14	6	0	0	23	2	0	38	15	0	0	0	3	4	0	9	11	0	0	16	8	1	6	1	19	9	1	4	0	19	0	0	4	1	23	5	1	0	8	0	8	0	23	12	0	62	0	21	0	15	143
"27"	4	47	34	13	4	5	2	10	0	76	24	129	5	2	54	51	8	2	16	0	8	0	56	7	0	24	24	91	3	26	0	0	1	22	1	0	58	20	11	2	1	2	67	0	0	19	0	7	4	2	0	31	0	9	1	0	4	9	10	0	0	12	2	11	0	2	3	11	0	3	3	13	14	1	46	7	20	0	8	124
"28"	1	23	179	0	0	84	3	0	0	56	31	115	0	14	29	28	15	0	0	1	8	0	20	5	0	5	57	89	0	52	1	3	10	78	4	0	29	0	0	3	13	20	26	2	8	4	0	13	0	5	8	1	4	24	0	0	6	2	0	0	0	14	11	40	0	45	8	18	0	0	15	14	22	0	54	8	18	0	21	78
"29"	94	107	42	4	0	4	4	39	1	8	138	148	0	17	59	13	4	3	0	5	43	0	28	0	0	0	49	86	0	13	0	0	0	30	19	0	89	0	0	14	0	5	84	0	1	4	0	8	0	4	34	8	6	21	2	12	16	18	12	0	0	24	0	73	0	8	14	1	21	2	0	37	21	0	88	6	5	2	9	65
"30"	0	0	81	0	94	26	3	175	3	18	7	104	0	3	11	89	55	0	0	0	13	0	65	40	1	10	54	80	0	37	1	0	0	18	0	0	14	0	0	16	0	14	35	2	1	0	0	17	0	5	0	4	0	51	0	1	8	6	1	0	18	0	0	33	2	3	7	4	0	0	1	36	4	1	180	9	14	0	23	160
"31"	18	458	2	0	0	9	21	57	6	12	13	63	2	7	46	22	16	2	0	0	14	0	91	0	5	0	45	82	0	58	2	1	1	8	3	0	100	1	6	1	0	1	41	41	5	0	0	1	8	0	47	2	32	26	1	9	5	1	5	1	0	13	34	28	0	1	6	1	32	1	0	16	31	0	13	3	4	2	10	172
"32"	7	19	257	2	0	315	2	18	18	1	5	180	0	5	113	22	31	0	0	12	6	6	100	6	1	0	67	152	0	9	0	0	0	0	6	0	73	0	0	0	0	17	30	0	24	7	0	0	3	5	0	2	1	57	6	0	1	0	18	0	0	2	0	25	0	31	0	5	0	1	19	15	39	0	78	17	0	0	5	125
"33"	0	0	54	0	0	943	0	22	20	0	125	117	14	0	28	18	1	0	0	4	53	0	30	0	0	0	64	22	0	52	1	1	0	5	20	0	4	0	0	0	0	21	21	0	0	5	0	9	8	0	0	15	0	11	0	1	4	1	1	0	0	0	0	69	0	1	1	16	0	0	0	1	18	0	11	1	3	0	4	90
"34"	1	235	0	0	0	206	2	0	3	12	2	121	0	1	9	29	4	0	0	0	24	0	3	0	0	16	49	61	0	35	0	6	3	18	14	0	30	0	0	0	0	8	25	0	18	16	0	3	0	0	0	8	0	6	0	0	15	16	21	0	1	0	0	11	0	5	2	38	0	0	0	18	5	0	109	23	0	0	85	135
"35"	4	51	12	2	0	89	0	49	32	0	0	13	0	17	8	18	31	0	4	2	18	0	77	3	0	0	36	47	0	27	24	18	11	28	0	0	66	4	0	6	5	27	14	24	2	1	7	0	0	1	0	0	0	18	1	0	16	2	16	0	0	11	7	29	0	0	0	1	0	0	0	28	34	0	29	0	4	0	9	44
"36"	11	40	43	27	1	47	0	0	0	69	2	87	1	17	25	34	61	0	0	7	23	0	17	0	14	0	14	79	0	20	8	0	2	22	0	1	18	0	0	15	0	34	63	0	25	31	0	0	1	0	5	1	1	30	0	0	1	1	21	0	2	0	8	89	1	36	0	28	0	0	0	49	38	0	66	0	3	0	10	146
"37"	34	146	0	3	0	136	0	39	18	0	22	342	0	14	34	19	1	0	0	9	6	0	25	0	0	2	42	35	0	0	0	0	1	6	0	0	26	3	0	4	2	1	50	0	6	1	0	14	6	0	11	0	0	11	1	0	2	0	0	0	0	0	0	29	0	2	15	0	0	7	0	17	17	0	46	1	11	0	5	61
"38"	2	142	1	10	1	6	0	30	7	31	22	95	2	13	101	38	14	0	0	0	35	2	35	1	43	0	51	132	0	8	2	0	0	42	2	0	81	1	0	8	13	15	74	1	8	2	0	9	2	2	4	0	0	39	1	0	2	12	100	0	0	1	21	49	0	4	27	12	0	4	0	28	3	0	59	0	0	0	31	81
"39"	9	53	0	0	30	172	6	61	32	9	0	55	0	11	34	20	73	0	0	1	42	0	54	0	0	14	40	37	0	28	2	0	1	2	0	0	87	0	0	0	0	14	1	10	13	12	0	0	0	1	0	5	5	13	4	3	4	9	28	0	0	23	0	112	0	2	4	7	0	0	1	61	6	11	130	1	3	3	4	67
"40"	39	208	40	0	0	0	0	285	7	5	0	62	0	21	6	40	47	0	0	17	13	0	36	2	7	4	92	85	0	43	1	0	0	4	0	0	29	0	5	2	1	14	26	3	4	0	6	0	0	0	21	23	0	8	0	3	6	10	17	0	0	2	0	16	6	13	0	46	0	6	0	45	12	0	48	0	0	0	6	103
"41"	19	20	32	11	0	19	1	21	0	0	10	194	0	4	24	48	29	1	0	41	21	0	13	6	0	0	53	86	0	11	1	0	6	43	0	0	40	0	1	7	0	6	16	0	1	28	12	0	5	0	0	8	0	12	0	2	15	28	22	0	26	0	5	51	13	4	0	38	0	0	26	56	40	0	57	1	17	0	11	63
"42"	1	25	3	40	9	494	0	0	14	2	6	253	0	53	2	7	1	0	0	12	1	0	9	0	0	0	13	63	0	19	2	0	0	1	0	0	8	6	0	10	0	22	21	19	3	7	0	0	0	1	0	0	0	21	0	1	1	0	1	0	5	0	2	49	0	1	6	1	0	1	0	23	10	0	99	0	4	0	3	40
"43"	0	12	252	1	5	152	16	27	13	0	8	53	0	18	46	77	31	0	0	0	2	0	26	0	1	2	36	50	1	14	0	0	0	4	2	12	48	2	0	33	0	2	29	0	0	2	0	3	0	16	0	0	13	20	11	0	0	2	30	10	0	0	1	43	0	20	1	10	0	0	0	40	2	0	33	0	13	0	0	23
"44"	29	25	13	4	54	4	3	64	0	24	0	5	0	9	44	18	13	0	0	0	9	8	43	0	0	1	26	81	0	12	3	0	1	15	0	0	84	0	0	12	5	4	17	0	12	17	4	0	3	1	3	2	0	2	2	1	0	21	42	0	0	13	8	24	1	12	1	10	0	51	5	13	10	0	69	0	5	5	6	41
"45"	0	1	282	11	2	129	4	0	22	3	0	8	0	0	27	14	12	0	0	2	7	0	27	0	9	2	35	79	0	7	0	0	1	6	4	0	16	10	0	22	1	1	26	0	0	0	0	1	0	0	0	1	0	20	1	0	0	2	33	0	0	3	28	31	0	5	15	11	0	0	9	10	23	11	60	0	3	0	20	28
"46"	44	85	12	0	0	34	7	36	16	2	0	129	0	6	39	19	54	0	21	4	29	2	2	0	4	56	12	75	0	1	2	0	0	11	6	0	18	10	0	0	0	13	28	1	16	0	0	4	5	1	1	2	0	36	0	4	12	4	19	0	0	0	3	17	11	1	12	13	0	1	10	29	6	3	64	1	29	0	15	85
"47"	27	14	45	0	44	257	16	1	0	2	0	45	0	12	49	84	15	0	0	2	20	0	35	0	0	32	54	75	0	18	1	0	1	33	7	0	121	1	0	6	0	28	42	0	1	10	4	1	0	0	0	0	15	41	26	7	26	26	8	0	0	12	0	99	0	10	20	12	0	1	1	16	6	0	55	3	63	0	12	82
"48"	26	20	148	18	0	104	2	0	7	4	36	186	0	15	78	21	20	0	2	14	18	0	19	0	0	54	41	8	0	45	3	0	0	23	15	0	50	1	0	48	12	6	61	1	0	8	21	7	0	0	0	0	0	12	0	8	2	7	10	0	0	43	62	10	0	2	5	11	0	4	0	23	8	0	55	0	5	0	26	82
"49"	17	404	5	19	0	26	6	0	1	4	1	81	0	13	16	14	22	0	0	0	48	0	65	5	4	5	79	100	0	28	0	0	6	16	0	0	35	0	0	0	14	9	24	0	2	1	0	33	0	5	2	5	0	15	3	0	7	0	4	0	0	6	1	26	0	2	27	4	0	7	1	11	4	2	45	0	30	0	31	116
"50"	46	168	1	0	0	113	0	52	45	93	0	42	32	29	31	41	23	18	0	0	24	0	76	0	39	0	53	66	0	44	5	0	0	76	10	0	73	0	0	13	0	16	80	3	23	21	0	0	0	2	13	3	0	65	0	2	6	1	10	2	0	20	10	11	0	44	5	33	0	2	2	63	11	0	117	12	4	13	24	131
"51"	44	7	190	1	7	26	0	67	1	63	16	28	0	3	42	67	5	0	0	18	46	0	48	0	20	2	28	108	0	134	6	0	0	30	9	0	191	7	2	36	4	12	21	0	57	11	2	0	12	0	0	0	0	4	31	1	12	27	26	0	0	1	1	28	0	2	2	5	0	0	0	21	51	6	114	0	102	0	28	106
"52"	7	42	8	16	0	77	0	46	29	22	0	51	25	2	17	28	4	2	0	0	35	1	27	1	0	2	58	50	11	37	3	0	0	7	13	15	90	7	0	8	0	0	15	1	2	1	2	3	0	0	1	11	0	46	0	7	5	9	5	0	0	19	17	81	0	17	33	26	0	0	0	72	6	0	100	16	0	0	4	65
"53"	10	79	51	6	0	2	30	21	0	138	38	93	56	10	40	99	32	0	0	0	15	5	40	0	0	36	23	62	0	15	7	0	7	15	12	0	54	1	0	6	2	23	75	0	69	1	3	74	3	2	0	0	18	30	3	16	29	14	22	1	1	14	0	41	0	8	5	33	4	2	1	119	102	0	105	1	5	1	13	43
"54"	120	12	49	10	0	5	0	508	1	5	12	242	0	16	49	73	14	0	0	1	0	0	5	0	0	2	47	121	0	32	13	0	0	2	0	0	82	21	0	1	8	21	14	0	12	0	4	2	0	0	5	4	0	6	1	14	1	7	71	0	0	0	4	32	7	6	0	64	0	0	1	13	4	0	71	0	2	0	16	95
"55"	13	18	0	11	21	14	0	284	2	0	0	131	0	4	2	58	21	0	0	8	12	0	33	0	0	3	32	47	0	1	0	0	0	12	0	0	15	2	0	5	0	9	5	0	0	10	0	0	2	0	0	3	0	35	0	0	17	1	10	0	0	34	29	21	35	14	11	12	8	0	7	26	49	0	57	0	1	0	7	69
"56"	47	102	0	0	0	19	3	65	0	0	2	222	0	0	25	7	15	0	0	1	48	0	36	0	0	0	16	52	0	58	0	1	3	2	0	22	24	0	0	0	0	17	40	0	1	13	0	0	3	0	0	0	0	40	12	0	3	4	10	0	0	5	2	88	0	4	3	39	0	0	0	47	20	0	83	0	0	0	7	95
"57"	0	4	157	30	0	66	12	70	146	23	0	60	2	7	15	2	9	0	0	0	11	0	3	0	1	0	92	77	0	26	2	0	0	12	0	3	87	0	0	3	2	11	36	0	0	0	0	4	0	5	17	0	0	16	0	1	0	14	27	0	0	13	0	160	0	18	5	17	0	0	0	34	5	0	33	0	4	0	1	68
"58"	1	13	218	2	0	295	16	0	88	23	15	0	0	3	4	4	27	0	0	13	20	0	8	0	18	0	13	95	0	46	1	0	0	24	2	0	32	0	0	0	6	57	12	0	4	0	0	0	4	11	0	0	0	56	28	11	14	1	61	15	0	8	37	81	0	0	18	10	0	2	0	34	31	0	140	7	24	1	5	72
"59"	17	22	88	0	7	28	0	42	0	45	1	114	2	1	47	20	2	1	0	0	33	3	12	0	1	0	12	43	0	7	0	0	0	23	4	0	54	0	1	6	0	18	64	2	2	1	0	26	3	3	2	3	11	31	0	5	4	15	3	1	0	16	0	51	7	3	38	19	0	0	1	12	4	0	75	0	6	4	31	62
"60"	8	75	3	4	28	41	3	1	0	9	2	230	2	0	21	5	48	3	0	0	33	0	19	0	0	2	47	29	0	1	1	0	0	22	1	0	41	0	0	33	0	3	30	0	1	4	0	0	4	1	3	0	33	16	6	0	2	6	11	0	0	4	1	42	0	22	28	27	26	0	26	17	26	0	70	1	1	0	12	46
"61"	7	138	0	1	0	26	0	51	25	51	36	49	0	23	82	32	27	0	0	0	11	0	12	0	0	0	27	61	14	32	1	0	3	45	1	0	69	0	0	1	5	0	27	0	0	5	0	0	0	4	13	0	0	7	12	1	90	0	3	0	0	1	13	14	0	20	10	24	0	2	0	53	4	0	38	7	13	0	9	108
"62"	34	102	1	0	0	6	6	199	20	0	1	139	0	2	21	14	0	0	0	2	0	0	53	0	0	0	11	75	0	16	2	0	0	4	0	0	7	2	0	30	1	0	31	0	0	3	1	0	0	0	0	0	0	3	0	0	4	12	6	0	0	6	0	35	0	2	0	12	1	1	0	36	0	0	39	1	31	0	0	61
"63"	28	3	139	6	0	597	0	0	6	1	4	22	0	1	42	13	11	0	0	0	2	1	16	0	5	9	61	106	0	1	0	3	0	39	5	0	174	0	0	18	1	10	14	0	0	0	0	0	0	2	0	0	3	4	4	0	31	8	18	0	0	6	0	12	0	5	3	9	0	21	0	24	21	1	30	15	19	0	9	42
"64"	11	73	15	0	0	0	339	2	0	99	3	87	0	0	39	24	27	0	1	3	17	0	11	0	0	0	44	58	0	40	0	0	2	7	0	0	32	0	4	1	0	10	4	0	0	1	0	0	0	0	1	1	0	9	0	0	4	5	7	0	0	0	13	26	0	0	3	13	0	6	0	7	10	0	105	0	7	0	6	61
"65"	47	327	2	2	0	12	53	26	154	13	1	6	0	26	9	19	17	0	0	13	15	0	8	0	0	59	9	27	0	15	2	0	2	0	9	3	9	0	0	8	11	8	77	0	8	14	0	1	0	0	0	0	0	2	7	0	1	0	4	0	1	8	1	39	0	14	0	8	0	31	0	24	20	6	62	5	2	1	3	92
"66"	4	31	106	17	0	16	0	3	1	3	27	181	0	5	37	11	22	0	0	3	16	0	6	0	3	0	31	54	8	33	2	13	15	9	5	0	39	0	0	30	0	1	46	0	0	15	0	0	0	2	1	0	0	2	0	0	22	1	17	0	0	3	1	46	0	0	4	4	11	29	6	23	21	0	51	0	5	0	22	55
"67"	8	14	173	0	0	20	23	19	10	28	1	78	0	44	45	41	29	0	0	0	10	0	17	6	10	0	34	70	0	17	0	0	7	8	2	0	75	1	0	2	0	42	16	6	11	0	0	1	0	2	19	4	2	23	0	2	17	5	5	0	0	25	0	17	0	1	16	19	0	0	0	7	16	0	54	33	0	0	17	130
"68"	0	75	18	11	0	0	1	173	7	0	2	15	0	30	16	11	5	0	3	0	5	0	70	0	0	33	8	35	0	23	7	0	0	11	0	0	34	14	0	3	6	31	25	6	0	4	0	6	0	3	4	0	0	10	0	9	9	0	2	4	0	6	1	31	7	38	7	2	0	2	0	26	4	0	111	11	2	0	15	48
"69"	2	28	61	0	42	401	0	0	58	26	19	129	0	59	15	44	5	0	0	0	32	0	21	0	14	3	58	88	1	11	2	0	3	12	2	0	26	0	0	7	0	10	3	0	0	6	0	0	9	0	4	0	0	44	6	0	0	4	24	0	0	12	2	38	1	26	0	37	0	11	0	117	41	0	61	0	62	0	39	96
"70"	64	179	5	0	0	17	16	67	22	0	2	39	0	0	5	15	33	1	0	6	29	0	50	8	0	0	30	46	0	7	6	0	0	30	4	0	32	0	0	23	0	10	26	0	0	0	0	9	0	0	0	4	0	7	0	0	10	16	23	0	3	1	0	56	0	16	3	1	0	1	1	21	22	0	128	0	5	0	4	103
"71"	0	0	517	142	15	0	11	5	0	103	0	2	11	24	14	46	1	0	0	0	10	0	23	0	0	2	18	55	0	50	22	0	4	20	0	0	5	34	1	3	29	2	9	0	9	1	0	0	0	13	0	0	0	35	1	2	1	0	29	0	0	0	8	42	0	4	52	3	0	3	2	5	2	0	72	0	17	0	35	27
"72"	0	27	450	82	26	66	20	17	32	24	0	107	7	36	44	99	32	0	0	1	115	0	99	0	1	13	21	41	0	17	0	0	0	11	9	0	51	2	0	3	15	37	44	0	38	11	0	2	0	0	0	4	11	36	8	0	7	0	1	2	0	8	0	22	0	10	2	0	0	0	9	1	15	0	81	0	0	0	16	42
"73"	46	167	14	0	0	0	155	203	1	30	6	157	0	7	23	39	29	0	0	13	27	0	31	0	1	2	59	134	0	14	3	0	1	21	0	0	138	0	0	3	0	3	53	2	18	5	14	0	6	15	2	0	0	12	0	0	8	49	11	0	1	3	11	24	11	5	0	16	0	1	0	2	36	0	77	3	6	0	14	111
"74"	4	72	218	10	0	0	75	0	0	12	127	296	0	6	22	15	22	3	19	1	40	0	95	0	9	0	63	66	0	71	0	1	0	50	0	0	43	0	0	4	0	7	33	2	17	15	0	2	0	0	0	0	0	8	0	0	3	3	18	6	0	6	48	87	0	50	9	35	0	0	0	37	51	2	61	1	0	0	5	85
"75"	25	149	20	3	5	29	0	99	7	4	0	46	4	68	58	70	45	1	0	0	14	0	27	1	1	13	57	52	0	33	30	2	0	15	1	0	82	2	0	1	13	47	32	0	0	4	0	2	6	1	29	0	1	33	45	0	10	1	10	0	0	17	2	28	0	31	7	17	0	16	4	17	11	0	87	0	7	0	7	156
"76"	60	109	8	18	23	17	0	0	0	33	2	164	0	0	76	39	67	2	0	10	62	0	18	4	9	0	47	96	0	63	28	0	0	38	1	0	84	1	3	2	0	39	9	0	2	11	0	26	0	1	1	1	0	59	16	26	25	0	7	0	2	8	1	68	0	2	9	3	0	8	0	60	11	0	81	2	8	0	29	48
"77"	13	78	37	1	0	1	0	251	11	10	73	154	0	4	6	14	65	12	0	2	84	0	52	12	0	0	32	99	0	23	2	0	2	74	5	0	31	0	0	0	7	5	58	0	20	12	1	19	6	2	18	0	2	54	2	1	9	0	10	11	0	6	1	91	2	5	0	76	0	4	0	12	40	0	133	9	4	0	24	104
"78"	13	115	45	0	0	21	0	372	48	0	17	28	0	35	28	22	47	5	3	5	18	0	70	0	5	5	14	45	0	79	0	7	0	29	0	0	29	0	0	56	1	45	19	0	1	7	0	2	0	0	0	0	0	49	7	1	0	30	8	0	0	14	10	24	13	0	1	4	0	6	0	6	15	0	82	2	19	0	19	112
