"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"94"	37	0	1	274	0	0	0	0	156	32	70	35	1	0	3	50	0	147	8	33	14	0	0	2	2	44	172	47	73	11	20	4	1	1	73	182	111	61	10	4
"95"	20	25	0	101	98	0	3	0	287	28	57	12	22	20	9	12	17	106	5	12	0	9	0	1	1	6	31	0	28	10	15	3	0	7	52	122	11	21	8	0
"96"	15	0	0	301	0	19	3	10	208	62	118	45	11	22	1	27	7	297	20	14	4	3	8	5	22	40	35	22	10	0	22	0	16	17	39	132	38	3	16	7
"97"	103	1	57	56	2	35	28	10	90	72	23	58	23	0	13	145	87	148	21	9	1	0	30	1	9	31	246	0	29	25	15	3	0	81	76	187	10	28	26	63
"98"	30	23	0	59	566	0	16	8	80	49	103	32	16	4	8	46	25	130	41	9	0	0	0	6	0	34	40	14	1	0	7	7	7	1	45	133	33	45	9	0
"99"	15	0	0	298	9	6	0	1	58	44	53	66	10	0	0	46	21	115	3	0	11	0	5	1	27	27	48	0	9	31	11	1	0	2	23	77	25	3	14	5
"100"	13	0	16	294	0	26	6	16	35	26	75	11	3	4	1	30	47	115	5	20	0	0	0	2	5	35	22	2	14	8	3	0	4	4	42	110	17	5	23	5
"101"	14	6	0	99	28	0	3	5	34	48	70	74	0	1	7	69	14	98	1	7	15	0	4	5	1	71	120	0	9	17	15	3	0	23	30	65	7	22	24	21
"102"	13	0	0	834	7	26	2	11	40	87	34	41	34	0	5	24	2	80	21	1	0	2	6	0	7	9	44	0	11	7	43	0	0	3	48	133	25	0	0	0
"103"	0	0	39	623	8	0	32	36	143	63	103	53	41	0	12	119	18	124	0	55	13	0	0	0	6	17	33	2	43	1	8	4	0	2	30	105	80	3	3	2
"104"	17	7	0	95	334	10	1	0	18	35	71	7	1	0	2	9	8	132	0	27	2	0	0	16	0	19	49	0	10	1	28	1	0	14	6	65	9	16	12	11
"105"	17	0	81	88	0	4	16	2	155	82	57	55	15	1	1	57	39	80	7	9	6	13	11	16	1	54	38	0	6	3	22	13	0	31	57	130	120	20	4	25
"106"	13	0	0	523	61	7	0	2	201	62	45	73	19	0	11	12	57	335	15	9	0	0	0	11	15	58	82	0	65	0	10	0	0	13	74	166	8	5	12	21
"107"	244	43	0	75	127	10	2	0	70	53	62	36	6	0	0	87	79	164	11	14	2	0	0	2	2	24	59	26	8	42	27	0	14	11	52	170	41	22	78	2
"108"	8	0	12	522	0	7	0	1	24	41	104	10	27	5	18	19	3	52	30	6	9	1	1	4	1	6	26	0	3	1	20	10	1	15	22	98	60	29	16	3
"109"	1	17	0	367	5	0	1	3	199	67	37	58	72	4	12	25	43	165	0	1	3	0	8	21	1	17	124	13	31	4	62	21	0	22	36	145	27	19	12	7
"110"	69	0	0	196	0	0	18	0	376	21	83	38	2	0	9	22	11	118	18	1	0	0	0	4	0	40	10	1	6	5	23	3	0	1	81	73	60	6	4	15
"111"	6	9	59	164	3	14	0	45	52	19	78	69	8	11	3	65	39	200	1	0	0	0	2	0	4	74	45	18	19	14	15	15	3	12	51	268	56	5	55	17
"112"	105	6	0	171	35	40	39	0	32	113	69	61	30	0	0	9	14	157	9	0	16	7	0	9	22	54	79	4	27	0	5	9	1	6	45	235	16	26	29	27
"113"	30	0	52	285	0	0	0	1	236	27	85	16	31	2	31	16	20	183	48	74	5	2	2	29	8	26	66	2	1	7	3	19	0	12	29	239	29	0	36	38
"114"	25	6	0	142	15	0	8	0	226	54	110	116	48	0	14	35	24	244	11	41	3	0	1	9	4	55	86	18	11	2	91	1	5	30	137	247	70	28	27	27
"115"	0	2	0	194	19	0	0	6	168	26	30	45	10	0	12	43	14	121	12	4	0	0	1	28	13	40	70	0	1	3	17	0	0	7	17	95	36	4	8	13
"116"	47	0	2	61	54	10	0	4	24	60	64	34	38	2	13	49	18	67	6	2	8	1	2	1	32	12	77	21	20	2	16	4	0	15	88	104	33	3	19	1
"117"	17	31	2	247	18	0	22	10	126	76	22	43	33	0	20	25	37	220	11	8	3	10	0	7	7	31	143	3	5	0	25	14	2	6	39	170	13	21	4	7
"118"	3	0	10	509	4	53	0	3	63	13	86	83	15	0	0	44	64	87	30	1	2	6	0	8	1	22	53	9	79	31	13	10	4	11	25	184	49	23	38	1
"119"	23	6	0	91	8	0	21	1	247	38	54	34	47	0	33	51	53	156	19	17	0	1	0	45	1	43	106	14	6	5	34	22	0	0	78	205	8	0	99	18
"120"	13	0	26	193	47	50	0	15	40	49	31	87	11	0	8	39	9	92	10	28	0	0	1	2	17	78	43	0	11	8	8	6	2	40	17	130	25	0	25	3
"121"	7	2	86	171	0	46	46	31	152	114	128	67	25	9	34	81	65	187	31	26	3	0	0	18	1	55	62	4	4	5	9	47	3	21	53	143	76	12	34	53
"122"	63	24	0	158	71	17	0	0	96	59	86	72	50	5	16	86	78	291	33	0	26	5	17	24	21	29	121	22	4	41	31	2	0	92	121	155	26	11	18	3
"123"	24	10	34	313	6	5	1	0	107	58	50	24	18	0	18	57	9	114	11	6	0	0	0	16	2	46	23	16	33	15	20	55	17	10	31	165	12	7	8	16
"124"	4	72	0	29	27	0	1	0	502	39	29	48	4	0	10	13	17	38	16	17	1	1	0	0	0	20	16	0	2	8	0	5	2	1	10	60	8	11	21	1
"125"	68	0	0	79	134	18	0	24	14	42	71	38	14	8	14	56	35	84	8	2	1	0	0	0	0	59	6	0	40	15	25	2	0	19	17	74	40	3	11	2
"126"	57	26	1	144	25	5	44	2	96	37	221	42	24	1	0	40	33	246	38	47	14	8	7	14	9	35	179	17	19	25	18	0	3	31	76	149	44	42	102	42
"127"	16	0	1	428	23	206	0	15	12	3	25	35	25	0	8	41	6	80	6	2	1	14	1	0	1	21	93	12	17	0	5	0	0	10	2	114	20	20	28	1
"128"	3	0	44	732	0	100	1	0	147	30	45	27	0	0	6	15	3	79	1	6	15	0	0	14	0	6	11	1	0	0	6	4	2	16	54	83	1	18	28	0
"129"	27	19	0	209	19	1	8	0	189	52	81	52	7	1	0	28	61	134	28	0	2	0	2	0	20	6	135	17	13	32	17	22	3	15	20	44	35	15	7	7
"130"	0	4	0	140	22	3	2	1	128	92	79	37	13	0	16	56	55	143	42	8	10	5	13	6	11	37	113	4	31	1	4	11	0	12	46	93	22	11	14	1
"131"	53	0	48	286	19	28	0	23	58	83	126	137	10	13	9	20	12	277	15	6	4	0	0	4	5	70	62	1	22	58	18	1	2	37	65	221	77	60	12	3
"132"	7	0	22	148	0	6	53	19	72	54	157	108	23	2	19	17	91	129	38	5	10	0	0	61	11	46	65	6	24	0	9	6	2	8	125	103	40	0	32	28
"133"	14	0	0	113	730	299	0	0	0	18	18	11	0	0	3	2	1	62	2	1	0	1	0	6	0	0	9	11	20	1	7	0	0	11	30	77	13	13	10	0
"134"	24	2	5	226	65	15	4	0	15	53	48	56	9	13	4	40	14	171	0	5	17	0	0	30	12	8	77	7	3	36	2	16	0	23	27	97	117	25	39	1
"135"	5	9	32	101	2	0	7	1	141	62	48	53	15	0	40	29	17	99	0	4	0	0	24	17	1	59	86	12	21	15	5	3	6	61	36	99	26	13	20	7
"136"	35	2	0	90	130	30	10	0	76	118	57	126	54	0	2	42	23	99	1	2	8	0	13	10	28	14	61	14	5	38	12	6	1	9	9	102	10	2	49	0
"137"	26	16	29	251	0	1	5	0	110	43	86	77	22	0	1	57	142	194	20	46	1	1	0	12	2	14	132	13	7	61	33	0	32	17	54	206	10	29	26	19
"138"	36	1	5	134	14	5	50	8	123	37	91	31	9	19	49	38	20	97	30	1	0	0	0	5	6	1	121	2	42	5	7	0	7	28	34	119	59	4	40	38
"139"	7	0	15	165	1	23	2	2	9	64	76	42	22	9	9	17	54	86	56	0	9	6	1	6	0	37	53	0	24	6	35	0	1	2	30	132	58	3	4	0
"140"	42	17	0	215	28	2	20	6	126	112	126	94	14	0	18	29	37	116	40	1	0	5	0	55	1	25	55	7	13	11	5	53	1	57	29	158	114	2	23	11
"141"	103	16	0	25	71	18	9	22	26	93	71	88	14	1	7	34	66	138	16	7	1	1	0	0	10	68	53	17	42	0	4	3	1	13	17	129	33	55	10	6
"142"	5	34	0	442	17	7	0	21	73	150	57	26	28	0	2	35	6	71	26	25	0	27	0	5	0	79	109	7	9	0	25	4	0	9	47	165	7	24	24	3
"143"	123	0	0	116	262	128	0	7	13	68	102	55	4	2	32	3	4	251	2	1	3	2	0	17	66	36	73	0	27	30	13	1	5	1	42	182	105	3	5	27
"144"	194	26	0	114	313	29	0	0	78	33	77	46	4	0	5	8	25	262	2	0	0	0	4	4	13	18	122	7	31	3	5	4	0	1	98	96	43	5	28	14
"145"	43	3	0	172	18	15	7	0	131	91	59	103	14	0	8	23	21	191	8	13	0	0	0	2	2	60	102	5	52	1	19	1	0	7	16	121	27	33	18	17
"146"	41	29	10	28	3	0	78	0	378	82	71	68	22	0	0	35	37	82	3	9	0	18	0	9	8	29	43	0	15	1	7	11	0	28	16	96	54	17	3	22
"147"	36	0	0	222	34	134	0	20	52	10	297	61	27	12	23	28	22	68	11	31	2	0	0	2	8	67	107	0	30	11	10	68	0	34	76	152	72	29	8	12
"148"	5	10	6	381	162	45	5	0	51	37	69	45	5	0	1	15	6	161	15	0	0	11	1	0	0	15	33	2	14	18	34	3	0	42	73	142	103	11	23	1
"149"	39	20	8	497	74	22	0	38	33	121	69	13	33	0	21	14	69	95	5	33	3	0	0	17	0	15	64	3	0	1	26	18	0	44	100	144	24	17	37	1
"150"	72	3	0	294	711	46	0	0	9	23	113	28	1	0	26	4	8	105	1	0	15	0	0	18	2	40	84	12	1	2	0	0	8	1	65	72	7	8	3	3
"151"	38	0	1	725	31	26	1	0	64	149	69	17	18	5	3	32	28	137	4	5	0	0	0	1	8	49	40	4	2	0	88	10	0	25	59	173	47	17	0	3
"152"	32	11	0	139	373	110	0	2	26	26	102	40	13	10	0	3	15	115	23	1	0	0	7	5	0	35	9	4	7	1	0	9	0	5	21	35	4	3	9	3
"153"	1	6	0	171	20	3	10	0	192	22	70	35	73	0	0	21	40	58	0	11	0	0	0	1	1	64	19	0	6	7	12	2	1	6	71	158	13	0	14	9
"154"	18	58	0	167	6	0	0	4	42	47	19	104	28	0	11	47	26	126	0	6	1	0	0	0	0	61	61	29	33	3	24	20	5	33	19	106	55	30	32	14
"155"	5	13	30	85	35	1	2	4	34	133	158	124	13	0	23	58	38	238	1	4	4	0	0	13	11	72	152	13	25	1	72	36	1	22	114	181	5	12	37	25
"156"	15	18	0	244	246	50	6	0	47	33	15	152	74	0	11	11	18	80	23	47	0	1	0	9	1	7	48	3	12	29	8	3	2	5	47	98	35	4	24	8
"157"	112	27	0	24	4	1	14	1	87	84	87	37	107	6	1	37	40	202	3	45	5	0	2	33	21	16	109	0	9	1	18	22	24	25	94	283	36	5	34	4
"158"	0	0	45	745	5	20	5	0	82	45	13	35	12	1	0	18	5	154	17	37	0	1	0	4	0	47	110	8	31	21	23	1	13	25	49	129	17	15	3	4
"159"	161	28	0	52	674	46	0	75	37	88	23	65	74	0	16	37	3	165	41	1	1	0	0	5	11	27	30	2	1	2	11	0	0	10	30	63	19	1	9	0
"160"	60	25	0	20	127	0	1	21	16	30	58	49	56	11	2	22	10	171	25	2	9	0	0	0	4	55	91	0	31	8	20	16	0	5	47	98	46	2	36	7
