"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"17"	0	0	2	3	45	2	14	5	0	0	54	21	0	54	12	26	13	0	0	5	107	6	48	11	7	59	40	12	0	0	26	2	20	1	7	6	5	1	0	19	6	0	0	0	0	0	26	3	7	0	2	0	2	0	21	0	1	22	2	14	80	0	0	4	73	19	0	9	17	47	92	95	2	3	0	46	1	88	0	1
"18"	0	31	2	0	9	24	6	26	0	10	5	22	15	27	8	11	0	1	0	22	70	4	2	0	44	50	23	1	7	0	3	0	4	0	0	13	41	0	0	40	3	6	0	3	5	0	3	12	0	0	4	0	52	1	54	0	0	28	0	23	27	8	0	0	35	30	3	7	3	5	27	96	9	0	0	6	21	33	0	0
"19"	0	0	182	4	18	20	24	16	0	8	34	30	0	65	0	9	5	0	3	14	52	0	17	0	28	32	37	28	0	0	28	16	3	0	0	25	22	0	0	64	4	0	1	6	0	0	2	2	32	0	0	0	11	0	31	0	0	3	17	27	24	2	0	0	30	107	14	1	0	30	70	85	1	8	1	4	52	74	39	0
"20"	0	6	34	30	2	1	10	16	0	0	29	84	0	44	0	9	5	5	8	10	80	1	4	0	61	44	18	4	8	0	14	20	0	0	5	5	4	0	0	30	0	0	0	27	6	0	16	0	10	0	0	0	4	1	9	0	0	10	4	24	25	3	0	0	44	94	5	8	0	15	92	66	2	1	0	49	23	26	0	1
"21"	9	0	0	0	27	1	13	5	0	0	19	60	2	43	1	24	19	0	7	38	70	5	19	0	57	19	4	17	0	0	15	29	20	0	0	23	22	0	0	9	0	1	0	4	2	3	25	1	1	0	1	0	15	14	12	0	1	28	9	11	27	1	5	0	73	27	2	36	0	12	27	45	2	0	0	24	5	92	4	0
"22"	1	60	0	0	79	36	18	1	0	4	81	44	0	116	5	50	20	2	0	7	55	21	93	0	72	57	11	6	1	0	9	9	3	0	15	0	59	0	0	15	0	0	1	46	0	17	10	0	5	0	0	0	30	4	75	0	0	4	1	15	47	1	0	0	145	75	0	15	6	18	105	25	11	0	0	30	83	114	0	9
"23"	10	1	0	6	10	4	26	5	0	0	22	47	6	66	0	9	1	3	5	28	62	2	17	2	42	7	14	19	3	12	28	2	24	0	1	18	15	0	0	20	0	0	0	35	1	2	13	1	23	0	4	0	10	0	19	0	0	5	7	19	33	6	0	1	62	17	0	4	6	9	29	128	10	0	0	20	30	28	0	0
"24"	0	45	0	0	30	1	50	19	3	28	63	92	0	75	0	46	0	0	0	36	78	15	8	11	78	76	12	17	0	3	19	6	13	0	6	25	35	2	0	79	3	0	0	7	1	7	4	3	19	0	0	0	24	6	22	3	7	18	43	9	64	2	0	12	43	124	1	108	0	27	84	113	5	0	0	15	40	87	6	0
"25"	0	0	239	43	0	0	2	5	0	0	17	18	2	28	0	17	0	1	1	7	14	0	2	5	14	41	1	25	0	0	45	40	28	0	3	2	13	0	0	58	1	0	0	0	0	0	16	22	0	0	0	0	22	21	21	0	0	25	0	6	89	0	6	0	35	89	2	28	0	0	48	65	8	0	3	34	1	44	0	1
"26"	0	0	7	3	35	11	1	10	0	13	79	77	0	49	0	52	11	6	7	20	40	7	26	9	21	100	15	55	0	0	23	21	4	9	1	7	39	0	0	56	0	0	0	1	11	0	18	1	6	0	1	0	11	2	13	0	4	65	6	18	26	0	0	4	91	48	1	12	2	1	127	59	35	4	0	25	8	75	0	0
"27"	6	0	276	31	0	38	9	2	5	0	28	60	0	136	0	6	5	1	2	32	107	0	32	4	68	7	28	16	4	0	30	59	2	0	0	23	8	21	1	18	0	6	0	10	0	2	9	22	0	0	0	0	13	0	13	0	0	18	22	38	67	3	0	0	77	25	0	0	0	33	37	96	4	0	0	22	3	45	0	0
"28"	0	3	0	12	16	0	38	5	0	2	38	95	23	66	0	143	2	0	25	8	111	9	19	0	164	44	36	16	0	4	17	3	23	0	8	0	69	0	0	46	0	0	0	8	6	2	51	0	9	4	35	1	20	0	29	17	1	26	4	16	17	1	0	0	68	111	0	20	0	26	47	67	11	1	0	47	42	89	0	0
"29"	1	4	92	89	5	0	28	3	0	22	26	70	0	21	0	68	3	0	15	24	22	21	12	2	73	45	16	46	0	0	23	7	6	0	1	2	32	29	2	25	4	3	0	3	0	0	10	0	12	19	4	0	8	0	14	0	0	30	10	20	58	0	0	2	84	74	2	12	0	24	64	53	17	0	1	2	8	129	0	15
"30"	26	6	30	11	2	15	86	6	0	0	37	85	0	42	0	24	22	23	13	8	45	1	35	32	158	28	74	38	0	1	18	0	2	0	0	0	24	0	0	15	4	28	0	25	0	0	23	3	2	0	0	0	40	0	24	0	0	19	14	47	28	1	0	59	50	21	4	46	0	66	51	26	5	0	10	40	7	60	0	8
"31"	0	2	101	3	23	25	21	29	6	7	56	56	1	130	0	36	1	3	0	6	58	10	51	4	39	39	43	3	0	0	60	10	7	0	17	7	30	0	0	63	0	1	4	2	0	11	0	4	6	0	11	1	22	22	59	6	0	59	1	10	63	2	0	0	65	27	4	11	2	2	64	43	1	6	0	11	20	33	0	0
"32"	2	3	1	1	30	0	28	1	0	5	11	113	0	16	0	44	0	0	1	10	79	6	2	6	62	40	29	14	0	0	25	9	8	0	0	0	8	0	0	41	3	0	0	12	0	9	46	0	5	0	0	14	12	12	2	0	0	28	27	23	107	0	0	0	14	64	0	19	0	1	58	64	0	0	0	31	49	67	0	0
"33"	0	0	1	4	57	1	35	13	0	10	30	192	3	36	0	24	0	0	8	6	125	6	4	19	53	36	25	3	0	0	30	2	1	0	1	9	69	0	9	31	0	0	0	4	0	8	56	0	10	0	0	0	14	0	28	0	0	25	14	53	44	7	5	2	56	108	0	6	3	11	42	88	1	0	0	50	23	79	0	1
"34"	0	2	144	3	17	2	1	2	0	19	32	32	1	25	5	23	10	0	0	11	55	7	17	6	115	47	9	10	0	11	0	0	3	0	3	23	34	0	9	37	0	0	0	23	0	1	26	0	11	0	0	2	31	2	10	2	0	5	0	8	33	3	0	0	58	40	2	43	22	4	45	60	8	0	0	20	15	32	0	2
"35"	2	13	24	3	23	21	21	8	0	0	48	20	1	78	0	24	8	0	12	19	50	3	8	3	91	127	23	34	0	0	91	4	6	0	2	4	60	0	2	46	0	0	0	19	0	12	22	3	0	0	24	0	57	0	31	0	1	83	7	18	38	1	0	0	61	62	17	33	35	10	45	90	15	0	0	89	1	78	0	0
"36"	3	0	2	0	31	33	9	20	0	0	112	72	0	89	16	20	4	0	0	16	75	2	147	2	58	39	6	21	2	0	15	14	7	0	0	23	91	0	1	38	1	0	0	6	0	21	72	43	4	1	0	0	22	11	30	0	0	6	3	75	28	0	0	0	139	32	11	22	2	27	91	89	0	0	0	20	28	187	0	0
"37"	1	0	14	5	53	7	27	28	0	0	22	52	11	33	0	17	4	0	27	53	142	0	6	0	23	73	39	33	0	0	12	1	0	0	7	6	16	0	1	56	0	0	13	2	0	0	14	0	2	0	0	0	43	0	36	0	0	27	0	1	125	1	0	0	34	68	1	2	0	75	83	48	1	0	1	42	14	50	1	1
"38"	0	0	42	4	19	1	0	2	0	0	10	66	0	26	0	52	0	0	1	24	50	0	0	0	23	22	6	6	0	0	20	12	12	0	26	0	20	0	7	44	0	0	0	10	0	1	29	9	0	0	1	7	1	6	15	0	0	19	3	24	29	0	0	0	76	36	13	6	0	2	56	57	5	0	0	7	2	101	0	2
"39"	19	4	42	24	3	21	15	12	4	54	37	136	22	110	11	38	1	11	32	7	47	11	5	3	10	28	20	13	1	1	27	11	1	0	0	8	25	0	0	77	4	0	1	49	1	0	4	0	0	0	0	0	16	0	26	0	1	30	14	10	140	0	1	0	78	87	1	5	14	9	63	53	47	4	0	136	4	120	1	0
"40"	2	0	12	45	90	21	5	9	0	0	9	31	0	116	0	29	13	52	0	20	107	1	22	1	154	9	8	1	52	0	19	9	42	0	1	6	47	2	5	80	6	0	0	17	0	0	18	25	8	2	0	0	34	33	39	5	0	9	0	73	85	0	0	0	72	7	2	8	6	7	92	152	2	0	0	74	1	98	0	0
"41"	14	4	7	2	17	0	24	10	1	1	60	84	4	75	32	8	14	1	9	17	72	10	23	27	63	18	26	18	24	0	78	11	13	0	14	6	39	0	0	105	0	1	0	11	2	0	3	0	7	1	2	0	41	1	10	0	0	2	1	42	55	2	0	0	84	55	31	5	1	56	51	54	17	0	6	64	9	68	0	6
"42"	0	2	7	3	46	6	9	19	0	1	30	72	2	43	1	47	20	0	0	35	134	13	27	0	28	48	25	26	1	0	61	51	20	0	1	89	20	0	0	177	0	1	0	4	0	5	3	5	21	0	0	0	10	0	23	0	0	44	0	11	64	0	0	6	96	50	3	12	33	4	140	91	0	37	0	57	10	74	0	0
"43"	1	0	7	0	21	5	8	0	0	0	40	31	0	55	0	38	2	0	1	10	45	5	2	16	22	94	5	19	15	0	44	20	1	0	5	15	22	0	0	38	0	8	1	1	0	0	3	0	9	1	2	11	0	19	48	1	0	19	9	48	39	0	0	0	69	24	20	25	0	11	67	36	26	0	3	25	11	103	0	2
"44"	13	0	6	0	3	3	0	5	0	17	60	89	1	35	0	14	12	8	3	0	55	1	13	8	21	27	38	20	6	0	64	6	3	40	0	1	25	0	0	26	1	0	0	1	0	5	4	3	7	2	5	0	20	0	9	0	0	7	0	11	25	0	0	4	49	14	1	20	4	8	57	63	21	6	0	6	3	46	0	0
"45"	0	8	176	11	26	0	2	14	0	0	41	68	52	109	50	29	4	1	2	9	38	20	13	0	17	19	3	15	3	0	13	1	16	0	0	22	20	0	0	10	6	0	0	5	0	15	42	0	8	0	0	0	25	2	13	0	0	3	3	11	80	3	0	1	53	61	0	20	0	46	52	35	41	2	7	36	8	44	0	0
"46"	1	0	196	51	0	0	7	7	0	4	14	30	3	21	0	23	13	8	0	16	75	0	92	7	66	24	10	21	0	0	14	3	7	0	0	1	44	0	0	57	0	0	0	4	0	0	1	0	2	0	0	0	24	11	7	0	0	14	3	12	7	10	0	0	15	37	2	6	3	5	21	35	4	0	0	8	0	27	0	3
"47"	1	11	35	24	5	3	8	0	0	0	27	22	0	69	0	32	1	2	1	2	99	1	36	3	119	39	72	44	7	0	62	0	5	0	2	22	47	0	4	57	2	0	0	3	6	0	22	25	21	0	1	0	7	0	30	0	0	1	0	5	71	0	0	0	183	45	25	36	0	27	89	218	38	2	27	13	77	17	0	2
"48"	3	0	0	0	4	0	2	4	0	1	57	62	2	152	2	7	0	0	3	5	43	24	11	0	25	31	43	32	5	0	26	6	1	0	0	5	65	0	0	27	0	4	0	12	0	1	83	1	0	0	0	0	8	0	14	0	10	3	1	30	18	4	0	2	59	42	12	15	0	26	40	25	1	0	0	21	18	78	0	6
"49"	0	1	0	0	46	0	13	0	0	0	71	63	0	64	0	48	16	2	1	27	179	14	114	1	70	49	44	8	2	12	28	5	24	0	7	11	31	0	0	11	7	0	0	20	0	4	11	2	0	0	7	0	13	0	17	0	0	3	40	14	33	0	0	0	95	135	0	70	3	7	68	58	4	0	18	37	6	43	0	17
"50"	0	0	2	2	19	0	25	30	0	1	17	50	0	43	0	12	11	0	0	19	71	0	21	2	77	12	19	18	2	0	22	38	6	0	0	1	10	0	0	14	0	1	0	7	5	0	15	0	2	0	5	0	74	15	29	0	0	9	0	1	31	0	0	0	79	67	2	10	0	18	66	72	19	1	0	8	21	65	3	4
"51"	14	4	15	10	78	0	36	3	0	7	50	36	0	71	0	15	22	0	8	35	62	24	9	0	39	35	112	19	5	20	2	20	11	0	1	12	72	0	0	57	9	2	0	5	22	0	86	0	4	1	10	0	15	11	7	10	0	12	20	33	47	20	0	0	143	52	2	28	3	12	83	60	19	0	0	31	0	34	0	0
"52"	0	13	0	1	37	0	0	13	0	3	50	57	0	40	0	10	0	3	4	19	97	4	37	9	78	45	43	21	0	2	26	9	2	0	3	3	18	0	0	101	1	0	0	0	0	0	32	0	6	0	0	0	6	0	18	0	0	34	3	47	39	6	0	0	54	22	2	1	0	11	70	26	0	0	0	20	12	100	0	0
"53"	0	1	23	10	5	0	27	3	0	17	28	77	3	106	0	38	12	10	0	65	41	5	23	0	23	36	50	14	0	0	6	2	4	12	8	39	43	0	0	60	0	0	0	9	0	0	7	9	8	3	0	0	20	0	23	0	0	4	1	4	135	1	14	0	44	14	0	26	0	9	52	74	0	5	0	13	5	29	0	0
"54"	1	0	29	2	98	11	12	11	0	0	14	23	0	52	0	12	2	0	0	9	62	7	19	0	43	60	24	7	3	0	36	0	6	0	6	6	30	0	0	54	0	0	6	1	0	0	17	7	15	0	0	0	52	0	9	3	0	20	26	22	36	4	0	8	57	63	9	12	0	7	22	50	1	0	0	10	12	84	0	5
"55"	0	0	0	0	173	9	46	13	0	32	64	18	0	56	0	10	34	21	4	1	44	0	5	0	36	31	26	4	1	0	7	0	3	2	5	18	39	3	0	12	44	12	0	2	0	0	11	0	0	4	0	0	23	0	6	0	0	6	0	10	9	8	0	0	46	8	28	26	1	9	13	36	20	2	2	32	1	62	0	0
"56"	0	1	339	66	5	0	2	14	0	7	14	98	9	14	0	29	0	0	14	2	96	0	6	0	41	7	22	39	0	0	28	18	0	1	1	6	25	0	3	33	1	0	0	11	0	5	3	0	0	1	0	0	0	0	8	0	8	32	1	16	98	1	0	1	30	52	0	0	0	17	103	94	20	0	2	20	3	98	8	0
"57"	0	1	10	2	33	53	11	16	0	0	62	66	1	130	0	28	1	0	2	3	76	5	2	0	34	46	38	32	4	49	17	2	16	1	0	13	79	0	0	26	0	0	12	16	0	0	6	0	1	0	0	0	77	0	38	0	0	8	30	28	12	0	0	0	83	45	2	23	0	2	33	44	0	1	0	32	11	30	2	0
"58"	28	18	0	1	15	29	49	21	2	10	57	100	0	38	0	52	15	0	73	19	57	0	48	0	67	53	34	13	7	2	27	4	38	4	0	14	54	0	0	73	1	42	0	17	0	5	19	1	9	0	0	0	17	0	14	1	0	31	11	40	77	17	0	15	69	73	5	53	0	33	68	111	1	1	0	17	11	96	0	0
"59"	0	33	98	79	0	0	21	11	0	14	61	130	0	10	0	83	18	0	1	70	82	14	12	0	85	91	111	39	0	0	21	15	53	0	20	30	61	21	0	25	0	0	0	0	0	0	18	0	0	0	0	10	11	4	1	3	0	28	1	5	26	2	0	0	69	90	63	19	4	2	34	109	4	0	0	35	11	112	0	8
"60"	0	5	2	16	40	0	3	13	0	0	7	28	1	45	0	9	0	0	15	17	48	3	74	1	141	13	75	8	2	0	7	16	11	7	10	20	12	0	0	42	0	5	0	2	0	0	29	0	5	0	0	4	10	0	56	2	10	39	7	3	13	3	0	0	46	47	0	37	0	0	87	27	0	0	0	29	4	81	0	1
"61"	1	9	120	19	7	16	4	0	1	11	28	58	1	88	0	6	75	1	7	25	101	2	7	1	56	86	18	32	1	7	63	15	4	2	0	0	7	0	0	27	0	0	0	2	0	1	31	0	28	0	0	2	30	0	10	0	0	52	1	9	28	0	0	0	22	98	44	0	1	9	41	129	7	1	0	23	14	71	0	3
"62"	0	21	0	0	38	0	24	3	6	0	82	15	0	81	0	21	4	6	6	6	62	1	19	0	51	31	49	55	0	0	53	0	5	0	12	2	23	0	0	75	8	26	0	0	0	0	9	0	0	0	0	0	8	0	21	0	0	3	2	42	23	13	0	0	30	45	28	0	0	1	53	30	28	0	0	53	35	246	0	4
"63"	4	9	37	31	25	0	26	33	5	6	22	14	6	53	0	23	2	0	85	51	113	0	9	1	88	65	38	3	11	0	41	7	5	0	0	6	65	0	0	66	3	2	1	39	0	5	33	2	25	0	16	0	6	0	17	22	4	24	3	6	43	0	0	0	90	47	0	10	0	72	84	31	0	0	3	16	3	56	1	0
"64"	0	4	106	14	47	0	6	0	0	24	5	24	0	51	0	29	0	0	13	6	125	4	40	0	66	51	16	20	1	0	6	9	61	0	1	7	36	0	0	33	1	1	0	7	0	0	3	0	1	10	0	0	38	0	54	1	0	8	5	18	76	0	0	0	108	25	41	20	2	15	42	53	33	8	0	15	13	63	0	8
"65"	14	1	40	13	12	0	50	39	0	23	38	172	6	80	5	21	11	6	3	26	118	1	8	0	37	15	42	8	10	0	19	21	32	0	6	6	116	0	1	60	0	0	0	6	0	0	11	8	12	0	6	2	6	1	11	0	0	47	2	112	96	3	0	6	85	62	0	8	2	20	49	88	0	0	41	51	11	144	0	1
"66"	0	5	0	0	49	11	18	3	0	13	32	50	33	82	1	3	3	0	7	10	70	4	27	2	41	24	14	20	0	0	34	6	1	0	0	10	101	1	0	69	0	0	1	37	1	9	9	0	3	0	2	6	16	32	55	0	0	21	3	19	110	7	0	0	88	35	0	4	1	26	147	119	40	0	0	29	51	43	0	7
"67"	0	2	148	0	39	28	6	12	5	5	38	52	0	183	0	49	24	0	2	11	150	39	52	0	100	47	20	43	0	0	8	1	15	2	0	0	41	0	0	44	21	0	0	2	0	3	12	0	10	0	1	5	23	0	23	4	0	8	10	43	29	12	0	0	118	99	1	26	7	29	85	65	3	0	0	40	53	51	0	0
"68"	0	6	24	19	12	0	11	2	0	1	4	38	1	66	0	27	8	1	4	59	56	13	12	6	37	42	73	17	0	0	41	6	37	0	2	9	19	0	0	12	9	0	0	2	0	1	22	1	10	0	0	8	6	18	3	0	0	11	0	36	49	20	0	0	199	60	10	34	0	6	23	51	11	0	0	46	56	51	0	1
"69"	0	0	6	1	0	1	4	7	0	2	42	41	1	53	0	51	0	3	0	28	29	4	34	0	95	22	7	43	1	0	9	9	0	0	5	26	64	0	0	35	0	0	0	4	0	0	21	2	12	0	4	0	9	0	8	0	0	11	3	10	30	8	0	0	104	45	4	30	11	0	71	88	6	4	0	24	2	72	0	1
"70"	0	0	21	6	16	4	11	0	9	0	18	64	18	73	21	19	35	11	0	5	79	2	54	0	32	79	44	6	48	0	45	4	0	0	1	4	53	0	1	26	8	0	0	0	0	2	37	4	12	3	0	9	19	0	77	0	0	15	2	11	68	13	0	0	56	50	10	9	0	0	47	71	3	0	0	13	10	68	0	0
"71"	1	3	483	81	0	0	3	2	0	1	16	127	2	30	0	44	7	0	2	10	22	11	11	0	52	20	9	2	1	0	36	8	19	19	0	11	17	0	0	46	0	0	0	0	0	0	16	0	1	8	0	0	12	13	37	7	0	14	0	24	60	4	0	1	78	56	5	2	0	0	76	51	0	0	0	5	1	53	0	13
"72"	25	0	19	32	27	0	2	2	0	10	46	76	0	175	3	12	38	0	5	17	75	5	34	3	47	70	76	20	1	0	70	1	9	0	0	24	71	1	48	46	13	0	0	1	0	0	23	27	1	0	0	0	24	0	19	0	0	34	0	2	45	0	0	6	130	13	21	37	9	52	60	44	6	2	0	23	26	144	4	9
"73"	0	4	1	0	115	5	16	8	0	54	15	28	0	28	0	9	28	2	12	34	48	7	6	0	31	31	33	15	0	0	26	18	13	0	0	17	41	0	0	30	0	0	0	31	1	1	28	15	9	0	0	5	21	4	27	0	0	0	4	5	17	2	0	0	48	79	2	20	0	19	43	34	32	0	0	21	4	54	0	0
"74"	0	5	109	13	15	0	4	34	14	2	11	21	0	58	0	29	3	0	0	33	22	1	55	0	87	31	16	0	31	4	11	7	25	0	0	4	89	0	19	49	0	16	0	5	0	10	8	0	40	0	0	0	3	0	16	0	11	24	13	10	30	13	0	0	55	51	17	58	0	26	49	22	6	0	0	57	19	33	0	0
"75"	0	10	277	18	12	0	8	3	0	1	18	24	0	19	0	27	0	5	6	17	87	0	9	0	54	51	21	16	0	2	22	9	0	0	0	3	65	0	0	19	0	0	0	6	0	0	0	1	0	0	0	1	4	0	32	0	0	9	0	10	21	8	0	0	25	19	20	6	0	8	69	14	0	0	0	56	5	62	0	0
"76"	0	1	359	44	0	43	8	4	0	2	22	46	0	58	11	61	0	1	0	23	60	0	1	0	68	26	41	17	0	0	5	31	2	0	0	0	17	0	2	16	1	0	2	3	0	4	0	12	3	0	1	0	1	7	3	0	0	14	0	15	3	1	0	1	52	38	4	15	0	5	57	16	6	0	0	11	19	42	2	4
"77"	0	0	9	1	85	9	2	1	0	1	27	11	0	25	5	26	63	0	0	12	41	10	33	12	37	82	35	26	2	3	25	7	12	0	0	0	60	0	3	76	3	0	0	5	2	0	4	0	34	0	5	19	14	11	16	3	0	11	11	18	54	0	0	0	81	24	1	37	7	17	40	16	6	3	0	28	14	102	7	3
"78"	0	28	11	0	42	10	34	2	46	13	29	92	0	60	0	31	0	0	1	7	85	1	4	0	50	65	39	5	1	0	28	12	4	0	19	9	28	0	1	131	0	12	1	12	0	1	21	32	9	0	0	1	5	0	7	0	0	17	3	70	19	0	0	0	83	16	13	18	0	20	62	11	0	0	0	85	2	16	0	0
