"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"96"	0	15	0	217	10	0	3	4	4	0	36	0	69	78	1	8	12	14	28	68	1	172	3	30	25	18	9	36	0	67	2	2	54	22	4	8	0	59	157	2
"97"	4	30	2	17	2	269	0	9	63	4	43	0	32	40	1	11	1	1	16	29	8	169	1	5	27	13	3	29	13	6	0	7	18	33	16	0	1	28	107	0
"98"	1	13	0	4	145	14	43	6	35	2	57	0	35	54	13	17	8	0	46	73	6	224	6	1	9	14	4	38	0	21	0	5	49	50	23	1	5	57	228	0
"99"	2	7	35	55	2	6	0	1	28	0	16	2	29	82	13	44	10	12	34	56	3	204	1	0	13	53	6	48	1	11	5	1	28	49	22	9	0	69	97	0
"100"	21	30	5	476	69	1	2	28	25	1	86	2	49	60	4	19	0	3	65	100	5	226	2	0	26	1	0	52	6	15	1	4	19	22	46	0	4	30	237	0
"101"	0	7	4	34	104	1	50	1	4	17	42	3	132	78	0	70	9	3	70	41	21	316	8	0	152	52	11	12	21	42	4	2	23	34	106	4	25	173	217	2
"102"	0	6	0	73	23	2	12	46	208	6	14	0	63	59	0	6	13	3	40	92	27	196	13	0	26	57	12	31	1	48	8	0	76	29	81	18	0	55	94	0
"103"	13	35	0	4	64	405	5	11	138	35	58	1	49	130	2	1	6	1	85	129	0	153	3	0	31	74	17	14	16	4	6	0	28	91	2	8	3	128	159	0
"104"	0	85	0	54	467	0	61	12	25	0	14	0	9	56	0	7	0	2	6	12	0	77	1	4	8	2	0	6	1	5	8	0	11	0	42	0	0	66	117	2
"105"	1	2	5	102	0	67	0	3	51	10	142	3	57	32	6	64	1	0	44	115	1	175	0	0	9	10	14	30	88	56	7	0	28	36	71	0	35	44	259	0
"106"	0	15	6	47	10	30	0	0	19	6	45	1	64	76	1	6	13	4	80	115	14	233	2	8	36	41	0	90	0	22	0	13	39	11	40	19	4	104	167	0
"107"	0	50	0	20	346	2	38	0	16	12	31	0	63	131	5	20	11	27	86	25	43	223	0	1	36	13	13	24	36	37	2	8	37	53	13	8	10	76	186	9
"108"	3	24	35	34	65	72	16	0	34	18	45	1	92	73	0	20	9	41	64	182	0	224	3	22	24	23	0	72	3	90	10	2	40	66	87	25	31	127	243	1
"109"	0	1	21	5	4	3	1	85	367	0	46	0	76	58	0	19	44	0	14	109	9	96	6	2	85	21	11	26	54	29	4	0	74	42	6	14	2	56	41	0
"110"	0	76	0	350	61	33	24	70	98	11	30	0	75	29	3	7	6	5	17	90	9	129	0	0	10	2	13	45	17	17	0	0	32	30	16	3	10	42	64	7
"111"	4	0	31	85	0	87	0	0	3	0	38	0	105	58	3	43	77	2	78	92	14	317	7	0	83	31	36	88	20	11	0	2	52	67	23	2	1	132	328	15
"112"	0	19	0	25	347	12	12	2	11	3	20	0	17	24	0	15	0	17	19	31	1	59	1	1	26	23	11	38	2	25	3	0	31	31	4	5	0	90	82	0
"113"	6	2	6	93	8	4	12	6	117	1	40	0	113	119	1	19	4	43	82	66	9	301	0	1	38	42	2	70	2	59	0	2	53	84	41	11	3	127	222	2
"114"	31	0	0	319	209	0	18	34	177	0	61	5	104	67	1	0	17	1	45	80	1	223	1	0	12	5	1	13	9	33	4	0	86	30	34	11	25	70	98	0
"115"	0	3	0	33	39	0	8	61	43	2	37	1	60	89	0	56	61	3	53	33	8	309	9	3	38	31	1	57	3	23	19	5	43	64	9	0	13	78	225	0
"116"	0	10	0	78	33	11	28	0	0	18	106	1	55	119	8	20	2	0	48	107	47	244	5	1	133	60	4	80	1	29	0	2	52	21	10	14	28	138	337	1
"117"	0	5	0	28	3	23	2	0	114	1	29	0	94	45	6	67	26	0	53	64	2	290	0	5	41	51	39	48	47	20	0	0	24	101	26	4	18	107	113	0
"118"	1	5	2	0	166	0	121	52	21	47	82	1	93	51	1	29	4	5	14	60	15	239	6	4	35	9	33	43	9	8	0	43	90	14	12	2	3	78	123	0
"119"	35	0	16	181	0	1	2	0	29	0	14	8	101	104	9	14	1	0	17	97	7	147	3	0	65	22	24	47	25	98	6	0	133	38	14	5	4	42	187	12
"120"	0	0	0	20	68	0	26	2	0	28	56	1	51	79	0	31	12	1	74	59	3	284	29	1	62	44	1	36	0	9	7	3	81	20	24	0	0	97	136	0
"121"	23	0	567	6	0	0	0	0	82	5	24	0	21	27	0	25	0	23	65	46	10	269	0	1	31	11	1	2	5	32	1	4	23	25	15	1	7	112	48	0
"122"	1	8	0	110	14	10	0	1	13	12	59	0	78	118	8	33	17	2	112	57	2	188	0	9	47	15	13	11	1	9	2	2	46	36	66	4	0	46	129	0
"123"	0	4	6	64	0	43	7	5	32	4	107	3	113	118	2	7	10	0	26	160	7	223	0	3	47	73	11	30	1	25	0	97	83	60	72	10	1	212	215	11
"124"	1	0	9	359	0	12	0	0	25	6	30	6	56	28	0	7	8	0	18	109	7	123	7	0	11	17	32	31	2	42	0	0	28	17	15	14	0	46	72	0
"125"	0	32	0	24	38	15	30	0	4	9	89	12	48	83	1	25	5	6	59	107	1	185	8	3	32	61	17	32	5	28	1	6	45	46	24	2	5	44	163	0
"126"	1	3	17	13	17	74	0	0	119	66	111	0	35	16	0	17	5	22	38	161	20	162	0	0	60	19	7	105	6	6	10	1	11	38	57	28	0	114	252	13
"127"	1	10	0	0	39	39	11	5	4	3	41	0	58	124	9	5	12	1	56	118	7	153	24	0	13	15	13	42	0	30	0	0	23	60	8	17	5	31	154	0
"128"	0	0	20	23	37	5	4	7	63	15	84	0	109	91	0	42	12	1	40	83	5	264	1	3	53	11	7	48	5	12	35	23	11	37	17	10	2	128	122	0
"129"	2	1	2	60	37	41	1	21	97	25	56	2	149	89	21	55	51	21	35	91	10	332	0	15	25	95	23	73	3	47	7	23	37	30	31	1	6	98	277	0
"130"	1	0	27	228	87	0	40	1	23	6	79	2	48	118	3	22	10	1	57	57	8	180	4	0	11	24	1	11	1	38	0	0	30	67	33	5	10	75	175	0
"131"	0	4	4	3	19	1	41	54	393	2	36	0	30	31	0	17	8	0	26	37	13	148	0	0	14	0	3	7	0	8	0	2	42	22	38	15	4	57	84	0
"132"	3	0	45	120	14	11	24	0	0	9	56	0	51	43	0	6	10	0	26	59	3	177	11	7	43	11	4	15	0	57	6	1	45	17	9	5	5	63	104	0
"133"	0	6	28	35	14	37	0	27	50	2	51	0	63	89	8	73	2	12	114	82	1	190	5	0	66	22	25	9	0	19	0	8	77	39	7	0	13	105	198	0
"134"	0	7	1	337	38	0	7	0	6	0	23	0	97	59	0	20	0	1	37	39	14	91	0	4	11	11	12	37	8	10	0	0	19	32	23	4	0	10	62	2
"135"	3	0	43	0	43	1	39	0	0	24	17	0	59	18	3	16	10	9	88	114	1	129	0	0	44	13	5	50	0	26	0	3	30	57	25	7	6	104	101	0
"136"	4	1	7	0	4	70	0	6	15	36	48	0	61	49	7	15	30	12	115	95	2	184	2	8	104	73	3	56	3	11	1	8	41	66	16	14	21	108	128	1
"137"	1	0	0	25	0	123	0	7	219	7	32	2	67	52	0	1	1	0	42	62	2	118	0	1	7	23	0	13	0	31	1	0	29	8	5	7	18	57	77	0
"138"	0	0	24	0	69	0	95	7	13	7	69	0	103	80	7	25	0	18	50	140	1	214	3	0	53	8	1	47	30	29	5	16	51	67	146	10	5	65	161	0
"139"	2	1	1	347	16	0	19	0	145	1	90	8	53	73	13	17	16	3	35	98	9	147	0	1	58	38	7	13	43	8	0	0	26	23	33	7	2	129	120	0
"140"	7	0	10	2	127	17	34	5	48	45	23	0	95	100	29	22	25	14	65	87	27	310	0	4	60	31	24	37	0	27	7	0	49	51	20	0	28	222	223	1
