"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"11"	1	372	15	0	1	0	176	15	4	0	0	2	0	57	9	11	116	2	170	29	0	53	0	0	15	2	0	3	5	0	4	1	2	1	26	126	53	1	54	0
"12"	1	225	18	0	90	0	263	1	0	6	0	21	0	71	0	0	22	9	86	0	0	91	0	0	3	0	31	13	1	1	0	0	4	0	0	41	21	4	36	0
"13"	1	332	79	1	15	0	173	39	0	20	3	0	0	69	0	5	120	1	252	0	0	136	4	2	1	2	1	61	12	0	1	1	11	21	5	97	48	24	145	0
"14"	12	171	64	0	38	2	96	42	0	41	0	5	1	74	0	0	87	4	161	5	9	82	11	0	49	10	3	22	32	0	18	0	4	11	7	169	85	4	65	12
"15"	27	381	78	0	0	0	42	0	19	5	0	34	2	77	0	0	122	7	246	1	3	217	6	0	5	0	38	39	1	0	7	1	12	0	3	151	43	10	190	0
"16"	3	26	181	37	26	0	216	0	0	3	1	15	12	83	3	2	30	2	86	0	0	106	0	0	0	1	20	9	13	0	30	0	29	7	0	80	30	35	70	0
"17"	26	9	88	4	51	1	124	5	2	2	10	1	7	35	0	4	50	0	310	10	6	91	8	0	4	0	61	0	8	0	1	3	45	0	1	123	52	12	133	5
"18"	0	971	0	0	0	0	104	7	0	13	4	2	5	24	0	1	4	0	124	0	0	45	7	0	1	0	1	0	13	0	1	0	0	0	0	52	14	1	16	0
"19"	0	173	427	0	0	175	0	0	14	9	1	0	0	45	0	1	21	39	142	12	0	163	2	7	6	0	27	49	50	0	23	0	46	2	42	132	8	5	168	0
"20"	2	197	10	0	52	0	89	1	0	34	2	51	1	74	0	17	24	1	173	0	2	118	2	14	1	8	3	8	40	0	59	0	17	0	38	88	24	15	170	1
"21"	2	85	92	0	0	110	111	22	10	6	0	6	4	72	0	1	81	5	395	17	0	171	2	0	4	5	46	11	25	0	91	2	6	4	0	207	90	44	95	0
"22"	0	592	48	1	0	0	0	0	0	4	4	0	0	68	1	0	26	0	124	0	17	37	2	0	1	0	0	13	11	0	0	1	0	0	5	80	35	8	35	0
"23"	8	527	52	1	1	1	6	1	0	1	0	0	1	81	0	7	47	2	179	0	1	91	1	0	7	2	7	0	0	25	1	18	14	0	0	76	27	8	37	8
"24"	2	477	126	11	0	0	0	11	14	2	23	20	3	56	2	9	45	1	104	3	26	124	12	0	2	0	8	8	1	0	1	0	1	0	0	99	60	14	73	14
"25"	0	546	80	0	11	0	79	28	0	24	24	4	0	53	0	0	154	0	147	25	27	54	6	0	38	0	15	4	38	7	1	0	1	0	0	109	43	67	166	7
"26"	0	138	377	76	16	0	8	26	1	1	0	30	0	115	11	0	49	0	93	1	2	58	3	0	6	10	9	4	8	11	2	0	16	1	13	118	107	1	98	4
"27"	1	167	318	31	5	0	52	10	0	9	7	0	4	120	0	17	50	10	207	3	1	170	2	0	23	0	25	3	0	0	2	1	1	6	0	169	13	35	139	0
"28"	0	842	42	2	2	0	46	7	0	0	0	2	0	43	0	7	41	13	202	26	32	118	70	0	0	28	32	8	35	1	0	16	6	11	8	57	30	19	90	0
"29"	53	440	88	47	13	0	12	21	0	22	9	48	1	129	0	41	43	13	193	55	0	145	20	3	28	0	6	8	6	29	4	2	52	2	4	173	93	4	103	2
"30"	2	34	314	0	0	252	20	31	1	8	1	0	2	117	0	9	34	3	320	0	0	178	30	2	3	7	51	2	20	3	2	11	16	0	6	130	57	2	160	0
"31"	0	42	561	12	0	122	0	4	59	10	10	2	10	72	5	20	67	5	136	8	2	143	3	0	1	3	3	5	8	0	0	1	1	4	46	107	71	7	171	2
"32"	0	287	0	0	0	1	27	0	23	0	5	0	0	29	0	1	29	1	153	7	2	90	2	0	32	1	12	0	6	0	1	5	19	2	9	126	49	12	88	0
"33"	2	698	103	1	0	0	49	0	0	0	1	0	0	123	1	4	38	9	253	0	1	77	2	0	7	3	12	9	20	8	1	1	2	0	0	76	21	2	112	0
"34"	0	568	63	4	0	2	22	0	25	44	1	3	0	47	0	2	52	26	237	0	2	288	14	0	5	3	22	16	46	0	12	36	7	0	7	118	97	27	145	5
"35"	13	8	378	11	57	0	2	0	13	0	1	2	1	142	0	8	52	2	171	21	0	154	2	0	10	18	76	5	1	0	4	10	19	0	0	169	60	4	106	0
"36"	0	341	16	0	0	15	176	1	1	0	1	2	0	50	0	1	54	0	81	0	0	112	4	0	5	2	29	1	2	0	39	0	6	0	1	109	7	15	159	1
"37"	6	141	141	0	1	0	304	112	0	7	2	10	0	75	5	12	48	3	211	9	0	157	13	0	2	2	51	0	3	0	8	0	55	8	12	152	27	76	179	0
"38"	5	135	97	1	29	0	42	1	0	2	0	0	0	74	4	9	108	14	232	17	1	109	0	27	6	6	16	16	1	5	13	4	0	0	1	191	32	35	147	0
"39"	17	37	13	0	82	0	22	8	3	0	2	27	2	39	0	1	64	4	179	16	1	94	8	2	0	0	26	7	8	0	0	0	3	0	9	123	36	52	176	0
"40"	20	188	439	11	0	1	27	11	0	6	4	6	8	71	0	12	87	0	143	12	4	120	6	0	20	5	34	0	2	0	0	28	1	0	1	110	6	9	48	0
"41"	2	11	70	3	0	0	700	0	0	13	1	0	0	49	22	0	55	7	62	16	1	97	0	0	13	7	5	0	0	0	4	0	1	0	0	73	18	0	61	0
"42"	0	260	534	32	0	0	13	1	0	3	20	2	0	44	0	8	56	0	101	7	1	118	1	0	0	0	15	8	0	0	0	15	39	0	7	107	56	1	97	29
"43"	11	95	148	0	1	0	208	2	0	0	0	2	15	132	0	10	123	0	174	52	28	203	11	4	43	1	14	6	38	0	3	0	1	0	2	179	34	20	198	9
"44"	4	391	76	1	34	0	48	6	4	0	4	13	1	115	0	1	65	26	163	9	0	139	32	0	34	3	11	1	15	0	1	27	1	0	3	127	24	6	96	0
"45"	18	197	15	0	29	0	58	1	5	18	33	5	4	65	0	6	101	1	217	2	17	207	1	5	23	1	47	21	7	1	9	3	35	30	0	273	68	2	164	0
"46"	5	182	6	0	0	0	294	22	32	4	5	3	0	42	1	4	67	4	150	0	0	71	0	0	24	3	29	1	12	15	4	0	9	2	32	148	4	21	113	1
"47"	8	825	0	0	5	1	13	33	5	7	2	18	0	100	0	0	25	10	172	5	1	122	11	0	10	2	8	1	15	2	1	7	28	0	0	156	18	0	62	2
"48"	13	193	79	1	0	1	17	0	5	4	0	0	0	82	2	45	73	2	208	0	0	197	1	3	3	20	6	18	31	0	14	0	12	0	14	188	27	26	140	0
"49"	1	99	277	0	0	19	0	1	4	5	0	1	0	53	1	0	33	11	102	0	0	130	2	0	0	0	2	25	0	3	28	5	0	9	0	87	15	25	69	0
"50"	0	472	392	79	0	0	18	0	5	0	0	7	13	12	0	0	29	24	100	0	13	51	1	0	0	0	16	0	7	0	1	0	4	0	0	87	8	2	50	0
"51"	47	86	133	0	0	10	34	0	0	26	0	1	0	46	23	0	47	17	131	5	0	228	3	2	7	0	33	4	7	9	16	2	4	6	1	134	26	17	167	0
"52"	1	3	856	109	0	0	3	0	1	0	0	14	0	53	0	0	67	0	76	0	10	28	1	0	3	0	1	0	7	0	0	0	25	0	1	54	4	23	55	1
"53"	0	183	41	2	21	0	236	3	1	1	11	0	8	38	0	0	92	16	171	0	14	78	25	0	3	1	28	2	3	10	0	4	0	1	21	186	89	9	201	0
"54"	4	115	200	0	8	9	23	0	8	8	5	12	0	102	0	5	53	4	191	3	0	132	0	0	6	3	13	4	10	1	15	0	8	10	0	181	20	46	163	2
"55"	1	259	54	49	39	0	467	4	0	0	0	10	0	65	0	6	45	0	144	0	0	202	0	3	7	0	56	8	27	0	1	11	25	20	7	203	23	19	122	0
"56"	0	605	137	69	10	0	62	1	0	0	1	2	0	66	0	15	67	1	142	17	0	85	3	0	26	8	19	1	3	0	18	1	4	0	27	96	21	47	167	0
"57"	32	5	90	0	0	16	125	0	12	7	10	0	2	94	11	3	109	19	149	0	25	141	40	0	15	5	4	1	14	0	1	23	6	1	17	151	33	15	199	0
"58"	0	170	59	0	1	3	14	1	0	13	4	0	4	63	0	0	90	7	279	20	5	148	5	0	2	29	15	14	6	0	1	4	18	0	16	160	90	14	140	40
"59"	47	86	4	0	0	15	31	4	0	25	0	6	2	103	0	5	92	11	178	2	0	123	9	1	21	7	16	4	1	0	0	5	5	1	5	68	32	7	104	0
"60"	0	174	190	0	0	0	21	38	0	14	6	9	1	104	0	14	44	2	176	1	30	275	9	20	21	19	31	5	2	0	4	6	2	2	0	105	121	5	116	0
