"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"11"	47	0	2	0	0	1	0	0	119	16	45	12	209	0	0	37	1	53	30	0	14	0	19	0	30	0	0	0	4	0	117	0	30	0	67	20	2	28	8	0	0	2	13	2	0	43	46	14	4	15	11	18	25	33	38	40	9	2	0	5	4	0	2	16	0	16	0	19	2	18	20	53	9	19	68	1	37	22	80	0
"12"	60	0	44	1	42	1	160	0	0	1	1	43	83	4	0	31	1	28	50	3	0	0	44	0	0	20	15	0	56	2	74	0	25	0	121	33	7	13	39	0	0	2	57	1	0	71	60	2	0	28	12	7	1	32	19	59	1	8	2	0	3	0	1	9	0	23	0	12	11	10	0	92	2	23	54	0	4	45	34	0
"13"	45	0	0	8	0	54	13	0	0	444	0	12	13	4	0	0	22	106	29	0	0	0	1	1	0	2	2	0	4	12	10	0	12	2	12	72	31	6	2	0	0	0	41	0	0	44	70	10	2	50	2	22	0	73	11	17	20	2	0	2	3	1	26	3	0	26	0	6	6	12	3	56	0	32	20	0	14	3	28	0
"14"	43	0	1	0	0	6	60	9	0	209	0	14	69	3	0	4	3	78	75	0	0	0	29	0	0	1	11	4	11	3	39	0	10	0	40	34	28	8	1	0	0	0	5	0	0	34	103	5	0	16	6	42	0	41	32	55	7	1	11	0	5	0	1	47	1	2	0	4	33	6	1	28	0	7	61	0	1	16	11	5
"15"	60	0	28	0	0	0	0	0	14	41	0	36	52	5	1	21	22	66	48	0	0	0	7	0	0	0	34	5	1	3	71	34	71	0	71	31	44	16	3	0	0	0	37	1	0	149	108	88	0	27	11	12	7	31	33	39	14	5	40	0	20	0	26	45	0	10	27	34	4	6	1	63	18	19	49	0	5	5	10	0
"16"	50	0	0	26	0	80	1	0	4	85	12	5	79	0	0	0	15	90	107	0	13	0	5	20	1	0	19	4	1	0	8	0	2	2	58	54	6	25	14	3	12	4	77	2	0	96	58	38	7	3	3	26	0	40	1	39	15	0	23	0	0	0	10	21	0	31	0	0	1	6	0	27	0	10	30	0	0	49	18	0
"17"	91	2	4	2	0	43	287	24	102	0	2	11	118	0	1	0	4	38	5	0	0	0	1	0	0	0	4	8	0	4	28	0	23	3	47	60	17	17	0	0	0	1	25	0	0	100	43	20	9	10	18	19	0	15	37	22	3	4	2	10	10	7	6	32	0	34	0	71	0	9	0	49	14	1	33	1	4	4	2	0
"18"	123	0	5	0	5	0	21	0	4	72	1	9	95	0	0	1	16	138	50	0	0	4	11	1	3	1	34	29	23	22	18	1	5	7	50	46	7	10	0	0	0	10	39	0	0	76	138	30	1	18	8	13	8	10	23	79	18	0	40	0	3	26	12	32	3	44	3	21	46	8	6	38	0	16	75	17	3	41	94	5
"19"	62	0	0	0	0	12	8	0	71	18	0	4	61	2	0	42	16	72	68	0	0	0	20	0	0	23	16	6	37	29	25	0	27	3	64	78	19	25	4	0	10	11	10	2	0	48	37	16	1	4	77	0	8	80	21	38	23	14	16	0	6	76	9	51	0	18	0	8	23	22	0	150	0	33	138	12	0	0	50	0
"20"	41	0	49	0	0	67	203	6	25	13	0	17	237	47	2	0	19	119	75	1	0	0	0	0	0	6	0	0	8	9	12	0	22	0	42	113	0	34	3	0	4	7	88	6	0	42	21	50	0	14	20	2	0	60	10	34	15	32	11	0	44	1	3	63	0	11	0	23	2	30	1	94	0	29	46	0	4	1	12	0
