"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"68"	161	2	83	0	50	143	15	0	35	0	6	21	4	2	2	15	44	1	22	2	1	0	28	28	2	228	4	182	1	173	5	3	0	108	11	119	14	35	19	15
"69"	171	0	515	7	1	0	139	2	1	0	1	0	0	22	8	6	2	10	0	1	0	0	0	11	3	25	0	32	0	65	0	12	0	36	0	70	0	7	0	0
"70"	36	0	144	3	9	594	2	0	59	0	1	2	5	2	4	24	24	0	29	2	0	0	29	4	2	52	2	87	11	65	3	3	1	36	0	104	4	42	0	0
"71"	59	23	1	36	0	876	305	0	9	9	0	0	0	0	0	1	13	0	30	0	0	7	26	6	0	32	0	99	0	50	0	0	0	2	0	62	0	10	0	2
"72"	207	1	187	22	1	114	270	0	4	0	0	39	0	14	3	22	13	4	16	1	49	25	40	27	0	203	0	233	0	176	0	21	3	81	0	81	44	12	12	4
"73"	115	1	156	0	3	144	84	0	34	1	4	1	1	10	16	33	13	0	8	0	0	0	5	12	0	134	0	89	0	76	14	10	3	40	0	34	7	4	3	0
"74"	109	0	343	0	1	9	104	7	8	0	0	6	0	22	10	11	0	0	4	28	0	0	12	24	5	65	1	127	0	118	0	18	6	93	0	29	2	8	1	4
"75"	116	0	500	0	42	23	79	0	60	9	0	2	0	2	0	5	6	15	15	0	0	0	1	5	0	112	0	64	0	98	0	7	0	53	0	42	2	0	10	0
"76"	88	0	150	12	79	254	23	0	45	2	1	7	0	24	1	27	5	1	19	12	0	0	6	10	0	118	0	208	0	197	0	22	1	33	0	109	3	3	0	0
"77"	10	0	46	0	56	134	275	0	33	0	0	44	0	27	3	3	23	24	1	0	11	1	9	26	7	145	0	241	1	144	0	69	5	15	0	113	6	24	4	0
"78"	29	43	11	0	2	36	461	78	8	11	0	4	0	0	2	2	5	0	10	0	5	7	0	4	4	114	27	99	0	98	0	1	0	74	3	105	0	4	7	0
"79"	41	4	72	1	64	251	44	0	66	0	0	3	0	2	21	7	10	0	31	2	7	0	5	23	0	88	1	231	9	103	0	10	0	23	0	62	1	30	4	4
"80"	103	45	22	10	26	2	12	2	11	13	0	1	0	2	0	14	8	2	9	2	7	1	16	26	7	173	1	191	0	125	0	5	22	57	2	59	7	20	1	2
"81"	163	1	136	98	15	208	115	0	5	0	0	0	48	10	5	4	9	11	8	0	6	0	27	5	0	140	7	306	0	280	0	24	4	73	0	77	4	13	1	1
"82"	36	0	558	0	109	7	29	0	18	19	0	4	0	20	4	4	0	0	12	0	0	0	11	8	6	109	10	297	0	112	1	0	0	98	1	122	3	7	5	0
"83"	68	2	51	0	199	111	36	0	22	2	0	8	0	7	19	5	5	0	7	9	0	1	10	20	1	153	0	162	4	126	13	3	0	17	0	62	2	8	2	0
"84"	59	16	344	0	290	52	35	17	34	0	1	0	6	4	7	12	5	1	47	0	2	0	6	10	22	117	0	268	1	104	5	4	0	19	0	112	42	30	19	0
"85"	28	21	233	0	85	0	200	118	10	0	0	2	0	26	29	22	4	20	2	1	4	0	8	6	4	110	0	292	3	179	17	51	4	38	0	152	23	51	2	0
"86"	135	0	24	17	0	193	951	0	11	0	0	0	0	0	84	2	13	0	4	0	0	0	0	1	0	64	0	76	3	88	0	20	0	72	0	20	29	1	0	15
"87"	13	0	4	23	27	650	40	0	54	0	0	0	0	1	20	0	0	0	3	0	0	0	2	1	0	21	0	41	0	33	0	0	1	0	0	32	0	45	11	0
"88"	46	1	59	43	20	276	83	0	35	1	24	1	1	2	5	18	28	4	1	21	0	0	1	7	0	152	0	150	0	148	0	24	15	39	1	78	46	26	16	0
"89"	79	0	267	3	41	150	0	0	28	49	8	42	10	14	24	24	0	5	0	0	39	0	6	8	0	131	5	246	0	123	8	16	6	41	3	139	2	23	8	3
"90"	55	0	206	0	591	4	28	0	5	17	0	2	0	18	1	17	80	0	3	0	0	0	2	17	1	49	0	129	0	95	17	1	43	73	0	49	6	15	1	25
"91"	112	11	7	27	0	466	200	0	37	6	0	4	1	10	26	12	16	1	30	0	2	0	3	21	0	165	2	247	0	104	0	13	24	111	0	146	32	10	6	1
"92"	46	1	103	68	0	36	433	0	16	2	0	3	0	0	5	0	2	0	31	0	0	0	2	33	0	33	0	90	0	118	0	37	1	27	0	104	2	8	0	0
"93"	37	0	1058	0	53	0	0	0	3	0	0	0	0	2	0	10	0	3	0	0	3	0	26	6	1	32	0	164	5	71	0	31	1	31	0	16	2	1	8	0
"94"	86	26	31	0	146	148	385	22	14	0	0	5	0	34	6	48	38	0	2	10	0	0	68	11	6	185	4	139	0	149	2	4	74	77	2	134	2	7	16	1
"95"	107	2	20	35	1	183	240	11	56	1	0	86	13	10	0	29	24	0	3	4	0	5	4	22	14	76	0	172	0	273	3	8	11	82	0	90	24	30	1	5
"96"	59	0	461	0	168	49	29	0	26	0	0	0	0	0	8	0	25	0	1	0	2	0	4	0	1	35	2	57	0	98	0	6	0	30	0	5	1	3	3	0
"97"	92	0	293	0	135	0	138	9	0	1	0	13	0	56	54	14	72	4	26	8	0	0	24	9	2	119	0	368	0	205	3	1	1	41	1	81	1	17	18	2
"98"	136	0	525	0	2	4	15	0	72	2	0	5	0	2	18	5	2	0	2	9	0	0	2	12	10	17	0	52	13	123	1	12	0	49	0	39	15	14	3	0
"99"	132	0	203	42	0	75	380	0	53	0	0	4	0	5	0	3	10	7	10	0	0	0	5	2	8	103	0	141	0	111	0	0	1	15	7	39	0	10	3	0
"100"	76	0	754	86	1	129	5	0	59	4	0	2	0	97	1	1	10	0	2	0	0	0	42	0	5	93	0	293	1	105	7	5	4	11	0	11	23	13	4	0
"101"	92	0	255	0	419	7	31	6	12	0	0	0	0	13	22	11	0	0	11	8	0	5	3	23	0	131	0	186	8	124	0	9	3	58	0	32	63	27	66	0
"102"	98	0	50	15	7	410	47	0	83	0	0	3	4	1	12	2	11	0	4	0	0	0	1	25	0	28	10	41	0	102	2	3	26	75	0	30	2	1	1	0
"103"	212	0	428	29	0	106	109	0	69	4	0	1	15	10	23	4	18	0	3	1	25	0	0	16	7	94	1	227	0	131	0	9	0	32	16	88	7	1	6	0
"104"	38	16	165	13	69	225	2	0	63	0	0	41	9	25	11	29	23	0	1	5	6	2	28	21	0	246	11	232	0	179	5	25	1	155	0	95	21	2	16	0
"105"	120	0	141	11	1	45	211	24	11	32	1	2	2	8	16	6	9	3	0	1	6	0	18	27	2	120	0	131	0	138	0	15	0	63	0	72	13	1	4	0
"106"	291	0	715	85	0	77	135	2	1	11	0	0	0	11	25	13	3	0	1	2	0	0	0	1	0	134	3	135	0	179	0	9	0	43	0	38	15	41	0	0
"107"	49	2	0	0	61	126	398	0	15	0	2	1	7	1	12	5	0	0	23	0	3	2	3	2	0	21	14	83	3	116	0	19	0	21	1	15	4	1	0	0
"108"	151	0	302	0	105	17	143	2	27	14	0	0	8	14	0	0	1	4	16	0	2	1	0	1	2	42	0	205	0	129	0	17	1	54	1	33	15	24	12	0
"109"	117	8	149	2	32	7	151	31	4	0	0	15	0	4	28	31	17	6	26	0	1	15	33	57	1	193	7	231	10	280	21	25	11	148	0	62	59	34	1	0
"110"	100	3	165	1	48	84	161	21	49	6	1	3	4	0	8	17	3	5	21	0	0	0	17	16	0	130	2	159	0	203	0	16	8	29	0	106	12	10	0	0
"111"	81	0	381	0	54	28	22	0	9	0	0	0	0	7	3	42	9	0	12	41	0	0	10	1	0	39	6	101	0	90	0	14	0	27	0	19	13	10	4	0
"112"	96	0	504	0	56	3	20	0	37	3	6	5	0	30	14	1	9	2	0	0	0	0	5	33	0	79	0	86	0	92	0	3	0	31	0	33	2	6	1	2
"113"	4	5	4	2	1	849	47	0	12	0	0	0	0	4	7	10	0	1	8	13	2	0	0	9	0	35	5	64	0	41	1	0	4	32	0	29	0	0	0	0
"114"	104	35	50	25	6	156	71	7	11	9	0	5	4	4	0	33	4	2	0	9	40	32	11	3	7	107	7	197	4	189	2	11	8	28	0	74	17	18	17	1
"115"	75	1	12	0	4	16	608	27	0	0	0	0	1	14	0	6	0	0	1	0	1	0	0	17	0	61	0	147	0	113	10	26	0	8	2	17	1	15	1	0
"116"	67	21	19	2	47	72	253	8	6	8	5	7	0	18	2	8	15	1	18	19	0	0	29	25	0	157	0	265	0	164	9	9	1	139	0	67	0	14	0	0
"117"	190	0	322	4	9	183	14	0	32	0	0	1	0	6	19	3	16	0	1	4	0	9	14	17	0	109	0	158	3	54	0	14	0	40	0	28	6	39	10	0
"118"	75	5	43	0	216	52	207	0	94	0	21	3	1	22	1	41	19	2	12	0	1	0	9	5	4	147	0	315	0	223	0	56	14	113	0	118	19	22	4	0
"119"	99	0	203	0	185	20	323	2	1	26	0	31	0	3	3	8	47	3	50	39	11	0	19	16	0	143	0	236	0	169	0	9	0	47	17	140	24	25	49	0
"120"	66	0	29	3	17	223	163	0	41	0	0	4	0	10	32	6	35	0	2	0	1	0	9	6	0	91	1	133	0	174	4	90	15	75	3	66	26	2	0	1
"121"	107	14	139	18	28	434	12	0	68	18	0	3	0	15	11	7	1	1	0	0	0	0	3	31	5	116	0	113	1	123	0	54	0	97	3	56	4	23	0	0
"122"	104	0	1263	0	28	60	13	0	11	0	0	0	0	19	1	0	7	0	1	0	0	0	1	27	0	144	0	64	0	55	3	0	1	94	6	61	0	2	0	0
"123"	72	2	340	0	34	48	97	0	15	0	3	7	0	34	0	3	16	4	19	7	3	0	24	27	0	136	3	95	0	118	6	4	0	74	0	43	25	1	0	0
"124"	143	0	494	0	16	58	110	0	60	0	4	3	0	1	7	6	20	6	11	0	0	0	21	8	0	77	18	248	0	142	3	12	0	37	0	15	5	7	8	2
"125"	103	0	770	17	20	0	55	1	0	0	0	0	0	29	34	1	0	3	11	0	0	0	0	20	0	25	0	68	0	140	0	15	0	2	0	6	0	4	7	13
"126"	126	0	863	0	97	0	256	0	45	0	0	0	0	0	0	63	6	17	0	1	2	0	0	2	0	57	0	116	0	140	0	63	0	13	0	24	0	17	0	0
"127"	153	0	182	62	0	49	329	0	97	44	0	15	0	4	3	20	21	8	8	32	0	0	11	8	6	69	8	152	0	130	0	26	0	57	0	71	1	7	3	0
"128"	206	0	429	31	0	231	84	0	73	1	0	4	0	6	8	13	29	0	13	1	0	0	5	9	0	132	5	257	6	267	4	28	0	36	3	37	1	9	0	3
"129"	82	0	429	72	0	73	10	0	6	0	0	45	0	22	1	16	24	0	6	1	9	0	18	67	0	77	0	184	0	88	0	2	0	78	0	53	9	7	1	0
"130"	7	0	20	0	451	183	0	0	31	0	0	0	0	16	0	1	0	15	5	0	0	0	1	4	0	65	7	133	0	101	1	0	0	6	0	30	0	30	2	0
"131"	109	0	526	5	18	5	102	45	4	28	0	9	0	41	1	31	16	0	6	0	0	0	7	3	0	148	1	152	0	153	4	0	37	127	3	114	3	4	1	0
"132"	17	22	10	0	857	6	62	8	5	8	0	2	0	8	2	0	3	5	2	1	0	0	0	7	0	43	0	82	0	50	0	0	0	12	0	53	0	0	0	0
"133"	191	0	86	52	10	455	34	0	11	0	25	7	0	25	21	6	51	1	7	0	0	1	5	29	0	138	2	163	3	123	0	16	0	91	0	90	8	2	9	10
"134"	72	36	207	4	27	35	66	0	3	0	5	3	3	9	16	6	14	0	0	1	13	0	56	12	0	84	1	236	2	336	25	13	7	81	5	50	18	23	2	0
"135"	41	2	0	1	67	19	461	2	9	0	15	23	0	4	19	8	12	0	0	0	4	0	12	9	0	96	0	126	0	186	0	3	6	82	24	22	1	18	1	0
"136"	99	1	104	16	5	94	75	8	14	0	1	0	2	5	35	14	46	0	11	0	7	0	2	13	0	89	31	101	4	114	4	21	0	68	0	95	2	3	1	1
"137"	137	0	191	29	0	157	73	0	27	0	0	0	0	13	3	16	3	1	2	9	0	0	21	24	0	137	2	109	2	156	0	8	4	9	3	35	15	5	2	0
"138"	147	25	48	1	222	264	4	0	61	0	3	2	2	12	0	14	17	0	17	6	4	0	4	29	0	97	52	220	0	170	1	8	3	93	0	102	5	5	3	0
"139"	111	12	367	0	93	25	154	44	10	0	6	8	0	6	1	27	37	0	4	28	0	0	12	28	8	73	35	191	8	59	5	4	3	19	1	33	0	46	4	0
"140"	37	0	500	0	77	3	14	0	26	8	0	5	0	5	20	4	6	0	0	1	0	0	0	8	3	34	10	157	7	78	0	1	20	49	2	69	18	38	0	0
