"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"11"	148	28	0	56	0	1	15	6	1	73	0	0	0	16	3	3	1	2	0	5	0	1	0	1	3	0	3	25	2	4	0	24	2	0	1	39	0	12	19	0	22	1	0	1	0	0	0	47	0	0	43	6	0	0	4	1	0	10	1	8	37	0	0	7	3	2	0	4	0	6	28	0	3	0	14	5	0	0	0	0	0	2	0	0	2	0	6	35	1	1	6	27	21	0	0	3	0	0	9	33	0	2	0	35	0	31	5	3	29	1	46	21	0	22	1	0	0	6	10	43
"12"	36	72	53	15	39	2	0	81	0	41	0	0	14	55	0	83	102	0	0	1	0	8	0	0	3	7	2	14	8	10	17	0	3	0	0	102	0	1	22	0	101	0	0	4	7	7	7	96	48	20	32	109	0	3	5	0	0	21	0	1	20	0	0	9	0	55	0	0	1	9	26	0	2	1	0	0	3	0	0	5	0	0	0	0	3	0	14	1	0	0	5	39	0	0	0	0	1	0	60	45	0	0	0	7	0	34	38	0	72	2	66	55	4	6	0	0	0	35	7	5
"13"	28	107	0	0	3	3	2	21	4	0	115	544	0	2	1	10	0	0	0	6	0	23	0	0	19	0	14	35	29	0	0	2	0	3	0	47	0	3	16	0	99	18	0	0	1	18	0	74	0	0	14	13	0	1	2	0	0	14	1	0	13	0	0	52	0	18	0	2	0	15	17	0	34	0	9	0	0	22	0	14	0	0	2	27	0	0	0	5	0	0	0	106	35	0	0	1	2	0	21	42	0	0	8	10	0	37	6	6	49	0	53	15	0	6	4	0	0	26	12	8
"14"	63	22	18	10	2	0	26	1	0	18	0	0	10	0	1	27	65	0	1	4	0	30	0	0	15	7	14	12	5	6	0	0	0	3	2	46	6	1	10	0	41	0	0	1	15	0	0	50	0	5	89	3	0	17	0	0	0	15	2	2	3	0	2	25	0	4	0	0	0	7	18	0	3	0	6	0	0	0	0	3	2	0	5	0	0	0	7	13	9	0	0	56	0	0	5	12	0	0	36	7	2	0	0	53	0	11	4	8	9	45	28	19	0	1	2	0	0	3	18	14
"15"	102	1	0	74	2	0	0	222	0	0	1	0	0	26	0	21	124	0	0	0	0	1	0	0	17	0	0	7	1	1	1	1	0	9	0	45	0	0	27	0	70	0	0	0	0	0	0	62	0	0	69	23	0	2	0	0	0	43	19	3	17	1	3	30	0	29	0	0	0	4	51	1	14	4	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	62	0	0	0	0	0	0	18	65	5	0	0	31	0	82	8	0	14	1	35	21	0	5	0	5	4	19	0	19
"16"	53	31	88	29	3	28	85	0	9	0	1	14	0	22	2	62	78	0	0	0	2	5	0	0	7	7	0	8	2	7	1	3	1	19	0	88	0	2	8	0	39	0	60	5	0	4	0	75	0	0	32	46	0	9	0	0	0	26	1	0	3	0	0	43	2	44	1	0	0	41	15	0	45	0	2	2	0	0	0	1	0	0	0	0	0	24	12	6	7	0	0	54	0	0	3	5	0	0	64	27	0	0	0	26	9	81	28	0	87	0	25	135	1	6	5	23	11	15	50	38
"17"	10	93	7	0	3	4	32	14	0	111	0	0	0	471	0	0	0	0	0	0	11	2	0	0	0	23	2	90	0	4	4	6	0	0	0	14	0	7	30	0	24	1	0	0	0	1	0	58	0	0	48	2	0	16	0	0	0	43	1	4	0	0	0	14	0	34	0	0	15	11	7	0	2	0	4	0	0	20	0	8	0	18	6	0	0	0	3	11	4	2	0	8	0	0	0	19	0	0	19	8	0	0	0	0	0	38	9	1	22	0	49	15	0	3	0	0	0	14	0	3
"18"	27	142	20	0	7	42	303	0	2	0	0	108	0	7	6	4	13	0	0	0	4	1	0	0	0	0	21	17	0	23	8	0	0	4	0	25	1	9	1	0	16	0	0	0	0	0	0	15	0	0	21	17	0	5	9	0	1	29	0	0	5	0	39	57	1	32	0	0	11	20	18	0	1	2	12	0	0	3	0	0	0	0	0	0	2	0	6	29	2	0	23	29	0	0	0	0	0	0	23	20	0	0	0	33	0	22	41	2	26	0	51	5	0	4	1	18	0	22	0	0
"19"	9	8	97	16	17	0	22	25	0	4	0	0	6	92	2	3	20	0	0	0	0	28	0	0	6	2	1	14	9	5	4	1	0	0	3	46	1	4	5	0	18	0	2	7	2	10	0	44	0	4	38	3	0	1	0	1	0	1	2	4	8	2	0	32	0	14	0	17	0	2	12	0	2	0	8	0	0	1	0	8	0	0	0	0	0	0	5	0	0	1	0	40	0	0	2	7	0	0	16	8	0	0	0	57	7	72	4	0	34	0	46	12	1	19	9	3	7	8	0	2
"20"	133	30	1	0	0	81	100	0	18	0	10	56	0	19	1	16	6	0	0	2	0	52	0	0	9	1	14	70	0	22	4	2	4	1	0	73	0	30	15	0	58	0	22	0	2	0	0	74	2	2	7	21	0	20	0	0	0	9	16	30	4	0	13	1	0	39	0	0	0	3	0	33	7	0	0	0	0	25	0	0	0	0	0	0	16	0	18	1	0	0	1	25	7	0	7	0	0	1	80	22	0	0	0	29	0	55	31	0	2	0	43	43	0	4	0	5	0	13	30	29
"21"	26	23	3	5	0	0	52	1	5	0	14	107	2	0	21	12	49	0	0	0	0	5	0	0	9	0	3	31	2	47	0	18	4	5	0	19	0	11	17	0	40	0	0	0	48	0	0	33	0	0	32	36	0	9	4	0	0	4	4	5	2	0	3	6	0	4	0	0	0	4	7	0	4	0	2	0	1	18	1	2	0	0	5	0	0	0	1	4	2	0	0	69	0	1	5	0	0	12	38	25	0	0	0	26	7	44	27	0	31	3	17	26	4	16	5	5	0	12	8	14
"22"	1	148	12	6	2	3	8	6	0	43	0	0	0	16	0	25	13	0	0	0	0	3	0	0	15	0	4	56	11	17	0	0	0	1	0	22	0	1	36	0	72	6	1	8	11	5	0	8	0	0	68	23	0	0	9	5	0	5	6	6	0	0	0	10	0	18	5	1	3	17	10	0	1	0	7	0	0	5	0	0	0	0	0	0	0	0	43	2	0	12	1	23	2	0	0	0	0	0	16	4	0	0	0	46	0	18	25	9	102	0	31	29	1	4	2	0	1	20	5	21
"23"	134	30	45	33	10	0	9	53	0	0	0	9	0	4	48	0	103	0	0	0	8	39	9	0	6	1	0	42	0	13	13	0	0	16	0	19	0	0	9	0	32	20	1	5	4	0	0	112	0	0	61	34	0	14	23	0	0	51	0	2	0	10	4	8	9	78	9	0	0	32	7	1	0	0	24	0	0	3	3	0	0	0	0	0	11	0	21	29	0	0	2	58	0	0	1	0	0	0	62	57	0	0	0	38	0	55	4	0	40	0	76	58	0	32	9	5	2	49	66	11
"24"	0	192	25	1	72	0	0	93	0	0	3	41	23	117	4	0	27	0	0	2	2	31	0	0	2	0	6	0	0	21	5	0	0	0	7	34	0	21	21	0	51	2	0	0	8	1	0	40	0	0	45	3	1	4	0	0	0	6	26	0	16	0	0	3	0	19	0	0	0	22	95	2	3	0	0	0	0	0	0	11	15	0	0	0	1	0	27	34	0	12	6	20	0	0	0	0	0	0	37	28	0	0	0	19	0	14	12	0	95	4	47	56	0	7	85	2	3	62	15	13
"25"	60	51	1	0	0	0	150	0	12	9	0	4	0	30	0	6	15	1	0	0	0	50	14	0	1	0	0	21	8	44	3	0	0	2	4	58	8	0	22	0	13	0	8	13	6	0	0	32	6	0	108	1	0	21	0	0	0	20	10	0	7	0	0	5	0	3	0	0	0	18	8	0	0	0	3	0	4	0	0	5	0	0	0	4	8	0	16	19	0	0	1	27	4	0	0	0	0	0	22	42	0	0	0	14	0	34	35	5	61	0	14	58	0	12	0	5	0	12	19	33
"26"	20	79	23	10	5	0	371	0	70	0	0	42	0	34	0	1	49	1	1	45	0	1	2	0	11	0	26	83	3	27	4	0	0	2	0	176	0	1	8	0	46	0	7	2	6	5	0	63	0	0	37	34	10	8	1	0	0	10	5	2	0	0	0	14	11	10	0	0	0	11	73	0	0	4	17	0	1	0	0	0	0	0	0	1	5	0	7	23	0	0	1	11	0	0	6	0	0	0	50	37	0	0	2	41	0	38	6	4	17	0	24	9	0	13	13	1	0	7	55	18
"27"	33	23	88	47	0	2	12	2	0	77	0	0	0	83	25	3	11	0	3	14	4	17	0	2	0	0	6	21	7	5	1	1	0	3	1	37	0	7	4	1	39	3	9	5	0	0	0	23	0	0	66	7	0	5	0	37	0	73	17	2	7	0	4	5	0	58	0	3	0	7	11	6	20	0	12	0	0	2	3	4	0	0	1	2	4	0	12	12	0	0	6	25	0	0	0	0	0	0	39	18	0	0	0	14	0	87	14	1	12	3	18	33	0	3	14	0	0	6	16	24
"28"	104	209	0	0	0	198	0	16	0	17	0	52	0	18	0	45	18	0	0	5	4	10	0	44	5	8	0	18	1	1	2	0	0	0	0	67	2	8	30	0	70	0	3	0	49	7	1	42	0	0	50	17	2	0	0	0	0	13	19	30	0	0	4	35	0	33	0	0	0	50	21	2	1	0	44	0	0	10	0	0	0	0	0	2	17	0	6	24	0	0	7	22	0	1	4	0	0	0	20	34	4	0	0	29	0	41	8	1	53	0	27	32	0	44	0	10	0	50	0	1
"29"	162	45	0	0	0	31	0	1	0	6	20	33	0	0	0	154	218	0	0	0	11	3	0	0	6	2	4	28	0	13	0	0	0	2	1	48	0	1	2	9	73	0	2	0	4	0	0	25	0	0	54	10	0	0	0	0	0	9	4	1	1	0	0	10	0	8	0	4	0	0	21	0	7	0	4	0	0	11	0	0	0	0	1	3	3	0	2	0	0	0	0	19	0	0	0	0	0	3	11	70	1	0	0	35	3	85	22	5	40	0	17	14	0	21	1	0	2	4	13	0
"30"	19	15	38	50	0	24	0	39	0	0	0	0	1	122	4	41	147	4	0	3	0	26	0	0	4	0	1	72	24	13	0	0	0	4	0	114	0	10	31	18	71	0	19	0	21	5	0	7	0	0	27	21	15	10	1	0	0	8	0	3	4	0	48	28	0	0	0	29	4	29	20	1	1	0	57	0	1	18	0	19	0	5	0	0	11	0	3	11	1	0	15	42	0	0	7	7	0	0	48	53	0	22	0	58	0	41	7	34	9	0	13	8	0	2	0	0	0	31	1	83
"31"	34	65	34	18	2	2	0	16	0	10	0	42	3	3	0	6	98	0	3	5	0	23	0	3	2	0	3	7	1	26	0	5	0	0	2	50	0	0	3	0	29	0	1	7	2	0	0	88	0	0	14	9	0	13	24	9	3	14	4	11	1	0	0	59	1	52	2	1	0	3	21	3	24	0	10	0	0	23	0	4	0	18	0	0	0	0	7	12	1	0	19	34	7	0	0	12	31	0	50	12	0	0	0	19	0	6	35	19	10	0	59	10	0	2	2	0	4	25	26	10
"32"	5	24	72	33	12	1	44	0	0	1	7	0	21	4	2	53	168	2	0	7	0	42	0	0	9	0	17	49	0	6	6	11	2	0	0	16	0	2	26	0	64	10	1	0	9	1	0	53	0	0	53	3	1	1	2	0	0	35	14	9	2	0	2	10	0	24	0	0	0	22	35	0	10	0	3	3	0	0	0	0	0	11	0	0	51	0	10	8	0	0	0	86	3	0	0	2	0	0	67	12	0	0	0	82	0	44	76	0	45	0	22	22	1	0	5	4	43	22	34	0
"33"	54	19	1	14	0	0	24	0	3	31	1	3	1	14	6	1	133	0	0	0	0	25	0	0	16	0	25	40	7	15	2	13	0	4	1	28	2	0	31	0	107	12	6	4	0	1	0	32	6	1	114	28	4	13	0	2	0	46	0	3	1	0	1	24	4	35	0	18	1	21	34	0	0	15	4	5	0	0	0	5	0	0	0	0	1	0	14	41	1	18	2	132	0	0	0	0	13	0	33	50	17	0	0	49	0	30	15	2	10	29	15	51	0	1	13	3	0	32	2	28
"34"	61	18	28	48	8	0	31	4	0	80	0	10	0	54	0	13	63	0	0	1	0	35	0	0	2	3	0	42	10	4	7	1	0	3	7	51	0	28	37	0	12	0	0	0	4	0	0	62	0	0	37	15	16	6	5	6	0	148	12	2	1	0	0	2	18	44	0	0	28	10	161	4	0	0	5	0	0	2	6	0	0	0	6	6	9	0	8	13	1	4	0	30	0	0	3	3	0	0	25	19	0	0	0	29	0	48	26	0	48	0	11	35	0	3	20	0	0	6	11	8
"35"	91	0	4	111	7	0	0	41	0	12	0	0	0	0	1	13	243	0	0	0	1	1	1	0	0	4	3	23	11	4	21	0	0	2	0	30	2	2	4	0	32	0	0	1	4	0	0	22	0	0	13	2	0	10	5	1	0	16	0	2	7	0	0	1	0	25	0	0	0	24	24	0	22	2	10	0	0	1	0	0	4	0	0	0	1	4	25	8	1	0	0	35	0	0	0	1	0	0	59	3	0	0	0	22	6	44	27	0	19	2	5	10	0	69	1	12	26	13	11	12
"36"	10	11	36	2	0	3	90	3	0	0	18	1	0	206	51	1	0	0	10	0	0	21	0	5	44	0	3	73	71	16	1	2	0	16	0	84	0	10	3	0	49	0	0	0	0	0	0	100	1	0	73	19	0	4	6	7	0	17	15	2	65	4	0	13	1	30	0	0	0	31	19	0	6	0	51	0	0	16	0	29	0	0	0	0	3	0	43	2	3	0	1	69	2	3	7	4	6	0	29	18	20	0	0	70	1	47	42	6	33	0	30	96	0	27	2	0	0	49	1	6
"37"	17	118	0	0	0	534	12	0	0	3	0	0	0	29	0	41	10	0	0	0	0	1	0	0	0	0	16	7	0	7	9	0	0	1	0	24	0	7	12	0	14	5	0	0	6	2	0	37	0	0	51	0	0	8	0	0	0	2	13	1	3	0	0	7	0	35	0	0	0	9	68	0	2	5	32	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	10	17	0	0	0	0	0	0	8	12	0	0	5	2	0	38	5	0	28	3	21	6	0	0	10	1	0	7	4	8
"38"	224	1	29	0	0	136	28	0	0	51	0	0	0	4	0	62	34	0	0	0	0	14	0	0	0	9	21	65	0	10	2	10	0	0	36	52	5	5	20	0	22	0	0	0	2	0	0	34	6	0	64	27	0	28	3	1	0	61	7	24	0	2	1	38	0	47	7	0	3	3	27	0	24	0	35	1	0	15	0	0	0	3	0	0	6	0	25	41	4	0	0	137	0	2	9	0	0	1	78	12	0	4	0	56	1	42	6	5	17	2	45	9	0	11	5	4	0	14	9	17
"39"	25	16	29	40	17	0	0	94	0	3	0	0	0	0	0	16	295	1	0	3	7	17	0	0	7	0	9	27	22	44	16	0	0	1	1	37	0	12	9	0	31	15	9	0	0	0	1	62	7	0	81	24	4	35	0	18	0	23	6	3	11	3	0	36	0	38	0	2	0	18	76	0	50	0	0	0	0	10	0	0	4	0	0	0	1	1	33	18	0	0	2	36	13	0	0	0	7	0	111	1	0	0	0	29	1	61	43	5	21	0	43	55	2	35	21	0	16	43	12	17
"40"	87	12	23	112	0	1	0	21	0	19	0	0	0	20	0	49	34	0	0	0	0	5	0	2	0	3	10	8	3	1	0	0	0	0	19	30	0	19	98	0	38	0	0	0	8	0	0	60	0	0	18	94	0	10	1	0	0	27	0	4	1	3	1	23	1	0	0	0	0	27	56	0	0	0	2	0	0	3	0	0	0	0	0	0	34	1	27	39	0	0	3	29	3	0	0	1	8	0	29	52	0	0	0	53	1	28	4	0	7	12	39	38	0	1	0	1	0	29	38	8
"41"	87	27	5	0	0	41	0	28	0	254	0	0	0	13	0	30	9	0	0	20	0	0	0	1	35	0	47	20	1	9	13	0	0	0	0	16	0	1	5	0	43	10	17	27	0	0	0	47	0	0	168	14	0	9	3	0	0	49	0	0	0	0	0	22	0	8	0	15	0	10	9	12	3	0	26	7	0	13	0	0	0	2	1	1	2	0	47	62	0	3	1	29	0	0	30	0	0	0	39	22	0	0	0	15	0	71	32	0	58	0	72	52	0	10	2	1	17	12	8	6
"42"	65	25	2	215	0	0	0	49	0	50	0	0	0	25	0	64	162	0	0	12	5	4	0	0	8	0	0	11	13	3	2	24	0	3	0	23	3	7	18	0	94	1	4	0	5	4	0	53	0	0	59	27	5	8	8	13	0	56	0	0	40	0	12	5	0	32	0	0	0	20	10	2	9	1	27	0	33	0	0	7	0	0	0	0	2	0	1	1	1	0	0	15	2	2	4	2	0	0	41	13	0	0	0	46	0	22	3	3	18	0	18	17	0	72	33	4	0	94	7	35
"43"	11	8	20	0	5	0	0	55	0	7	0	0	6	99	0	4	1	8	0	0	0	1	0	0	25	0	2	39	8	42	0	6	4	1	19	55	0	0	52	0	56	0	24	1	1	7	0	94	9	1	23	31	0	0	0	2	1	19	8	2	3	2	12	9	3	2	6	0	0	24	55	1	0	0	39	0	0	28	0	1	6	0	1	0	4	0	16	33	0	0	2	27	0	0	0	5	0	6	17	0	0	0	0	41	1	40	14	1	95	2	70	22	0	1	0	0	9	0	11	23
"44"	53	37	17	5	0	8	46	7	0	5	28	3	0	29	6	2	11	0	0	0	5	20	0	0	0	0	0	8	1	11	0	8	0	3	0	147	0	16	17	0	38	0	6	0	6	0	0	59	0	0	87	2	0	4	0	3	8	21	5	1	44	4	10	0	0	27	0	8	0	45	12	8	9	12	1	0	0	0	0	0	0	0	2	0	0	2	1	24	0	0	0	84	0	0	22	7	0	1	15	25	0	0	9	42	16	38	32	8	80	0	28	25	0	22	6	0	0	16	13	6
"45"	25	64	0	0	0	151	14	0	0	0	0	4	0	10	0	12	12	0	0	0	1	1	0	0	1	0	1	9	3	1	0	4	0	0	0	30	1	12	9	10	12	0	4	0	0	0	0	42	0	0	37	13	0	17	2	0	0	2	1	0	1	0	1	9	0	2	3	0	0	9	95	0	24	0	3	0	0	1	4	0	0	0	0	0	1	0	4	32	0	0	7	12	15	10	5	0	0	0	18	30	0	0	0	31	1	80	7	0	21	4	9	32	0	25	1	0	0	5	9	5
"46"	39	4	118	7	13	0	10	16	0	0	3	0	0	203	25	10	10	0	0	0	13	39	0	0	2	0	17	11	3	26	1	0	0	2	0	32	1	14	77	0	103	0	0	0	7	0	0	30	3	0	32	13	0	6	0	0	6	43	0	8	1	0	0	5	0	32	0	3	0	16	34	5	0	0	24	11	0	0	0	6	0	2	15	3	2	0	2	7	0	0	3	82	0	0	0	0	0	0	37	66	0	6	0	32	10	50	0	0	26	0	60	19	0	2	12	0	0	32	30	22
"47"	156	4	4	0	0	1	37	0	1	2	18	0	0	62	16	0	16	0	1	0	0	4	0	0	0	0	5	2	29	20	2	4	0	2	2	82	0	0	46	0	125	0	0	1	2	0	0	51	11	0	64	10	0	5	0	2	0	41	2	0	1	0	7	31	0	12	0	3	0	33	13	0	0	0	22	0	1	1	0	0	0	0	0	18	12	1	46	16	0	0	0	39	5	0	1	0	2	0	91	17	0	4	0	111	28	28	4	3	33	0	60	23	0	11	10	31	2	28	4	89
"48"	122	6	15	15	0	6	111	0	1	17	0	2	0	54	27	16	89	26	1	2	0	40	0	0	16	2	0	76	28	20	0	0	3	20	2	30	1	4	27	0	96	0	7	0	7	0	0	126	7	0	55	9	0	20	11	1	0	21	50	8	22	0	0	13	0	38	0	2	0	16	22	0	3	0	0	0	0	4	0	0	0	0	2	0	2	0	42	15	0	0	1	51	1	0	0	0	0	30	29	57	0	0	2	25	0	87	28	2	34	0	50	95	0	0	0	0	18	11	27	43
"49"	21	156	0	0	0	22	7	0	6	0	0	50	0	12	2	27	40	0	0	11	0	28	0	0	0	1	0	13	9	14	2	0	0	0	0	31	0	2	89	0	59	1	2	0	1	26	0	78	0	0	30	27	0	19	5	9	0	31	2	29	4	0	2	13	0	12	0	0	0	18	22	1	2	0	1	0	0	0	0	0	0	0	3	0	1	0	10	7	0	0	1	55	0	0	4	1	0	10	24	14	0	0	0	50	0	36	55	0	56	0	21	22	0	6	7	0	1	51	2	4
"50"	51	22	94	1	19	0	5	13	0	0	0	0	41	301	11	23	19	0	0	2	0	13	0	0	11	0	4	18	0	37	0	2	0	5	0	40	0	23	1	0	37	0	0	0	0	4	0	56	0	0	5	30	0	6	0	0	0	13	0	1	7	0	0	49	1	1	0	0	0	24	14	0	0	0	50	0	1	0	0	1	0	0	0	0	0	0	1	65	9	0	1	18	1	0	0	0	0	0	7	7	0	0	0	19	0	36	9	0	17	16	68	61	19	12	0	0	0	18	2	1
