"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"64"	15	492	160	189	3	48	0	36	7	6	5	53	15	0	0	0	0	0	7	9	0	18	1	0	11	57	0	20	0	9	21	23	65	0	2	0	69	29	46	3
"65"	16	305	51	22	20	5	0	0	28	0	6	63	49	0	1	0	0	18	4	26	13	21	1	0	51	94	9	51	2	0	0	9	62	3	3	6	74	22	63	4
"66"	83	121	446	9	12	79	3	0	8	9	0	93	51	0	0	0	0	0	17	36	0	16	4	8	78	82	4	102	6	0	0	29	20	6	0	0	81	95	42	39
"67"	27	365	132	10	42	5	2	0	24	0	9	115	20	0	0	10	0	10	18	31	2	23	4	0	16	98	0	77	0	0	2	17	52	2	0	11	199	45	82	33
"68"	142	40	43	7	487	37	0	44	0	0	20	101	32	1	1	0	0	1	34	9	0	61	22	0	28	148	0	25	1	17	3	77	90	0	4	0	182	46	60	4
"69"	90	286	139	14	0	4	3	0	202	0	2	87	0	0	2	5	0	0	9	20	0	1	45	0	35	157	0	102	1	0	1	34	77	13	5	5	113	39	43	2
"70"	1	613	365	5	16	53	48	10	0	0	20	70	28	0	3	0	0	0	33	34	0	23	0	48	2	39	0	90	0	0	0	1	38	0	0	0	18	33	17	38
"71"	292	58	20	126	87	12	32	0	22	21	12	96	45	1	9	1	1	2	53	30	3	27	0	0	38	86	1	114	3	27	3	9	25	2	2	0	201	85	10	25
"72"	189	114	54	5	313	117	0	0	14	2	1	94	35	2	0	0	0	0	38	38	60	38	43	0	87	127	16	36	0	1	0	53	164	20	0	0	173	76	59	3
"73"	65	134	10	10	613	1	0	2	3	0	0	66	21	0	0	0	3	0	5	8	0	11	1	0	26	30	7	6	20	8	17	16	7	0	3	0	56	28	3	56
"74"	104	16	211	10	18	20	0	13	18	0	23	25	45	0	1	0	0	1	42	11	3	54	0	1	31	67	0	56	0	0	0	8	62	8	0	0	70	19	57	7
"75"	47	403	61	177	19	89	2	7	64	1	2	145	135	6	0	0	4	0	103	13	0	1	9	2	17	106	14	43	21	3	0	47	118	11	0	1	149	86	21	72
"76"	120	66	122	38	73	118	0	1	81	1	23	99	13	0	0	0	0	3	6	40	0	52	2	0	71	70	0	36	5	14	0	21	116	1	0	10	126	55	57	21
"77"	19	159	270	227	0	14	0	1	31	0	9	94	42	0	0	0	14	0	22	50	11	36	35	1	58	114	0	40	0	0	0	15	183	6	0	8	203	66	104	16
"78"	51	236	194	39	0	5	4	0	19	0	4	46	37	0	0	0	0	0	57	6	8	41	11	0	119	82	3	31	0	0	1	23	41	2	1	0	79	27	87	12
"79"	89	111	184	17	1	311	0	12	16	1	53	111	23	1	0	15	0	0	49	14	3	2	2	0	26	96	0	186	0	0	0	84	28	12	0	0	32	75	39	1
"80"	78	103	164	91	16	106	11	3	11	0	1	41	34	1	0	5	4	0	40	86	0	23	5	0	12	169	0	14	0	0	0	40	77	0	1	3	129	43	10	12
"81"	109	30	208	10	3	158	0	12	0	16	7	62	36	8	0	0	5	9	31	11	0	21	9	2	71	89	1	103	0	7	0	22	59	4	0	0	23	61	53	14
"82"	66	19	424	5	0	204	0	0	0	0	5	64	15	0	1	0	1	0	0	44	0	73	3	0	34	26	2	72	0	0	6	22	31	0	0	0	133	20	30	0
"83"	150	20	235	0	30	141	0	4	3	0	6	60	36	0	15	0	3	0	46	22	0	3	2	0	22	74	0	35	2	2	1	15	82	6	10	0	86	23	10	8
"84"	10	440	111	70	15	55	1	4	19	9	8	106	12	1	1	32	0	0	31	71	6	35	8	0	15	141	0	64	6	0	0	26	48	23	16	0	154	37	91	10
"85"	208	141	0	0	287	4	7	4	87	6	4	63	41	0	0	0	11	0	81	82	6	16	18	0	38	181	1	28	0	0	9	25	66	19	8	4	197	84	86	54
"86"	45	195	330	56	0	250	0	0	8	0	3	28	20	0	0	0	10	0	8	1	0	48	5	0	22	101	1	45	0	0	0	35	79	13	0	1	51	23	79	5
"87"	52	389	85	18	3	13	0	3	31	26	17	37	1	0	1	1	0	0	5	36	2	46	1	0	13	43	0	51	8	0	1	28	58	0	2	0	51	24	33	6
"88"	113	163	163	132	0	90	0	0	11	2	14	31	43	1	0	0	0	0	57	18	0	23	9	5	11	34	17	105	0	0	4	13	110	9	0	0	120	26	61	15
"89"	15	82	193	411	7	317	0	22	1	0	1	26	11	2	0	0	0	0	45	4	0	37	6	0	21	85	0	7	0	7	14	16	32	3	0	0	89	27	38	81
"90"	82	66	72	331	3	119	0	3	16	1	0	36	12	9	0	0	0	0	5	57	13	24	8	0	24	87	33	18	1	3	11	18	25	0	0	0	81	35	47	6
"91"	136	101	59	23	243	3	0	0	1	1	26	74	28	17	15	6	7	0	71	16	3	72	12	0	22	58	8	14	0	1	16	62	59	12	0	19	224	20	48	6
"92"	58	266	81	39	83	40	28	11	11	6	4	122	50	3	0	0	0	15	9	30	1	25	26	0	28	76	7	64	0	0	0	52	128	4	5	0	104	55	76	44
"93"	202	36	51	78	52	123	3	6	20	2	9	134	23	0	0	0	0	3	16	23	1	17	9	0	53	64	0	57	0	0	0	10	92	19	3	0	107	77	88	16
"94"	93	118	62	20	2	19	11	0	137	1	2	68	25	4	0	0	0	0	10	19	1	68	82	0	58	142	0	8	1	3	10	8	58	13	1	0	135	9	63	37
"95"	85	3	0	2	777	0	24	0	4	0	12	10	41	0	16	0	1	0	8	3	0	4	9	0	6	66	0	28	0	0	5	4	36	3	0	0	15	24	7	4
"96"	1	242	484	8	0	248	0	2	27	6	11	74	7	0	0	0	24	0	19	6	0	12	0	0	9	54	0	24	0	1	13	26	28	0	0	0	35	22	97	10
"97"	16	157	231	48	0	390	0	11	1	0	7	55	30	0	0	0	9	6	52	18	0	27	12	0	45	148	0	9	0	0	0	26	80	1	0	0	123	40	37	35
"98"	8	58	359	153	0	323	6	3	1	0	38	72	10	0	0	0	1	0	2	34	0	6	2	0	9	41	0	6	1	1	4	18	38	2	0	0	30	18	70	44
"99"	66	189	132	33	143	27	1	26	1	0	15	80	28	7	2	0	0	1	58	34	23	64	5	0	134	156	0	52	0	28	4	15	55	1	0	0	123	81	28	33
"100"	45	59	191	54	1	544	0	50	0	1	7	32	11	0	5	14	1	0	1	24	0	12	14	0	49	87	8	14	0	6	0	1	23	0	16	0	56	34	13	24
