"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"91"	50	4	137	2	369	0	40	0	135	1	37	0	15	0	3	34	25	26	83	89	7	116	8	1	126	8	6	3	101	1	60	27	0	25	5	18	5	3	20	9
"92"	56	25	27	0	166	0	53	1	51	0	60	5	94	1	3	41	14	13	83	81	7	111	1	1	90	70	0	27	68	0	77	19	0	75	0	12	43	1	8	31
"93"	32	25	132	0	37	0	88	2	59	6	58	25	43	0	42	16	44	14	55	41	7	87	1	7	36	18	0	1	79	3	30	32	3	1	0	3	28	2	6	4
"94"	93	37	13	4	67	23	374	10	8	0	43	0	17	0	14	16	23	5	70	52	2	95	7	2	69	4	4	19	21	2	81	49	7	4	0	3	9	0	0	18
"95"	81	21	56	19	158	6	176	3	64	2	66	0	111	0	12	65	4	6	87	52	7	43	0	4	110	14	3	2	84	0	166	80	0	18	0	13	27	4	34	77
"96"	105	157	4	0	220	0	8	0	67	0	48	1	48	1	15	9	6	7	133	78	32	161	0	0	15	54	0	6	55	0	61	25	6	1	0	9	22	1	1	9
"97"	26	38	44	3	14	2	195	2	8	17	57	0	134	4	29	55	22	13	148	100	23	242	0	8	133	45	0	15	81	0	63	67	1	3	0	25	44	56	5	13
"98"	51	462	0	0	18	42	119	0	44	36	52	0	40	0	13	14	21	7	53	90	11	171	72	4	265	13	0	13	98	0	97	45	0	0	0	15	19	5	3	1
"99"	30	19	22	7	53	1	397	0	2	6	46	0	30	0	0	13	7	9	31	62	4	33	29	0	40	31	1	0	5	0	40	41	0	25	2	47	14	0	1	0
"100"	43	47	350	1	2	36	17	4	16	7	102	0	19	0	6	41	3	28	89	50	9	92	11	0	102	48	0	26	112	6	91	40	0	4	0	10	30	2	1	0
"101"	39	535	1	0	5	14	34	0	9	0	107	0	27	0	27	20	11	15	47	36	9	93	0	6	106	21	0	0	25	0	62	31	0	2	10	3	26	1	17	0
"102"	11	0	70	9	105	0	122	0	9	14	40	4	52	0	20	29	12	8	61	18	3	177	1	4	45	21	3	0	35	0	98	59	0	2	0	18	9	0	2	0
"103"	86	21	48	1	75	1	105	0	9	0	69	0	37	0	5	31	4	25	117	64	1	96	16	19	32	12	0	15	81	0	58	71	0	10	0	0	37	8	26	2
"104"	14	79	3	0	0	598	36	0	0	0	10	0	56	0	2	16	1	14	56	63	37	61	3	1	5	97	0	1	13	0	64	3	0	23	0	4	30	0	3	9
"105"	52	29	93	0	126	0	45	3	9	0	62	0	83	0	12	17	8	25	161	56	55	124	6	0	99	41	5	14	127	33	68	31	1	2	12	79	19	0	1	2
"106"	23	116	36	0	17	6	0	0	20	0	63	0	53	0	21	36	7	14	93	32	16	83	1	2	57	19	3	1	66	1	143	18	6	2	0	13	16	5	20	11
"107"	73	23	90	4	69	10	12	0	32	25	46	20	60	0	1	31	22	27	108	60	10	116	37	3	92	67	0	16	156	3	153	47	1	23	2	53	36	0	0	2
"108"	43	181	193	0	0	105	17	7	13	25	166	0	25	0	15	155	43	22	110	58	12	171	5	2	216	36	0	6	92	3	62	69	18	1	0	58	26	1	8	5
"109"	68	514	0	0	153	6	7	6	29	6	93	0	5	0	17	7	1	1	174	31	3	61	5	0	56	12	0	6	123	0	35	57	0	4	0	10	14	0	6	0
"110"	108	229	12	1	5	43	158	0	8	0	97	3	37	0	11	82	17	11	94	41	14	96	10	2	87	3	1	14	47	33	70	18	0	3	0	23	14	0	6	6
"111"	115	121	0	4	594	0	16	0	49	10	83	0	28	0	1	15	7	10	29	132	5	172	1	9	45	17	18	1	40	5	50	56	0	2	0	11	26	0	10	7
"112"	75	250	10	0	49	0	31	0	131	5	92	3	34	0	12	63	9	18	55	45	4	94	1	1	73	22	0	6	49	0	132	50	0	13	5	56	46	0	12	2
"113"	132	99	3	0	232	1	0	0	34	1	71	0	3	0	28	37	40	17	116	147	15	96	16	0	76	45	20	13	67	0	110	175	0	7	0	49	85	10	22	0
"114"	70	175	5	0	114	0	19	4	0	0	73	14	73	0	43	31	2	3	171	45	12	102	8	15	97	38	17	0	51	0	147	12	0	2	6	35	71	2	43	9
"115"	76	79	6	2	59	0	260	0	8	0	19	1	84	0	6	28	19	2	51	62	13	109	13	0	24	35	0	1	75	4	49	22	3	0	0	4	28	10	14	7
"116"	131	37	129	2	576	0	0	0	21	2	26	11	12	0	8	73	47	4	72	39	5	163	46	3	66	114	0	2	90	3	56	48	9	14	11	10	31	5	18	0
"117"	47	180	32	0	93	5	0	0	236	9	87	3	52	0	33	36	10	28	165	85	17	124	0	6	42	51	4	0	105	0	186	78	0	1	0	10	40	0	9	10
"118"	111	205	14	53	13	24	111	0	6	1	57	6	63	0	20	56	26	1	79	132	72	131	13	4	148	25	0	11	31	33	72	60	2	1	0	14	49	13	0	11
"119"	32	31	47	2	9	22	0	5	112	6	24	0	42	0	41	32	30	63	98	105	4	155	3	2	97	22	6	6	111	1	104	37	6	9	20	13	45	14	10	29
"120"	81	110	78	0	49	0	82	35	17	0	92	0	97	0	8	38	18	43	113	161	12	168	2	1	169	102	0	0	200	0	91	27	1	63	2	1	68	2	8	5
"121"	146	50	28	11	5	13	302	0	12	0	122	46	62	0	5	13	21	5	102	24	32	207	0	3	73	24	6	11	46	0	108	50	2	32	0	18	30	0	2	5
"122"	70	64	3	0	149	10	96	0	9	0	61	8	9	0	8	31	12	2	86	60	4	129	5	1	93	7	0	24	63	8	31	16	0	4	6	9	21	0	3	0
"123"	7	1	57	20	4	8	1237	0	3	0	13	0	1	0	0	12	4	1	20	9	3	91	0	1	36	21	0	0	80	5	74	48	0	33	0	5	0	2	2	2
"124"	20	173	11	0	0	433	126	0	1	0	23	0	18	0	26	10	11	6	36	33	11	100	0	0	16	6	2	1	69	7	85	24	3	11	0	20	11	1	4	0
"125"	3	2	2	6	0	94	617	0	2	0	1	3	10	0	8	6	0	0	30	27	4	79	15	6	35	69	0	1	22	0	32	37	0	0	0	11	12	0	8	0
"126"	55	92	54	0	328	3	17	0	113	7	83	0	49	0	2	18	1	9	124	63	33	189	29	10	113	23	10	3	71	1	71	57	19	19	0	20	37	4	3	3
"127"	28	185	3	0	20	0	221	7	5	3	102	0	29	0	30	28	24	32	47	41	23	208	19	0	29	27	0	2	35	2	79	19	0	4	0	5	43	0	15	0
"128"	84	59	5	14	429	0	106	0	32	0	71	0	10	0	7	3	0	1	57	18	18	61	0	0	48	25	0	11	98	0	28	25	0	2	5	0	7	0	6	0
"129"	37	92	70	5	0	291	13	0	51	0	134	0	52	0	16	5	39	5	112	95	3	97	0	2	90	80	0	6	102	5	62	88	0	5	2	30	16	0	41	15
"130"	48	27	85	10	195	0	2	1	5	1	60	0	78	14	8	22	39	9	76	56	3	58	3	8	129	23	1	1	72	11	136	42	0	27	0	16	55	1	6	5
"131"	78	24	336	0	3	18	11	12	13	1	138	0	32	1	4	42	8	4	150	43	1	74	3	2	56	23	0	11	154	4	71	10	25	8	7	43	24	0	9	8
"132"	70	5	154	1	282	5	32	0	0	0	37	2	6	0	19	25	8	21	93	31	1	73	0	1	24	3	0	4	41	0	56	48	0	5	1	12	8	0	2	1
"133"	52	20	118	38	100	0	114	0	63	0	51	0	20	0	6	35	1	18	197	115	31	114	2	0	151	162	0	27	136	0	149	100	0	10	0	63	37	9	30	1
"134"	46	57	10	0	41	0	81	2	0	0	60	0	17	0	5	49	9	2	109	61	13	85	51	0	62	8	0	11	52	0	75	35	2	44	1	10	23	3	1	4
"135"	96	211	0	0	247	0	21	7	2	0	32	1	39	0	2	47	0	8	52	62	0	82	0	9	19	39	1	12	38	1	45	45	0	9	0	15	58	0	10	0
"136"	47	9	536	0	1	23	0	0	9	0	53	3	72	12	15	41	3	3	50	59	22	91	15	1	52	39	0	14	39	3	105	42	0	0	2	25	30	2	0	0
"137"	39	179	22	0	10	17	72	0	8	0	91	0	25	6	15	34	16	45	57	77	12	223	13	0	32	35	0	32	52	0	65	40	0	2	2	30	10	6	6	0
"138"	98	153	4	0	17	13	214	0	0	0	90	2	101	1	13	36	11	7	59	62	18	117	0	1	72	125	0	4	75	1	69	28	0	10	0	28	15	0	0	9
"139"	56	115	36	0	14	20	82	0	21	3	104	1	33	0	8	29	3	23	127	116	1	221	0	28	212	79	0	19	68	8	92	33	2	17	0	16	49	0	25	3
"140"	148	229	0	0	113	3	135	0	8	11	60	0	76	0	1	65	5	86	58	97	10	232	5	0	72	30	32	0	253	0	59	49	2	3	24	22	70	0	2	0
"141"	129	323	2	0	332	8	60	0	26	4	45	0	109	0	4	58	20	97	102	62	4	151	13	0	151	10	0	7	47	11	88	28	0	13	0	30	24	4	1	14
"142"	63	8	52	9	63	0	515	6	5	0	53	0	29	0	0	33	16	18	28	65	10	60	2	0	44	36	1	9	31	24	16	8	0	1	0	7	6	0	3	0
"143"	47	8	185	10	2	63	60	0	6	14	97	3	8	43	4	138	14	10	179	190	48	172	0	15	54	8	3	7	72	1	118	60	7	2	0	75	88	1	7	15
"144"	23	22	30	1	35	33	574	5	9	19	62	0	40	0	22	57	36	15	77	112	2	211	3	1	102	48	1	49	79	0	108	11	0	27	1	28	43	3	4	9
"145"	112	126	1	4	342	5	94	0	35	11	77	48	58	0	53	41	22	5	107	60	0	127	1	0	115	9	1	28	41	29	183	38	9	35	0	63	13	5	5	5
"146"	80	78	217	33	15	108	62	53	1	1	80	0	43	22	27	53	12	1	165	74	10	181	2	0	117	82	0	3	62	6	111	70	0	12	51	74	25	9	14	3
"147"	95	314	2	0	44	2	3	46	17	7	126	2	9	0	3	78	1	12	159	95	4	206	4	48	36	52	16	30	113	8	85	18	0	1	0	82	9	16	26	10
"148"	28	19	159	0	21	0	0	4	90	0	139	0	34	12	28	22	12	77	75	170	10	155	7	0	142	71	0	49	41	2	150	88	3	30	0	3	23	1	0	15
"149"	100	317	0	0	127	0	13	0	18	1	53	0	47	1	23	80	9	47	86	96	2	206	6	4	24	32	18	1	130	0	134	28	18	3	0	34	9	12	1	4
"150"	56	5	287	12	39	0	11	0	59	3	72	3	58	1	35	49	15	29	113	115	0	201	0	3	72	21	5	4	57	8	81	60	0	4	12	64	11	0	26	2
"151"	21	36	3	12	28	0	461	2	32	26	54	0	16	0	1	12	31	5	28	33	0	90	3	0	26	9	15	10	55	2	77	9	0	19	0	21	39	4	2	34
"152"	42	19	203	0	20	1	9	34	2	2	65	1	102	0	18	53	28	35	79	132	5	127	0	1	88	39	0	0	41	3	126	60	0	7	0	34	18	5	80	11
"153"	30	61	37	0	313	5	0	0	21	0	56	4	2	22	0	11	13	9	60	157	0	60	0	1	116	32	1	12	15	1	104	56	0	22	1	6	23	0	32	7
"154"	49	95	40	0	0	223	51	1	4	0	78	0	33	4	12	32	26	15	68	155	7	184	10	6	96	19	0	5	70	10	61	55	0	113	0	15	58	4	4	0
"155"	88	127	5	0	128	0	1	0	68	13	64	0	42	0	26	55	8	16	103	76	13	132	9	0	58	42	0	0	48	0	107	18	0	1	0	43	31	7	0	24
"156"	50	0	152	16	50	0	41	0	21	2	31	2	19	0	27	36	9	31	90	92	30	119	11	21	74	32	0	10	110	3	77	23	0	13	5	8	24	0	13	2
"157"	70	56	20	0	345	0	6	0	35	5	108	0	7	0	8	75	3	67	103	77	12	146	64	2	60	27	0	0	151	0	110	14	2	0	0	30	23	0	37	0
"158"	78	883	0	0	2	407	23	22	6	2	75	0	25	0	0	7	11	1	57	11	0	36	8	0	17	5	0	0	8	0	10	27	2	4	0	9	31	0	15	0
"159"	55	14	118	0	25	0	13	0	35	0	23	0	29	0	4	28	11	17	84	35	22	125	5	7	60	45	1	24	108	0	33	46	0	6	0	29	15	12	18	44
