"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"36"	65	1	0	1	22	0	28	27	0	2	1	0	0	25	0	10	1	10	17	58	1	1	22	15	0	9	32	1	0	13	0	40	5	0	4	54	1	0	0	97	26	12	5	0	4	0	82	1	72	132	64	1	0	4	14	38	0	1	0	0	22	64	0	0	36	0	41	68	0	83	4	0	12	21	20	0	4	0	0	0
"37"	45	72	0	45	5	1	0	48	8	6	1	0	100	6	0	0	0	7	6	86	4	4	15	2	0	0	88	0	1	10	0	169	0	0	0	34	0	2	0	48	50	9	0	23	4	0	79	5	59	97	57	2	0	9	1	10	2	3	0	1	14	32	2	2	21	0	8	62	8	0	0	5	35	1	53	23	4	0	0	0
"38"	42	17	7	29	6	0	47	380	0	2	16	0	5	3	0	15	0	9	1	20	3	0	6	0	1	1	51	0	0	19	2	30	0	0	9	10	0	3	0	48	0	0	0	3	3	0	70	0	63	8	56	11	0	0	13	31	0	0	0	1	16	38	0	0	10	0	29	102	4	14	0	0	37	0	32	0	1	0	0	0
"39"	99	1	10	8	52	0	2	49	0	0	10	0	79	13	0	0	0	10	13	22	6	5	6	0	8	0	51	0	0	33	0	86	0	0	15	15	0	2	13	60	4	0	78	6	2	0	60	1	12	37	58	7	0	9	1	9	0	1	5	1	3	21	0	0	14	0	41	56	0	0	2	11	0	7	20	0	1	0	0	0
"40"	30	1	2	0	10	24	1	250	0	0	37	8	49	21	0	0	7	15	26	58	19	0	29	3	1	5	68	5	4	136	5	39	28	0	0	63	0	11	1	30	1	8	1	40	0	0	46	1	79	72	42	5	0	0	1	2	0	0	0	24	8	120	0	0	24	0	32	98	0	6	0	0	12	0	63	0	49	0	0	0
"41"	46	0	0	0	68	0	2	230	0	0	9	0	4	11	5	1	0	44	30	52	2	9	10	7	2	0	43	0	0	31	0	57	0	0	0	17	0	0	22	69	4	0	5	2	14	0	104	1	42	19	51	20	1	17	3	11	1	0	0	4	21	65	0	0	14	5	11	51	0	13	0	0	1	1	105	0	21	1	9	0
"42"	88	12	2	0	81	0	300	0	0	132	1	0	0	4	0	0	0	14	71	71	9	0	3	10	1	0	42	0	0	38	0	44	0	0	4	15	1	4	0	152	20	0	24	18	12	0	26	0	139	53	32	0	0	0	0	2	26	0	0	4	2	108	0	0	30	0	35	51	0	0	10	5	2	0	89	0	0	17	0	0
"43"	88	12	7	0	31	20	16	1	0	24	0	0	8	3	0	7	0	17	6	46	1	5	8	5	0	0	26	0	5	14	0	47	1	0	1	5	13	4	0	70	8	0	0	1	7	16	61	0	52	93	21	25	0	2	1	0	6	0	0	3	0	75	0	0	1	0	37	65	12	34	0	3	4	1	23	0	5	0	0	24
"44"	6	72	2	0	20	8	15	375	0	6	122	0	1	15	0	0	0	46	28	72	0	1	15	0	19	0	36	3	0	39	1	55	28	2	0	13	17	0	0	13	0	0	1	3	2	3	148	0	49	87	69	9	14	9	4	5	0	0	4	0	10	30	8	0	30	0	26	46	0	6	0	2	8	0	75	0	20	0	48	0
"45"	6	2	0	0	701	0	400	0	0	0	13	0	3	3	0	0	0	11	1	7	0	0	4	2	0	7	4	0	0	7	0	31	0	0	0	30	0	0	0	36	21	0	0	0	3	0	78	0	7	27	19	0	19	1	0	0	0	0	0	0	8	7	0	0	0	0	1	10	1	9	0	17	2	0	32	0	16	0	3	0
"46"	14	33	0	3	42	12	397	55	2	0	30	0	55	5	0	0	0	1	6	91	5	26	8	35	3	0	110	2	0	14	0	31	0	4	1	48	0	18	0	68	15	0	1	0	4	0	116	0	102	28	5	5	33	14	0	4	1	22	2	2	19	57	9	0	67	0	28	20	0	0	0	3	9	3	57	0	7	0	1	0
"47"	147	26	0	3	244	0	14	86	0	0	6	1	18	15	0	2	0	13	3	25	17	0	7	0	13	0	28	0	0	14	0	61	0	0	28	65	1	5	0	21	0	4	0	0	1	0	33	0	65	24	73	2	1	0	5	61	3	0	0	0	20	29	0	2	4	0	40	29	0	0	2	0	29	3	27	0	7	0	0	0
"48"	29	0	54	2	38	65	262	0	2	0	0	14	62	43	0	0	0	78	4	115	2	0	0	6	4	0	12	5	2	20	3	101	0	0	6	10	0	0	0	48	39	0	0	4	11	0	26	0	86	23	38	4	10	9	4	9	24	0	0	1	24	94	0	0	24	0	27	47	0	0	55	24	0	3	82	0	1	3	0	0
"49"	32	8	0	1	241	1	15	111	0	0	11	0	9	5	0	0	6	4	11	17	0	1	17	1	0	0	45	0	0	7	0	76	3	0	0	85	0	2	0	3	0	3	0	1	13	0	33	0	27	27	21	1	0	18	0	2	0	1	1	6	1	17	0	0	42	0	32	10	6	9	0	0	1	0	13	0	0	1	0	2
"50"	64	4	0	0	25	11	142	0	41	0	0	17	276	3	1	11	0	38	14	68	12	9	7	10	1	3	79	0	0	35	0	45	3	0	0	11	0	0	3	16	33	0	0	0	5	7	76	0	116	159	100	1	2	1	0	0	0	9	0	1	20	44	0	0	54	3	55	100	0	3	0	2	1	7	33	0	0	0	0	0
"51"	226	4	94	0	46	7	59	0	3	0	0	0	37	12	0	2	0	16	7	18	3	1	8	1	0	0	11	4	4	61	0	28	0	0	0	56	0	2	0	13	17	0	10	3	8	0	71	0	25	28	53	1	3	15	0	1	0	0	0	1	1	52	1	0	8	0	23	10	1	0	0	12	0	9	26	0	34	0	0	0
"52"	51	20	0	6	599	0	0	49	0	0	7	0	51	7	0	13	3	1	35	53	7	0	2	12	30	0	7	0	0	11	0	81	0	0	0	28	0	1	0	17	8	0	0	2	34	0	57	0	84	66	62	9	0	0	4	8	1	0	0	4	30	59	0	0	24	0	1	67	1	0	0	0	3	0	107	0	39	0	0	0
"53"	46	16	0	6	8	0	63	8	0	8	0	6	3	2	0	0	0	59	36	27	13	1	17	2	9	0	10	0	0	38	1	98	0	0	0	14	0	4	0	35	0	0	9	0	5	0	113	0	123	100	50	11	1	10	8	2	0	0	0	0	21	63	0	0	5	0	54	20	0	5	5	3	42	0	46	0	10	0	0	0
"54"	275	1	22	0	15	0	18	220	0	66	10	0	5	16	0	2	0	21	44	46	11	0	12	0	0	0	27	0	0	18	0	31	0	0	20	1	0	0	0	29	5	0	0	8	3	0	52	0	56	14	49	5	0	1	19	5	0	2	4	60	2	34	0	0	27	0	6	69	0	10	2	0	1	0	84	0	11	0	0	0
"55"	239	10	0	0	292	1	255	23	0	1	7	0	61	7	7	10	0	2	2	65	0	4	7	3	32	0	36	0	0	59	0	123	0	0	2	39	0	4	0	15	3	15	1	0	17	3	44	0	80	49	36	4	0	1	16	0	0	0	0	0	13	53	0	0	15	0	11	69	0	0	1	10	4	2	16	0	0	0	0	0
"56"	40	48	11	0	5	0	6	81	1	0	19	0	12	7	3	5	6	9	34	24	6	17	7	2	1	1	12	0	0	85	0	59	0	0	0	15	4	38	4	49	8	0	0	0	37	0	47	0	68	88	29	5	5	0	1	18	1	1	4	1	0	40	3	3	19	1	9	45	0	0	0	0	2	1	39	0	44	0	0	0
"57"	84	0	0	0	811	2	24	29	0	0	32	0	13	3	0	1	0	12	2	25	9	0	17	1	7	0	15	1	0	24	0	24	0	3	1	32	0	9	14	40	20	0	16	0	13	0	19	0	100	8	12	0	0	0	28	3	31	0	0	0	8	27	0	0	5	0	10	46	0	0	0	3	2	1	85	0	0	0	0	0
"58"	78	13	1	0	1	0	159	0	0	0	0	8	151	18	0	0	0	7	14	73	35	15	12	4	11	8	120	0	36	38	0	87	2	0	24	44	0	0	0	43	38	1	12	0	1	0	218	0	67	88	66	13	0	7	30	2	8	0	0	2	15	49	1	0	110	0	22	16	2	17	0	19	13	1	103	0	65	11	0	0
"59"	144	0	20	0	2	0	195	0	0	217	0	0	2	22	0	2	19	0	5	31	10	0	16	4	0	6	55	0	0	4	28	113	0	0	6	145	2	0	0	36	0	2	11	1	7	0	90	0	72	28	68	20	0	2	29	0	8	0	0	22	43	49	1	0	99	0	14	44	1	3	4	2	9	6	55	0	25	0	0	0
"60"	1	7	1	69	0	0	98	707	0	4	1	0	3	0	0	0	0	19	0	4	0	0	14	0	0	0	11	0	0	29	0	36	0	0	0	21	0	0	0	21	23	0	0	3	4	0	17	2	30	8	62	0	3	1	0	9	6	0	1	1	6	23	2	0	15	0	33	20	0	4	0	0	19	0	31	0	15	0	0	0
"61"	12	44	0	9	11	0	55	1	0	488	3	0	0	33	3	0	0	14	17	27	15	1	0	8	1	1	85	0	0	35	0	50	0	0	2	76	0	14	0	12	4	0	11	0	19	0	129	0	78	42	99	4	0	27	2	3	0	4	0	7	16	131	0	0	48	2	50	149	0	0	0	0	12	12	75	0	2	4	0	36
"62"	9	22	0	20	7	0	1	288	0	0	4	0	16	3	0	0	0	5	0	48	17	0	5	3	4	0	45	0	0	39	12	35	0	0	0	29	0	1	0	11	46	0	0	2	11	0	69	0	31	27	64	3	11	2	0	7	1	0	0	58	4	21	50	1	63	0	14	21	0	0	0	0	21	21	16	0	2	0	2	0
"63"	329	1	28	3	2	0	199	31	0	0	0	11	90	12	0	0	0	8	20	24	0	1	1	0	0	6	44	0	1	11	0	36	4	10	0	10	2	51	0	44	8	1	1	6	10	0	56	3	217	7	96	2	0	12	21	1	0	2	0	20	8	79	0	0	43	0	28	95	56	1	0	18	9	0	27	23	3	0	0	0
"64"	182	1	2	4	42	0	81	92	0	0	53	0	5	41	0	38	0	0	9	106	1	0	8	40	0	0	54	12	0	52	0	29	28	0	0	22	0	23	0	10	24	0	1	0	3	0	43	0	69	60	87	16	0	0	3	4	0	0	0	0	12	48	0	0	48	0	7	73	0	1	2	13	10	38	48	0	5	4	0	0
"65"	67	0	0	0	217	0	28	0	0	0	0	0	2	6	0	0	0	1	12	20	11	6	3	53	0	0	27	0	0	30	0	19	0	11	3	8	0	2	0	13	0	0	0	18	4	0	56	3	64	66	46	1	11	0	0	3	0	0	0	1	11	26	0	0	7	0	23	56	0	0	0	17	20	1	41	0	15	0	0	0
"66"	174	28	1	0	161	0	218	70	0	0	3	0	26	9	0	10	7	14	5	7	0	2	14	1	3	1	87	0	0	40	0	71	4	0	9	3	0	9	0	40	6	0	0	0	4	0	56	0	43	64	84	0	3	10	0	64	0	0	0	1	4	64	1	0	31	0	16	51	2	0	0	1	22	3	54	0	0	0	1	0
"67"	106	8	0	2	312	0	1	26	0	0	0	0	6	2	0	0	0	14	19	23	0	0	56	0	0	0	22	0	0	52	1	40	0	0	1	19	0	0	0	29	1	0	1	1	1	0	74	0	97	101	25	1	12	20	0	38	0	1	0	0	30	41	0	0	30	0	46	55	1	34	0	1	1	0	11	0	0	0	0	0
"68"	39	3	10	0	0	6	64	2	16	60	16	0	32	93	0	12	0	9	19	99	12	4	8	0	0	0	35	1	0	33	1	120	20	1	0	46	0	1	0	77	2	3	1	6	6	0	111	20	151	127	34	1	3	2	1	8	16	0	0	2	5	93	0	0	41	0	49	71	5	9	3	5	31	6	123	0	12	0	0	0
"69"	58	3	0	0	13	0	202	22	0	4	5	0	6	8	0	14	0	1	22	47	25	6	21	4	2	26	39	0	0	34	1	36	0	0	0	29	0	12	0	9	8	10	1	1	16	0	120	0	97	100	41	23	5	10	16	0	3	0	0	13	24	108	0	0	51	0	61	104	0	0	19	11	0	4	56	0	16	0	0	0
"70"	2	5	0	1	77	0	2	112	0	2	0	0	62	3	0	1	0	16	38	33	0	7	2	4	0	0	41	0	0	16	0	111	1	2	1	27	0	3	0	53	1	0	17	2	14	0	40	0	33	25	32	1	0	2	17	3	0	0	0	56	14	23	0	1	16	0	26	74	0	0	2	0	29	6	53	0	2	0	0	0
"71"	22	27	2	0	6	0	385	55	0	9	11	0	2	0	0	6	0	20	0	62	0	1	1	20	2	9	6	0	0	2	0	30	0	0	0	13	0	5	0	18	6	0	0	3	4	0	50	1	48	56	17	0	3	19	3	10	3	2	0	0	3	17	0	0	17	0	4	56	0	4	21	0	0	16	15	0	0	1	0	1
"72"	2	3	0	1	2	6	125	15	11	6	10	0	15	10	6	25	0	18	17	41	2	13	7	0	20	16	18	3	0	47	0	120	0	1	0	21	0	0	18	21	1	0	2	0	18	10	44	0	47	26	53	1	11	1	33	12	0	0	0	12	0	36	0	16	11	0	9	30	0	7	0	0	4	0	23	0	1	1	0	0
"73"	281	13	0	0	16	14	27	1	0	6	5	0	0	40	0	0	0	17	11	21	5	6	14	33	4	3	91	0	0	58	2	38	5	0	11	40	0	6	12	20	14	0	8	12	8	0	104	0	52	23	8	2	0	1	53	21	15	0	0	5	14	104	0	3	18	0	13	92	7	0	0	0	39	5	47	0	0	0	0	0
"74"	121	11	4	0	58	0	66	30	0	22	22	15	37	3	0	19	2	20	15	69	5	1	12	5	45	0	198	0	0	62	0	49	0	0	2	33	0	2	1	5	0	1	0	0	44	0	124	0	144	96	84	8	5	19	2	1	0	0	0	15	16	99	2	0	25	0	72	96	16	0	2	7	10	3	72	0	1	0	0	0
"75"	28	46	0	0	379	0	4	0	0	26	8	0	0	27	0	0	0	22	1	55	13	1	6	2	12	0	58	0	4	42	5	129	15	0	14	15	0	0	0	104	4	0	2	0	4	1	131	2	51	40	137	10	0	3	0	2	0	18	3	0	10	65	5	0	4	30	152	61	1	0	0	3	11	0	28	0	7	0	2	0
"76"	168	21	14	0	62	0	15	51	0	49	12	0	7	13	5	15	1	65	8	44	1	4	34	2	20	0	39	0	0	51	17	117	0	0	0	71	0	32	0	64	8	3	0	2	114	0	82	0	129	78	33	0	33	2	6	7	3	0	0	6	19	96	0	0	43	0	1	36	0	5	2	0	5	0	107	0	21	0	0	1
"77"	319	0	0	0	391	0	10	42	0	4	12	0	1	5	0	0	0	19	0	35	0	0	0	3	1	0	6	0	0	81	0	17	0	0	0	8	0	10	0	12	8	8	0	0	7	0	38	0	20	10	3	0	4	0	0	0	0	0	0	9	0	1	0	0	2	0	19	20	2	0	0	0	0	0	28	0	0	0	0	0
"78"	150	12	0	0	56	9	210	2	0	21	0	0	0	2	0	1	0	25	7	172	0	47	4	0	15	1	122	0	0	55	6	154	0	0	4	50	0	8	0	42	2	1	31	1	28	0	45	0	60	59	117	9	0	3	14	29	0	1	0	13	6	105	0	23	30	0	17	69	1	0	11	8	25	0	53	0	45	11	0	0
