"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"11"	0	186	0	6	22	131	23	2	8	24	5	0	0	25	5	0	60	25	36	27	15	0	0	4	13	2	32	0	31	30	4	8	0	30	13	0	35	3	63	0	0	28	27	5	0	1	0	0	30	25	0	8	4	0	59	0	0	65	43	25	62	31	6	3	0	41	0	5	30	30	6	48	49	168	8	0	0	3	14	0
"12"	3	46	3	0	10	10	0	35	1	70	1	6	7	18	0	0	41	4	8	8	5	2	3	0	5	24	21	0	14	33	1	0	0	35	3	3	44	0	12	8	1	28	21	0	0	2	0	0	61	0	1	10	12	0	17	0	0	27	36	0	16	31	1	1	0	75	0	17	10	42	24	18	30	25	14	0	0	1	0	8
"13"	54	27	5	0	0	1	24	5	0	32	3	0	0	4	8	0	57	2	29	4	0	0	0	0	18	1	23	9	55	113	0	8	0	85	31	4	54	40	24	0	1	23	78	1	1	3	0	0	74	9	13	46	0	12	102	0	0	166	23	25	50	27	21	11	0	58	0	10	83	49	2	111	111	53	18	0	0	3	0	13
"14"	77	39	0	0	101	62	0	15	0	60	48	0	1	11	40	0	49	15	19	5	3	0	18	3	1	0	19	3	13	94	0	4	0	21	9	8	62	25	29	37	0	32	6	41	0	8	1	0	64	18	0	24	5	0	65	2	0	67	5	27	82	4	0	40	0	65	0	0	10	27	60	55	58	27	3	2	0	7	0	12
"15"	4	72	0	16	1	160	2	0	2	25	4	0	0	2	7	0	20	10	52	18	0	0	0	0	6	1	9	0	3	18	0	8	0	25	6	0	51	23	3	0	12	19	8	0	1	14	0	0	15	0	0	14	0	0	33	0	0	33	59	7	21	51	0	14	0	12	0	0	8	47	2	65	0	46	6	0	0	20	0	0
"16"	26	20	28	0	14	50	2	0	9	197	50	0	2	44	2	0	22	33	43	48	0	0	0	0	5	0	1	1	28	100	13	60	0	25	47	3	9	58	18	2	0	37	19	0	2	5	0	0	50	0	0	11	0	0	27	1	0	108	14	10	23	19	0	14	0	46	0	0	1	110	21	162	41	41	1	0	0	2	0	22
"17"	83	26	0	14	3	86	0	37	0	168	99	0	1	5	4	0	40	5	11	2	0	9	0	37	21	7	30	0	50	114	6	4	0	8	26	0	12	11	0	4	0	47	6	16	29	1	11	0	40	0	0	1	0	4	80	0	0	18	11	0	44	21	0	0	1	71	0	0	0	45	1	33	12	30	51	0	0	0	0	7
"18"	53	10	0	0	0	33	25	1	18	0	0	0	7	21	13	0	57	10	62	4	18	0	0	0	14	23	11	0	15	88	9	0	2	34	14	0	51	9	13	1	0	74	59	1	4	2	1	0	41	2	5	13	2	11	33	0	42	42	37	16	26	13	1	1	3	64	0	0	9	52	5	56	6	25	6	0	1	1	0	8
"19"	13	32	33	19	0	0	0	7	0	0	0	0	19	3	22	0	48	1	74	20	43	0	0	7	43	6	21	0	25	81	0	13	0	5	22	0	59	11	70	7	0	71	10	4	0	0	0	0	28	18	1	26	0	0	172	0	0	64	40	9	15	38	5	3	1	33	0	0	2	62	18	43	38	58	16	0	17	4	5	0
"20"	58	41	32	0	9	7	2	3	0	112	30	0	0	0	17	3	29	10	70	13	7	0	2	20	18	0	12	0	57	53	0	0	1	27	28	0	140	22	25	0	0	18	63	0	8	0	0	0	80	102	0	12	6	11	32	0	0	61	58	10	37	13	0	9	0	136	0	0	0	74	11	122	53	30	59	0	23	44	0	4
"21"	14	15	3	0	16	10	6	18	0	1	39	0	0	29	5	0	33	46	20	28	17	4	0	0	24	12	138	0	10	19	0	0	1	72	10	0	78	0	37	11	0	37	29	0	4	8	0	0	59	1	18	16	0	0	43	0	0	67	17	6	49	54	0	3	5	75	0	4	1	21	14	39	20	51	1	2	1	22	0	1
"22"	24	66	9	14	15	0	1	137	0	0	2	6	0	2	1	0	72	4	41	19	13	3	5	0	4	30	33	0	29	86	2	14	0	22	35	0	80	4	14	0	1	62	11	3	16	5	0	2	45	2	2	12	0	0	61	0	0	138	45	5	40	36	0	19	0	111	0	11	7	84	15	86	9	179	10	0	27	5	0	9
"23"	46	60	0	2	0	62	1	0	0	1	2	0	9	8	6	0	12	18	18	50	40	4	0	0	30	15	23	0	37	160	26	0	0	93	2	1	37	10	14	0	0	28	27	0	0	33	18	0	53	0	10	9	0	2	180	0	9	62	4	42	75	16	0	10	14	57	0	0	4	120	18	39	9	65	10	0	7	37	0	20
"24"	17	181	0	1	0	78	38	40	0	30	28	0	0	29	3	0	61	25	18	49	14	5	0	25	1	16	14	0	10	48	0	0	0	35	16	0	26	20	37	0	0	18	35	0	1	25	12	0	46	13	0	0	2	0	28	0	0	80	39	9	76	39	0	1	0	92	0	2	11	41	10	27	3	60	9	0	0	18	0	31
"25"	6	74	17	2	0	14	31	37	0	0	1	17	2	2	2	0	106	0	30	5	0	2	5	0	0	0	38	0	16	82	2	1	0	30	6	0	58	3	11	0	3	0	31	1	2	0	0	0	34	1	3	25	0	0	12	0	0	37	40	30	130	32	0	2	0	66	0	0	28	57	4	135	20	44	6	0	7	6	13	1
"26"	6	122	0	4	0	36	22	0	52	0	4	0	0	7	22	0	63	38	21	0	1	1	0	0	38	16	26	0	10	94	0	0	0	51	0	0	64	15	5	9	0	25	9	5	10	0	0	0	34	10	0	20	3	0	73	12	0	40	19	4	57	35	2	7	0	24	0	71	0	84	9	36	24	12	76	0	0	3	0	2
"27"	30	81	0	9	0	0	0	2	0	25	70	0	2	15	1	0	51	25	29	16	0	0	10	0	0	0	34	0	4	27	0	11	1	86	10	0	86	12	48	7	0	29	52	13	10	8	1	5	72	0	1	48	0	0	68	0	9	56	18	35	54	36	0	23	0	61	0	3	5	50	25	55	53	79	69	0	0	32	0	23
"28"	4	116	3	1	15	7	4	0	0	5	16	0	3	41	9	10	58	7	12	8	0	0	14	0	42	8	81	0	55	173	5	1	0	26	0	5	42	13	21	0	1	58	32	0	8	1	0	1	30	7	0	8	0	0	123	0	0	33	86	41	33	60	0	21	0	73	0	12	4	30	40	58	69	69	85	0	5	24	0	4
"29"	97	333	1	71	0	50	44	103	0	2	0	0	0	1	8	0	67	92	12	16	1	0	0	4	8	0	15	0	7	65	0	0	36	40	24	0	77	10	36	0	1	36	22	0	18	12	0	0	37	0	0	2	0	0	67	0	0	105	21	17	26	19	0	10	0	121	0	1	0	69	7	35	38	15	0	0	14	6	0	0
"30"	41	71	0	9	2	1	0	59	0	26	11	0	0	1	0	0	9	2	54	6	2	0	0	0	23	3	18	0	16	70	0	4	3	22	5	10	32	30	22	0	1	16	47	4	7	1	0	0	63	6	0	0	0	0	30	6	0	34	8	0	48	11	0	14	0	39	0	0	23	11	16	62	69	38	1	0	5	4	0	22
"31"	32	12	39	0	0	3	2	9	0	3	0	0	0	50	0	0	133	0	59	15	3	2	0	6	25	4	8	0	67	34	3	0	0	50	1	0	39	14	27	26	0	61	38	1	7	10	0	0	27	0	0	10	0	0	65	0	0	81	51	24	30	57	1	1	1	58	0	2	2	93	17	54	63	40	12	0	19	2	0	19
"32"	28	66	7	0	12	20	10	22	0	35	14	0	1	3	51	1	44	10	35	33	1	1	0	5	14	6	48	0	15	101	0	49	0	16	8	5	26	32	1	1	3	56	10	1	1	0	0	0	78	8	7	8	1	7	55	0	1	44	67	0	60	6	26	43	0	66	0	0	14	50	16	110	10	2	4	0	2	1	0	31
"33"	8	70	1	2	25	41	28	65	0	27	0	6	0	34	0	0	20	13	28	24	13	6	0	38	52	10	48	0	44	97	1	0	4	81	70	0	106	33	30	19	0	47	24	0	0	10	0	0	45	26	13	57	0	0	30	0	8	28	5	9	23	6	0	2	0	27	0	0	0	91	26	90	3	173	9	0	0	13	0	2
"34"	0	46	4	18	52	0	7	81	0	0	0	0	8	5	12	1	38	7	23	29	7	0	2	7	3	1	29	0	23	92	16	1	0	21	23	0	40	8	26	7	23	19	30	0	1	3	3	0	94	15	3	2	13	0	88	0	0	46	12	4	37	45	0	2	0	40	0	0	1	67	31	31	14	52	16	0	0	5	0	0
"35"	0	123	0	14	71	0	3	7	1	0	0	0	0	7	0	3	39	19	15	14	0	2	0	0	0	0	14	0	37	80	0	0	0	31	6	0	45	0	24	8	0	26	13	12	6	0	0	0	14	4	0	5	0	0	26	11	0	41	8	15	40	12	0	1	0	29	0	1	14	64	9	27	31	8	14	0	0	7	0	5
"36"	0	258	0	2	0	140	9	5	0	138	0	34	0	21	20	0	69	1	25	0	0	0	0	5	27	0	12	0	115	69	0	5	0	7	0	0	13	7	5	1	5	18	5	19	6	1	0	0	178	0	20	10	0	5	33	0	7	11	13	36	9	26	0	1	56	85	0	0	1	107	31	45	10	24	0	0	2	34	29	0
"37"	5	17	0	0	21	0	0	6	0	0	13	0	5	12	5	0	53	5	12	15	3	0	3	3	1	1	16	0	20	48	5	1	10	2	3	0	73	13	13	0	0	6	14	0	4	4	4	0	34	2	28	59	1	0	57	0	0	11	63	9	58	33	0	12	0	21	0	33	0	18	11	15	30	71	46	0	3	2	2	0
"38"	7	83	0	31	39	10	3	199	0	22	32	0	0	17	3	0	16	0	6	15	17	9	0	36	28	8	27	0	4	73	17	19	0	18	1	4	30	7	14	9	0	24	4	0	1	1	11	0	32	0	0	6	13	0	95	0	0	18	5	0	32	15	7	11	9	40	1	0	8	60	13	61	29	29	13	3	0	14	0	25
"39"	96	11	30	0	1	0	0	2	0	0	5	0	19	1	0	1	14	5	57	7	0	6	10	5	14	0	44	6	12	36	5	0	1	31	1	1	69	18	33	5	0	40	25	0	0	2	0	0	104	0	6	3	2	0	33	0	0	89	26	1	16	14	0	2	1	65	0	0	49	40	13	61	15	51	17	0	0	1	0	19
"40"	68	2	2	0	44	0	3	14	1	5	12	0	1	11	2	0	18	11	18	10	1	2	7	0	6	3	13	0	3	37	0	9	1	36	3	0	7	8	19	0	0	12	20	0	19	4	0	2	55	1	2	3	2	0	40	0	1	56	55	24	46	5	0	7	6	58	0	0	7	50	4	83	35	82	0	0	0	6	0	12
"41"	28	101	11	6	2	0	11	64	0	9	56	0	0	4	16	3	16	22	73	4	68	25	9	9	7	2	83	7	52	74	25	5	5	12	13	1	32	25	16	0	0	70	0	0	0	28	1	0	130	7	2	9	0	0	114	0	0	54	17	27	30	0	14	26	3	70	0	0	1	28	2	185	48	174	18	0	5	18	21	2
"42"	17	26	0	3	0	8	0	7	0	72	37	0	0	25	0	0	36	1	17	1	7	2	0	16	33	0	11	0	1	38	5	4	0	19	0	5	27	60	0	5	1	9	6	0	3	9	2	0	27	0	1	0	0	5	2	0	0	52	21	4	64	29	0	5	0	146	0	0	0	51	10	48	6	8	10	0	0	15	7	7
"43"	11	92	2	21	2	10	20	16	0	189	0	3	0	8	2	0	22	2	3	7	0	20	0	10	10	0	15	0	59	63	1	6	1	17	8	1	23	2	83	0	8	19	12	0	1	34	0	0	30	23	0	17	6	0	12	0	0	65	9	8	30	19	0	12	1	26	0	3	2	20	8	91	38	58	15	0	3	10	0	0
"44"	7	13	2	3	16	1	0	135	0	13	9	0	5	2	2	0	13	2	30	3	22	0	0	3	16	1	23	0	21	52	34	4	0	15	3	6	35	12	8	0	0	22	7	0	3	7	0	0	54	2	3	5	0	0	30	0	1	55	13	18	41	22	3	0	0	68	0	5	2	45	4	85	12	14	14	0	0	1	0	2
"45"	40	9	80	0	0	0	2	0	0	6	20	1	1	8	2	0	59	4	30	10	11	0	0	27	1	3	7	0	24	40	5	0	0	38	0	0	39	5	43	17	0	17	5	4	1	0	0	0	85	1	11	13	4	0	41	0	0	62	9	27	28	3	0	1	0	39	35	0	0	62	3	60	22	31	8	0	4	13	4	0
"46"	0	75	0	10	4	45	0	67	0	40	6	0	0	1	17	2	26	8	4	1	0	0	1	35	32	0	13	19	41	107	1	0	0	13	2	1	71	27	13	0	3	34	16	0	1	0	1	0	38	20	8	24	0	0	79	0	2	21	25	4	90	18	0	12	3	86	0	1	26	39	0	51	32	14	1	0	11	17	0	0
"47"	19	71	0	0	30	94	4	124	0	2	2	0	0	4	11	57	75	23	24	36	7	4	0	0	2	0	3	0	6	41	0	3	1	17	0	0	46	29	29	0	0	28	18	0	4	20	2	1	28	2	1	16	0	0	68	0	0	53	43	9	79	5	0	17	0	31	0	0	40	50	53	74	16	25	1	0	4	18	10	6
"48"	18	1	0	0	119	4	0	31	0	377	14	1	0	4	0	0	18	9	25	5	18	3	0	0	10	0	36	0	12	50	0	2	0	34	51	0	7	23	9	5	1	28	3	0	4	0	0	0	42	10	3	9	1	1	132	0	0	34	13	23	39	24	1	0	4	36	0	3	1	24	42	29	44	30	17	0	0	18	8	0
"49"	179	0	55	0	0	0	0	0	0	0	7	2	23	5	0	2	41	26	28	45	11	1	11	4	16	0	37	0	53	15	0	23	0	37	59	3	102	32	27	8	0	44	4	0	1	18	0	0	67	1	0	11	0	0	22	0	0	43	13	26	47	5	0	8	2	46	0	1	4	84	43	75	32	86	29	0	1	30	0	16
"50"	19	35	3	1	5	29	0	101	0	9	0	0	0	8	1	5	83	2	15	11	7	1	23	4	3	0	61	0	65	69	1	0	0	17	5	30	38	14	27	8	6	71	10	9	4	1	0	0	79	1	0	5	0	1	98	0	5	23	80	44	32	26	2	4	0	46	5	9	2	58	4	137	60	18	35	0	0	0	0	13
"51"	2	77	0	2	23	0	0	60	0	0	4	0	3	17	2	12	5	1	16	27	20	0	0	0	28	5	33	14	4	49	0	6	0	27	3	0	24	9	19	0	13	4	19	0	0	15	0	0	34	9	0	19	1	12	83	0	0	24	3	4	26	17	0	18	0	48	0	0	1	24	2	46	0	81	9	0	0	3	0	0
"52"	2	130	0	5	16	1	0	19	0	0	0	12	0	5	6	0	85	20	42	12	59	9	1	5	12	0	26	0	12	64	2	7	2	96	15	0	81	13	5	0	9	26	9	0	13	47	6	0	117	0	32	2	5	2	91	0	0	78	39	40	42	53	0	0	28	118	0	1	9	54	4	37	8	64	36	10	0	4	0	4
"53"	32	62	0	1	0	57	0	44	0	3	17	0	12	9	1	0	32	20	21	8	0	1	1	0	4	7	14	0	5	48	1	24	0	31	10	0	36	17	2	3	0	6	27	11	0	24	0	0	31	0	15	10	0	0	25	0	0	50	7	1	42	7	28	4	0	30	0	19	2	53	15	44	25	28	6	0	2	11	0	3
"54"	61	117	0	7	0	46	55	21	0	11	0	0	0	2	0	0	47	3	69	4	3	9	0	1	2	11	31	0	17	151	12	0	5	43	8	4	48	25	7	0	0	56	0	0	0	1	0	0	77	4	2	15	0	0	26	0	0	40	6	42	37	27	0	27	0	142	0	0	4	81	7	49	6	107	21	0	0	24	0	13
"55"	3	190	0	54	1	6	4	87	0	7	21	1	6	5	1	0	71	5	36	22	0	20	0	0	51	0	34	0	14	74	1	0	0	26	6	0	70	10	0	26	0	24	1	1	0	2	19	0	107	14	0	40	0	0	68	0	0	154	31	17	30	41	3	3	11	66	0	7	25	67	24	67	26	42	4	0	0	6	0	0
"56"	12	71	2	0	0	3	3	27	0	148	26	23	0	1	0	0	34	0	39	41	20	2	0	0	9	7	39	0	28	36	0	19	6	30	11	0	21	35	20	0	40	10	27	33	6	0	0	1	55	0	0	33	0	0	25	0	15	99	36	40	29	23	0	0	18	135	0	6	1	76	23	115	78	26	28	0	7	9	0	6
"57"	0	127	0	15	0	456	9	22	0	3	2	0	0	8	0	0	133	3	4	14	25	1	0	0	0	17	36	7	0	68	3	10	0	51	5	2	104	11	12	6	0	28	78	0	0	0	0	0	31	0	0	12	16	0	75	0	1	10	23	2	17	6	0	0	0	99	0	9	9	99	13	46	26	7	13	0	2	3	0	0
"58"	174	0	18	0	13	6	0	9	8	3	149	0	0	10	2	0	102	4	11	18	1	0	1	5	4	5	31	0	35	72	4	5	0	33	35	0	66	11	13	2	0	28	9	0	7	7	1	0	41	1	9	8	14	0	106	0	6	75	86	2	33	69	4	29	0	80	0	2	0	63	24	83	33	42	20	0	10	9	0	2
"59"	93	0	206	0	0	0	0	6	0	2	3	0	6	9	2	0	9	0	9	1	2	2	1	0	3	0	15	0	40	32	0	2	0	41	8	0	21	13	37	7	0	35	0	0	9	6	0	0	27	0	0	26	0	0	49	0	0	6	19	19	84	21	1	7	1	28	0	0	14	55	21	64	13	27	16	0	4	10	1	7
"60"	21	18	0	0	24	4	0	37	0	6	2	8	0	16	0	0	41	38	19	37	22	0	0	1	39	15	141	0	45	34	20	0	0	67	9	2	144	7	58	6	0	34	15	1	0	0	0	1	80	10	1	18	10	0	67	0	0	66	6	11	42	64	2	2	12	61	0	15	1	34	33	41	4	40	55	1	0	7	2	2
