"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"30"	42	1	1	3	223	40	0	28	129	0	5	18	62	79	52	16	49	20	0	13	0	93	0	98	0	9	136	0	7	11	93	0	2	10	0	87	55	0	0	43
"31"	43	31	102	47	0	3	8	2	395	1	56	6	115	104	38	33	72	5	0	9	0	119	0	156	0	4	51	0	11	14	85	0	25	0	0	210	80	0	0	9
"32"	113	0	176	9	15	73	19	0	67	0	0	72	94	100	46	40	86	3	2	7	0	162	2	101	5	3	36	0	4	12	96	2	33	13	0	114	102	0	0	13
"33"	72	0	136	0	22	64	8	0	179	0	4	1	49	128	55	47	28	31	0	4	0	101	0	88	0	0	31	0	0	36	42	0	34	0	0	67	83	3	0	46
"34"	8	1	83	0	48	33	0	0	160	0	63	23	85	139	52	5	55	15	0	25	0	81	0	49	22	12	130	4	12	24	210	0	7	0	0	57	76	2	0	30
"35"	69	0	234	0	71	14	18	0	106	0	2	15	53	90	108	6	66	20	19	1	0	154	0	140	86	1	42	0	2	17	147	2	21	0	139	130	63	0	0	4
"36"	63	1	0	1	43	93	3	0	65	0	6	5	69	83	29	23	51	15	0	2	0	69	0	62	0	13	111	1	10	31	76	0	16	0	0	44	95	1	2	25
"37"	73	1	0	20	890	161	23	0	29	0	0	4	6	83	10	69	52	10	2	1	0	22	13	52	0	0	48	17	0	12	34	0	8	0	0	30	94	0	0	15
"38"	77	0	13	39	140	210	15	0	143	0	35	7	95	170	63	13	33	4	10	8	13	163	0	100	21	1	115	24	8	27	94	0	11	0	1	105	124	2	0	33
"39"	25	3	32	15	41	160	29	10	239	0	8	16	37	81	44	27	80	33	0	18	1	119	0	14	7	1	69	0	0	23	175	0	27	0	25	123	96	0	0	33
"40"	23	24	24	0	2	21	0	1	236	1	47	11	57	153	27	3	86	17	2	43	0	250	0	131	0	12	73	0	4	8	99	0	26	0	24	113	66	0	1	25
"41"	31	0	0	0	1086	19	5	0	40	0	0	0	28	17	8	2	43	12	0	0	0	18	1	16	0	0	10	0	0	4	3	0	6	0	0	11	69	0	0	1
"42"	1	0	26	0	1034	44	2	0	20	0	7	0	4	89	10	0	37	0	0	1	0	64	0	12	0	4	3	2	0	10	73	0	0	0	0	10	8	0	0	1
"43"	20	6	37	0	304	9	0	3	107	1	25	13	37	126	52	12	61	0	1	16	0	57	0	100	7	3	118	27	0	12	55	0	1	7	0	48	28	0	0	7
"44"	58	0	330	0	438	30	2	7	181	0	17	15	46	144	31	7	28	13	0	3	0	25	0	61	1	3	90	1	0	4	36	0	3	0	22	30	132	0	0	3
"45"	8	0	26	13	21	518	33	0	72	0	27	15	76	48	21	4	73	24	5	19	0	58	0	93	1	4	79	0	0	19	117	0	30	0	0	43	41	0	0	2
"46"	43	0	40	0	120	110	52	0	37	2	36	13	83	115	64	16	87	33	6	35	0	134	3	139	0	11	124	0	0	2	52	4	14	0	25	134	171	0	0	5
"47"	33	0	20	0	266	456	0	0	46	0	0	43	44	37	102	9	64	0	1	18	0	76	0	13	2	3	41	0	8	3	212	3	0	0	3	43	18	0	0	9
"48"	3	1	260	0	191	43	0	1	43	0	10	15	15	21	23	19	64	0	0	0	0	84	0	50	0	5	9	11	4	12	80	6	0	0	0	99	58	2	0	11
"49"	2	44	63	0	26	38	10	0	41	0	46	34	107	103	110	12	48	1	7	7	0	162	0	36	5	17	106	0	0	12	136	0	5	25	0	97	118	0	0	42
"50"	38	5	167	0	92	11	0	6	151	0	5	31	124	65	24	13	64	7	0	18	5	64	1	34	24	3	88	1	14	7	50	3	29	0	6	84	54	0	0	18
"51"	4	0	383	0	3	28	34	0	66	0	17	3	33	95	35	4	77	7	0	3	0	32	3	14	8	12	18	0	0	17	29	2	13	0	0	45	31	0	0	22
"52"	20	0	3	3	113	252	0	0	80	5	9	28	14	133	30	2	97	8	0	2	0	102	1	35	1	0	129	0	9	26	23	0	27	0	2	74	101	0	0	22
"53"	0	0	57	0	220	591	3	0	1	0	0	0	12	4	7	0	31	3	9	1	0	41	0	8	0	2	16	15	9	1	6	0	0	0	0	5	32	0	0	0
"54"	61	7	136	8	71	202	1	0	24	0	10	63	13	100	143	7	77	2	0	13	0	162	0	62	0	19	97	0	15	87	134	6	3	0	10	101	100	10	0	54
"55"	46	0	862	0	3	31	32	0	5	11	15	0	19	58	22	11	8	0	0	2	0	25	0	13	0	13	15	0	13	5	8	0	0	0	0	48	32	0	0	51
"56"	72	0	158	0	147	134	29	0	71	1	13	4	47	150	31	5	123	14	0	0	0	157	4	88	2	5	90	0	4	70	45	0	2	0	0	103	63	0	0	15
"57"	21	6	82	0	211	225	0	2	86	0	32	2	48	89	32	12	74	55	0	0	0	139	0	52	3	25	55	0	0	5	117	0	7	0	1	82	59	0	0	29
"58"	70	0	279	0	109	21	18	0	99	0	6	11	43	74	34	32	36	8	11	13	5	42	0	30	0	0	82	3	11	8	59	0	1	0	0	95	64	0	0	16
"59"	4	4	109	3	8	107	0	0	119	0	26	38	53	105	54	7	38	0	0	4	0	70	0	40	3	27	65	11	12	34	43	0	5	0	2	71	137	1	0	26
"60"	81	0	78	80	21	121	9	0	167	57	3	20	63	102	129	9	120	11	22	0	0	165	45	68	2	1	103	2	4	6	108	0	83	0	46	131	59	0	0	2
"61"	20	6	9	0	51	103	21	0	37	1	21	28	43	115	84	12	49	34	1	5	1	43	1	61	0	22	46	3	1	37	58	0	2	3	0	91	44	0	0	21
"62"	19	0	34	13	11	62	2	0	56	0	9	8	77	84	85	21	31	10	1	7	0	115	0	73	2	11	111	0	0	11	19	1	15	5	0	73	82	9	0	20
"63"	76	0	14	5	292	515	2	0	4	0	1	5	15	13	15	29	12	1	0	4	0	59	0	4	11	10	26	0	2	22	23	0	9	0	0	44	10	0	0	0
"64"	47	6	281	15	62	12	60	0	239	1	0	4	48	136	66	9	113	3	1	47	0	83	9	60	0	5	77	0	8	9	99	1	11	0	0	108	122	0	0	9
"65"	11	1	201	0	15	53	181	0	95	2	7	27	132	144	45	4	55	13	1	7	0	87	0	102	13	1	170	4	13	22	147	0	9	3	0	186	103	0	0	4
"66"	30	3	133	0	30	76	1	0	166	14	11	11	75	33	106	5	49	37	0	5	0	180	0	104	0	9	74	0	0	5	59	1	54	0	2	117	110	0	1	31
"67"	25	0	56	28	50	86	12	0	185	0	42	24	97	121	178	135	68	0	0	6	0	182	10	103	10	0	112	0	0	50	85	0	23	0	0	124	115	0	0	1
"68"	33	24	366	0	43	37	32	0	141	0	7	34	16	133	53	31	42	0	0	0	0	102	1	79	0	10	52	0	11	5	38	0	5	17	0	97	80	0	0	7
"69"	4	2	0	0	933	11	0	0	9	0	0	0	54	8	12	0	48	1	21	0	0	10	0	10	0	0	6	0	0	7	33	0	16	0	0	8	53	0	0	2
"70"	61	1	23	0	376	263	4	0	42	0	6	59	81	114	131	7	120	0	0	0	0	182	24	70	11	2	71	0	4	3	55	0	6	0	0	43	37	0	0	4
"71"	4	1	162	11	69	124	29	0	117	0	1	20	85	102	114	13	48	0	1	43	0	80	1	28	0	1	44	0	0	44	119	7	13	0	1	91	144	0	0	10
"72"	24	16	105	1	419	110	12	0	101	0	2	5	106	89	77	17	47	17	0	41	0	126	4	86	2	29	162	0	2	25	82	0	67	0	0	100	67	1	8	23
"73"	26	47	1	0	109	0	0	51	88	0	9	16	78	47	59	2	96	3	3	9	0	128	0	73	0	20	92	27	2	3	50	2	8	10	0	62	78	2	0	3
"74"	13	8	303	0	99	216	1	0	32	0	21	7	98	90	60	8	31	17	0	10	1	78	0	161	0	10	69	0	3	39	163	0	62	0	0	54	66	1	0	17
"75"	10	6	29	6	0	211	3	0	62	0	8	11	64	119	23	7	87	30	21	7	0	123	2	26	42	5	37	0	1	19	65	0	3	0	2	80	93	0	1	63
"76"	34	49	61	0	30	51	6	3	235	0	36	29	70	125	71	26	38	10	1	5	0	170	2	90	3	5	73	0	3	5	76	6	37	4	9	59	111	3	0	15
"77"	30	12	11	4	0	73	15	0	106	0	31	61	81	146	90	31	77	11	0	0	0	197	0	71	27	13	146	36	5	13	84	0	19	0	1	171	112	0	0	49
"78"	33	0	143	0	129	90	0	4	48	0	2	14	42	9	39	4	18	2	0	23	6	75	0	21	0	13	62	0	7	25	39	1	24	1	18	55	49	0	1	6
"79"	10	0	28	0	5	145	0	0	187	2	24	9	62	97	52	22	73	8	1	4	1	45	0	40	0	19	66	0	0	1	103	0	1	0	0	43	49	0	0	18
"80"	14	2	106	0	218	3	6	17	156	0	32	72	63	54	53	28	69	6	10	6	0	104	3	93	16	1	126	11	20	45	66	0	35	0	1	37	119	0	0	9
"81"	44	0	53	2	121	38	13	0	260	9	2	34	126	89	48	25	22	30	0	5	3	89	26	102	0	12	138	0	2	23	59	0	41	6	4	60	64	0	0	36
"82"	136	0	27	2	147	10	0	8	375	5	3	21	112	98	39	5	47	15	5	0	0	118	0	84	0	29	77	0	3	49	38	29	1	2	18	74	107	1	0	27
"83"	83	0	421	0	149	34	47	0	26	1	2	90	59	92	60	3	75	8	0	40	0	51	1	116	3	27	101	0	0	19	88	0	1	0	0	86	89	24	3	5
"84"	1	0	29	0	1071	2	0	0	0	0	2	0	3	9	19	1	5	0	3	0	0	32	0	0	0	0	45	0	0	0	7	0	25	0	0	23	17	0	0	1
"85"	28	2	104	4	42	94	0	0	180	0	1	45	81	161	32	40	40	35	0	40	0	103	39	97	11	8	56	0	1	5	46	0	0	4	0	139	121	0	0	10
"86"	26	0	121	0	123	231	18	0	51	0	6	16	40	203	40	61	70	7	0	48	0	48	1	82	0	15	47	30	0	43	64	0	18	0	2	63	61	0	0	16
"87"	12	0	916	6	86	15	0	16	219	0	12	12	23	52	56	18	34	0	0	17	0	74	0	59	0	0	97	0	10	9	50	31	24	0	0	29	29	0	4	3
"88"	52	0	30	3	234	18	13	0	108	0	5	18	93	63	24	36	77	12	0	9	0	72	1	95	1	2	68	0	11	3	43	0	25	0	0	93	42	1	0	12
"89"	24	0	475	0	795	103	6	0	15	0	7	1	63	76	32	8	62	46	6	0	0	19	0	27	0	1	40	2	0	0	47	1	0	0	0	38	53	0	0	1
"90"	39	0	47	0	272	35	0	32	371	0	5	31	72	50	112	22	68	62	1	11	0	155	0	54	0	1	96	0	26	17	78	2	14	0	0	122	93	0	0	12
"91"	29	0	5	0	54	568	0	0	28	0	2	0	47	49	46	6	88	3	0	55	0	43	4	18	7	7	41	0	4	22	42	0	19	0	0	40	23	0	0	8
"92"	2	1	21	1	28	358	0	1	128	0	8	5	41	124	114	29	128	2	1	2	4	73	0	54	0	5	121	0	4	75	88	0	5	0	0	172	168	0	0	30
"93"	14	15	241	18	0	16	32	0	135	0	56	40	56	97	93	27	91	2	7	16	0	87	14	56	12	7	78	0	0	31	125	0	10	1	0	98	125	2	0	31
"94"	57	11	19	82	2	21	0	0	305	0	5	3	65	80	123	16	54	11	39	14	0	158	0	121	3	0	42	0	0	12	120	0	3	0	0	103	71	24	0	3
"95"	24	1	10	0	21	4	0	23	287	4	24	7	48	41	47	28	45	4	8	1	0	100	10	33	0	3	28	0	0	0	66	0	0	3	0	74	77	1	0	20
"96"	3	0	605	0	2	24	12	2	112	0	2	0	4	63	98	34	96	17	1	2	0	86	10	67	5	0	54	0	14	27	86	0	16	0	0	87	34	0	0	9
"97"	2	15	95	0	44	0	0	3	287	0	49	34	60	65	63	4	70	85	0	32	0	149	0	55	0	5	97	0	0	27	74	0	7	0	2	55	141	0	0	13
"98"	14	0	103	0	6	361	71	0	69	0	1	49	21	99	49	54	140	5	0	50	0	83	0	71	0	17	71	0	0	72	104	0	6	0	1	43	48	5	4	7
"99"	24	1	13	64	6	149	0	1	153	0	8	18	153	148	65	33	31	10	0	55	0	46	16	54	2	8	119	0	0	3	43	0	10	5	0	79	73	0	0	15
"100"	13	3	203	0	43	3	2	0	397	4	1	24	19	54	33	31	64	10	9	30	0	183	0	89	6	3	53	1	0	17	114	0	8	0	0	84	67	0	0	14
