"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"11"	143	38	13	41	7	0	1	46	0	63	0	0	79	48	41	0	0	0	54	17	11	2	44	19	0	0	91	4	15	32	0	32	14	1	0	1	1	0	5	19	13	1	1	91	22	2	16	49	0	20	0	1	7	25	5	21	1	0	0	39	113	0	0	0	0	12	2	0	0	0	0	18	0	20	6	11	0	34	1	16
"12"	2	569	8	0	0	19	0	6	0	47	0	0	34	11	0	0	0	0	2	10	0	0	16	3	0	0	38	0	9	17	12	32	3	11	0	0	0	5	9	0	5	0	0	17	0	8	15	5	0	12	0	0	0	10	1	1	0	5	0	15	29	0	2	0	0	1	0	2	1	0	2	26	0	19	0	0	0	3	0	2
"13"	155	142	8	0	9	1	0	33	0	47	0	0	17	138	15	0	5	8	19	112	0	0	155	11	64	0	95	0	18	46	3	92	63	61	0	6	5	1	10	6	5	0	0	20	9	24	4	78	0	16	0	7	5	42	8	53	0	0	0	98	29	1	0	0	3	49	0	12	0	0	0	4	0	8	0	7	3	35	1	0
"14"	22	309	45	54	12	2	0	26	4	16	0	0	69	5	0	0	1	2	2	64	1	0	33	1	0	0	20	0	0	18	3	84	4	10	0	0	6	1	5	0	8	0	2	18	1	7	41	27	0	9	0	5	18	12	10	18	1	0	4	46	5	0	7	0	1	0	0	1	0	0	0	17	8	16	17	11	0	4	11	7
"15"	33	117	6	38	14	0	2	103	30	76	0	0	29	91	1	0	0	7	38	40	2	0	49	34	0	52	36	0	74	29	5	8	41	3	0	2	3	8	17	12	8	2	0	52	1	13	37	25	1	2	9	13	5	5	9	18	0	0	5	84	81	10	28	0	28	2	1	1	0	1	14	8	4	7	9	13	0	6	9	0
"16"	5	454	0	1	0	3	0	101	0	26	0	0	29	25	0	0	0	0	11	41	0	1	31	3	8	2	31	0	119	10	1	22	21	5	0	0	18	5	0	0	2	0	1	21	2	22	6	11	0	1	0	36	0	9	3	45	0	0	0	27	12	2	0	0	16	10	0	0	0	1	0	1	0	0	8	29	0	0	7	0
"17"	30	258	3	179	0	0	0	44	6	39	1	0	23	45	0	0	1	3	14	85	0	0	52	1	8	8	73	0	28	42	19	50	5	36	0	0	2	0	5	1	5	0	0	47	8	14	1	9	0	0	0	0	0	37	4	76	0	2	1	83	16	0	0	0	7	3	1	0	0	4	0	72	0	22	6	12	0	15	1	0
"18"	99	148	0	113	0	0	18	15	6	23	0	0	79	66	3	0	0	7	2	39	0	7	116	9	0	0	88	0	1	24	1	77	7	28	0	1	14	13	5	1	47	0	1	58	12	16	7	110	0	0	0	0	0	56	25	38	0	2	9	94	52	19	0	0	0	5	0	0	0	0	0	41	5	4	12	36	0	19	8	5
"19"	138	45	13	77	2	25	0	64	14	46	0	0	73	102	1	0	4	35	36	137	0	11	112	9	0	2	78	0	13	17	0	29	16	40	0	0	25	2	99	7	6	0	0	35	8	20	1	30	0	6	0	14	0	83	21	24	0	0	0	19	18	3	1	0	8	2	1	2	0	0	0	8	3	62	1	30	0	14	2	5
"20"	98	9	0	97	70	7	0	27	24	4	0	9	23	8	16	0	0	0	2	132	0	24	29	7	0	1	75	9	20	26	36	34	17	4	0	3	3	2	6	1	29	11	0	59	1	5	9	45	0	0	0	0	10	41	29	37	0	0	1	16	92	34	1	0	4	0	0	10	2	1	0	15	32	25	0	13	11	25	2	1
"21"	7	404	5	2	2	0	0	24	5	10	0	0	28	37	13	0	0	3	34	40	0	0	13	1	0	2	47	14	10	7	11	29	2	0	0	40	1	7	38	0	16	6	7	21	0	14	0	16	0	0	2	0	2	42	0	17	0	0	0	53	8	0	20	7	0	1	0	13	0	0	0	28	0	7	0	2	0	11	51	0
"22"	103	3	31	0	117	0	0	31	0	40	0	4	39	40	0	0	3	12	26	114	8	0	50	12	0	5	61	0	17	6	2	23	10	7	0	3	1	4	6	15	18	18	0	59	4	24	1	11	0	5	0	0	21	40	6	107	0	10	30	61	56	0	0	0	0	4	14	24	0	0	0	31	0	6	5	22	14	56	8	0
"23"	53	1	0	316	13	4	12	31	27	82	0	0	12	49	0	0	4	14	13	92	2	13	35	15	0	1	82	0	19	15	0	39	12	8	0	0	47	1	32	48	38	0	9	72	0	28	2	16	10	17	0	0	6	152	6	45	0	0	0	113	65	1	0	51	2	6	0	8	64	0	3	34	8	40	5	5	3	31	2	18
"24"	38	126	2	1	4	0	7	35	1	33	0	0	9	34	14	0	18	5	18	111	3	0	30	4	0	12	82	4	60	15	9	32	48	1	0	0	1	0	39	2	3	1	1	24	5	44	6	11	0	0	0	0	1	97	0	32	0	0	12	62	64	18	16	0	30	18	0	8	0	0	0	13	0	18	2	15	24	48	4	1
"25"	12	171	37	63	0	0	0	14	12	41	0	0	4	11	0	0	0	2	29	24	2	40	17	15	11	1	53	3	9	15	0	40	11	4	10	0	0	7	8	0	4	2	5	19	7	21	9	24	0	4	0	2	1	38	1	24	0	1	2	17	39	0	0	0	18	0	1	0	3	0	0	2	26	4	1	25	2	34	0	0
"26"	188	13	1	112	0	1	0	48	11	8	0	1	22	27	0	0	2	0	9	94	0	0	15	8	0	28	8	0	5	34	6	17	19	27	0	2	14	10	14	3	31	2	0	122	0	14	17	9	1	39	0	0	6	47	10	13	0	0	2	59	43	0	0	1	13	0	0	0	6	0	0	14	13	18	4	3	2	17	1	2
"27"	48	238	1	48	0	0	0	79	2	41	0	0	21	22	0	0	25	10	3	55	0	16	88	1	0	12	95	0	4	5	0	57	37	1	31	9	0	0	8	0	19	0	0	38	2	18	38	73	0	0	0	0	0	37	14	57	0	0	7	75	17	0	4	0	0	11	13	33	0	0	0	25	2	3	0	30	0	7	9	9
"28"	156	6	5	63	7	0	0	128	5	2	0	5	29	66	9	0	1	7	4	120	1	23	118	17	0	3	186	2	4	18	7	11	51	1	1	0	11	3	3	2	31	2	0	80	0	13	111	16	0	23	5	5	0	21	10	69	0	0	0	125	62	5	0	3	0	9	0	0	0	0	6	47	37	63	12	5	2	44	3	6
"29"	559	12	0	0	4	0	0	49	9	54	0	0	14	32	0	13	0	19	0	85	4	0	31	2	0	27	33	0	0	44	5	10	2	1	0	1	0	0	3	0	16	1	0	38	0	36	4	39	0	26	0	0	1	21	6	1	0	0	1	26	8	0	0	2	0	30	1	12	0	0	0	10	0	32	10	26	0	4	3	0
"30"	100	1	0	177	0	0	0	56	10	10	0	5	33	71	0	0	0	3	12	56	0	0	21	0	1	29	52	0	0	3	1	14	3	16	0	0	7	0	6	4	15	0	0	10	0	22	12	12	0	5	0	0	0	40	11	17	0	2	4	47	27	7	19	1	5	8	14	0	1	0	0	8	7	85	0	16	2	17	0	0
"31"	15	334	7	10	17	0	0	106	7	42	0	1	19	68	0	0	2	7	20	23	1	0	69	78	0	9	50	1	0	51	6	28	20	21	0	1	5	9	22	9	2	2	1	35	9	38	15	37	0	17	0	1	14	132	3	41	0	0	1	36	4	0	1	0	0	24	0	4	6	0	0	3	4	15	2	0	15	59	0	0
"32"	67	235	11	0	9	0	1	37	31	34	0	0	27	10	0	0	0	4	1	83	0	3	41	1	12	14	82	0	2	16	0	41	11	10	0	0	31	8	32	1	14	0	0	24	1	40	30	38	0	18	0	0	9	53	6	53	2	6	16	62	32	0	0	0	0	0	0	5	0	9	0	52	0	22	0	13	5	10	31	0
"33"	104	39	2	1	27	2	2	58	0	73	5	0	11	91	0	4	2	15	5	90	0	11	36	4	0	0	92	0	8	52	1	45	44	7	0	0	19	1	68	1	58	0	1	58	1	28	12	29	0	15	0	16	23	66	1	39	0	11	5	69	28	0	23	0	21	1	17	0	5	0	0	22	32	40	1	3	0	3	14	0
"34"	5	447	0	10	47	0	12	43	17	46	0	0	12	35	0	0	0	2	3	78	0	0	48	0	0	13	34	0	0	22	0	24	19	0	0	0	27	21	13	2	0	0	0	48	15	9	3	44	3	15	0	0	3	26	8	14	0	0	0	25	4	0	0	0	0	3	2	5	0	0	0	10	5	26	22	7	0	6	5	11
"35"	46	19	0	69	18	0	0	21	26	19	0	0	59	61	0	0	0	43	14	65	0	0	67	14	0	18	117	0	18	49	0	37	31	37	0	0	9	0	47	0	26	4	0	33	23	9	11	9	0	3	0	0	14	51	5	23	0	3	4	92	153	0	0	14	1	5	0	37	3	31	0	5	9	40	0	43	2	35	0	0
"36"	19	77	0	0	91	0	0	29	39	21	0	0	25	32	2	0	0	6	19	41	0	1	31	0	0	6	43	0	18	39	6	24	11	4	0	3	0	0	16	1	4	0	2	110	0	25	3	1	10	1	0	0	6	27	8	45	2	2	0	98	16	1	2	0	21	1	0	23	0	5	0	17	10	5	17	3	2	12	4	0
"37"	102	0	0	56	97	2	2	17	7	15	0	0	27	26	0	0	13	5	19	43	1	2	35	3	0	0	50	0	38	63	0	18	30	18	0	5	5	14	16	0	8	0	2	31	0	2	12	23	0	0	0	7	0	38	3	3	4	0	12	84	76	5	6	0	3	7	0	2	0	0	0	20	1	11	3	14	1	7	6	5
"38"	61	24	0	18	18	0	0	74	10	27	0	0	7	17	6	0	17	10	25	28	0	1	67	1	0	1	84	0	9	6	0	14	73	1	0	0	20	19	17	2	11	5	0	30	4	43	2	27	0	2	0	0	3	48	4	14	0	0	0	108	18	13	2	1	5	7	0	8	0	1	12	47	1	23	0	3	3	35	1	13
"39"	22	58	0	24	23	0	0	32	0	74	0	18	23	39	0	0	10	12	7	51	0	5	48	13	30	3	14	0	16	4	0	34	12	2	0	0	37	0	30	2	18	1	0	37	1	59	10	75	0	9	0	0	5	83	14	9	0	0	0	37	18	4	0	2	0	7	4	0	0	0	0	31	24	4	34	1	7	28	11	4
"40"	72	1	0	20	134	0	1	47	0	40	2	0	26	106	0	1	7	12	18	74	1	1	45	12	1	30	110	0	26	18	0	15	59	11	0	0	7	8	19	1	3	9	2	47	5	45	7	10	2	14	0	0	16	78	21	31	0	15	4	58	9	0	0	0	6	1	12	1	0	0	1	22	16	14	2	27	12	31	15	1
"41"	123	32	0	1	21	0	10	10	28	59	0	0	68	21	0	0	3	2	1	39	36	4	74	32	0	7	77	1	8	20	0	45	17	3	0	9	15	0	6	14	11	0	0	13	4	34	59	55	0	0	0	0	16	40	13	45	0	0	12	74	15	10	6	0	0	10	1	0	0	0	1	8	13	27	28	3	0	16	7	0
"42"	121	15	0	5	60	0	0	34	2	71	0	0	22	17	0	0	1	21	24	57	20	1	32	19	0	4	61	0	23	7	1	31	80	4	0	27	17	0	14	2	61	0	0	109	0	32	22	22	0	8	0	0	44	41	0	28	0	0	0	75	18	0	0	0	5	17	0	1	0	0	0	38	11	76	2	5	0	62	14	1
"43"	241	123	0	0	8	6	0	84	0	50	0	9	17	68	0	0	35	6	10	107	0	0	87	47	2	52	19	5	38	29	0	37	46	20	0	0	1	7	3	1	12	11	0	58	9	24	48	120	0	0	0	1	0	44	16	22	0	0	0	92	16	0	4	0	7	4	1	0	1	0	0	25	0	35	0	9	1	6	7	19
"44"	72	1	0	10	1	4	1	36	9	45	0	0	9	14	2	0	6	0	7	106	17	0	113	13	0	19	60	2	9	38	6	3	110	38	0	0	13	1	12	16	24	0	0	24	6	34	5	30	0	11	5	0	2	50	1	9	0	0	3	59	75	1	0	0	20	18	1	59	0	1	0	3	12	3	0	9	19	28	0	4
"45"	96	22	11	3	4	0	8	62	1	30	0	78	27	57	0	0	7	11	15	48	5	31	30	3	0	2	63	0	28	57	0	94	7	2	0	9	0	3	13	12	6	3	0	44	2	93	48	44	0	27	0	2	2	67	12	28	0	0	0	38	36	3	11	0	4	8	0	4	0	0	0	3	8	14	26	6	16	10	0	15
"46"	105	0	0	36	106	0	4	100	2	20	0	0	23	21	0	0	29	6	16	56	0	0	103	11	0	13	126	1	12	138	0	47	19	1	0	0	2	0	17	2	9	5	0	113	12	54	11	36	0	12	0	0	6	178	4	40	0	0	0	88	119	0	3	0	6	2	11	30	0	0	0	30	3	0	1	15	1	13	22	0
"47"	32	627	4	28	3	0	0	39	0	32	0	0	73	17	17	4	9	1	36	59	0	0	27	1	0	13	28	0	5	4	2	18	10	4	0	6	0	6	17	0	6	0	0	12	0	28	18	28	0	1	2	1	0	38	0	36	0	0	0	28	3	0	0	0	7	51	0	3	0	0	0	21	4	36	0	4	5	13	11	3
"48"	120	0	0	62	14	0	4	52	32	23	0	10	47	54	0	0	14	28	14	108	0	2	73	26	0	1	52	0	17	99	1	102	26	24	3	0	8	33	15	20	3	0	0	114	0	37	49	28	0	0	0	70	35	34	16	40	0	0	0	77	26	0	3	0	0	0	0	19	1	0	0	71	15	39	4	21	1	28	19	9
"49"	25	3	0	0	431	15	0	39	0	40	0	0	32	23	0	0	0	2	19	47	0	0	37	0	0	1	19	18	12	8	3	5	52	63	0	4	3	0	6	7	13	0	0	19	4	16	3	6	0	0	0	0	8	28	2	13	0	1	0	16	8	0	0	0	0	8	0	1	0	0	0	7	0	16	0	3	1	6	5	0
"50"	74	24	0	56	9	0	0	23	23	6	0	0	28	17	0	0	7	2	12	51	0	0	84	12	0	1	91	1	5	14	19	19	16	0	6	1	0	1	21	9	12	0	0	10	5	29	23	14	0	32	0	5	0	42	3	22	0	0	0	35	28	0	0	8	0	8	0	0	0	0	26	17	6	26	0	15	3	42	1	1
"51"	39	108	3	118	33	0	4	109	3	84	0	0	20	95	47	5	3	37	5	79	0	0	103	19	0	8	59	0	3	24	6	85	37	20	0	0	1	3	4	3	9	0	0	38	6	25	76	38	0	57	1	0	16	46	0	97	0	0	0	52	19	14	7	0	0	11	0	3	0	0	0	51	0	23	1	4	39	39	2	0
"52"	87	42	0	47	0	0	0	67	1	79	0	3	82	82	6	0	10	7	38	116	1	3	53	17	0	10	116	0	9	49	0	25	17	1	0	1	0	0	87	4	22	0	0	24	12	63	33	41	0	4	2	0	3	36	9	77	15	0	0	105	63	7	5	3	0	12	0	5	2	0	0	95	0	64	6	4	0	38	2	13
"53"	23	97	0	2	56	36	0	35	0	15	0	1	28	54	0	0	5	9	3	96	8	0	129	2	0	12	127	0	6	88	12	76	44	6	1	0	13	0	68	0	23	0	0	32	4	53	30	17	0	10	0	2	42	12	45	14	2	0	3	51	42	3	1	0	1	57	0	2	7	0	0	4	13	28	6	9	0	51	0	0
"54"	62	18	0	21	3	0	8	62	3	23	0	0	14	27	0	0	1	5	27	99	2	0	39	2	0	2	91	0	27	19	13	26	17	2	0	0	16	1	12	1	9	0	0	35	0	92	9	8	0	15	0	0	87	28	9	8	0	0	12	22	1	4	0	0	2	16	0	8	0	0	0	78	0	29	1	5	0	8	2	0
"55"	51	167	0	15	0	0	0	56	32	15	0	0	36	106	0	0	0	3	1	52	15	3	24	2	0	38	37	7	24	80	16	4	15	2	0	6	37	12	27	0	17	0	0	25	5	82	5	39	0	7	0	2	0	68	9	31	6	0	0	65	8	0	0	0	2	19	0	2	2	0	0	6	2	27	1	23	41	22	20	16
"56"	100	128	11	0	26	1	7	40	0	79	0	0	5	49	1	0	0	1	20	76	2	27	23	13	0	1	104	0	13	68	4	55	14	2	0	0	11	7	21	18	12	0	0	83	2	14	29	76	0	12	1	0	1	47	18	47	0	0	5	49	72	0	1	1	2	9	4	10	0	0	0	29	1	38	7	4	0	47	50	0
"57"	31	53	12	114	2	3	0	49	12	26	0	1	40	49	2	0	1	4	13	64	0	0	58	1	0	4	103	1	21	29	19	63	21	14	6	8	1	7	22	1	1	0	0	29	0	60	55	21	3	0	0	0	11	41	1	25	0	0	0	87	3	0	0	0	0	1	2	0	3	0	0	49	4	28	11	4	0	63	5	0
"58"	224	4	0	30	101	11	9	92	10	87	0	0	15	109	0	1	2	10	18	71	6	6	35	0	3	2	100	24	3	55	3	38	7	5	0	0	1	0	60	6	5	7	0	58	0	33	42	23	0	0	1	0	6	38	18	28	0	0	2	65	31	0	0	10	37	0	0	13	0	8	0	21	13	16	37	47	1	35	33	0
"59"	41	216	0	128	60	36	2	72	7	26	0	0	12	50	4	0	21	0	5	62	0	0	56	1	2	34	133	0	15	7	0	65	2	3	5	1	6	0	17	0	24	0	0	52	3	90	9	67	0	16	0	1	35	43	13	33	0	3	16	38	83	18	3	2	0	7	0	0	0	1	0	3	2	61	0	3	0	9	1	46
"60"	104	99	0	8	5	0	13	22	27	36	3	5	19	55	0	0	5	6	8	97	17	0	31	2	0	17	78	1	8	39	12	31	66	5	0	7	12	4	21	3	27	1	0	29	0	29	7	73	0	4	0	1	10	78	39	77	3	0	2	65	80	0	0	4	18	9	11	3	0	0	46	42	5	39	50	17	6	80	9	23
"61"	26	356	3	1	48	0	3	135	7	14	0	1	0	70	0	0	5	5	9	44	5	0	27	4	0	26	68	0	3	23	0	31	22	22	0	3	1	3	1	1	4	7	0	34	29	11	4	46	0	2	0	11	11	52	1	42	0	0	1	16	36	0	0	0	1	5	1	0	0	0	0	31	0	11	3	15	5	55	4	0
"62"	81	14	2	38	56	4	0	6	9	21	4	19	12	40	0	0	13	17	31	108	13	3	42	0	0	9	33	0	21	39	9	35	32	8	0	0	16	0	36	1	1	0	1	19	0	4	0	8	0	6	0	1	14	41	2	15	0	1	9	70	26	0	0	0	1	22	0	22	19	0	0	4	6	6	14	5	0	6	0	0
"63"	51	33	0	81	36	0	0	56	5	25	0	0	62	97	14	2	0	15	35	78	0	1	26	24	56	10	97	0	1	17	8	50	1	7	0	0	0	21	74	7	44	0	0	69	10	37	15	27	0	15	0	0	9	22	11	10	0	2	7	64	29	0	2	0	0	20	0	4	0	1	0	15	13	33	0	4	4	26	9	0
"64"	138	0	0	0	175	0	9	45	0	34	1	2	37	25	17	0	1	1	47	126	0	18	79	15	0	0	134	1	5	110	0	71	10	40	0	0	0	0	5	11	26	0	6	39	10	57	57	22	0	38	0	15	0	88	9	8	0	8	41	149	80	0	11	0	3	1	0	0	2	0	0	18	15	20	1	11	20	29	7	35
"65"	35	84	0	12	19	0	6	73	0	35	0	0	58	83	0	5	4	41	0	68	0	0	24	0	0	2	42	0	18	33	5	42	8	9	0	0	27	4	56	3	3	0	6	100	10	5	23	37	0	6	4	3	0	58	6	39	0	1	4	41	2	2	1	0	1	85	0	6	0	0	0	29	0	23	6	5	15	13	0	0
"66"	24	207	7	105	0	2	0	44	0	33	0	0	35	53	0	0	27	4	3	108	0	0	68	38	3	0	118	1	16	39	15	22	40	3	0	0	3	0	24	0	4	0	0	23	2	73	22	31	0	6	3	4	8	37	0	42	1	5	1	67	8	24	0	4	4	5	4	28	0	0	0	24	2	31	0	17	8	17	0	2
"67"	70	171	16	0	25	0	0	43	1	22	0	0	30	26	0	0	0	4	10	22	0	14	76	3	0	0	45	0	7	53	0	20	11	3	0	0	4	0	13	17	1	0	0	53	3	46	3	39	0	2	0	0	5	17	15	9	1	0	0	55	44	0	0	0	0	85	0	2	0	0	2	35	0	26	1	0	0	18	4	0
"68"	89	30	0	95	2	4	0	18	7	79	0	0	9	86	0	12	25	36	2	38	19	12	130	0	0	0	106	1	7	25	0	71	8	17	0	9	4	3	58	9	10	0	0	35	29	25	43	19	0	5	2	0	0	29	17	21	0	0	15	22	22	3	1	12	19	19	0	27	0	2	0	38	1	29	16	1	0	16	2	12
"69"	25	32	2	66	75	6	0	117	0	36	0	3	48	40	0	0	0	2	13	82	29	12	57	31	0	35	40	0	8	14	6	33	18	5	0	0	1	2	18	0	10	4	0	28	0	47	0	59	0	2	0	0	3	50	0	21	0	0	2	41	24	1	0	0	0	20	0	0	0	0	0	8	0	37	5	0	0	41	3	0
"70"	41	41	7	45	32	0	1	52	1	25	2	1	8	89	2	0	3	4	9	78	15	0	122	10	3	6	69	1	39	43	9	57	13	9	0	0	2	0	37	0	16	0	30	28	16	20	20	28	0	11	1	17	0	93	4	20	1	0	0	56	19	1	0	3	3	9	12	3	0	0	0	25	17	0	12	8	0	12	0	29
"71"	119	10	0	3	128	12	1	81	0	142	0	21	132	42	1	0	9	3	51	112	6	0	76	17	0	1	66	0	5	19	7	20	64	4	0	1	1	0	30	0	37	2	0	60	0	8	37	40	0	30	1	0	2	74	1	61	0	0	3	78	40	1	10	0	3	3	0	0	0	4	0	25	1	53	21	17	0	19	14	2
"72"	42	5	0	10	174	2	1	28	27	44	0	1	10	49	0	1	23	18	8	92	0	0	64	3	0	3	64	0	24	12	5	7	24	0	0	2	2	0	51	0	72	5	0	37	9	33	27	32	0	39	12	0	3	89	21	30	0	0	13	38	53	8	0	3	0	18	0	0	0	25	0	6	8	14	8	1	1	25	0	0
"73"	123	72	0	9	13	7	4	81	0	13	10	1	37	58	0	0	11	3	21	72	0	10	54	3	0	45	80	8	14	5	0	46	36	10	0	0	5	1	12	0	1	9	0	20	19	21	10	38	0	16	0	0	51	18	1	5	0	0	6	60	34	0	8	3	0	10	0	0	2	0	0	12	5	64	4	10	0	24	1	0
"74"	26	62	0	101	0	0	0	38	26	30	0	0	16	54	0	0	8	30	9	39	0	16	49	12	0	8	33	0	13	31	20	16	34	6	0	5	14	0	15	0	24	3	0	36	11	11	18	25	0	21	0	0	0	34	0	49	3	0	0	16	24	0	0	0	1	0	3	2	10	0	2	3	6	45	1	25	0	3	43	3
"75"	6	115	0	8	61	15	0	34	3	75	0	4	18	3	5	0	0	24	10	85	3	40	61	27	0	2	26	0	48	18	2	15	22	0	0	0	7	2	48	14	1	0	0	46	21	13	13	17	0	0	0	1	1	91	9	35	1	0	8	35	8	0	1	0	8	4	0	12	1	0	0	45	25	6	16	10	17	21	22	0
"76"	130	57	0	1	7	6	0	33	0	29	0	0	62	34	0	0	0	7	34	111	4	0	51	7	0	12	45	5	0	12	3	40	26	11	1	7	5	0	2	9	13	0	0	55	21	51	13	42	0	8	0	4	0	77	3	40	0	0	0	24	24	19	2	0	16	1	0	1	0	0	0	12	0	7	5	7	0	96	2	2
"77"	44	81	23	67	88	6	0	73	16	45	0	1	24	44	0	0	4	0	14	35	1	0	56	6	0	9	49	0	5	45	6	17	55	2	0	0	20	0	18	0	7	2	0	17	3	15	25	40	0	1	0	0	28	90	0	50	0	0	14	28	22	14	18	0	4	8	13	1	0	0	0	20	6	10	0	1	13	3	1	6
"78"	40	280	9	19	0	4	9	29	20	10	0	1	16	45	0	0	0	35	8	86	0	35	48	2	0	0	101	0	49	24	1	17	11	2	0	0	1	4	12	43	66	1	0	72	1	42	27	29	0	5	0	0	4	105	3	25	0	0	2	103	64	26	0	11	0	4	9	6	0	0	0	21	9	13	6	14	20	33	54	1
